"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Mechanical engineers","=""17-2141""","Line Item","5.7","3.5","2.0","6.1","4.0","1.9","0.4","6.3","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.3","0.2","0.2","0.3","0.2","0.2","0.0","-1.6","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","2.3","1.4","0.4","2.2","1.4","0.3","-0.2","-7.5","149","2"
"Drafters","=""17-3010""","Summary","1.2","0.7","0.6","1.0","0.7","0.5","-0.1","-11.2","150","3"
"Mechanical drafters","=""17-3013""","Line Item","1.1","0.7","2.2","1.0","0.6","2.1","-0.1","-11.4","153","4"
"Drafters, all other","=""17-3019""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","-11.4","154","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","1.2","0.7","0.3","1.1","0.7","0.3","0.0","-3.7","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","-1.6","158","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.4","0.3","0.6","0.4","0.3","0.6","0.0","-1.6","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.4","0.3","1.1","0.4","0.3","1.0","0.0","-6.5","162","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.6","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.4","166","1"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","7.3","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","9.3","230","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.5","0.3","0.0","0.5","0.3","0.0","0.0","-1.8","355","1"
"Art and design workers","=""27-1000""","Summary","0.4","0.3","0.0","0.4","0.3","0.0","0.0","-1.6","356","2"
"Designers","=""27-1020""","Summary","0.4","0.2","0.1","0.4","0.3","0.1","0.0","-1.6","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","0.3","0.2","1.0","0.3","0.2","1.0","0.0","-1.6","364","4"
"Graphic designers","=""27-1024""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.6","367","4"
"Media and communication workers","=""27-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.6","389","2"
"Writers and editors","=""27-3040""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.6","393","3"
"Technical writers","=""27-3042""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.6","395","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.9","0.5","0.0","0.8","0.5","0.0","0.0","-2.5","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.8","0.5","0.0","0.8","0.5","0.0","0.0","-2.6","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.8","0.5","0.0","0.8","0.5","0.0","0.0","-2.6","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.8","0.5","0.0","0.8","0.5","0.0","0.0","-2.6","587","4"
"Sales and related occupations","=""41-0000""","Summary","4.7","2.9","0.0","4.6","3.0","0.0","-0.1","-1.6","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.6","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.6","647","3"
"Retail sales workers","=""41-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.6","648","2"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.6","652","3"
"Parts salespersons","=""41-2022""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.6","654","4"
"Sales representatives, services","=""41-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.6","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.6","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","3.9","2.4","0.2","3.8","2.5","0.2","-0.1","-1.6","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.2","0.1","0.1","0.2","0.2","0.1","0.0","-1.6","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","3.6","2.2","0.3","3.6","2.3","0.3","-0.1","-1.6","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.5","0.3","0.0","0.5","0.3","0.0","0.0","-1.6","665","2"
"Sales engineers","=""41-9031""","Line Item","0.5","0.3","0.8","0.5","0.3","0.7","0.0","-1.6","672","3"
"Office and administrative support occupations","=""43-0000""","Summary","14.6","9.0","0.1","12.9","8.4","0.1","-1.7","-11.6","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.8","0.5","0.1","0.8","0.5","0.1","-0.1","-11.4","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.8","0.5","0.1","0.8","0.5","0.1","-0.1","-11.4","679","3"
"Financial clerks","=""43-3000""","Summary","2.3","1.4","0.1","2.0","1.3","0.1","-0.3","-11.8","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-11.4","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","1.9","1.2","0.1","1.7","1.1","0.1","-0.2","-11.4","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.1","0.1","0.1","0.0","0.1","0.0","-21.3","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-11.4","690","3"
"Information and record clerks","=""43-4000""","Summary","2.1","1.3","0.0","1.8","1.2","0.0","-0.3","-12.7","693","2"
"Customer service representatives","=""43-4051""","Line Item","1.5","0.9","0.1","1.3","0.9","0.0","-0.2","-11.4","698","3"
"Order clerks","=""43-4151""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","-21.3","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-11.4","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.3","0.2","0.0","0.2","0.1","0.0","0.0","-12.4","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","4.3","2.7","0.2","3.9","2.6","0.2","-0.4","-8.6","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","1.2","0.7","0.3","1.2","0.8","0.3","0.0","-1.6","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","3.1","1.9","0.4","2.7","1.8","0.3","-0.4","-11.4","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.8","1.1","0.1","1.5","1.0","0.0","-0.3","-17.3","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.2","0.1","0.0","0.1","0.1","0.0","0.0","-26.2","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","1.6","1.0","0.1","1.4","0.9","0.1","-0.3","-16.3","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","3.2","2.0","0.1","2.9","1.9","0.1","-0.4","-11.7","730","2"
"Office clerks, general","=""43-9061""","Line Item","3.2","2.0","0.1","2.8","1.8","0.1","-0.4","-11.4","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.6","0.3","0.0","0.6","0.4","0.0","0.0","-1.6","763","1"
"Construction trades workers","=""47-2000""","Summary","0.6","0.3","0.0","0.5","0.4","0.0","0.0","-1.6","766","2"
"Electricians","=""47-2111""","Line Item","0.4","0.3","0.1","0.4","0.3","0.1","0.0","-1.6","788","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","4.9","3.0","0.1","5.3","3.4","0.1","0.4","7.2","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.3","0.2","0.1","0.3","0.2","0.1","0.0","-1.6","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.3","0.2","0.1","0.3","0.2","0.1","0.0","-1.6","842","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","4.5","2.8","0.1","4.9","3.2","0.1","0.4","8.0","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","2.4","1.5","0.5","2.8","1.8","0.5","0.4","16.7","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","2.0","1.3","0.5","2.4","1.6","0.5","0.4","18.1","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.2","0.1","0.4","0.2","0.2","0.4","0.0","8.3","884","4"
"Millwrights","=""49-9044""","Line Item","0.1","0.1","0.2","0.1","0.1","0.3","0.0","8.3","885","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","2.0","1.2","0.1","2.0","1.3","0.1","0.0","-1.6","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.6","898","3"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-1.6","906","4"
"Production occupations","=""51-0000""","Summary","98.6","60.9","1.1","91.5","59.7","1.0","-7.1","-7.2","907","1"
"Supervisors of production workers","=""51-1000""","Summary","7.0","4.3","1.0","6.9","4.5","1.0","-0.1","-1.6","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","7.0","4.3","1.0","6.9","4.5","1.0","-0.1","-1.6","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","8.9","5.5","0.5","7.2","4.7","0.4","-1.6","-18.2","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","1.1","0.7","0.4","1.0","0.7","0.3","0.0","-1.6","912","3"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","1.1","0.7","0.4","1.0","0.7","0.4","0.0","-1.6","914","4"
"Engine and other machine assemblers","=""51-2031""","Line Item","0.3","0.2","0.7","0.3","0.2","0.7","0.0","-11.4","915","3"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","7.2","4.4","0.5","5.7","3.7","0.4","-1.5","-21.3","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","59.0","36.4","3.5","55.1","36.0","3.4","-3.8","-6.5","931","2"
"Forming machine setters, operators, and tenders, metal and plastic","=""51-4020""","Summary","0.4","0.3","0.4","0.4","0.2","0.4","0.0","-10.2","932","3"
"Extruding and drawing machine setters, operators, and tenders, metal and plastic","=""51-4021""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-6.5","933","4"
"Rolling machine setters, operators, and tenders, metal and plastic","=""51-4023""","Line Item","0.3","0.2","0.9","0.2","0.1","0.9","0.0","-11.4","935","4"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","10.3","6.4","3.4","9.1","5.9","3.4","-1.2","-11.9","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","4.1","2.5","2.2","3.6","2.3","2.2","-0.5","-11.4","937","4"
"Drilling and boring machine tool setters, operators, and tenders, metal and plastic","=""51-4032""","Line Item","0.2","0.1","3.1","0.2","0.1","2.9","0.0","-21.3","938","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","4.8","3.0","6.4","4.3","2.8","6.3","-0.6","-11.4","939","4"
"Lathe and turning machine tool setters, operators, and tenders, metal and plastic","=""51-4034""","Line Item","0.5","0.3","2.8","0.5","0.3","2.7","-0.1","-11.4","940","4"
"Milling and planing machine setters, operators, and tenders, metal and plastic","=""51-4035""","Line Item","0.7","0.4","4.4","0.6","0.4","4.3","-0.1","-16.3","941","4"
"Machinists","=""51-4041""","Line Item","23.4","14.5","7.2","23.0","15.0","6.9","-0.4","-1.6","942","3"
"Metal furnace operators, tenders, pourers, and casters","=""51-4050""","Summary","0.1","0.0","0.2","0.0","0.0","0.2","0.0","-6.5","943","3"
"Metal-refining furnace operators and tenders","=""51-4051""","Line Item","0.1","0.0","0.3","0.0","0.0","0.3","0.0","-6.5","944","4"
"Model makers and patternmakers, metal and plastic","=""51-4060""","Summary","0.6","0.4","10.7","0.5","0.3","10.5","-0.1","-21.3","946","3"
"Model makers, metal and plastic","=""51-4061""","Line Item","0.1","0.1","3.2","0.1","0.1","3.1","0.0","-21.3","947","4"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","6.6","4.1","3.7","6.1","3.9","3.5","-0.5","-8.0","949","3"
"Foundry mold and coremakers","=""51-4071""","Line Item","0.7","0.4","5.8","0.5","0.3","6.0","-0.1","-21.3","950","4"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","5.9","3.6","3.5","5.5","3.6","3.4","-0.4","-6.5","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","2.0","1.2","1.4","2.0","1.3","1.4","0.0","-1.6","952","3"
"Tool and die makers","=""51-4111""","Line Item","10.9","6.7","17.4","9.7","6.3","16.9","-1.2","-11.4","953","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","3.5","2.2","0.8","3.4","2.2","0.7","-0.1","-2.9","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","3.0","1.9","0.7","3.0","2.0","0.7","0.0","-1.6","955","4"
"Welding, soldering, and brazing machine setters, operators, and tenders","=""51-4122""","Line Item","0.5","0.3","1.4","0.4","0.3","1.3","-0.1","-11.4","956","4"
"Miscellaneous metal workers and plastic workers","=""51-4190""","Summary","1.2","0.7","1.4","1.0","0.7","1.3","-0.2","-13.0","957","3"
"Heat treating equipment setters, operators, and tenders, metal and plastic","=""51-4191""","Line Item","0.3","0.2","1.7","0.2","0.2","1.7","0.0","-11.4","958","4"
"Plating machine setters, operators, and tenders, metal and plastic","=""51-4193""","Line Item","0.2","0.1","0.6","0.2","0.1","0.5","0.0","-11.4","960","4"
"Tool grinders, filers, and sharpeners","=""51-4194""","Line Item","0.4","0.2","7.4","0.3","0.2","6.7","-0.1","-16.3","961","4"
"Metal workers and plastic workers, all other","=""51-4199""","Line Item","0.3","0.2","1.3","0.2","0.2","1.3","0.0","-11.4","962","4"
"Printing workers","=""51-5100""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-1.6","963","2"
"Printing press operators","=""51-5112""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-1.6","965","3"
"Other production occupations","=""51-9000""","Summary","23.6","14.6","0.9","22.1","14.4","0.8","-1.5","-6.4","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.4","0.3","0.3","0.4","0.2","0.2","-0.1","-13.8","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","-6.5","1014","4"
"Grinding and polishing workers, hand","=""51-9022""","Line Item","0.2","0.1","1.7","0.2","0.1","1.6","-0.1","-21.3","1015","4"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-1.6","1016","4"
"Cutting workers","=""51-9030""","Summary","0.2","0.1","0.3","0.2","0.1","0.3","0.0","-3.6","1017","3"
"Cutting and slicing machine setters, operators, and tenders","=""51-9032""","Line Item","0.2","0.1","0.3","0.2","0.1","0.3","0.0","-1.6","1019","4"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","4.4","2.7","0.7","4.4","2.9","0.8","-0.1","-1.6","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.6","1028","3"
"Painting workers","=""51-9120""","Summary","0.8","0.5","0.4","0.8","0.5","0.4","0.0","-1.6","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.8","0.5","0.5","0.8","0.5","0.4","0.0","-1.6","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","15.6","9.6","7.4","14.4","9.4","7.2","-1.2","-7.9","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","13.2","8.1","7.3","11.7","7.6","7.0","-1.5","-11.4","1035","4"
"Computer numerically controlled tool programmers","=""51-9162""","Line Item","2.4","1.5","8.5","2.7","1.8","8.1","0.3","11.2","1036","4"
"Miscellaneous production workers","=""51-9190""","Summary","1.8","1.1","0.3","1.6","1.1","0.3","-0.1","-7.1","1037","3"
"Etchers and engravers","=""51-9194""","Line Item","0.1","0.1","1.3","0.1","0.1","1.2","0.0","-1.6","1041","4"
"Molders, shapers, and casters, except metal and plastic","=""51-9195""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-1.6","1042","4"
"Helpers--production workers","=""51-9198""","Line Item","1.0","0.6","0.5","0.9","0.6","0.5","-0.1","-11.4","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.5","0.3","0.2","0.5","0.3","0.2","0.0","-1.6","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","5.4","3.4","0.0","5.3","3.5","0.0","-0.1","-1.6","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.2","0.1","0.0","0.2","0.2","0.0","0.0","-1.6","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.2","0.1","0.0","0.2","0.2","0.0","0.0","-1.6","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","1.1","0.7","0.0","1.1","0.7","0.0","0.0","-1.6","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","1.1","0.7","0.0","1.1","0.7","0.0","0.0","-1.6","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.6","0.3","0.0","0.5","0.4","0.0","0.0","-1.6","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.5","0.3","0.0","0.5","0.3","0.0","0.0","-1.6","1064","4"
"Material moving workers","=""53-7000""","Summary","4.1","2.5","0.1","4.0","2.6","0.0","-0.1","-1.6","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.4","0.3","0.1","0.4","0.3","0.0","0.0","-1.6","1100","3"
"Laborers and material movers","=""53-7060""","Summary","3.7","2.3","0.1","3.6","2.4","0.0","-0.1","-1.6","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.6","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","1.9","1.2","0.1","1.8","1.2","0.1","0.0","-1.6","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","0.3","0.2","0.6","0.3","0.2","0.5","0.0","-1.6","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.8","0.5","0.1","0.8","0.5","0.1","0.0","-1.6","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.5","0.3","0.0","0.5","0.3","0.0","0.0","-1.6","1106","4"
