"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Other management occupations","=""11-9000""","Summary","1.0","0.3","0.0","0.9","0.3","0.0","0.0","-2.6","27","2"
"Construction managers","=""11-9021""","Line Item","0.2","0.0","0.0","0.2","0.1","0.0","0.0","1.3","29","3"
"Architectural and engineering managers","=""11-9041""","Line Item","0.5","0.1","0.2","0.5","0.1","0.2","0.0","-3.5","35","3"
"Managers, all other","=""11-9199""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-3.5","50","3"
"Business and financial operations occupations","=""13-0000""","Summary","14.6","4.2","0.1","13.8","4.3","0.1","-0.8","-5.4","51","1"
"Business operations specialists","=""13-1000""","Summary","12.6","3.7","0.2","11.9","3.7","0.2","-0.7","-5.6","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","2.4","0.7","0.5","2.1","0.6","0.5","-0.3","-13.1","54","3"
"Cost estimators","=""13-1051""","Line Item","2.8","0.8","1.2","2.5","0.8","1.1","-0.2","-8.3","59","3"
"Human resources workers","=""13-1070""","Summary","1.2","0.3","0.1","1.1","0.3","0.1","-0.1","-5.4","60","3"
"Human resources specialists","=""13-1071""","Line Item","1.2","0.3","0.1","1.1","0.3","0.1","-0.1","-5.4","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","3.7","1.1","0.3","3.6","1.1","0.3","-0.1","-2.3","64","3"
"Logisticians","=""13-1081""","Line Item","0.4","0.1","0.2","0.4","0.1","0.2","0.0","8.1","65","4"
"Project management specialists","=""13-1082""","Line Item","3.3","1.0","0.4","3.2","1.0","0.3","-0.1","-3.5","66","4"
"Management analysts","=""13-1111""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-3.5","67","3"
"Compensation, benefits, and job analysis specialists","=""13-1141""","Line Item","0.1","0.0","0.1","0.1","0.0","0.0","0.0","-3.5","70","3"
"Training and development specialists","=""13-1151""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-3.5","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","1.1","0.3","0.1","1.1","0.4","0.1","0.0","3.3","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.8","0.2","0.1","0.7","0.2","0.1","0.0","-3.5","73","3"
"Financial specialists","=""13-2000""","Summary","1.9","0.6","0.1","1.9","0.6","0.1","-0.1","-3.8","74","2"
"Accountants and auditors","=""13-2011""","Line Item","1.8","0.5","0.1","1.7","0.5","0.1","-0.1","-3.5","75","3"
"Credit analysts","=""13-2041""","Line Item","0.1","0.0","0.1","0.0","0.0","0.1","0.0","-13.1","78","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.5","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.5","80","4"
"Computer and mathematical occupations","=""15-0000""","Summary","2.5","0.7","0.0","2.4","0.7","0.0","-0.1","-2.3","92","1"
"Computer occupations","=""15-1200""","Summary","2.4","0.7","0.0","2.3","0.7","0.0","-0.1","-2.9","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-2.2","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-3.5","95","4"
"Computer support specialists","=""15-1230""","Summary","0.7","0.2","0.1","0.7","0.2","0.1","0.0","-6.8","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.1","0.0","0.1","0.1","0.0","0.0","0.0","-3.5","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.6","0.2","0.1","0.6","0.2","0.1","0.0","-7.3","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.5","0.2","0.1","0.5","0.2","0.1","0.0","-7.9","101","3"
"Computer network architects","=""15-1241""","Line Item","0.1","0.0","0.1","0.1","0.0","0.0","0.0","-8.3","102","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.4","0.1","0.1","0.4","0.1","0.1","0.0","-8.3","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.7","0.2","0.0","0.7","0.2","0.0","0.0","4.8","106","3"
"Computer programmers","=""15-1251""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-20.9","107","4"
"Software developers","=""15-1252""","Line Item","0.4","0.1","0.0","0.5","0.1","0.0","0.0","11.0","108","4"
"Web developers","=""15-1254""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","6.2","110","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.5","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","20.3","113","2"
"Data scientists","=""15-2051""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","20.7","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","9.6","2.8","0.4","9.3","2.9","0.3","-0.3","-3.1","120","1"
"Engineers","=""17-2000""","Summary","4.5","1.3","0.3","4.7","1.5","0.3","0.2","3.7","128","2"
"Civil engineers","=""17-2051""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.5","133","3"
"Electrical and electronics engineers","=""17-2070""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.5","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-3.5","136","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","2.9","0.8","0.8","3.0","0.9","0.8","0.1","5.1","139","3"
"Industrial engineers","=""17-2112""","Line Item","2.8","0.8","0.9","3.0","0.9","0.8","0.1","5.2","141","4"
"Mechanical engineers","=""17-2141""","Line Item","1.0","0.3","0.4","1.1","0.3","0.3","0.0","4.2","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.4","0.1","0.3","0.4","0.1","0.2","0.0","-3.5","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","5.1","1.5","0.8","4.6","1.4","0.7","-0.5","-9.2","149","2"
"Drafters","=""17-3010""","Summary","4.4","1.3","2.2","3.9","1.2","2.0","-0.4","-10.0","150","3"
"Architectural and civil drafters","=""17-3011""","Line Item","1.4","0.4","1.3","1.3","0.4","1.2","0.0","-3.5","151","4"
"Mechanical drafters","=""17-3013""","Line Item","1.2","0.3","2.4","1.0","0.3","2.2","-0.2","-13.1","153","4"
"Drafters, all other","=""17-3019""","Line Item","1.8","0.5","9.4","1.5","0.5","8.8","-0.2","-13.1","154","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","0.7","0.2","0.2","0.7","0.2","0.2","0.0","-4.3","155","3"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.5","0.1","0.7","0.5","0.1","0.6","0.0","-3.5","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.1","0.0","0.3","0.1","0.0","0.2","0.0","-8.3","162","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-3.5","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","5.2","166","1"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.2","0.1","0.2","0.3","0.1","0.2","0.0","6.5","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","7.1","230","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","3.3","1.0","0.1","3.2","1.0","0.1","-0.1","-3.5","355","1"
"Art and design workers","=""27-1000""","Summary","3.1","0.9","0.3","3.0","0.9","0.3","-0.1","-3.5","356","2"
"Artists and related workers","=""27-1010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.5","357","3"
"Designers","=""27-1020""","Summary","3.0","0.9","0.4","2.9","0.9","0.4","-0.1","-3.5","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","1.6","0.5","5.1","1.6","0.5","4.8","-0.1","-3.5","364","4"
"Graphic designers","=""27-1024""","Line Item","0.7","0.2","0.3","0.7","0.2","0.3","0.0","-3.5","367","4"
"Interior designers","=""27-1025""","Line Item","0.4","0.1","0.5","0.4","0.1","0.4","0.0","-3.5","368","4"
"Designers, all other","=""27-1029""","Line Item","0.2","0.1","0.6","0.2","0.1","0.5","0.0","-3.5","371","4"
"Media and communication workers","=""27-3000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-3.5","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.2","0.0","0.1","0.2","0.0","0.0","0.0","-3.5","392","3"
"Protective service occupations","=""33-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-11.2","522","1"
"Other protective service workers","=""33-9000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-11.1","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-11.2","549","3"
"Security guards","=""33-9032""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-11.2","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","1.6","0.5","0.0","1.5","0.5","0.0","-0.1","-4.4","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","1.6","0.5","0.0","1.5","0.5","0.0","-0.1","-4.4","585","2"
"Building cleaning workers","=""37-2010""","Summary","1.6","0.5","0.0","1.5","0.5","0.0","-0.1","-4.4","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","1.5","0.4","0.1","1.5","0.5","0.1","-0.1","-4.4","587","4"
"Sales and related occupations","=""41-0000""","Summary","9.9","2.9","0.1","9.6","3.0","0.1","-0.4","-3.5","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.5","0.1","0.0","0.5","0.1","0.0","0.0","-3.5","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.5","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.4","0.1","0.1","0.4","0.1","0.1","0.0","-3.5","647","3"
"Retail sales workers","=""41-2000""","Summary","0.7","0.2","0.0","0.7","0.2","0.0","0.0","-4.1","648","2"
"Retail salespersons","=""41-2031""","Line Item","0.7","0.2","0.0","0.7","0.2","0.0","0.0","-3.5","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-3.5","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-3.5","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","8.2","2.4","0.5","7.9","2.5","0.5","-0.3","-3.5","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-3.5","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","8.0","2.3","0.6","7.7","2.4","0.6","-0.3","-3.5","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.2","0.0","0.0","0.1","0.0","0.0","0.0","-4.5","665","2"
"Sales engineers","=""41-9031""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-3.5","672","3"
"Office and administrative support occupations","=""43-0000""","Summary","31.8","9.2","0.2","27.5","8.6","0.1","-4.3","-13.4","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","1.8","0.5","0.1","1.6","0.5","0.1","-0.2","-13.1","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","1.8","0.5","0.1","1.6","0.5","0.1","-0.2","-13.1","679","3"
"Financial clerks","=""43-3000""","Summary","4.8","1.4","0.2","4.2","1.3","0.1","-0.7","-13.7","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-13.1","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-13.1","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","3.8","1.1","0.2","3.3","1.0","0.2","-0.5","-13.1","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.3","0.1","0.2","0.2","0.1","0.2","-0.1","-22.8","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.3","0.1","0.5","0.3","0.1","0.5","0.0","-13.1","690","3"
"Information and record clerks","=""43-4000""","Summary","5.5","1.6","0.1","4.7","1.5","0.1","-0.8","-14.9","693","2"
"Customer service representatives","=""43-4051""","Line Item","3.8","1.1","0.1","3.3","1.0","0.1","-0.5","-13.1","698","3"
"Order clerks","=""43-4151""","Line Item","0.9","0.3","0.7","0.7","0.2","0.7","-0.2","-22.8","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","-13.1","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.5","0.2","0.0","0.4","0.1","0.0","-0.1","-14.1","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","9.8","2.9","0.4","8.8","2.7","0.4","-1.0","-10.4","711","2"
"Dispatchers","=""43-5030""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-8.3","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-8.3","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","2.7","0.8","0.7","2.6","0.8","0.6","-0.1","-3.5","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","6.9","2.0","0.8","6.0","1.9","0.8","-0.9","-13.1","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-13.1","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","3.3","0.9","0.1","2.6","0.8","0.1","-0.6","-18.8","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.3","0.1","0.1","0.2","0.1","0.1","-0.1","-27.6","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","3.0","0.9","0.1","2.4","0.8","0.1","-0.5","-18.0","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","6.5","1.9","0.2","5.6","1.7","0.2","-0.9","-13.8","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.2","0.1","0.1","0.1","0.0","0.1","-0.1","-32.4","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.2","0.1","0.1","0.1","0.0","0.1","-0.1","-32.4","732","4"
"Office clerks, general","=""43-9061""","Line Item","6.2","1.8","0.2","5.4","1.7","0.2","-0.8","-13.1","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","13.0","3.8","0.2","12.5","3.9","0.2","-0.5","-3.5","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.7","0.2","0.1","0.7","0.2","0.1","0.0","-3.5","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.7","0.2","0.1","0.7","0.2","0.1","0.0","-3.5","765","3"
"Construction trades workers","=""47-2000""","Summary","11.5","3.3","0.2","11.1","3.5","0.2","-0.4","-3.5","766","2"
"Brickmasons, blockmasons, and stonemasons","=""47-2020""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-13.1","768","3"
"Stonemasons","=""47-2022""","Line Item","0.1","0.0","0.6","0.1","0.0","0.6","0.0","-13.1","770","4"
"Carpenters","=""47-2031""","Line Item","10.6","3.1","1.1","10.2","3.2","1.1","-0.4","-3.5","771","3"
"Carpet, floor, and tile installers and finishers","=""47-2040""","Summary","0.2","0.0","0.1","0.2","0.0","0.1","0.0","2.6","772","3"
"Floor sanders and finishers","=""47-2043""","Line Item","0.1","0.0","0.9","0.1","0.0","0.9","0.0","-3.5","775","4"
"Tile and stone setters","=""47-2044""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","6.2","776","4"
"Construction laborers","=""47-2061""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-3.5","780","3"
"Electricians","=""47-2111""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.5","788","3"
"Painters and paperhangers","=""47-2140""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-3.5","793","3"
"Painters, construction and maintenance","=""47-2141""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-3.5","794","4"
"Sheet metal workers","=""47-2211""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-3.5","802","3"
"Helpers, construction trades","=""47-3000""","Summary","0.8","0.2","0.4","0.8","0.2","0.4","0.0","-3.5","805","2"
"Helpers--carpenters","=""47-3012""","Line Item","0.8","0.2","3.0","0.7","0.2","3.1","0.0","-3.5","807","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","7.2","2.1","0.1","7.0","2.2","0.1","-0.2","-3.4","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.5","0.2","0.1","0.5","0.2","0.1","0.0","-3.5","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.5","0.2","0.1","0.5","0.2","0.1","0.0","-3.5","842","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","6.6","1.9","0.2","6.4","2.0","0.2","-0.2","-3.4","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","1.9","0.6","0.4","1.8","0.6","0.3","-0.1","-3.2","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","1.5","0.4","0.4","1.5","0.5","0.3","-0.1","-3.5","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.3","0.1","0.5","0.3","0.1","0.4","0.0","-3.5","884","4"
"Millwrights","=""49-9044""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","6.2","885","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","3.1","0.9","0.2","3.0","0.9","0.2","-0.1","-3.5","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","1.5","0.4","0.4","1.5","0.5","0.4","-0.1","-3.5","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","-3.5","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","1.4","0.4","0.7","1.3","0.4","0.7","0.0","-3.5","906","4"
"Production occupations","=""51-0000""","Summary","209.4","60.9","2.3","194.5","60.6","2.2","-14.9","-7.1","907","1"
"Supervisors of production workers","=""51-1000""","Summary","14.6","4.2","2.1","14.1","4.4","2.1","-0.5","-3.5","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","14.6","4.2","2.1","14.1","4.4","2.1","-0.5","-3.5","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","37.1","10.8","1.9","30.5","9.5","1.7","-6.7","-18.0","910","2"
"Structural metal fabricators and fitters","=""51-2041""","Line Item","0.5","0.2","0.9","0.4","0.1","0.8","-0.1","-22.8","916","3"
"Fiberglass laminators and fabricators","=""51-2051""","Line Item","0.2","0.1","0.8","0.2","0.1","0.8","0.0","-3.5","917","3"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","36.4","10.6","2.4","29.9","9.3","2.2","-6.5","-18.0","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","10.6","3.1","0.6","9.8","3.0","0.6","-0.8","-7.8","931","2"
"Forming machine setters, operators, and tenders, metal and plastic","=""51-4020""","Summary","0.3","0.1","0.3","0.3","0.1","0.3","0.0","-11.8","932","3"
"Extruding and drawing machine setters, operators, and tenders, metal and plastic","=""51-4021""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-8.3","933","4"
"Rolling machine setters, operators, and tenders, metal and plastic","=""51-4023""","Line Item","0.2","0.1","0.7","0.2","0.1","0.7","0.0","-13.1","935","4"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","3.6","1.1","1.2","3.1","1.0","1.2","-0.5","-13.5","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","3.3","1.0","1.8","2.9","0.9","1.7","-0.4","-13.1","937","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-13.1","939","4"
"Milling and planing machine setters, operators, and tenders, metal and plastic","=""51-4035""","Line Item","0.2","0.1","1.1","0.1","0.0","1.1","0.0","-18.0","941","4"
"Machinists","=""51-4041""","Line Item","1.1","0.3","0.3","1.0","0.3","0.3","0.0","-3.5","942","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.4","0.1","0.2","0.4","0.1","0.2","0.0","-8.3","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","0.9","0.3","0.7","0.9","0.3","0.6","0.0","-3.5","952","3"
"Tool and die makers","=""51-4111""","Line Item","0.4","0.1","0.6","0.3","0.1","0.6","0.0","-3.5","953","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","3.7","1.1","0.8","3.5","1.1","0.8","-0.2","-4.1","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","3.4","1.0","0.8","3.3","1.0","0.8","-0.1","-3.5","955","4"
"Welding, soldering, and brazing machine setters, operators, and tenders","=""51-4122""","Line Item","0.2","0.1","0.8","0.2","0.1","0.7","0.0","-13.1","956","4"
"Miscellaneous metal workers and plastic workers","=""51-4190""","Summary","0.2","0.1","0.3","0.2","0.1","0.2","0.0","-13.0","957","3"
"Plating machine setters, operators, and tenders, metal and plastic","=""51-4193""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-13.1","960","4"
"Metal workers and plastic workers, all other","=""51-4199""","Line Item","0.1","0.0","0.6","0.1","0.0","0.6","0.0","-13.1","962","4"
"Textile, apparel, and furnishings workers","=""51-6000""","Summary","22.7","6.6","4.2","21.9","6.8","4.5","-0.8","-3.5","967","2"
"Sewing machine operators","=""51-6031""","Line Item","7.9","2.3","5.6","7.7","2.4","6.4","-0.3","-3.5","970","3"
"Tailors, dressmakers, and sewers","=""51-6050""","Summary","0.2","0.1","0.5","0.2","0.1","0.5","0.0","-3.5","974","3"
"Sewers, hand","=""51-6051""","Line Item","0.2","0.1","2.6","0.2","0.1","3.0","0.0","-3.5","975","4"
"Textile machine setters, operators, and tenders","=""51-6060""","Summary","0.9","0.3","1.5","0.9","0.3","1.6","0.0","-3.5","977","3"
"Textile cutting machine setters, operators, and tenders","=""51-6062""","Line Item","0.9","0.3","8.3","0.9","0.3","9.0","0.0","-3.5","979","4"
"Miscellaneous textile, apparel, and furnishings workers","=""51-6090""","Summary","13.6","4.0","20.9","13.2","4.1","20.9","-0.5","-3.5","982","3"
"Fabric and apparel patternmakers","=""51-6092""","Line Item","0.3","0.1","7.8","0.3","0.1","8.1","0.0","-3.5","984","4"
"Upholsterers","=""51-6093""","Line Item","13.1","3.8","41.6","12.7","3.9","41.2","-0.5","-3.5","985","4"
"Textile, apparel, and furnishings workers, all other","=""51-6099""","Line Item","0.3","0.1","1.9","0.3","0.1","2.0","0.0","-3.5","986","4"
"Woodworkers","=""51-7000""","Summary","97.6","28.4","38.5","94.2","29.3","37.6","-3.4","-3.5","987","2"
"Cabinetmakers and bench carpenters","=""51-7011""","Line Item","68.8","20.0","65.1","66.4","20.7","64.0","-2.4","-3.5","988","3"
"Furniture finishers","=""51-7021""","Line Item","9.9","2.9","51.3","9.5","3.0","49.9","-0.3","-3.5","989","3"
"Model makers and patternmakers, wood","=""51-7030""","Summary","0.3","0.1","18.9","0.3","0.1","19.0","0.0","-3.5","990","3"
"Patternmakers, wood","=""51-7032""","Line Item","0.1","0.0","12.2","0.1","0.0","12.4","0.0","-3.5","992","4"
"Woodworking machine setters, operators, and tenders","=""51-7040""","Summary","17.8","5.2","15.7","17.2","5.4","15.2","-0.6","-3.5","993","3"
"Sawing machine setters, operators, and tenders, wood","=""51-7041""","Line Item","3.4","1.0","6.8","3.3","1.0","6.6","-0.1","-3.5","994","4"
"Woodworking machine setters, operators, and tenders, except sawing","=""51-7042""","Line Item","14.5","4.2","22.4","14.0","4.4","21.9","-0.5","-3.5","995","4"
"Woodworkers, all other","=""51-7099""","Line Item","0.9","0.2","6.3","0.8","0.3","6.3","0.0","-3.5","996","3"
"Other production occupations","=""51-9000""","Summary","26.7","7.7","1.0","24.0","7.5","0.9","-2.7","-10.0","1009","2"
