"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Human resources workers","=""13-1070""","Summary","0.9","0.3","0.1","0.9","0.3","0.1","0.0","2.5","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.9","0.3","0.1","0.9","0.3","0.1","0.0","2.5","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","0.5","0.2","0.0","0.6","0.2","0.0","0.1","13.1","64","3"
"Logisticians","=""13-1081""","Line Item","0.4","0.1","0.2","0.4","0.1","0.2","0.1","17.1","65","4"
"Project management specialists","=""13-1082""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","4.6","66","4"
"Management analysts","=""13-1111""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","67","3"
"Training and development specialists","=""13-1151""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.6","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.3","0.1","0.0","0.4","0.1","0.0","0.0","11.9","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.5","0.2","0.0","0.5","0.2","0.0","0.0","4.6","73","3"
"Financial specialists","=""13-2000""","Summary","1.0","0.3","0.0","1.0","0.3","0.0","0.0","4.6","74","2"
"Accountants and auditors","=""13-2011""","Line Item","0.9","0.3","0.1","0.9","0.3","0.1","0.0","4.6","75","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","80","4"
"Computer and mathematical occupations","=""15-0000""","Summary","0.6","0.2","0.0","0.7","0.2","0.0","0.1","8.0","92","1"
"Computer occupations","=""15-1200""","Summary","0.6","0.2","0.0","0.6","0.2","0.0","0.0","6.3","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","8.2","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","95","4"
"Computer support specialists","=""15-1230""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","0.8","98","3"
"Computer user support specialists","=""15-1232""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","0.4","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.6","101","3"
"Network and computer systems administrators","=""15-1244""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-0.7","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.2","0.0","0.0","0.2","0.1","0.0","0.0","14.7","106","3"
"Software developers","=""15-1252""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","20.2","108","4"
"Architecture and engineering occupations","=""17-0000""","Summary","0.9","0.3","0.0","1.0","0.3","0.0","0.1","10.8","120","1"
"Engineers","=""17-2000""","Summary","0.7","0.2","0.0","0.8","0.2","0.0","0.1","12.8","128","2"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.6","0.2","0.2","0.7","0.2","0.2","0.1","13.8","139","3"
"Industrial engineers","=""17-2112""","Line Item","0.6","0.2","0.2","0.7","0.2","0.2","0.1","14.0","141","4"
"Mechanical engineers","=""17-2141""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","12.9","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","2.7","149","2"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","2.9","155","3"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","4.6","161","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","1.8","0.6","0.1","2.0","0.6","0.1","0.1","7.1","166","1"
"Life scientists","=""19-1000""","Summary","0.7","0.2","0.2","0.7","0.2","0.2","0.0","4.6","167","2"
"Agricultural and food scientists","=""19-1010""","Summary","0.7","0.2","1.9","0.7","0.2","1.8","0.0","4.6","168","3"
"Food scientists and technologists","=""19-1012""","Line Item","0.7","0.2","4.3","0.7","0.2","4.2","0.0","4.6","170","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.7","0.2","0.2","0.7","0.2","0.2","0.0","4.6","213","2"
"Agricultural and food science technicians","=""19-4010""","Summary","0.7","0.2","1.7","0.7","0.2","1.7","0.0","4.6","214","3"
"Food science technicians","=""19-4013""","Line Item","0.7","0.2","3.2","0.7","0.2","3.1","0.0","4.6","216","4"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.4","0.1","0.3","0.5","0.1","0.3","0.1","15.2","229","2"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","4.5","355","1"
"Art and design workers","=""27-1000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","4.4","356","2"
"Designers","=""27-1020""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","4.4","363","3"
"Graphic designers","=""27-1024""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","367","4"
"Merchandise displayers and window trimmers","=""27-1026""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","4.6","369","4"
"Media and communication workers","=""27-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","392","3"
"Protective service occupations","=""33-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.5","522","1"
"Other protective service workers","=""33-9000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.3","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.8","549","3"
"Security guards","=""33-9032""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.8","551","4"
"Food preparation and serving related occupations","=""35-0000""","Summary","29.2","8.9","0.2","30.6","8.9","0.2","1.4","4.9","558","1"
"Supervisors of food preparation and serving workers","=""35-1000""","Summary","2.1","0.6","0.1","2.1","0.6","0.1","0.1","4.6","559","2"
"Chefs and head cooks","=""35-1011""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","4.6","560","3"
"First-line supervisors of food preparation and serving workers","=""35-1012""","Line Item","1.7","0.5","0.1","1.8","0.5","0.1","0.1","4.6","561","3"
"Cooks and food preparation workers","=""35-2000""","Summary","7.5","2.3","0.2","8.0","2.3","0.2","0.4","5.7","562","2"
"Cooks","=""35-2010""","Summary","2.0","0.6","0.1","2.2","0.6","0.1","0.2","9.0","563","3"
"Cooks, fast food","=""35-2011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","564","4"
"Cooks, institution and cafeteria","=""35-2012""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.6","565","4"
"Cooks, restaurant","=""35-2014""","Line Item","0.9","0.3","0.1","1.0","0.3","0.1","0.1","15.0","567","4"
"Cooks, short order","=""35-2015""","Line Item","0.5","0.1","0.3","0.5","0.1","0.4","0.0","4.6","568","4"
"Cooks, all other","=""35-2019""","Line Item","0.4","0.1","1.8","0.4","0.1","1.8","0.0","4.6","569","4"
"Food preparation workers","=""35-2021""","Line Item","5.5","1.7","0.6","5.8","1.7","0.7","0.3","4.6","570","3"
"Food and beverage serving workers","=""35-3000""","Summary","16.1","4.9","0.2","16.8","4.9","0.3","0.7","4.6","571","2"
"Bartenders","=""35-3011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","572","3"
"Fast food and counter workers","=""35-3023""","Line Item","15.3","4.6","0.4","16.0","4.6","0.5","0.7","4.6","573","3"
"Waiters and waitresses","=""35-3031""","Line Item","0.7","0.2","0.0","0.7","0.2","0.0","0.0","4.6","574","3"
"Other food preparation and serving related workers","=""35-9000""","Summary","3.6","1.1","0.3","3.7","1.1","0.3","0.2","4.6","576","2"
"Dining room and cafeteria attendants and bartender helpers","=""35-9011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","577","3"
"Dishwashers","=""35-9021""","Line Item","3.1","1.0","0.7","3.3","0.9","0.8","0.1","4.6","578","3"
"Hosts and hostesses, restaurant, lounge, and coffee shop","=""35-9031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","579","3"
"Food preparation and serving related workers, all other","=""35-9099""","Line Item","0.2","0.1","0.3","0.2","0.1","0.3","0.0","4.6","580","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","7.1","2.1","0.1","7.3","2.1","0.1","0.3","3.6","581","1"
"Supervisors of building and grounds cleaning and maintenance workers","=""37-1000""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","4.6","582","2"
"First-line supervisors of housekeeping and janitorial workers","=""37-1011""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","4.6","583","3"
"Building cleaning and pest control workers","=""37-2000""","Summary","6.8","2.1","0.2","7.0","2.0","0.2","0.2","3.5","585","2"
"Building cleaning workers","=""37-2010""","Summary","6.8","2.1","0.2","7.0","2.0","0.2","0.2","3.5","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","6.8","2.1","0.3","7.0","2.0","0.3","0.2","3.5","587","4"
"Sales and related occupations","=""41-0000""","Summary","39.3","11.9","0.3","37.8","11.0","0.3","-1.5","-3.9","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","2.1","0.6","0.1","2.2","0.6","0.1","0.1","4.6","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","1.9","0.6","0.1","2.0","0.6","0.2","0.1","4.6","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","647","3"
"Retail sales workers","=""41-2000""","Summary","34.8","10.6","0.4","33.1","9.6","0.4","-1.7","-5.0","648","2"
"Cashiers","=""41-2010""","Summary","21.1","6.4","0.6","18.7","5.4","0.6","-2.3","-11.1","649","3"
"Cashiers","=""41-2011""","Line Item","21.1","6.4","0.6","18.7","5.4","0.6","-2.3","-11.1","650","4"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","4.6","652","3"
"Counter and rental clerks","=""41-2021""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","4.6","653","4"
"Retail salespersons","=""41-2031""","Line Item","13.4","4.1","0.4","14.0","4.1","0.4","0.6","4.6","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","661","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","2.2","0.7","0.2","2.3","0.7","0.2","0.1","4.6","664","3"
"Office and administrative support occupations","=""43-0000""","Summary","16.2","4.9","0.1","15.1","4.4","0.1","-1.0","-6.3","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.9","0.3","0.1","0.8","0.2","0.1","-0.1","-5.9","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.9","0.3","0.1","0.8","0.2","0.1","-0.1","-5.9","679","3"
"Financial clerks","=""43-3000""","Summary","2.3","0.7","0.1","2.2","0.6","0.1","-0.2","-6.7","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-5.9","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","1.7","0.5","0.1","1.6","0.5","0.1","-0.1","-5.9","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.2","0.1","0.1","0.1","0.0","0.1","0.0","-16.4","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.2","0.0","0.2","0.1","0.0","0.2","0.0","-5.9","690","3"
"Information and record clerks","=""43-4000""","Summary","3.3","1.0","0.1","3.1","0.9","0.1","-0.2","-7.0","693","2"
"Customer service representatives","=""43-4051""","Line Item","2.6","0.8","0.1","2.5","0.7","0.1","-0.2","-5.9","698","3"
"Order clerks","=""43-4151""","Line Item","0.3","0.1","0.2","0.3","0.1","0.3","-0.1","-16.4","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","-5.9","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-6.9","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","5.6","1.7","0.2","5.4","1.6","0.2","-0.2","-4.1","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.9","0.3","0.2","0.9","0.3","0.2","0.0","4.6","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","4.5","1.4","0.5","4.2","1.2","0.5","-0.3","-5.9","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.2","0.1","0.3","0.2","0.0","0.3","0.0","-5.9","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.5","0.4","0.0","1.3","0.4","0.0","-0.2","-12.2","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.2","0.0","0.0","0.1","0.0","0.0","0.0","-21.6","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","1.3","0.4","0.1","1.2","0.3","0.1","-0.1","-11.1","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","2.5","0.8","0.1","2.3","0.7","0.1","-0.2","-6.6","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-26.8","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.1","0.0","0.1","0.1","0.0","0.0","0.0","-26.8","732","4"
"Office clerks, general","=""43-9061""","Line Item","2.4","0.7","0.1","2.3","0.7","0.1","-0.1","-5.9","737","3"
"Farming, fishing, and forestry occupations","=""45-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.0","742","1"
"Agricultural workers","=""45-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.0","745","2"
"Agricultural inspectors","=""45-2011""","Line Item","0.1","0.0","0.6","0.1","0.0","0.6","0.0","4.6","746","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.6","763","1"
"Construction trades workers","=""47-2000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.6","766","2"
"Electricians","=""47-2111""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.6","788","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","11.6","3.5","0.2","13.2","3.8","0.2","1.6","13.6","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","1.2","0.4","0.2","1.3","0.4","0.2","0.1","4.6","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","1.2","0.4","0.2","1.3","0.4","0.2","0.1","4.6","842","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.4","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.4","863","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","10.3","3.1","0.3","11.8","3.4","0.3","1.5","14.8","876","2"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","5.3","1.6","1.0","6.6","1.9","1.2","1.3","24.4","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","4.8","1.5","1.2","6.0","1.7","1.3","1.2","25.5","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.5","0.2","0.8","0.6","0.2","0.9","0.1","15.0","884","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","4.8","1.5","0.3","5.0","1.4","0.3","0.2","4.6","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","4.6","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","906","4"
"Production occupations","=""51-0000""","Summary","162.6","49.4","1.8","174.6","50.6","2.0","12.0","7.4","907","1"
"Supervisors of production workers","=""51-1000""","Summary","11.9","3.6","1.7","12.4","3.6","1.8","0.5","4.6","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","11.9","3.6","1.7","12.4","3.6","1.8","0.5","4.6","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.9","0.3","0.0","0.8","0.2","0.0","-0.1","-11.2","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.9","0.3","0.1","0.8","0.2","0.1","-0.1","-11.1","919","3"
"Food processing workers","=""51-3000""","Summary","108.9","33.1","12.9","118.3","34.3","13.6","9.4","8.6","920","2"
"Bakers","=""51-3011""","Line Item","70.0","21.3","32.0","76.1","22.1","33.1","6.1","8.7","921","3"
"Miscellaneous food processing workers","=""51-3090""","Summary","38.9","11.8","14.4","42.2","12.2","14.8","3.3","8.5","926","3"
"Food and tobacco roasting, baking, and drying machine operators and tenders","=""51-3091""","Line Item","3.5","1.1","16.2","3.7","1.1","16.4","0.2","4.6","927","4"
"Food batchmakers","=""51-3092""","Line Item","27.6","8.4","16.1","30.6","8.9","16.6","3.0","10.8","928","4"
"Food cooking machine operators and tenders","=""51-3093""","Line Item","3.9","1.2","14.4","3.9","1.1","14.1","0.0","-0.7","929","4"
"Food processing workers, all other","=""51-3099""","Line Item","3.8","1.2","7.8","4.0","1.1","7.8","0.2","4.6","930","4"
"Metal workers and plastic workers","=""51-4000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","0.1","931","2"
"Machinists","=""51-4041""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","942","3"
"Other production occupations","=""51-9000""","Summary","40.7","12.4","1.5","42.8","12.4","1.6","2.1","5.2","1009","2"
"Chemical processing machine setters, operators, and tenders","=""51-9010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.6","1010","3"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","1.6","0.5","1.0","1.7","0.5","1.1","0.1","4.4","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-0.7","1014","4"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","1.6","0.5","1.4","1.6","0.5","1.4","0.1","4.6","1016","4"
"Cutting workers","=""51-9030""","Summary","0.4","0.1","0.6","0.4","0.1","0.7","0.0","-1.2","1017","3"
"Cutting and slicing machine setters, operators, and tenders","=""51-9032""","Line Item","0.4","0.1","0.7","0.4","0.1","0.8","0.0","-0.7","1019","4"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","0.7","0.2","1.1","0.7","0.2","1.2","0.0","4.6","1020","3"
"Furnace, kiln, oven, drier, and kettle operators and tenders","=""51-9051""","Line Item","0.1","0.0","0.9","0.2","0.0","1.0","0.0","4.6","1021","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","3.4","1.0","0.6","3.6","1.0","0.6","0.2","4.6","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","24.3","7.4","6.5","26.4","7.7","6.8","2.1","8.7","1028","3"
"Painting workers","=""51-9120""","Summary","0.5","0.2","0.3","0.5","0.2","0.3","0.0","4.6","1029","3"
"Painting, coating, and decorating workers","=""51-9123""","Line Item","0.5","0.2","3.7","0.5","0.2","3.9","0.0","4.6","1030","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-5.3","1034","3"
"Miscellaneous production workers","=""51-9190""","Summary","9.5","2.9","1.4","9.2","2.7","1.4","-0.3","-3.1","1037","3"
"Cleaning, washing, and metal pickling equipment operators and tenders","=""51-9192""","Line Item","0.9","0.3","6.5","0.9","0.3","6.5","0.0","4.6","1039","4"
"Cooling and freezing equipment operators and tenders","=""51-9193""","Line Item","0.1","0.0","1.4","0.1","0.0","1.4","0.0","4.6","1040","4"
"Helpers--production workers","=""51-9198""","Line Item","7.0","2.1","3.6","6.6","1.9","3.8","-0.4","-5.9","1045","4"
"Production workers, all other","=""51-9199""","Line Item","1.4","0.4","0.5","1.5","0.4","0.5","0.1","4.6","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","42.9","13.0","0.3","44.8","13.0","0.3","2.0","4.6","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","1.7","0.5","0.3","1.8","0.5","0.3","0.1","4.6","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","1.7","0.5","0.3","1.8","0.5","0.3","0.1","4.6","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","10.0","3.0","0.2","10.5","3.0","0.2","0.5","4.6","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","10.0","3.0","0.3","10.5","3.0","0.3","0.5","4.6","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","5.0","1.5","0.9","5.3","1.5","0.9","0.2","4.6","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","1.1","0.3","0.0","1.1","0.3","0.0","0.0","4.6","1063","4"
"Light truck drivers","=""53-3033""","Line Item","3.9","1.2","0.3","4.1","1.2","0.3","0.2","4.6","1064","4"
"Material moving workers","=""53-7000""","Summary","31.1","9.5","0.4","32.6","9.4","0.4","1.4","4.6","1095","2"
"Conveyor operators and tenders","=""53-7011""","Line Item","0.2","0.1","0.7","0.2","0.1","0.7","0.0","4.6","1096","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","2.4","0.7","0.3","2.5","0.7","0.3","0.1","4.6","1100","3"
"Laborers and material movers","=""53-7060""","Summary","28.4","8.6","0.4","29.7","8.6","0.4","1.3","4.6","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","3.8","1.2","1.0","4.0","1.2","1.0","0.2","4.6","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","6.3","1.9","0.2","6.6","1.9","0.2","0.3","4.6","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","0.7","0.2","1.4","0.7","0.2","1.3","0.0","4.6","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","15.2","4.6","2.3","15.9","4.6","2.4","0.7","4.6","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","2.4","0.7","0.1","2.5","0.7","0.1","0.1","4.6","1106","4"
