"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Project management specialists","=""13-1082""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.0","66","4"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.1","0.1","0.0","0.1","0.2","0.0","0.0","9.1","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.0","73","3"
"Financial specialists","=""13-2000""","Summary","0.2","0.3","0.0","0.3","0.3","0.0","0.0","2.0","74","2"
"Accountants and auditors","=""13-2011""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","2.0","75","3"
"Computer and mathematical occupations","=""15-0000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","3.5","92","1"
"Computer occupations","=""15-1200""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","0.5","93","2"
"Computer support specialists","=""15-1230""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.1","98","3"
"Computer user support specialists","=""15-1232""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.1","100","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.7","355","1"
"Art and design workers","=""27-1000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.9","356","2"
"Artists and related workers","=""27-1010""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.0","357","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","2.0","2.4","0.0","2.0","2.4","0.0","0.0","1.5","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","1.1","1.3","0.0","1.1","1.3","0.0","0.0","1.1","585","2"
"Building cleaning workers","=""37-2010""","Summary","1.0","1.2","0.0","1.0","1.2","0.0","0.0","1.0","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","1.0","1.2","0.0","1.0","1.2","0.0","0.0","1.0","587","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.9","1.1","0.1","0.9","1.1","0.1","0.0","2.0","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","0.9","1.1","0.1","0.9","1.1","0.1","0.0","2.0","592","3"
"Sales and related occupations","=""41-0000""","Summary","4.4","5.2","0.0","4.4","5.2","0.0","0.1","1.3","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.0","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.0","646","3"
"Retail sales workers","=""41-2000""","Summary","3.0","3.6","0.0","3.1","3.6","0.0","0.0","1.2","648","2"
"Cashiers","=""41-2010""","Summary","0.1","0.2","0.0","0.1","0.1","0.0","0.0","-13.3","649","3"
"Cashiers","=""41-2011""","Line Item","0.1","0.2","0.0","0.1","0.1","0.0","0.0","-13.3","650","4"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","1.2","1.4","0.2","1.2","1.5","0.2","0.0","2.0","652","3"
"Counter and rental clerks","=""41-2021""","Line Item","0.6","0.8","0.2","0.7","0.8","0.2","0.0","2.0","653","4"
"Parts salespersons","=""41-2022""","Line Item","0.6","0.7","0.2","0.6","0.7","0.2","0.0","2.0","654","4"
"Retail salespersons","=""41-2031""","Line Item","1.7","2.0","0.0","1.7","2.0","0.0","0.0","2.0","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.8","0.9","0.0","0.8","0.9","0.0","0.0","2.0","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.8","0.9","0.1","0.8","0.9","0.1","0.0","2.0","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.3","0.3","0.0","0.3","0.3","0.0","0.0","2.0","662","2"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.0","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.0","665","2"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","2.0","674","3"
"Office and administrative support occupations","=""43-0000""","Summary","13.7","16.3","0.1","12.5","14.8","0.1","-1.3","-9.3","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.8","1.0","0.1","0.7","0.9","0.0","-0.1","-8.2","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.8","1.0","0.1","0.7","0.9","0.0","-0.1","-8.2","679","3"
"Financial clerks","=""43-3000""","Summary","2.1","2.5","0.1","1.9","2.3","0.1","-0.2","-8.4","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-8.2","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","2.0","2.3","0.1","1.8","2.1","0.1","-0.2","-8.2","687","3"
"Information and record clerks","=""43-4000""","Summary","2.4","2.8","0.0","2.2","2.6","0.0","-0.2","-8.7","693","2"
"Customer service representatives","=""43-4051""","Line Item","1.7","2.0","0.1","1.6","1.8","0.1","-0.1","-8.2","698","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.6","0.7","0.1","0.5","0.6","0.0","-0.1","-9.2","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","0.9","1.1","0.0","0.9","1.1","0.0","0.0","-4.6","711","2"
"Dispatchers","=""43-5030""","Summary","0.3","0.4","0.1","0.3","0.3","0.1","0.0","-3.1","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.3","0.4","0.1","0.3","0.3","0.1","0.0","-3.1","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.0","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.4","0.5","0.1","0.4","0.5","0.1","0.0","-8.2","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","2.1","2.5","0.1","1.8","2.1","0.1","-0.3","-14.4","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.2","0.3","0.0","0.2","0.2","0.0","-0.1","-23.5","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","1.9","2.2","0.1","1.6","1.9","0.1","-0.3","-13.3","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","5.4","6.4","0.2","4.9","5.8","0.2","-0.5","-8.7","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.1","0.2","0.1","0.1","0.1","0.1","0.0","-28.6","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.1","0.2","0.1","0.1","0.1","0.1","0.0","-28.6","732","4"
"Office clerks, general","=""43-9061""","Line Item","5.3","6.2","0.2","4.8","5.7","0.2","-0.4","-8.2","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","3.1","3.6","0.0","3.1","3.7","0.0","0.1","2.0","763","1"
"Construction trades workers","=""47-2000""","Summary","2.6","3.1","0.0","2.6","3.1","0.0","0.1","2.0","766","2"
"Carpenters","=""47-2031""","Line Item","1.1","1.3","0.1","1.1","1.3","0.1","0.0","2.0","771","3"
"Painters and paperhangers","=""47-2140""","Summary","0.6","0.7","0.2","0.6","0.7","0.2","0.0","2.0","793","3"
"Painters, construction and maintenance","=""47-2141""","Line Item","0.6","0.7","0.2","0.6","0.7","0.2","0.0","2.0","794","4"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","0.6","0.7","0.1","0.6","0.7","0.1","0.0","2.0","796","3"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","0.6","0.7","0.1","0.6","0.7","0.1","0.0","2.0","798","4"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","33.9","40.2","0.5","34.9","41.4","0.5","1.1","3.1","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","2.1","2.5","0.4","2.2","2.6","0.4","0.0","2.0","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","2.1","2.5","0.4","2.2","2.6","0.4","0.0","2.0","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.5","0.6","0.1","0.5","0.6","0.1","0.0","0.5","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.5","0.6","0.2","0.5","0.6","0.2","0.0","0.5","848","3"
"Electric motor, power tool, and related repairers","=""49-2092""","Line Item","0.2","0.2","1.2","0.2","0.2","1.2","0.0","2.0","850","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","10.4","12.4","0.6","11.2","13.3","0.6","0.8","7.6","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.4","0.5","0.0","0.4","0.5","0.0","0.0","-1.5","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.4","0.4","0.0","0.4","0.4","0.0","0.0","-2.1","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-1.1","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.0","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.0","866","4"
"Small engine mechanics","=""49-3050""","Summary","9.2","10.9","10.5","10.0","11.9","11.1","0.8","8.5","868","3"
"Motorboat mechanics and service technicians","=""49-3051""","Line Item","5.9","7.0","20.2","6.7","7.9","21.5","0.7","12.2","869","4"
"Motorcycle mechanics","=""49-3052""","Line Item","1.1","1.3","6.4","1.1","1.3","6.4","0.0","2.0","870","4"
"Outdoor power equipment and other small engine mechanics","=""49-3053""","Line Item","2.2","2.6","5.3","2.2","2.6","5.3","0.0","2.0","871","4"
"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers","=""49-3090""","Summary","0.5","0.6","0.4","0.5","0.6","0.4","0.0","2.0","872","3"
"Bicycle repairers","=""49-3091""","Line Item","0.5","0.5","3.2","0.5","0.5","3.1","0.0","2.0","873","4"
"Recreational vehicle service technicians","=""49-3092""","Line Item","0.1","0.1","0.4","0.1","0.1","0.4","0.0","2.0","874","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","20.8","24.7","0.6","21.0","24.9","0.6","0.2","1.1","876","2"
"Control and valve installers and repairers","=""49-9010""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","2.0","877","3"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","2.1","2.5","0.5","2.1","2.5","0.5","0.0","2.0","880","3"
"Home appliance repairers","=""49-9031""","Line Item","12.0","14.3","32.9","12.3","14.6","35.0","0.2","2.0","881","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.8","0.9","0.2","0.8","1.0","0.1","0.0","2.0","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.8","0.9","0.2","0.8","0.9","0.2","0.0","2.0","883","4"
"Precision instrument and equipment repairers","=""49-9060""","Summary","1.7","2.0","1.9","1.5","1.8","1.6","-0.1","-8.4","890","3"
"Musical instrument repairers and tuners","=""49-9063""","Line Item","1.0","1.2","14.9","1.1","1.3","16.8","0.0","2.0","893","4"
"Watch and clock repairers","=""49-9064""","Line Item","0.6","0.7","27.7","0.4","0.5","28.2","-0.2","-28.6","894","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.7","2.0","0.1","1.7","2.0","0.1","0.0","2.0","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","2.5","3.0","0.7","2.5","3.0","0.7","0.0","1.3","898","3"
"Locksmiths and safe repairers","=""49-9094""","Line Item","0.1","0.1","0.5","0.1","0.1","0.4","0.0","-18.4","901","4"
"Riggers","=""49-9096""","Line Item","0.2","0.3","1.1","0.2","0.3","1.1","0.0","2.0","903","4"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.8","0.9","0.8","0.8","0.9","0.8","0.0","2.0","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","1.4","1.7","0.7","1.4","1.7","0.7","0.0","2.0","906","4"
"Production occupations","=""51-0000""","Summary","17.5","20.8","0.2","17.6","20.9","0.2","0.1","0.5","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.8","1.0","0.1","0.8","1.0","0.1","0.0","2.0","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.8","1.0","0.1","0.8","1.0","0.1","0.0","2.0","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","1.3","1.5","0.1","1.2","1.4","0.1","-0.1","-9.7","910","2"
"Fiberglass laminators and fabricators","=""51-2051""","Line Item","0.3","0.4","1.4","0.3","0.4","1.4","0.0","2.0","917","3"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.9","1.1","0.1","0.8","0.9","0.1","-0.1","-13.3","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.8","1.0","0.0","0.8","1.0","0.1","0.0","1.8","931","2"
"Machinists","=""51-4041""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.0","942","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.3","0.3","0.1","0.3","0.3","0.1","0.0","1.8","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.3","0.3","0.1","0.3","0.3","0.1","0.0","2.0","955","4"
"Miscellaneous metal workers and plastic workers","=""51-4190""","Summary","0.4","0.5","0.5","0.4","0.5","0.6","0.0","1.8","957","3"
"Tool grinders, filers, and sharpeners","=""51-4194""","Line Item","0.4","0.5","7.6","0.4","0.5","8.4","0.0","2.0","961","4"
"Textile, apparel, and furnishings workers","=""51-6000""","Summary","10.0","11.9","1.9","10.2","12.1","2.1","0.2","2.0","967","2"
"Laundry and dry-cleaning workers","=""51-6011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.0","968","3"
"Sewing machine operators","=""51-6031""","Line Item","1.7","2.0","1.2","1.7","2.0","1.4","0.0","2.0","970","3"
"Shoe and leather workers","=""51-6040""","Summary","0.4","0.5","3.1","0.4","0.5","3.6","0.0","2.0","971","3"
"Shoe and leather workers and repairers","=""51-6041""","Line Item","0.4","0.5","4.2","0.4","0.5","4.8","0.0","2.0","972","4"
"Tailors, dressmakers, and sewers","=""51-6050""","Summary","2.3","2.7","5.5","2.3","2.7","6.6","0.0","2.0","974","3"
"Sewers, hand","=""51-6051""","Line Item","0.1","0.1","1.4","0.1","0.1","1.7","0.0","2.0","975","4"
"Tailors, dressmakers, and custom sewers","=""51-6052""","Line Item","2.2","2.6","6.4","2.2","2.6","7.5","0.0","2.0","976","4"
"Textile machine setters, operators, and tenders","=""51-6060""","Summary","0.2","0.3","0.4","0.2","0.3","0.4","0.0","2.0","977","3"
"Textile cutting machine setters, operators, and tenders","=""51-6062""","Line Item","0.2","0.3","2.1","0.2","0.3","2.4","0.0","2.0","979","4"
"Miscellaneous textile, apparel, and furnishings workers","=""51-6090""","Summary","5.4","6.4","8.3","5.5","6.5","8.8","0.1","2.0","982","3"
"Upholsterers","=""51-6093""","Line Item","5.3","6.3","16.8","5.4","6.4","17.6","0.1","2.0","985","4"
"Textile, apparel, and furnishings workers, all other","=""51-6099""","Line Item","0.1","0.1","0.7","0.1","0.1","0.8","0.0","2.0","986","4"
"Woodworkers","=""51-7000""","Summary","1.9","2.3","0.7","1.9","2.3","0.8","0.0","2.0","987","2"
"Cabinetmakers and bench carpenters","=""51-7011""","Line Item","0.2","0.2","0.2","0.2","0.2","0.2","0.0","2.0","988","3"
"Furniture finishers","=""51-7021""","Line Item","1.7","2.0","8.8","1.7","2.0","9.0","0.0","2.0","989","3"
"Other production occupations","=""51-9000""","Summary","2.7","3.2","0.1","2.6","3.1","0.1","-0.1","-2.0","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.3","0.3","0.2","0.3","0.3","0.2","0.0","-6.3","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.2","0.3","0.8","0.2","0.3","0.8","0.0","-3.1","1014","4"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-13.3","1022","3"
"Jewelers and precious stone and metal workers","=""51-9071""","Line Item","0.7","0.9","1.6","0.8","0.9","1.6","0.0","2.0","1023","3"
"Painting workers","=""51-9120""","Summary","0.9","1.1","0.5","0.9","1.1","0.5","0.0","2.0","1029","3"
"Painting, coating, and decorating workers","=""51-9123""","Line Item","0.1","0.1","0.9","0.1","0.1","0.9","0.0","2.0","1030","4"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.8","0.9","0.5","0.8","1.0","0.5","0.0","2.0","1031","4"
"Miscellaneous production workers","=""51-9190""","Summary","0.5","0.5","0.1","0.4","0.5","0.1","0.0","-6.3","1037","3"
"Helpers--production workers","=""51-9198""","Line Item","0.4","0.4","0.2","0.3","0.4","0.2","0.0","-8.2","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.0","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","3.7","4.4","0.0","3.7","4.4","0.0","0.1","1.9","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.0","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.0","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","1.1","1.4","0.0","1.2","1.4","0.0","0.0","2.0","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","1.1","1.3","0.0","1.2","1.4","0.0","0.0","2.0","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.0","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","2.0","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.8","1.0","0.1","0.9","1.0","0.1","0.0","2.0","1064","4"
"Water transportation workers","=""53-5000""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","2.0","1079","2"
"Ship and boat captains and operators","=""53-5020""","Summary","0.1","0.1","0.2","0.1","0.1","0.2","0.0","2.0","1081","3"
"Motorboat operators","=""53-5022""","Line Item","0.1","0.1","2.0","0.1","0.1","2.0","0.0","2.0","1083","4"
"Other transportation workers","=""53-6000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.0","1085","2"
"Transportation service attendants","=""53-6030""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","2.0","1088","3"
"Automotive and watercraft service attendants","=""53-6031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","2.0","1089","4"
"Material moving workers","=""53-7000""","Summary","2.2","2.6","0.0","2.3","2.7","0.0","0.0","1.9","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.0","1100","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.7","0.8","0.2","0.7","0.8","0.2","0.0","2.0","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","1.0","1.2","0.0","1.0","1.2","0.0","0.0","2.0","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.3","0.3","0.0","0.3","0.3","0.0","0.0","2.0","1106","4"
