"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-16.9","690","3"
"Information and record clerks","=""43-4000""","Summary","0.7","1.0","0.0","0.6","1.0","0.0","-0.1","-17.2","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.6","0.7","0.0","0.5","0.7","0.0","-0.1","-16.9","698","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-26.1","706","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-17.8","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","3.3","4.5","0.1","2.8","4.3","0.1","-0.5","-15.0","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.7","0.9","0.2","0.6","1.0","0.2","-0.1","-7.7","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","2.6","3.5","0.3","2.1","3.3","0.3","-0.4","-16.9","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.7","0.9","0.0","0.5","0.8","0.0","-0.2","-22.7","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-30.7","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.6","0.8","0.0","0.5","0.7","0.0","-0.1","-21.5","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","1.1","1.5","0.0","0.9","1.4","0.0","-0.2","-18.2","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-35.4","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-35.4","732","4"
"Office clerks, general","=""43-9061""","Line Item","1.0","1.3","0.0","0.8","1.3","0.0","-0.2","-16.9","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-7.7","763","1"
"Construction trades workers","=""47-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-7.7","766","2"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","2.4","3.3","0.0","2.4","3.7","0.0","0.0","-0.3","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.3","0.4","0.0","0.3","0.4","0.0","0.0","-7.7","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.3","0.4","0.0","0.3","0.4","0.0","0.0","-7.7","842","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","2.1","2.9","0.1","2.2","3.3","0.1","0.0","0.6","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","1.1","1.5","0.2","1.2","1.9","0.2","0.1","8.3","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","1.0","1.3","0.2","1.1","1.6","0.2","0.1","10.8","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.2","0.2","0.2","0.1","0.2","0.2","0.0","-7.7","884","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.0","1.4","0.1","0.9","1.5","0.1","-0.1","-7.7","896","3"
"Production occupations","=""51-0000""","Summary","48.0","65.1","0.5","41.4","63.9","0.5","-6.6","-13.8","907","1"
"Supervisors of production workers","=""51-1000""","Summary","3.4","4.6","0.5","3.1","4.8","0.5","-0.3","-7.7","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","3.4","4.6","0.5","3.1","4.8","0.5","-0.3","-7.7","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","3.0","4.0","0.2","2.3","3.6","0.1","-0.6","-21.2","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","2.8","3.8","0.2","2.2","3.4","0.2","-0.6","-21.5","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","28.1","38.2","1.7","24.6","38.0","1.5","-3.5","-12.5","931","2"
"Forming machine setters, operators, and tenders, metal and plastic","=""51-4020""","Summary","1.7","2.3","1.7","1.4","2.1","1.4","-0.3","-19.1","932","3"
"Extruding and drawing machine setters, operators, and tenders, metal and plastic","=""51-4021""","Line Item","0.1","0.2","0.2","0.1","0.2","0.2","0.0","-12.3","933","4"
"Forging machine setters, operators, and tenders, metal and plastic","=""51-4022""","Line Item","0.9","1.3","8.6","0.7","1.1","7.9","-0.2","-21.5","934","4"
"Rolling machine setters, operators, and tenders, metal and plastic","=""51-4023""","Line Item","0.7","0.9","2.3","0.5","0.8","2.2","-0.1","-16.9","935","4"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","9.2","12.5","3.0","7.6","11.7","2.8","-1.6","-17.8","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","1.9","2.6","1.0","1.6","2.5","1.0","-0.3","-16.9","937","4"
"Drilling and boring machine tool setters, operators, and tenders, metal and plastic","=""51-4032""","Line Item","0.4","0.6","6.5","0.3","0.5","5.9","-0.1","-26.1","938","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","1.9","2.5","2.5","1.6","2.4","2.3","-0.3","-16.9","939","4"
"Lathe and turning machine tool setters, operators, and tenders, metal and plastic","=""51-4034""","Line Item","4.0","5.5","20.5","3.4","5.2","18.9","-0.7","-16.9","940","4"
"Machinists","=""51-4041""","Line Item","12.1","16.4","3.7","11.2","17.2","3.3","-0.9","-7.7","942","3"
"Metal furnace operators, tenders, pourers, and casters","=""51-4050""","Summary","0.1","0.1","0.3","0.1","0.1","0.2","0.0","-12.3","943","3"
"Metal-refining furnace operators and tenders","=""51-4051""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-12.3","944","4"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.3","0.3","0.1","0.2","0.3","0.1","0.0","-13.3","949","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.2","0.3","0.1","0.2","0.3","0.1","0.0","-12.3","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","1.9","2.6","1.4","1.8","2.8","1.3","-0.1","-7.7","952","3"
"Tool and die makers","=""51-4111""","Line Item","1.2","1.6","1.9","1.0","1.6","1.8","-0.2","-16.9","953","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.5","0.7","0.1","0.5","0.7","0.1","0.0","-8.5","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.5","0.6","0.1","0.4","0.7","0.1","0.0","-7.7","955","4"
"Miscellaneous metal workers and plastic workers","=""51-4190""","Summary","1.1","1.6","1.4","1.0","1.5","1.3","-0.2","-16.4","957","3"
"Heat treating equipment setters, operators, and tenders, metal and plastic","=""51-4191""","Line Item","0.5","0.6","2.8","0.4","0.6","2.6","-0.1","-16.9","958","4"
"Plating machine setters, operators, and tenders, metal and plastic","=""51-4193""","Line Item","0.2","0.3","0.7","0.2","0.3","0.7","0.0","-16.9","960","4"
"Tool grinders, filers, and sharpeners","=""51-4194""","Line Item","0.1","0.1","1.2","0.1","0.1","1.2","0.0","-7.7","961","4"
"Metal workers and plastic workers, all other","=""51-4199""","Line Item","0.4","0.5","1.8","0.3","0.5","1.6","-0.1","-16.9","962","4"
"Other production occupations","=""51-9000""","Summary","13.5","18.3","0.5","11.3","17.5","0.4","-2.2","-16.3","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-24.0","1013","3"
"Grinding and polishing workers, hand","=""51-9022""","Line Item","0.1","0.1","0.8","0.1","0.1","0.7","0.0","-26.1","1015","4"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-7.7","1020","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","4.7","6.3","0.8","3.7","5.6","0.6","-1.0","-21.5","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-7.7","1028","3"
"Painting workers","=""51-9120""","Summary","0.5","0.7","0.3","0.5","0.8","0.3","0.0","-7.7","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.5","0.7","0.3","0.5","0.8","0.3","0.0","-7.7","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","6.8","9.2","3.2","5.8","9.0","2.9","-1.0","-14.3","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","6.0","8.1","3.3","4.9","7.6","3.0","-1.0","-16.9","1035","4"
"Computer numerically controlled tool programmers","=""51-9162""","Line Item","0.8","1.1","2.9","0.9","1.3","2.6","0.0","4.4","1036","4"
"Miscellaneous production workers","=""51-9190""","Summary","1.1","1.6","0.2","1.0","1.6","0.2","-0.1","-12.2","1037","3"
"Cleaning, washing, and metal pickling equipment operators and tenders","=""51-9192""","Line Item","0.1","0.1","0.7","0.1","0.1","0.6","0.0","-7.7","1039","4"
"Helpers--production workers","=""51-9198""","Line Item","0.6","0.8","0.3","0.5","0.7","0.3","-0.1","-16.9","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.5","0.7","0.2","0.4","0.7","0.2","0.0","-7.7","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","3.4","4.6","0.0","3.1","4.8","0.0","-0.3","-7.7","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-7.7","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-7.7","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.3","0.4","0.0","0.3","0.4","0.0","0.0","-7.7","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.3","0.4","0.0","0.3","0.4","0.0","0.0","-7.7","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.2","0.2","0.0","0.2","0.3","0.0","0.0","-7.7","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-7.7","1064","4"
"Material moving workers","=""53-7000""","Summary","2.9","4.0","0.0","2.7","4.2","0.0","-0.2","-7.7","1095","2"
"Laborers and material movers","=""53-7060""","Summary","2.6","3.5","0.0","2.4","3.7","0.0","-0.2","-7.7","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","1.2","1.7","0.0","1.1","1.7","0.0","-0.1","-7.7","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","0.1","0.1","0.2","0.1","0.1","0.1","0.0","-7.7","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.8","1.1","0.1","0.7","1.1","0.1","-0.1","-7.7","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.5","0.6","0.0","0.4","0.6","0.0","0.0","-7.7","1106","4"
