"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Purchasing managers","=""11-3061""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","4.9","22","3"
"Transportation, storage, and distribution managers","=""11-3071""","Line Item","0.9","0.4","0.5","1.0","0.4","0.5","0.0","4.9","23","3"
"Human resources managers","=""11-3121""","Line Item","0.2","0.1","0.1","0.3","0.1","0.1","0.0","4.9","25","3"
"Training and development managers","=""11-3131""","Line Item","0.1","0.1","0.4","0.2","0.1","0.3","0.0","4.9","26","3"
"Other management occupations","=""11-9000""","Summary","1.2","0.5","0.0","1.3","0.6","0.0","0.1","5.0","27","2"
"Architectural and engineering managers","=""11-9041""","Line Item","0.4","0.2","0.2","0.4","0.2","0.2","0.0","4.9","35","3"
"Managers, all other","=""11-9199""","Line Item","0.9","0.4","0.1","0.9","0.4","0.1","0.0","4.9","50","3"
"Business and financial operations occupations","=""13-0000""","Summary","10.1","4.4","0.1","10.6","4.4","0.1","0.5","4.9","51","1"
"Business operations specialists","=""13-1000""","Summary","8.3","3.6","0.1","8.7","3.6","0.1","0.4","4.9","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","1.3","0.6","0.3","1.2","0.5","0.3","-0.1","-5.6","54","3"
"Compliance officers","=""13-1041""","Line Item","0.6","0.3","0.2","0.6","0.3","0.2","0.0","4.9","58","3"
"Cost estimators","=""13-1051""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-0.3","59","3"
"Human resources workers","=""13-1070""","Summary","0.9","0.4","0.1","0.9","0.4","0.1","0.0","2.8","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.9","0.4","0.1","0.9","0.4","0.1","0.0","2.8","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","2.0","0.9","0.2","2.2","0.9","0.2","0.2","12.0","64","3"
"Logisticians","=""13-1081""","Line Item","1.1","0.5","0.5","1.3","0.5","0.5","0.2","17.5","65","4"
"Project management specialists","=""13-1082""","Line Item","0.9","0.4","0.1","0.9","0.4","0.1","0.0","4.9","66","4"
"Management analysts","=""13-1111""","Line Item","0.4","0.2","0.0","0.5","0.2","0.0","0.0","4.9","67","3"
"Training and development specialists","=""13-1151""","Line Item","1.2","0.5","0.3","1.2","0.5","0.3","0.1","4.9","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.4","0.2","0.0","0.4","0.2","0.0","0.0","12.2","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","1.3","0.6","0.1","1.4","0.6","0.1","0.1","4.9","73","3"
"Financial specialists","=""13-2000""","Summary","1.8","0.8","0.1","1.9","0.8","0.1","0.1","4.8","74","2"
"Accountants and auditors","=""13-2011""","Line Item","1.4","0.6","0.1","1.5","0.6","0.1","0.1","4.9","75","3"
"Budget analysts","=""13-2031""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","4.9","77","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","4.9","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","4.9","80","4"
"Computer and mathematical occupations","=""15-0000""","Summary","2.5","1.1","0.0","2.8","1.2","0.0","0.3","10.2","92","1"
"Computer occupations","=""15-1200""","Summary","2.2","1.0","0.0","2.4","1.0","0.0","0.2","8.3","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.5","0.2","0.1","0.5","0.2","0.1","0.0","10.0","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.3","0.1","0.1","0.4","0.1","0.1","0.0","4.9","95","4"
"Information security analysts","=""15-1212""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","24.8","96","4"
"Computer support specialists","=""15-1230""","Summary","0.4","0.2","0.0","0.4","0.2","0.0","0.0","1.7","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","4.9","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","0.7","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.5","0.2","0.1","0.5","0.2","0.1","0.0","0.7","101","3"
"Computer network architects","=""15-1241""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-0.3","102","4"
"Database administrators","=""15-1242""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","4.9","103","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.3","0.2","0.1","0.3","0.1","0.1","0.0","-0.3","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.7","0.3","0.0","0.8","0.3","0.0","0.1","17.9","106","3"
"Software developers","=""15-1252""","Line Item","0.5","0.2","0.0","0.6","0.3","0.0","0.1","20.6","108","4"
"Software quality assurance analysts and testers","=""15-1253""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","15.4","109","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.9","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.3","0.1","0.1","0.4","0.2","0.1","0.1","25.3","113","2"
"Operations research analysts","=""15-2031""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","20.6","116","3"
"Data scientists","=""15-2051""","Line Item","0.1","0.1","0.1","0.2","0.1","0.1","0.0","31.1","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","4.7","2.1","0.2","5.0","2.1","0.2","0.3","6.3","120","1"
"Engineers","=""17-2000""","Summary","3.4","1.5","0.2","3.6","1.5","0.2","0.2","7.3","128","2"
"Aerospace engineers","=""17-2011""","Line Item","1.8","0.8","2.7","1.8","0.8","2.7","0.1","4.9","129","3"
"Electrical and electronics engineers","=""17-2070""","Summary","0.5","0.2","0.2","0.5","0.2","0.2","0.0","4.9","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","4.9","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","0.3","0.1","0.3","0.3","0.1","0.3","0.0","4.9","137","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.6","0.2","0.2","0.6","0.3","0.2","0.1","13.5","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","4.9","140","4"
"Industrial engineers","=""17-2112""","Line Item","0.5","0.2","0.2","0.6","0.2","0.2","0.1","14.3","141","4"
"Mechanical engineers","=""17-2141""","Line Item","0.4","0.2","0.1","0.4","0.2","0.1","0.1","13.3","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","4.9","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","1.3","0.6","0.2","1.4","0.6","0.2","0.1","3.9","149","2"
"Drafters","=""17-3010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-5.1","150","3"
"Mechanical drafters","=""17-3013""","Line Item","0.1","0.0","0.1","0.0","0.0","0.1","0.0","-5.6","153","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","1.3","0.6","0.3","1.3","0.6","0.3","0.1","4.3","155","3"
"Aerospace engineering and operations technologists and technicians","=""17-3021""","Line Item","0.3","0.1","2.9","0.3","0.1","2.8","0.0","4.9","156","4"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.5","0.2","0.5","0.6","0.2","0.6","0.0","4.9","158","4"
"Electro-mechanical and mechatronics technologists and technicians","=""17-3024""","Line Item","0.1","0.0","0.7","0.1","0.0","0.7","0.0","-2.4","159","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","4.9","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","4.9","162","4"
"Calibration technologists and technicians","=""17-3028""","Line Item","0.1","0.0","0.5","0.1","0.0","0.5","0.0","4.9","163","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","4.9","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.5","0.2","0.0","0.6","0.2","0.0","0.1","14.1","166","1"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.4","0.2","0.3","0.5","0.2","0.3","0.1","15.9","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.4","0.2","0.3","0.4","0.2","0.3","0.1","16.4","230","3"
"Educational instruction and library occupations","=""25-0000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","4.9","269","1"
"Other teachers and instructors","=""25-3000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.9","335","2"
"Self-enrichment teachers","=""25-3021""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.9","337","3"
"Librarians, curators, and archivists","=""25-4000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","341","2"
"Librarians and media collections specialists","=""25-4022""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","346","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.9","0.4","0.0","0.9","0.4","0.0","0.0","3.4","355","1"
"Art and design workers","=""27-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","356","2"
"Designers","=""27-1020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","363","3"
"Media and communication workers","=""27-3000""","Summary","0.7","0.3","0.1","0.7","0.3","0.1","0.0","4.9","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","392","3"
"Writers and editors","=""27-3040""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","4.9","393","3"
"Technical writers","=""27-3042""","Line Item","0.3","0.1","0.5","0.3","0.1","0.5","0.0","4.9","395","4"
"Protective service occupations","=""33-0000""","Summary","4.3","1.9","0.1","4.3","1.8","0.1","0.0","0.1","522","1"
"Supervisors of protective service workers","=""33-1000""","Summary","0.4","0.2","0.1","0.3","0.1","0.1","0.0","-2.6","523","2"
"Miscellaneous first-line supervisors, protective service workers","=""33-1090""","Summary","0.3","0.1","0.4","0.3","0.1","0.4","0.0","-3.0","528","3"
"First-line supervisors of security workers","=""33-1091""","Line Item","0.3","0.1","0.4","0.2","0.1","0.4","0.0","-5.6","529","4"
"First-line supervisors of protective service workers, all other","=""33-1099""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","4.9","530","4"
"Firefighting and prevention workers","=""33-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","531","2"
"Firefighters","=""33-2011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","532","3"
"Law enforcement workers","=""33-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.9","536","2"
"Police officers","=""33-3050""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.9","543","3"
"Other protective service workers","=""33-9000""","Summary","3.7","1.6","0.2","3.7","1.6","0.2","0.0","0.1","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","2.1","0.9","0.2","2.0","0.9","0.2","-0.1","-3.5","549","3"
"Security guards","=""33-9032""","Line Item","2.1","0.9","0.2","2.0","0.9","0.2","-0.1","-3.5","551","4"
"Miscellaneous protective service workers","=""33-9090""","Summary","1.6","0.7","0.4","1.7","0.7","0.4","0.1","4.9","552","3"
"Transportation security screeners","=""33-9093""","Line Item","1.2","0.5","2.4","1.3","0.5","2.5","0.1","4.9","555","4"
"Protective service workers, all other","=""33-9099""","Line Item","0.3","0.1","0.3","0.3","0.1","0.3","0.0","4.9","557","4"
"Food preparation and serving related occupations","=""35-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.9","558","1"
"Food and beverage serving workers","=""35-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","571","2"
"Fast food and counter workers","=""35-3023""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","573","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","2.5","1.1","0.0","2.6","1.1","0.0","0.1","4.1","581","1"
"Supervisors of building and grounds cleaning and maintenance workers","=""37-1000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.9","582","2"
"First-line supervisors of housekeeping and janitorial workers","=""37-1011""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","4.9","583","3"
"Building cleaning and pest control workers","=""37-2000""","Summary","2.0","0.8","0.1","2.0","0.9","0.1","0.1","3.9","585","2"
"Building cleaning workers","=""37-2010""","Summary","2.0","0.8","0.1","2.0","0.9","0.1","0.1","3.9","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","1.9","0.8","0.1","2.0","0.8","0.1","0.1","3.9","587","4"
"Maids and housekeeping cleaners","=""37-2012""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","588","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.3","0.1","0.0","0.4","0.1","0.0","0.0","4.9","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","0.3","0.1","0.0","0.4","0.1","0.0","0.0","4.9","592","3"
"Personal care and service occupations","=""39-0000""","Summary","5.2","2.3","0.1","5.5","2.3","0.1","0.3","4.9","596","1"
"Supervisors of personal care and service workers","=""39-1000""","Summary","0.2","0.1","0.1","0.3","0.1","0.1","0.0","4.9","597","2"
"First-line supervisors of personal service workers","=""39-1022""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","4.9","601","3"
"Baggage porters, bellhops, and concierges","=""39-6000""","Summary","4.2","1.8","6.3","4.4","1.9","6.3","0.2","4.9","632","2"
"Baggage porters and bellhops","=""39-6011""","Line Item","4.0","1.7","14.5","4.2","1.8","14.3","0.2","4.9","633","3"
"Concierges","=""39-6012""","Line Item","0.2","0.1","0.5","0.2","0.1","0.5","0.0","4.9","634","3"
"Other personal care and service workers","=""39-9000""","Summary","0.7","0.3","0.0","0.8","0.3","0.0","0.0","4.9","637","2"
"Personal care and service workers, all other","=""39-9099""","Line Item","0.7","0.3","0.8","0.8","0.3","0.7","0.0","4.9","643","3"
"Sales and related occupations","=""41-0000""","Summary","2.5","1.1","0.0","2.7","1.1","0.0","0.1","4.9","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.9","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","647","3"
"Retail sales workers","=""41-2000""","Summary","0.5","0.2","0.0","0.6","0.2","0.0","0.0","4.8","648","2"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.9","652","3"
"Counter and rental clerks","=""41-2021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","653","4"
"Parts salespersons","=""41-2022""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","4.9","654","4"
"Retail salespersons","=""41-2031""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","4.9","655","3"
"Sales representatives, services","=""41-3000""","Summary","1.2","0.5","0.1","1.2","0.5","0.1","0.1","4.9","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","1.2","0.5","0.1","1.2","0.5","0.1","0.1","4.9","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.6","0.2","0.0","0.6","0.3","0.0","0.0","4.9","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","4.9","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","4.9","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","665","2"
"Sales engineers","=""41-9031""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","4.9","672","3"
"Office and administrative support occupations","=""43-0000""","Summary","39.2","17.0","0.2","38.5","16.2","0.2","-0.6","-1.6","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","3.6","1.6","0.2","3.4","1.4","0.2","-0.2","-5.6","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","3.6","1.6","0.2","3.4","1.4","0.2","-0.2","-5.6","679","3"
"Financial clerks","=""43-3000""","Summary","2.7","1.2","0.1","2.6","1.1","0.1","-0.2","-6.5","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-5.6","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-5.6","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","2.0","0.9","0.1","1.9","0.8","0.1","-0.1","-5.6","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","-16.1","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.2","0.1","0.4","0.2","0.1","0.4","0.0","-5.6","690","3"
"Information and record clerks","=""43-4000""","Summary","17.7","7.7","0.3","17.7","7.4","0.3","-0.1","-0.4","693","2"
"Customer service representatives","=""43-4051""","Line Item","7.8","3.4","0.3","7.4","3.1","0.3","-0.4","-5.6","698","3"
"File clerks","=""43-4071""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-16.1","700","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.1","0.1","0.1","0.0","0.1","0.0","-16.1","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-5.6","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.5","0.2","0.0","0.4","0.2","0.0","0.0","-6.6","708","3"
"Reservation and transportation ticket agents and travel clerks","=""43-4181""","Line Item","9.0","3.9","7.3","9.4","4.0","7.6","0.4","4.9","709","3"
"Information and record clerks, all other","=""43-4199""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","4.9","710","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","10.2","4.4","0.4","10.5","4.4","0.4","0.3","2.7","711","2"
"Cargo and freight agents","=""43-5011""","Line Item","5.9","2.6","6.1","6.2","2.6","5.9","0.3","4.9","712","3"
"Dispatchers","=""43-5030""","Summary","1.0","0.4","0.3","1.0","0.4","0.3","0.0","-0.2","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.9","0.4","0.4","0.9","0.4","0.4","0.0","-0.3","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","1.7","0.7","0.4","1.8","0.7","0.4","0.1","4.9","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","1.6","0.7","0.2","1.5","0.6","0.2","-0.1","-5.6","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","2.1","0.9","0.1","1.9","0.8","0.1","-0.3","-12.2","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.3","0.1","0.1","0.2","0.1","0.1","-0.1","-21.3","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","1.8","0.8","0.1","1.6","0.7","0.1","-0.2","-10.8","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","2.7","1.2","0.1","2.5","1.0","0.1","-0.2","-7.4","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","-0.1","-26.6","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","-0.1","-26.6","732","4"
"Office clerks, general","=""43-9061""","Line Item","2.2","1.0","0.1","2.1","0.9","0.1","-0.1","-5.6","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","1.4","0.6","0.0","1.4","0.6","0.0","0.1","4.9","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.9","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.9","765","3"
"Construction trades workers","=""47-2000""","Summary","1.2","0.5","0.0","1.2","0.5","0.0","0.1","4.9","766","2"
"Carpenters","=""47-2031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","771","3"
"Electricians","=""47-2111""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.9","788","3"
"Painters and paperhangers","=""47-2140""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.9","793","3"
"Painters, construction and maintenance","=""47-2141""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.9","794","4"
"Sheet metal workers","=""47-2211""","Line Item","0.7","0.3","0.6","0.8","0.3","0.6","0.0","4.9","802","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","59.9","26.0","0.9","62.8","26.4","1.0","2.9","4.8","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","5.2","2.3","0.9","5.5","2.3","0.9","0.3","4.9","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","5.2","2.3","0.9","5.5","2.3","0.9","0.3","4.9","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","7.5","3.2","1.4","7.8","3.3","1.5","0.4","4.8","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","7.5","3.2","3.1","7.8","3.3","3.2","0.4","4.8","848","3"
"Avionics technicians","=""49-2091""","Line Item","7.2","3.1","34.3","7.5","3.1","34.5","0.4","4.9","849","4"
"Electrical and electronics installers and repairers, transportation equipment","=""49-2093""","Line Item","0.1","0.0","1.2","0.1","0.0","1.2","0.0","4.9","851","4"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.2","0.1","0.4","0.2","0.1","0.4","0.0","1.8","852","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","42.2","18.3","2.3","44.2","18.5","2.3","2.0","4.8","857","2"
"Aircraft mechanics and service technicians","=""49-3011""","Line Item","40.4","17.6","28.9","42.4","17.8","29.0","2.0","4.9","858","3"
"Automotive technicians and repairers","=""49-3020""","Summary","0.5","0.2","0.1","0.5","0.2","0.1","0.0","0.8","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.5","0.2","0.1","0.5","0.2","0.1","0.0","0.7","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.4","0.2","0.2","0.5","0.2","0.2","0.0","1.8","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.7","0.3","0.3","0.7","0.3","0.3","0.0","4.9","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.7","0.3","0.4","0.7","0.3","0.4","0.0","4.9","866","4"
"Small engine mechanics","=""49-3050""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","4.9","868","3"
"Outdoor power equipment and other small engine mechanics","=""49-3053""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","4.9","871","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","5.1","2.2","0.2","5.3","2.2","0.2","0.2","4.9","876","2"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.9","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.7","0.3","0.1","0.7","0.3","0.1","0.0","4.9","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.9","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.5","0.2","0.8","0.5","0.2","0.8","0.0","4.9","884","4"
"Precision instrument and equipment repairers","=""49-9060""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","4.9","890","3"
"Maintenance and repair workers, general","=""49-9071""","Line Item","2.8","1.2","0.2","2.9","1.2","0.2","0.1","4.9","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","1.3","0.6","0.3","1.4","0.6","0.4","0.1","4.8","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.8","0.3","0.8","0.8","0.3","0.8","0.0","4.9","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.5","0.2","0.3","0.5","0.2","0.3","0.0","4.9","906","4"
"Production occupations","=""51-0000""","Summary","10.8","4.7","0.1","10.6","4.4","0.1","-0.2","-2.0","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.9","0.4","0.1","0.9","0.4","0.1","0.0","4.9","908","2"
