"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Carpet installers","=""47-2041""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","-13.5","773","4"
"Floor layers, except carpet, wood, and hard tiles","=""47-2042""","Line Item","0.2","0.1","0.5","0.2","0.1","0.5","0.0","12.0","774","4"
"Tile and stone setters","=""47-2044""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","12.0","776","4"
"Cement masons, concrete finishers, and terrazzo workers","=""47-2050""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-8.3","777","3"
"Cement masons and concrete finishers","=""47-2051""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-8.4","778","4"
"Construction laborers","=""47-2061""","Line Item","11.1","4.6","0.8","11.3","4.6","0.8","0.2","1.8","780","3"
"Construction equipment operators","=""47-2070""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","784","4"
"Drywall installers, ceiling tile installers, and tapers","=""47-2080""","Summary","81.8","33.7","60.8","82.7","33.8","60.8","0.9","1.1","785","3"
"Drywall and ceiling tile installers","=""47-2081""","Line Item","69.8","28.8","60.0","71.1","29.1","60.1","1.3","1.8","786","4"
"Tapers","=""47-2082""","Line Item","12.0","4.9","66.2","11.6","4.7","65.5","-0.4","-3.3","787","4"
"Electricians","=""47-2111""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","788","3"
"Glaziers","=""47-2121""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","1.8","789","3"
"Insulation workers","=""47-2130""","Summary","26.2","10.8","42.6","26.7","10.9","42.6","0.5","1.8","790","3"
"Insulation workers, floor, ceiling, and wall","=""47-2131""","Line Item","22.5","9.3","65.5","22.9","9.4","65.6","0.4","1.8","791","4"
"Insulation workers, mechanical","=""47-2132""","Line Item","3.7","1.5","13.6","3.8","1.5","13.6","0.1","1.8","792","4"
"Painters and paperhangers","=""47-2140""","Summary","4.7","1.9","1.2","4.8","1.9","1.2","0.1","1.8","793","3"
"Painters, construction and maintenance","=""47-2141""","Line Item","4.6","1.9","1.2","4.7","1.9","1.2","0.1","1.8","794","4"
"Paperhangers","=""47-2142""","Line Item","0.1","0.0","2.6","0.1","0.0","2.6","0.0","1.8","795","4"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","1.0","0.4","0.2","1.0","0.4","0.2","0.0","1.8","796","3"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","0.5","0.2","0.1","0.5","0.2","0.1","0.0","1.8","798","4"
"Plasterers and stucco masons","=""47-2161""","Line Item","14.0","5.8","51.4","14.3","5.8","51.3","0.3","1.8","799","3"
"Roofers","=""47-2181""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","801","3"
"Sheet metal workers","=""47-2211""","Line Item","0.4","0.1","0.3","0.4","0.1","0.3","0.0","1.8","802","3"
"Structural iron and steel workers","=""47-2221""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.8","803","3"
"Helpers, construction trades","=""47-3000""","Summary","4.8","2.0","2.4","4.9","2.0","2.4","0.1","1.8","805","2"
"Helpers--carpenters","=""47-3012""","Line Item","0.6","0.2","2.3","0.6","0.2","2.5","0.0","1.8","807","3"
"Helpers--painters, paperhangers, plasterers, and stucco masons","=""47-3014""","Line Item","0.5","0.2","6.3","0.6","0.2","6.3","0.0","1.8","809","3"
"Helpers, construction trades, all other","=""47-3019""","Line Item","3.7","1.5","13.1","3.8","1.5","13.1","0.1","1.8","812","3"
"Other construction and related workers","=""47-4000""","Summary","1.0","0.4","0.2","1.0","0.4","0.2","0.0","1.3","813","2"
"Miscellaneous construction and related workers","=""47-4090""","Line Item","0.8","0.3","2.4","0.8","0.3","2.4","0.0","1.8","821","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","1.3","0.5","0.0","1.3","0.5","0.0","0.0","1.4","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","842","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","0.2","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.2","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","1.8","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","1.8","866","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.8","0.3","0.0","0.9","0.4","0.0","0.0","1.8","876","2"
"Control and valve installers and repairers","=""49-9010""","Summary","0.1","0.1","0.2","0.1","0.1","0.2","0.0","1.8","877","3"
"Mechanical door repairers","=""49-9011""","Line Item","0.1","0.1","0.5","0.1","0.1","0.4","0.0","1.8","878","4"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","882","3"
"Millwrights","=""49-9044""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","1.8","885","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.8","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.4","0.1","0.1","0.4","0.1","0.1","0.0","1.8","898","3"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","1.8","906","4"
"Production occupations","=""51-0000""","Summary","0.9","0.4","0.0","0.8","0.3","0.0","-0.1","-6.5","907","1"
"Assemblers and fabricators","=""51-2000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-17.4","910","2"
"Structural metal fabricators and fitters","=""51-2041""","Line Item","0.2","0.1","0.3","0.1","0.1","0.3","0.0","-18.5","916","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-2.5","931","2"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","0.1","0.1","0.0","0.1","0.1","0.1","0.0","-8.4","936","3"
"Lathe and turning machine tool setters, operators, and tenders, metal and plastic","=""51-4034""","Line Item","0.1","0.1","0.8","0.1","0.1","0.8","0.0","-8.4","940","4"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.8","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.8","955","4"
"Other production occupations","=""51-9000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-5.1","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-13.5","1022","3"
"Transportation and material moving occupations","=""53-0000""","Summary","3.0","1.2","0.0","3.1","1.3","0.0","0.1","1.8","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.8","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.8","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","1.3","0.5","0.0","1.3","0.5","0.0","0.0","1.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","1.3","0.5","0.0","1.3","0.5","0.0","0.0","1.8","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.6","0.2","0.0","0.6","0.2","0.0","0.0","1.8","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.7","0.3","0.1","0.7","0.3","0.1","0.0","1.8","1064","4"
"Material moving workers","=""53-7000""","Summary","1.5","0.6","0.0","1.6","0.6","0.0","0.0","1.8","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.8","1100","3"
"Laborers and material movers","=""53-7060""","Summary","1.4","0.6","0.0","1.4","0.6","0.0","0.0","1.8","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","1.0","0.4","0.0","1.1","0.4","0.0","0.0","1.8","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.4","0.2","0.0","0.4","0.2","0.0","0.0","1.8","1106","4"
