"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Animal scientists","=""19-1011""","Line Item","0.3","0.4","9.5","0.3","0.4","10.3","0.0","13.5","169","4"
"Food scientists and technologists","=""19-1012""","Line Item","0.3","0.4","1.7","0.3","0.4","1.8","0.0","13.5","170","4"
"Biological scientists","=""19-1020""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","13.5","172","3"
"Biochemists and biophysicists","=""19-1021""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","13.5","173","4"
"Physical scientists","=""19-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","13.6","184","2"
"Chemists and materials scientists","=""19-2030""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","13.5","189","3"
"Chemists","=""19-2031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","13.5","190","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.4","0.6","0.1","0.5","0.6","0.1","0.1","13.5","213","2"
"Agricultural and food science technicians","=""19-4010""","Summary","0.3","0.4","0.7","0.3","0.4","0.8","0.0","13.5","214","3"
"Agricultural technicians","=""19-4012""","Line Item","0.1","0.2","0.8","0.2","0.2","0.9","0.0","13.5","215","4"
"Food science technicians","=""19-4013""","Line Item","0.1","0.2","0.7","0.2","0.2","0.7","0.0","13.5","216","4"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.2","0.3","0.1","0.3","0.3","0.2","0.1","25.3","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.2","0.3","0.2","0.2","0.3","0.2","0.0","26.0","230","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","13.5","355","1"
"Art and design workers","=""27-1000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","13.5","356","2"
"Designers","=""27-1020""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","13.5","363","3"
"Graphic designers","=""27-1024""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","13.5","367","4"
"Media and communication workers","=""27-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","13.5","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","13.5","392","3"
"Healthcare practitioners and technical occupations","=""29-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","13.5","412","1"
"Healthcare diagnosing or treating practitioners","=""29-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","13.5","413","2"
"Dietitians and nutritionists","=""29-1031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","13.5","421","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.7","1.0","0.0","0.8","1.0","0.0","0.1","12.5","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.6","0.9","0.0","0.7","0.9","0.0","0.1","12.4","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.6","0.9","0.0","0.7","0.9","0.0","0.1","12.4","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.6","0.9","0.0","0.7","0.9","0.0","0.1","12.4","587","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","13.5","591","2"
"Personal care and service occupations","=""39-0000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","13.5","596","1"
"Animal care and service workers","=""39-2000""","Summary","0.2","0.3","0.1","0.2","0.3","0.1","0.0","13.5","602","2"
"Animal caretakers","=""39-2021""","Line Item","0.2","0.3","0.1","0.2","0.3","0.1","0.0","13.5","604","3"
"Sales and related occupations","=""41-0000""","Summary","3.0","4.2","0.0","3.4","4.4","0.0","0.4","12.8","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","13.5","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","13.5","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","13.5","647","3"
"Retail sales workers","=""41-2000""","Summary","0.5","0.7","0.0","0.6","0.7","0.0","0.1","9.7","648","2"
"Cashiers","=""41-2010""","Summary","0.1","0.2","0.0","0.1","0.1","0.0","0.0","-3.5","649","3"
"Cashiers","=""41-2011""","Line Item","0.1","0.2","0.0","0.1","0.1","0.0","0.0","-3.5","650","4"
"Retail salespersons","=""41-2031""","Line Item","0.4","0.6","0.0","0.5","0.6","0.0","0.1","13.5","655","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","2.1","3.0","0.1","2.4","3.1","0.1","0.3","13.5","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.2","0.3","0.1","0.2","0.3","0.1","0.0","13.5","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","1.9","2.7","0.1","2.2","2.9","0.2","0.3","13.5","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","13.5","665","2"
"Office and administrative support occupations","=""43-0000""","Summary","7.2","10.1","0.0","7.2","9.4","0.0","0.0","-0.4","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.5","0.7","0.0","0.5","0.6","0.0","0.0","2.2","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.5","0.7","0.0","0.5","0.6","0.0","0.0","2.2","679","3"
"Financial clerks","=""43-3000""","Summary","1.1","1.5","0.0","1.1","1.4","0.0","0.0","1.7","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.2","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","1.0","1.3","0.1","1.0","1.3","0.1","0.0","2.2","687","3"
"Information and record clerks","=""43-4000""","Summary","1.3","1.8","0.0","1.3","1.7","0.0","0.0","1.0","693","2"
"Customer service representatives","=""43-4051""","Line Item","1.0","1.4","0.0","1.0","1.3","0.0","0.0","2.2","698","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-9.2","706","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","1.0","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","2.0","2.8","0.1","2.0","2.6","0.1","0.0","-2.3","711","2"
"Dispatchers","=""43-5030""","Summary","0.2","0.3","0.1","0.2","0.3","0.1","0.0","7.8","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.2","0.3","0.1","0.2","0.3","0.1","0.0","7.8","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.4","0.6","0.1","0.5","0.6","0.1","0.1","13.5","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","1.3","1.9","0.2","1.2","1.6","0.2","-0.1","-9.2","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","2.2","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.9","1.3","0.0","0.9","1.2","0.0","0.0","-5.2","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-14.9","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.8","1.1","0.0","0.8","1.0","0.0","0.0","-3.5","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","1.4","2.0","0.0","1.4","1.9","0.0","0.0","1.9","730","2"
"Office clerks, general","=""43-9061""","Line Item","1.4","1.9","0.1","1.4","1.8","0.1","0.0","2.2","737","3"
"Farming, fishing, and forestry occupations","=""45-0000""","Summary","0.4","0.6","0.0","0.5","0.6","0.0","0.0","7.9","742","1"
"Agricultural workers","=""45-2000""","Summary","0.4","0.6","0.0","0.4","0.6","0.1","0.0","7.5","745","2"
"Graders and sorters, agricultural products","=""45-2041""","Line Item","0.2","0.2","0.5","0.2","0.2","0.6","0.0","2.2","748","3"
"Miscellaneous agricultural workers","=""45-2090""","Summary","0.2","0.3","0.0","0.3","0.3","0.0","0.0","11.1","749","3"
"Agricultural equipment operators","=""45-2091""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","13.5","750","4"
"Farmworkers and laborers, crop, nursery, and greenhouse","=""45-2092""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","7.8","751","4"
"Construction and extraction occupations","=""47-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","14.4","763","1"
"Construction trades workers","=""47-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","14.5","766","2"
"Electricians","=""47-2111""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","13.5","788","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","4.5","6.3","0.1","5.4","7.1","0.1","0.9","20.2","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.5","0.7","0.1","0.6","0.8","0.1","0.1","13.5","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.5","0.7","0.1","0.6","0.8","0.1","0.1","13.5","842","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.3","0.4","0.0","0.3","0.4","0.0","0.0","10.2","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.2","0.3","0.1","0.3","0.3","0.1","0.0","10.1","863","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","3.7","5.2","0.1","4.6","5.9","0.1","0.8","21.9","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","1.6","2.2","0.3","2.1","2.7","0.4","0.5","33.5","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","1.3","1.8","0.3","1.7","2.2","0.4","0.5","36.2","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.2","0.3","0.4","0.3","0.4","0.5","0.1","24.9","884","4"
"Millwrights","=""49-9044""","Line Item","0.1","0.1","0.1","0.1","0.1","0.2","0.0","13.5","885","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","2.2","3.0","0.1","2.4","3.2","0.1","0.3","13.5","896","3"
"Production occupations","=""51-0000""","Summary","31.6","44.2","0.3","33.5","43.4","0.4","1.9","6.0","907","1"
"Supervisors of production workers","=""51-1000""","Summary","3.6","5.0","0.5","4.0","5.2","0.6","0.5","13.5","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","3.6","5.0","0.5","4.0","5.2","0.6","0.5","13.5","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-3.5","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-3.5","919","3"
"Food processing workers","=""51-3000""","Summary","7.2","10.1","0.9","8.2","10.6","0.9","1.0","13.4","920","2"
"Bakers","=""51-3011""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","13.5","921","3"
"Butchers and other meat, poultry, and fish processing workers","=""51-3020""","Summary","0.3","0.5","0.1","0.4","0.5","0.1","0.0","13.5","922","3"
"Slaughterers and meat packers","=""51-3023""","Line Item","0.1","0.2","0.2","0.2","0.2","0.2","0.0","13.5","925","4"
"Miscellaneous food processing workers","=""51-3090""","Summary","6.7","9.4","2.5","7.6","9.9","2.7","0.9","13.3","926","3"
"Food and tobacco roasting, baking, and drying machine operators and tenders","=""51-3091""","Line Item","0.7","0.9","3.0","0.7","1.0","3.4","0.1","13.5","927","4"
"Food batchmakers","=""51-3092""","Line Item","5.7","8.0","3.3","6.5","8.4","3.5","0.8","13.5","928","4"
"Food cooking machine operators and tenders","=""51-3093""","Line Item","0.2","0.3","0.7","0.2","0.3","0.7","0.0","7.8","929","4"
"Food processing workers, all other","=""51-3099""","Line Item","0.2","0.2","0.4","0.2","0.3","0.4","0.0","13.5","930","4"
"Metal workers and plastic workers","=""51-4000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","0.9","931","2"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-3.1","936","3"
"Milling and planing machine setters, operators, and tenders, metal and plastic","=""51-4035""","Line Item","0.1","0.2","0.9","0.1","0.2","1.0","0.0","-3.5","941","4"
"Plant and system operators","=""51-8000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","6.1","997","2"
"Other production occupations","=""51-9000""","Summary","20.3","28.4","0.8","20.8","26.9","0.8","0.4","2.2","1009","2"
"Chemical processing machine setters, operators, and tenders","=""51-9010""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","13.5","1010","3"
"Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders","=""51-9012""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","13.5","1012","4"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","8.8","12.3","5.6","9.0","11.7","5.8","0.2","2.6","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.8","1.1","2.7","0.8","1.1","3.0","0.1","7.8","1014","4"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","8.0","11.2","7.0","8.2","10.6","7.1","0.2","2.2","1016","4"
"Cutting workers","=""51-9030""","Summary","0.1","0.2","0.2","0.1","0.2","0.2","0.0","2.2","1017","3"
"Cutting and slicing machine setters, operators, and tenders","=""51-9032""","Line Item","0.1","0.2","0.2","0.1","0.2","0.3","0.0","2.2","1019","4"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","1.0","1.4","1.7","1.0","1.3","1.7","0.0","2.2","1020","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","1.8","2.5","0.3","1.7","2.2","0.3","-0.1","-3.5","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","7.1","9.9","1.9","7.2","9.4","1.9","0.2","2.2","1028","3"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.6","1034","3"
"Miscellaneous production workers","=""51-9190""","Summary","1.4","2.0","0.2","1.5","2.0","0.2","0.1","6.1","1037","3"
"Cleaning, washing, and metal pickling equipment operators and tenders","=""51-9192""","Line Item","0.1","0.1","0.5","0.1","0.1","0.5","0.0","13.5","1039","4"
"Cooling and freezing equipment operators and tenders","=""51-9193""","Line Item","0.1","0.2","1.8","0.1","0.2","2.0","0.0","13.5","1040","4"
"Helpers--production workers","=""51-9198""","Line Item","0.9","1.3","0.5","1.0","1.2","0.5","0.0","2.2","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.3","0.4","0.1","0.3","0.4","0.1","0.0","13.5","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","14.3","20.0","0.1","15.3","19.9","0.1","1.0","6.9","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.7","0.9","0.1","0.7","1.0","0.1","0.1","13.5","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.7","0.9","0.1","0.7","1.0","0.1","0.1","13.5","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","5.1","7.2","0.1","5.8","7.5","0.1","0.7","13.5","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","5.1","7.2","0.1","5.8","7.5","0.1","0.7","13.5","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","4.2","5.9","0.2","4.8","6.2","0.2","0.6","13.5","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.9","1.2","0.1","1.0","1.3","0.1","0.1","13.5","1064","4"
"Material moving workers","=""53-7000""","Summary","8.6","12.0","0.1","8.8","11.4","0.1","0.2","2.5","1095","2"
"Conveyor operators and tenders","=""53-7011""","Line Item","0.1","0.1","0.3","0.1","0.2","0.4","0.0","13.5","1096","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","2.2","3.1","0.3","2.5","3.2","0.3","0.3","13.5","1100","3"
"Laborers and material movers","=""53-7060""","Summary","6.2","8.6","0.1","6.1","7.9","0.1","-0.1","-1.8","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.2","0.3","0.1","0.2","0.3","0.1","0.0","13.5","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","3.8","5.3","0.1","3.9","5.0","0.1","0.1","2.2","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","13.5","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","1.5","2.1","0.2","1.2","1.6","0.2","-0.3","-20.5","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.6","0.9","0.0","0.7","0.9","0.0","0.1","13.5","1106","4"
"Tank car, truck, and ship loaders","=""53-7121""","Line Item","0.1","0.1","0.5","0.1","0.1","0.5","0.0","13.5","1112","3"
