"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Motor vehicle operators","=""53-3000""","Summary","0.6","1.0","0.0","0.6","1.0","0.0","0.0","0.0","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.6","1.0","0.0","0.6","1.0","0.0","0.0","0.0","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.5","0.9","0.0","0.5","0.9","0.0","0.0","0.0","1063","4"
"Material moving workers","=""53-7000""","Summary","7.9","12.6","0.1","7.9","12.8","0.1","0.0","0.0","1095","2"
"Conveyor operators and tenders","=""53-7011""","Line Item","0.8","1.2","2.5","0.8","1.3","2.4","0.0","0.0","1096","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","2.0","3.2","0.3","2.0","3.3","0.2","0.0","0.0","1100","3"
"Laborers and material movers","=""53-7060""","Summary","4.7","7.5","0.1","4.7","7.6","0.1","0.0","0.0","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.7","1.1","0.2","0.7","1.1","0.2","0.0","0.0","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","2.9","4.7","0.1","2.9","4.7","0.1","0.0","0.0","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","0.1","0.2","0.2","0.1","0.2","0.2","0.0","0.0","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.6","0.9","0.1","0.6","1.0","0.1","0.0","0.0","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.4","0.6","0.0","0.4","0.6","0.0","0.0","0.0","1106","4"
"Pumping station operators","=""53-7070""","Summary","0.1","0.1","0.2","0.1","0.1","0.2","0.0","0.0","1107","3"
"Pump operators, except wellhead pumpers","=""53-7072""","Line Item","0.1","0.1","0.6","0.1","0.1","0.6","0.0","0.0","1109","4"
"Tank car, truck, and ship loaders","=""53-7121""","Line Item","0.3","0.5","2.4","0.3","0.5","2.3","0.0","0.0","1112","3"
