"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Business and financial operations occupations","=""13-0000""","Summary","10.5","6.1","0.1","11.6","6.3","0.1","1.1","10.9","51","1"
"Business operations specialists","=""13-1000""","Summary","9.1","5.3","0.1","10.1","5.4","0.1","1.0","10.8","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","0.4","0.2","0.1","0.4","0.2","0.1","0.0","0.6","54","3"
"Compliance officers","=""13-1041""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","11.8","58","3"
"Cost estimators","=""13-1051""","Line Item","1.8","1.1","0.8","1.9","1.0","0.9","0.1","6.2","59","3"
"Human resources workers","=""13-1070""","Summary","0.7","0.4","0.1","0.7","0.4","0.1","0.1","9.6","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.7","0.4","0.1","0.7","0.4","0.1","0.1","9.6","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","4.1","2.4","0.4","4.6","2.5","0.4","0.5","12.3","64","3"
"Logisticians","=""13-1081""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","25.2","65","4"
"Project management specialists","=""13-1082""","Line Item","3.9","2.3","0.4","4.4","2.4","0.5","0.5","11.8","66","4"
"Management analysts","=""13-1111""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.8","67","3"
"Training and development specialists","=""13-1151""","Line Item","0.2","0.1","0.1","0.3","0.1","0.1","0.0","11.8","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.6","0.3","0.1","0.7","0.4","0.1","0.1","19.6","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","1.0","0.6","0.1","1.1","0.6","0.1","0.1","11.8","73","3"
"Financial specialists","=""13-2000""","Summary","1.4","0.8","0.0","1.5","0.8","0.0","0.2","11.8","74","2"
"Accountants and auditors","=""13-2011""","Line Item","1.3","0.8","0.1","1.5","0.8","0.1","0.2","11.8","75","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.8","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.8","80","4"
"Computer and mathematical occupations","=""15-0000""","Summary","0.7","0.4","0.0","0.8","0.4","0.0","0.1","15.4","92","1"
"Computer occupations","=""15-1200""","Summary","0.6","0.4","0.0","0.7","0.4","0.0","0.1","14.0","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","18.8","94","3"
"Computer support specialists","=""15-1230""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","8.2","98","3"
"Computer user support specialists","=""15-1232""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","7.3","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","6.9","101","3"
"Network and computer systems administrators","=""15-1244""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","6.2","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","25.8","106","3"
"Software developers","=""15-1252""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","28.6","108","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.1","0.1","0.0","0.2","0.1","0.0","0.0","11.8","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","29.4","113","2"
"Operations research analysts","=""15-2031""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","28.6","116","3"
"Architecture and engineering occupations","=""17-0000""","Summary","2.9","1.7","0.1","3.2","1.7","0.1","0.3","10.9","120","1"
"Engineers","=""17-2000""","Summary","1.8","1.1","0.1","2.1","1.1","0.1","0.2","12.9","128","2"
"Civil engineers","=""17-2051""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.8","133","3"
"Environmental engineers","=""17-2081""","Line Item","1.2","0.7","2.5","1.4","0.7","2.7","0.2","12.9","138","3"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","14.3","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.1","0.1","0.7","0.2","0.1","0.7","0.0","11.8","140","4"
"Engineers, all other","=""17-2199""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","11.8","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","1.0","0.6","0.2","1.1","0.6","0.2","0.1","7.3","149","2"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","1.0","0.6","0.2","1.0","0.6","0.3","0.1","7.4","155","3"
"Environmental engineering technologists and technicians","=""17-3025""","Line Item","0.9","0.5","6.7","1.0","0.5","7.1","0.1","7.3","160","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","3.0","1.7","0.2","3.4","1.9","0.2","0.4","14.6","166","1"
"Physical scientists","=""19-2000""","Summary","1.2","0.7","0.4","1.3","0.7","0.5","0.1","12.6","184","2"
"Chemists and materials scientists","=""19-2030""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","11.8","189","3"
"Chemists","=""19-2031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","11.8","190","4"
"Environmental scientists and geoscientists","=""19-2040""","Summary","1.1","0.6","0.9","1.2","0.6","1.0","0.1","12.7","192","3"
"Environmental scientists and specialists, including health","=""19-2041""","Line Item","0.9","0.5","1.1","1.0","0.5","1.1","0.1","12.9","193","4"
"Geoscientists, except hydrologists and geographers","=""19-2042""","Line Item","0.2","0.1","0.7","0.2","0.1","0.7","0.0","11.8","194","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","1.1","0.6","0.3","1.2","0.6","0.3","0.1","11.8","213","2"
"Environmental science and geoscience technicians","=""19-4040""","Summary","0.8","0.5","1.7","0.9","0.5","1.8","0.1","11.8","219","3"
"Environmental science and protection technicians, including health","=""19-4042""","Line Item","0.8","0.5","2.2","0.9","0.5","2.4","0.1","11.8","220","4"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.7","0.4","0.5","0.8","0.5","0.5","0.2","22.5","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.6","0.3","0.5","0.7","0.4","0.5","0.1","24.1","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.1","0.1","0.5","0.1","0.1","0.5","0.0","15.1","231","3"
"Legal occupations","=""23-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","16.2","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","17.4","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","17.4","257","3"
"Lawyers","=""23-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","17.4","258","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","10.6","355","1"
"Media and communication workers","=""27-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","11.8","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.8","392","3"
"Writers and editors","=""27-3040""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.8","393","3"
"Technical writers","=""27-3042""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","11.8","395","4"
"Miscellaneous protective service workers","=""33-9090""","Summary","0.1","0.1","0.0","0.2","0.1","0.0","0.0","11.8","552","3"
"Crossing guards and flaggers","=""33-9091""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","11.8","553","4"
"Protective service workers, all other","=""33-9099""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","11.8","557","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","4.6","2.7","0.1","5.1","2.7","0.1","0.5","11.0","581","1"
"Supervisors of building and grounds cleaning and maintenance workers","=""37-1000""","Summary","0.5","0.3","0.1","0.6","0.3","0.1","0.1","11.8","582","2"
"First-line supervisors of housekeeping and janitorial workers","=""37-1011""","Line Item","0.4","0.2","0.2","0.5","0.2","0.2","0.0","11.8","583","3"
"First-line supervisors of landscaping, lawn service, and groundskeeping workers","=""37-1012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.1","0.0","11.8","584","3"
"Building cleaning and pest control workers","=""37-2000""","Summary","3.5","2.0","0.1","3.9","2.1","0.1","0.4","10.7","585","2"
"Building cleaning workers","=""37-2010""","Summary","3.5","2.0","0.1","3.8","2.1","0.1","0.4","10.7","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","3.3","1.9","0.1","3.6","2.0","0.2","0.4","10.7","587","4"
"Building cleaning workers, all other","=""37-2019""","Line Item","0.2","0.1","0.9","0.2","0.1","1.0","0.0","11.8","589","4"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","0.3","0.1","0.0","0.3","0.2","0.0","0.0","11.8","592","3"
"Sales and related occupations","=""41-0000""","Summary","3.9","2.3","0.0","4.3","2.3","0.0","0.4","11.4","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","11.8","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","11.8","647","3"
"Retail sales workers","=""41-2000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.9","648","2"
"Cashiers","=""41-2010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-5.0","649","3"
"Cashiers","=""41-2011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-5.0","650","4"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.8","652","3"
"Counter and rental clerks","=""41-2021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.8","653","4"
"Sales representatives, services","=""41-3000""","Summary","3.1","1.8","0.1","3.5","1.9","0.1","0.4","11.8","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","3.1","1.8","0.3","3.5","1.9","0.3","0.4","11.8","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.4","0.2","0.0","0.4","0.2","0.0","0.0","11.8","662","2"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.3","0.2","0.0","0.4","0.2","0.0","0.0","11.8","664","3"
"Office and administrative support occupations","=""43-0000""","Summary","19.8","11.6","0.1","19.7","10.6","0.1","-0.1","-0.5","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","1.7","1.0","0.1","1.7","0.9","0.1","0.0","0.6","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","1.7","1.0","0.1","1.7","0.9","0.1","0.0","0.6","679","3"
"Financial clerks","=""43-3000""","Summary","3.4","2.0","0.1","3.4","1.8","0.1","0.0","-0.2","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.1","0.1","0.0","0.1","0.0","0.0","0.0","0.6","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","0.4","0.2","0.1","0.4","0.2","0.1","0.0","0.6","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","2.7","1.6","0.2","2.7","1.4","0.2","0.0","0.6","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.2","0.1","0.1","0.2","0.1","0.2","0.0","-10.6","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","0.6","690","3"
"Information and record clerks","=""43-4000""","Summary","2.3","1.4","0.0","2.3","1.3","0.0","0.0","0.3","693","2"
"Customer service representatives","=""43-4051""","Line Item","1.6","0.9","0.1","1.6","0.9","0.1","0.0","0.6","698","3"
"File clerks","=""43-4071""","Line Item","0.1","0.0","0.1","0.0","0.0","0.1","0.0","-10.6","700","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.1","0.1","0.1","0.0","0.1","0.0","0.6","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.5","0.3","0.0","0.5","0.3","0.0","0.0","-0.5","708","3"
"Information and record clerks, all other","=""43-4199""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.8","710","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","2.0","1.1","0.1","2.1","1.1","0.1","0.1","4.9","711","2"
"Dispatchers","=""43-5030""","Summary","0.9","0.6","0.3","1.0","0.5","0.3","0.1","6.2","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.9","0.6","0.4","1.0","0.5","0.5","0.1","6.2","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.3","0.2","0.1","0.3","0.2","0.1","0.0","11.8","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.3","0.2","0.0","0.3","0.2","0.0","0.0","0.6","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.4","0.2","0.7","0.4","0.2","0.7","0.0","0.6","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","3.9","2.3","0.1","3.7","2.0","0.1","-0.2","-5.9","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.3","0.2","0.1","0.3","0.1","0.1","-0.1","-16.2","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","3.6","2.1","0.2","3.4","1.9","0.2","-0.2","-5.0","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","6.4","3.8","0.2","6.5","3.5","0.2","0.0","0.5","730","2"
"Office clerks, general","=""43-9061""","Line Item","6.3","3.7","0.2","6.4","3.4","0.3","0.0","0.6","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.6","741","3"
"Farming, fishing, and forestry occupations","=""45-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.8","742","1"
"Construction and extraction occupations","=""47-0000""","Summary","70.7","41.4","1.0","75.7","40.9","1.0","4.9","7.0","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","10.2","6.0","1.3","11.4","6.2","1.4","1.2","11.8","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","10.2","6.0","1.3","11.4","6.2","1.4","1.2","11.8","765","3"
"Construction trades workers","=""47-2000""","Summary","13.4","7.8","0.2","15.0","8.1","0.3","1.6","11.8","766","2"
"Boilermakers","=""47-2011""","Line Item","0.1","0.0","0.4","0.1","0.0","0.5","0.0","11.8","767","3"
"Carpenters","=""47-2031""","Line Item","0.8","0.5","0.1","0.9","0.5","0.1","0.1","11.8","771","3"
"Construction laborers","=""47-2061""","Line Item","7.5","4.4","0.5","8.3","4.5","0.6","0.9","11.8","780","3"
"Construction equipment operators","=""47-2070""","Summary","2.5","1.4","0.5","2.8","1.5","0.6","0.3","11.8","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","2.4","1.4","0.6","2.7","1.5","0.6","0.3","11.8","784","4"
"Electricians","=""47-2111""","Line Item","0.4","0.2","0.0","0.4","0.2","0.0","0.0","11.8","788","3"
"Insulation workers","=""47-2130""","Summary","0.5","0.3","0.9","0.6","0.3","0.9","0.1","11.8","790","3"
"Insulation workers, mechanical","=""47-2132""","Line Item","0.4","0.2","1.3","0.4","0.2","1.5","0.0","11.8","792","4"
"Painters and paperhangers","=""47-2140""","Summary","0.2","0.1","0.1","0.3","0.1","0.1","0.0","11.8","793","3"
"Painters, construction and maintenance","=""47-2141""","Line Item","0.2","0.1","0.1","0.3","0.1","0.1","0.0","11.8","794","4"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","1.3","0.8","0.2","1.4","0.8","0.3","0.2","11.8","796","3"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","1.3","0.8","0.3","1.4","0.8","0.3","0.2","11.8","798","4"
"Helpers, construction trades","=""47-3000""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","11.8","805","2"
"Helpers--pipelayers, plumbers, pipefitters, and steamfitters","=""47-3015""","Line Item","0.1","0.0","0.1","0.1","0.0","0.2","0.0","11.8","810","3"
"Helpers, construction trades, all other","=""47-3019""","Line Item","0.1","0.1","0.4","0.1","0.1","0.4","0.0","11.8","812","3"
"Other construction and related workers","=""47-4000""","Summary","45.9","26.8","9.5","47.9","25.9","9.7","2.0","4.4","813","2"
"Construction and building inspectors","=""47-4011""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","6.2","814","3"
"Hazardous materials removal workers","=""47-4041""","Line Item","30.3","17.7","62.2","30.4","16.5","62.0","0.2","0.6","817","3"
"Septic tank servicers and sewer pipe cleaners","=""47-4071""","Line Item","15.0","8.8","50.9","16.8","9.1","53.0","1.8","11.8","820","3"
"Miscellaneous construction and related workers","=""47-4090""","Line Item","0.4","0.2","1.1","0.4","0.2","1.2","0.0","11.8","821","3"
"Extraction workers","=""47-5000""","Summary","1.1","0.6","0.5","1.2","0.7","0.6","0.1","11.8","822","2"
"Derrick, rotary drill, and service unit operators, oil and gas","=""47-5010""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","11.8","823","3"
"Surface mining machine operators and earth drillers","=""47-5020""","Summary","0.7","0.4","1.2","0.7","0.4","1.3","0.1","11.8","827","3"
"Excavating and loading machine and dragline operators, surface mining","=""47-5022""","Line Item","0.2","0.1","0.6","0.2","0.1","0.7","0.0","11.8","828","4"
"Earth drillers, except oil and gas","=""47-5023""","Line Item","0.5","0.3","2.3","0.5","0.3","2.5","0.1","11.8","829","4"
"Explosives workers, ordnance handling experts, and blasters","=""47-5032""","Line Item","0.1","0.0","1.0","0.1","0.0","1.1","0.0","11.8","830","3"
"Roustabouts, oil and gas","=""47-5071""","Line Item","0.3","0.2","0.6","0.3","0.2","0.7","0.0","11.8","837","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","5.7","3.3","0.1","6.3","3.4","0.1","0.6","11.0","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.4","0.2","0.1","0.5","0.2","0.1","0.0","11.8","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.4","0.2","0.1","0.5","0.2","0.1","0.0","11.8","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","11.3","843","2"
"Computer, automated teller, and office machine repairers","=""49-2011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","11.8","844","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","1.6","0.9","0.1","1.7","0.9","0.1","0.1","9.0","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","7.4","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","7.3","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","1.1","0.6","0.4","1.1","0.6","0.4","0.1","8.4","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.3","0.2","0.1","0.3","0.2","0.1","0.0","11.8","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.3","0.2","0.2","0.3","0.2","0.2","0.0","11.8","866","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","3.6","2.1","0.1","4.0","2.2","0.1","0.4","11.8","876","2"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.8","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.9","0.5","0.2","1.0","0.5","0.2","0.1","11.8","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.5","0.3","0.1","0.5","0.3","0.1","0.1","11.8","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.1","0.1","0.2","0.2","0.1","0.2","0.0","11.8","884","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.4","0.8","0.1","1.6","0.8","0.1","0.2","11.8","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","1.2","0.7","0.3","1.3","0.7","0.3","0.1","11.7","898","3"
"Riggers","=""49-9096""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","11.8","903","4"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","11.8","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.9","0.5","0.5","1.0","0.6","0.5","0.1","11.8","906","4"
"Production occupations","=""51-0000""","Summary","3.7","2.1","0.0","3.9","2.1","0.0","0.2","6.0","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.6","0.3","0.1","0.6","0.3","0.1","0.1","11.8","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.6","0.3","0.1","0.6","0.3","0.1","0.1","11.8","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-2.5","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.0","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.6","0.3","0.0","0.7","0.4","0.0","0.1","10.8","931","2"
"Machinists","=""51-4041""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.8","942","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.4","0.3","0.1","0.5","0.3","0.1","0.1","11.8","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.4","0.3","0.1","0.5","0.3","0.1","0.1","11.8","955","4"
"Plant and system operators","=""51-8000""","Summary","0.8","0.4","0.3","0.8","0.4","0.3","0.0","3.3","997","2"
"Water and wastewater treatment plant and system operators","=""51-8031""","Line Item","0.6","0.3","0.5","0.6","0.3","0.5","0.0","0.6","1003","3"
"Miscellaneous plant and system operators","=""51-8090""","Summary","0.1","0.1","0.2","0.1","0.1","0.2","0.0","11.8","1004","3"
"Other production occupations","=""51-9000""","Summary","1.6","0.9","0.1","1.7","0.9","0.1","0.1","4.3","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-1.8","1013","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.4","0.2","0.1","0.4","0.2","0.1","0.0","-5.0","1022","3"
"Painting workers","=""51-9120""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.8","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.8","1031","4"
"Miscellaneous production workers","=""51-9190""","Summary","0.7","0.4","0.1","0.8","0.4","0.1","0.0","6.9","1037","3"
"Helpers--production workers","=""51-9198""","Line Item","0.3","0.2","0.2","0.3","0.2","0.2","0.0","0.6","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.3","0.2","0.1","0.4","0.2","0.1","0.0","11.8","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","32.3","18.9","0.2","36.1","19.5","0.2","3.8","11.8","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","2.2","1.3","0.4","2.5","1.3","0.4","0.3","11.8","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","2.2","1.3","0.4","2.5","1.3","0.4","0.3","11.8","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","12.6","7.4","0.3","14.1","7.6","0.3","1.5","11.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","12.5","7.3","0.3","14.0","7.6","0.3","1.5","11.8","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.8","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","10.9","6.4","0.5","12.2","6.6","0.5","1.3","11.8","1063","4"
"Light truck drivers","=""53-3033""","Line Item","1.6","0.9","0.1","1.7","0.9","0.1","0.2","11.8","1064","4"
