"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","1.1","0.9","0.1","1.1","1.0","0.1","0.0","2.9","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.2","0.1","0.0","0.2","0.2","0.0","0.0","-3.8","73","3"
"Financial specialists","=""13-2000""","Summary","0.5","0.4","0.0","0.5","0.4","0.0","0.0","-4.6","74","2"
"Accountants and auditors","=""13-2011""","Line Item","0.4","0.3","0.0","0.4","0.3","0.0","0.0","-3.8","75","3"
"Property appraisers and assessors","=""13-2020""","Line Item","0.1","0.0","0.1","0.0","0.0","0.1","0.0","-3.8","76","3"
"Computer and mathematical occupations","=""15-0000""","Summary","0.6","0.5","0.0","0.6","0.5","0.0","0.0","0.6","92","1"
"Computer occupations","=""15-1200""","Summary","0.5","0.5","0.0","0.6","0.5","0.0","0.0","0.6","93","2"
"Computer support specialists","=""15-1230""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","-4.8","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-3.8","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-7.7","100","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.2","0.2","0.0","0.3","0.2","0.0","0.0","8.1","106","3"
"Software developers","=""15-1252""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","10.6","108","4"
"Web developers","=""15-1254""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","5.8","110","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.7","0.6","0.0","0.7","0.6","0.0","0.0","-3.9","355","1"
"Art and design workers","=""27-1000""","Summary","0.4","0.3","0.0","0.4","0.3","0.0","0.0","-3.8","356","2"
"Designers","=""27-1020""","Summary","0.3","0.3","0.0","0.3","0.3","0.0","0.0","-3.8","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-3.8","364","4"
"Graphic designers","=""27-1024""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.8","367","4"
"Merchandise displayers and window trimmers","=""27-1026""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-3.8","369","4"
"Media and communication workers","=""27-3000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","-3.8","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.3","0.2","0.1","0.3","0.2","0.1","0.0","-3.8","392","3"
"Media and communication equipment workers","=""27-4000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-5.1","401","2"
"Photographers","=""27-4021""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-3.8","407","3"
"Protective service occupations","=""33-0000""","Summary","0.6","0.5","0.0","0.5","0.5","0.0","-0.1","-11.6","522","1"
"Other protective service workers","=""33-9000""","Summary","0.6","0.5","0.0","0.5","0.4","0.0","-0.1","-11.5","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.6","0.5","0.0","0.5","0.4","0.0","-0.1","-11.5","549","3"
"Security guards","=""33-9032""","Line Item","0.6","0.5","0.0","0.5","0.4","0.0","-0.1","-11.5","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-4.6","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-4.6","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-4.6","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-4.8","587","4"
"Sales and related occupations","=""41-0000""","Summary","74.8","62.3","0.5","71.9","63.2","0.5","-3.0","-4.0","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","10.1","8.4","0.6","9.8","8.6","0.6","-0.4","-3.8","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","10.1","8.4","0.7","9.8","8.6","0.7","-0.4","-3.8","646","3"
"Retail sales workers","=""41-2000""","Summary","64.1","53.4","0.8","61.5","54.1","0.8","-2.6","-4.0","648","2"
"Cashiers","=""41-2010""","Summary","0.8","0.7","0.0","0.7","0.6","0.0","-0.1","-18.2","649","3"
"Cashiers","=""41-2011""","Line Item","0.8","0.7","0.0","0.7","0.6","0.0","-0.1","-18.2","650","4"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.8","652","3"
"Counter and rental clerks","=""41-2021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.8","653","4"
"Retail salespersons","=""41-2031""","Line Item","63.2","52.6","1.7","60.8","53.4","1.6","-2.4","-3.8","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.8","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.8","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.3","0.2","0.0","0.2","0.2","0.0","0.0","-3.8","662","2"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.3","0.2","0.0","0.2","0.2","0.0","0.0","-3.8","664","3"
"Office and administrative support occupations","=""43-0000""","Summary","12.6","10.5","0.1","10.9","9.6","0.1","-1.8","-14.0","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.6","0.5","0.0","0.5","0.4","0.0","-0.1","-13.4","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.6","0.5","0.0","0.5","0.4","0.0","-0.1","-13.4","679","3"
"Financial clerks","=""43-3000""","Summary","4.3","3.6","0.1","3.7","3.3","0.1","-0.6","-13.5","684","2"
"Bill and account collectors","=""43-3011""","Line Item","1.6","1.3","0.8","1.4","1.2","0.7","-0.2","-13.4","685","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","2.5","2.1","0.1","2.2","1.9","0.1","-0.3","-13.4","687","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-13.4","690","3"
"Information and record clerks","=""43-4000""","Summary","2.2","1.8","0.0","1.9","1.7","0.0","-0.3","-14.2","693","2"
"Customer service representatives","=""43-4051""","Line Item","1.7","1.5","0.1","1.5","1.3","0.1","-0.2","-13.4","698","3"
"Order clerks","=""43-4151""","Line Item","0.2","0.1","0.1","0.1","0.1","0.1","0.0","-23.1","706","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-14.4","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","1.2","1.0","0.0","1.1","0.9","0.0","-0.2","-12.7","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.8","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","1.1","0.9","0.1","1.0","0.9","0.1","-0.2","-13.4","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.2","1.0","0.0","1.0","0.8","0.0","-0.2","-18.8","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.1","0.0","0.0","0.0","0.0","0.0","-27.9","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","1.1","0.9","0.1","0.9","0.8","0.1","-0.2","-18.2","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","3.2","2.6","0.1","2.7","2.4","0.1","-0.4","-13.5","730","2"
"Office clerks, general","=""43-9061""","Line Item","3.1","2.6","0.1","2.7","2.4","0.1","-0.4","-13.4","737","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","1.9","1.5","0.0","1.4","1.3","0.0","-0.4","-22.6","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.8","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.8","842","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","1.8","1.5","0.1","1.4","1.2","0.0","-0.4","-23.3","876","2"
"Precision instrument and equipment repairers","=""49-9060""","Summary","1.2","1.0","1.3","0.8","0.7","0.8","-0.4","-32.7","890","3"
"Watch and clock repairers","=""49-9064""","Line Item","1.2","1.0","58.5","0.8","0.7","56.1","-0.4","-32.7","894","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.6","0.5","0.0","0.5","0.5","0.0","0.0","-3.8","896","3"
"Production occupations","=""51-0000""","Summary","13.0","10.9","0.1","12.5","11.0","0.1","-0.5","-4.0","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.8","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.8","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-19.4","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-18.2","919","3"
"Textile, apparel, and furnishings workers","=""51-6000""","Summary","0.3","0.2","0.0","0.3","0.2","0.1","0.0","-3.8","967","2"
"Shoe and leather workers","=""51-6040""","Summary","0.2","0.2","1.8","0.2","0.2","2.0","0.0","-3.8","971","3"
"Shoe and leather workers and repairers","=""51-6041""","Line Item","0.2","0.2","2.4","0.2","0.2","2.6","0.0","-3.8","972","4"
"Other production occupations","=""51-9000""","Summary","12.5","10.4","0.5","12.0","10.5","0.5","-0.5","-3.9","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-18.2","1022","3"
"Jewelers and precious stone and metal workers","=""51-9071""","Line Item","12.2","10.1","25.8","11.7","10.3","25.6","-0.5","-3.8","1023","3"
"Miscellaneous production workers","=""51-9190""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-4.0","1037","3"
"Etchers and engravers","=""51-9194""","Line Item","0.1","0.1","1.5","0.1","0.1","1.5","0.0","-3.8","1041","4"
"Transportation and material moving occupations","=""53-0000""","Summary","1.0","0.9","0.0","1.0","0.9","0.0","0.0","-3.8","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.8","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.8","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.8","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.8","1061","3"
"Light truck drivers","=""53-3033""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.8","1064","4"
"Material moving workers","=""53-7000""","Summary","0.8","0.6","0.0","0.7","0.7","0.0","0.0","-3.8","1095","2"
"Laborers and material movers","=""53-7060""","Summary","0.8","0.6","0.0","0.7","0.7","0.0","0.0","-3.8","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.8","1103","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.8","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.5","0.4","0.0","0.5","0.4","0.0","0.0","-3.8","1106","4"
