"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Architecture and engineering occupations","=""17-0000""","Summary","0.3","0.8","0.0","0.3","0.9","0.0","0.0","-12.5","120","1"
"Engineers","=""17-2000""","Summary","0.2","0.5","0.0","0.2","0.6","0.0","0.0","-8.2","128","2"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.1","0.3","0.0","0.1","0.4","0.0","0.0","-6.6","139","3"
"Industrial engineers","=""17-2112""","Line Item","0.1","0.3","0.0","0.1","0.4","0.0","0.0","-6.5","141","4"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-19.2","149","2"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-8.4","166","1"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.2","0.7","0.0","0.2","0.7","0.0","0.0","-15.1","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.2","0.7","0.0","0.2","0.7","0.0","0.0","-15.1","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.2","0.7","0.0","0.2","0.7","0.0","0.0","-15.1","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.2","0.7","0.0","0.2","0.7","0.0","0.0","-15.1","587","4"
"Sales and related occupations","=""41-0000""","Summary","1.3","3.7","0.0","1.2","4.0","0.0","-0.2","-14.2","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-14.2","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.2","0.0","0.1","0.3","0.0","0.0","-14.2","647","3"
"Retail sales workers","=""41-2000""","Summary","0.2","0.5","0.0","0.2","0.5","0.0","0.0","-14.2","648","2"
"Retail salespersons","=""41-2031""","Line Item","0.2","0.5","0.0","0.2","0.5","0.0","0.0","-14.2","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-14.2","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-14.2","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","1.0","2.8","0.1","0.9","2.9","0.1","-0.1","-14.2","662","2"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","1.0","2.7","0.1","0.8","2.9","0.1","-0.1","-14.2","664","3"
"Office and administrative support occupations","=""43-0000""","Summary","3.9","10.7","0.0","3.0","10.2","0.0","-0.9","-23.1","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.3","0.8","0.0","0.2","0.8","0.0","-0.1","-22.8","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.3","0.8","0.0","0.2","0.8","0.0","-0.1","-22.8","679","3"
"Financial clerks","=""43-3000""","Summary","0.3","1.0","0.0","0.3","0.9","0.0","-0.1","-23.4","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.2","0.7","0.0","0.2","0.7","0.0","-0.1","-22.8","687","3"
"Information and record clerks","=""43-4000""","Summary","1.0","2.8","0.0","0.8","2.6","0.0","-0.2","-24.1","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.7","2.0","0.0","0.5","1.9","0.0","-0.2","-22.8","698","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.4","0.1","0.1","0.3","0.1","0.0","-31.4","706","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-23.7","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","1.4","4.0","0.1","1.1","3.9","0.0","-0.3","-21.4","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.2","0.6","0.1","0.2","0.7","0.0","0.0","-14.2","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","1.2","3.3","0.1","0.9","3.2","0.1","-0.3","-22.8","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-30.2","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-35.7","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.1","0.3","0.0","0.1","0.2","0.0","0.0","-27.1","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.7","1.8","0.0","0.5","1.7","0.0","-0.2","-23.5","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.6","1.6","0.0","0.4","1.5","0.0","-0.1","-22.8","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-24.5","741","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.2","0.5","0.0","0.2","0.5","0.0","0.0","-14.2","763","1"
"Construction trades workers","=""47-2000""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-14.2","766","2"
"Carpenters","=""47-2031""","Line Item","0.1","0.3","0.0","0.1","0.4","0.0","0.0","-14.2","771","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","1.4","3.8","0.0","1.2","4.0","0.0","-0.2","-14.2","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-14.2","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-14.2","842","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","1.3","3.5","0.0","1.1","3.7","0.0","-0.2","-14.2","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.3","0.7","0.1","0.2","0.8","0.0","0.0","-14.2","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.2","0.6","0.0","0.2","0.6","0.0","0.0","-14.2","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.1","0.2","0.1","0.0","0.2","0.1","0.0","-14.2","884","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.5","1.4","0.0","0.4","1.5","0.0","-0.1","-14.2","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.5","1.3","0.1","0.4","1.4","0.1","-0.1","-14.2","898","3"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.5","1.3","0.2","0.4","1.4","0.2","-0.1","-14.2","906","4"
"Production occupations","=""51-0000""","Summary","21.4","59.5","0.2","16.9","58.1","0.2","-4.5","-21.2","907","1"
"Supervisors of production workers","=""51-1000""","Summary","1.2","3.4","0.2","1.0","3.6","0.2","-0.2","-14.2","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","1.2","3.4","0.2","1.0","3.6","0.2","-0.2","-14.2","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","10.6","29.4","0.5","7.7","26.5","0.4","-2.9","-27.1","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","10.6","29.3","0.7","7.7","26.5","0.6","-2.9","-27.1","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.9","2.4","0.1","0.7","2.4","0.0","-0.2","-18.1","931","2"
"Forming machine setters, operators, and tenders, metal and plastic","=""51-4020""","Summary","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-18.7","932","3"
"Extruding and drawing machine setters, operators, and tenders, metal and plastic","=""51-4021""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-18.5","933","4"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","0.2","0.5","0.1","0.1","0.5","0.0","0.0","-22.8","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","0.2","0.5","0.1","0.1","0.5","0.1","0.0","-22.8","937","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","0.1","0.3","0.1","0.1","0.3","0.1","0.0","-14.2","952","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.3","0.7","0.1","0.2","0.8","0.0","0.0","-14.2","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.3","0.7","0.1","0.2","0.8","0.1","0.0","-14.2","955","4"
"Miscellaneous metal workers and plastic workers","=""51-4190""","Summary","0.2","0.5","0.2","0.1","0.4","0.2","0.0","-22.8","957","3"
"Metal workers and plastic workers, all other","=""51-4199""","Line Item","0.2","0.5","0.8","0.1","0.4","0.7","0.0","-22.8","962","4"
"Textile, apparel, and furnishings workers","=""51-6000""","Summary","5.2","14.5","1.0","4.5","15.4","0.9","-0.7","-14.2","967","2"
"Sewing machine operators","=""51-6031""","Line Item","4.0","11.1","2.8","3.4","11.8","2.8","-0.6","-14.2","970","3"
"Tailors, dressmakers, and sewers","=""51-6050""","Summary","0.2","0.7","0.6","0.2","0.7","0.6","0.0","-14.2","974","3"
"Sewers, hand","=""51-6051""","Line Item","0.2","0.5","2.7","0.2","0.6","2.8","0.0","-14.2","975","4"
"Textile machine setters, operators, and tenders","=""51-6060""","Summary","0.2","0.6","0.4","0.2","0.7","0.4","0.0","-14.2","977","3"
"Textile cutting machine setters, operators, and tenders","=""51-6062""","Line Item","0.2","0.6","2.1","0.2","0.7","2.0","0.0","-14.2","979","4"
"Miscellaneous textile, apparel, and furnishings workers","=""51-6090""","Summary","0.7","2.0","1.1","0.6","2.2","1.0","-0.1","-14.2","982","3"
"Upholsterers","=""51-6093""","Line Item","0.7","1.9","2.2","0.6","2.1","1.9","-0.1","-14.2","985","4"
"Woodworkers","=""51-7000""","Summary","0.2","0.5","0.1","0.2","0.5","0.1","0.0","-14.2","987","2"
"Cabinetmakers and bench carpenters","=""51-7011""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-14.2","988","3"
"Woodworking machine setters, operators, and tenders","=""51-7040""","Summary","0.1","0.2","0.1","0.1","0.3","0.1","0.0","-14.2","993","3"
"Woodworking machine setters, operators, and tenders, except sawing","=""51-7042""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-14.2","995","4"
"Other production occupations","=""51-9000""","Summary","3.4","9.4","0.1","2.8","9.6","0.1","-0.6","-17.4","1009","2"
"Cutting workers","=""51-9030""","Summary","0.2","0.6","0.3","0.2","0.6","0.3","0.0","-18.1","1017","3"
"Cutting and slicing machine setters, operators, and tenders","=""51-9032""","Line Item","0.2","0.5","0.3","0.1","0.5","0.3","0.0","-14.2","1019","4"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.6","1.6","0.1","0.4","1.4","0.1","-0.2","-27.1","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","0.6","1.5","0.1","0.5","1.6","0.1","-0.1","-14.2","1028","3"
"Painting workers","=""51-9120""","Summary","0.4","1.1","0.2","0.3","1.2","0.2","-0.1","-14.2","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.4","1.0","0.2","0.3","1.1","0.2","-0.1","-14.2","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","0.1","0.3","0.0","0.1","0.2","0.0","0.0","-22.4","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-22.8","1035","4"
"Miscellaneous production workers","=""51-9190""","Summary","1.5","4.2","0.2","1.3","4.4","0.2","-0.2","-15.3","1037","3"
"Adhesive bonding machine operators and tenders","=""51-9191""","Line Item","0.3","0.8","2.4","0.2","0.8","2.1","0.0","-14.2","1038","4"
"Helpers--production workers","=""51-9198""","Line Item","0.2","0.5","0.1","0.1","0.5","0.1","0.0","-22.8","1045","4"
"Production workers, all other","=""51-9199""","Line Item","1.0","2.9","0.4","0.9","3.1","0.3","-0.1","-14.2","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","4.4","12.3","0.0","3.8","13.0","0.0","-0.6","-14.2","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-14.2","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-14.2","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.9","2.5","0.0","0.8","2.7","0.0","-0.1","-14.2","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.8","2.3","0.0","0.7","2.5","0.0","-0.1","-14.2","1061","3"
"Driver/sales workers","=""53-3031""","Line Item","0.1","0.2","0.0","0.0","0.2","0.0","0.0","-14.2","1062","4"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.5","1.5","0.0","0.5","1.6","0.0","-0.1","-14.2","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.3","0.7","0.0","0.2","0.8","0.0","0.0","-14.2","1064","4"
"Material moving workers","=""53-7000""","Summary","3.4","9.4","0.0","2.9","10.0","0.0","-0.5","-14.2","1095","2"
"Conveyor operators and tenders","=""53-7011""","Line Item","0.1","0.4","0.4","0.1","0.4","0.3","0.0","-14.2","1096","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.3","0.8","0.0","0.3","0.9","0.0","0.0","-14.2","1100","3"
"Laborers and material movers","=""53-7060""","Summary","3.0","8.2","0.0","2.5","8.7","0.0","-0.4","-14.2","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","2.0","5.5","0.1","1.7","5.8","0.1","-0.3","-14.2","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","0.1","0.3","0.2","0.1","0.3","0.2","0.0","-14.2","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.7","1.8","0.1","0.6","1.9","0.1","-0.1","-14.2","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.2","0.6","0.0","0.2","0.7","0.0","0.0","-14.2","1106","4"
