"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Industrial engineers","=""17-2112""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","12.1","141","4"
"Engineers, all other","=""17-2199""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.8","148","3"
"Life, physical, and social science occupations","=""19-0000""","Summary","4.0","0.3","0.3","4.5","0.3","0.3","0.5","12.4","166","1"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","4.0","0.3","2.9","4.5","0.3","2.9","0.5","12.5","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","3.2","0.2","2.8","3.7","0.2","2.8","0.5","14.1","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.8","0.0","3.1","0.8","0.1","3.0","0.0","5.9","231","3"
"Legal occupations","=""23-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","7.1","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","8.0","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","8.0","257","3"
"Lawyers","=""23-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","8.0","258","4"
"Educational instruction and library occupations","=""25-0000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","2.8","269","1"
"Postsecondary teachers","=""25-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.8","270","2"
"Miscellaneous postsecondary teachers","=""25-1190""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.8","313","3"
"Career/technical education teachers, postsecondary","=""25-1194""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","2.8","316","4"
"Other teachers and instructors","=""25-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.8","335","2"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.5","0.0","0.0","0.5","0.0","0.0","0.0","2.8","355","1"
"Art and design workers","=""27-1000""","Summary","0.4","0.0","0.0","0.4","0.0","0.0","0.0","2.8","356","2"
"Designers","=""27-1020""","Summary","0.4","0.0","0.1","0.4","0.0","0.1","0.0","2.8","363","3"
"Merchandise displayers and window trimmers","=""27-1026""","Line Item","0.4","0.0","0.2","0.4","0.0","0.2","0.0","2.8","369","4"
"Media and communication workers","=""27-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.8","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.8","392","3"
"Protective service occupations","=""33-0000""","Summary","1.5","0.1","0.0","1.4","0.1","0.0","-0.1","-5.3","522","1"
"Supervisors of protective service workers","=""33-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-6.3","523","2"
"Miscellaneous first-line supervisors, protective service workers","=""33-1090""","Summary","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-6.3","528","3"
"First-line supervisors of security workers","=""33-1091""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-7.5","529","4"
"Other protective service workers","=""33-9000""","Summary","1.4","0.1","0.1","1.3","0.1","0.1","-0.1","-5.1","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","1.3","0.1","0.1","1.3","0.1","0.1","-0.1","-5.4","549","3"
"Security guards","=""33-9032""","Line Item","1.3","0.1","0.1","1.3","0.1","0.1","-0.1","-5.4","551","4"
"Food preparation and serving related occupations","=""35-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","3.5","558","1"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","3.3","0.2","0.1","3.4","0.2","0.1","0.1","2.1","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","2.4","0.2","0.1","2.5","0.2","0.1","0.0","1.8","585","2"
"Building cleaning workers","=""37-2010""","Summary","2.4","0.2","0.1","2.5","0.2","0.1","0.0","1.8","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","2.4","0.2","0.1","2.5","0.2","0.1","0.0","1.8","587","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.9","0.1","0.1","0.9","0.1","0.1","0.0","2.8","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","0.9","0.1","0.1","0.9","0.1","0.1","0.0","2.8","592","3"
"Sales and related occupations","=""41-0000""","Summary","20.3","1.3","0.1","20.8","1.3","0.1","0.5","2.6","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.8","0.0","0.0","0.8","0.0","0.0","0.0","2.8","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.8","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.7","0.0","0.2","0.7","0.0","0.2","0.0","2.8","647","3"
"Retail sales workers","=""41-2000""","Summary","1.1","0.1","0.0","1.0","0.1","0.0","0.0","-1.5","648","2"
"Cashiers","=""41-2010""","Summary","0.3","0.0","0.0","0.3","0.0","0.0","0.0","-12.6","649","3"
"Cashiers","=""41-2011""","Line Item","0.3","0.0","0.0","0.3","0.0","0.0","0.0","-12.6","650","4"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","0.4","0.0","0.1","0.4","0.0","0.1","0.0","2.8","652","3"
"Counter and rental clerks","=""41-2021""","Line Item","0.3","0.0","0.1","0.3","0.0","0.1","0.0","2.8","653","4"
"Parts salespersons","=""41-2022""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.8","654","4"
"Retail salespersons","=""41-2031""","Line Item","0.4","0.0","0.0","0.4","0.0","0.0","0.0","2.8","655","3"
"Sales representatives, services","=""41-3000""","Summary","15.3","1.0","0.7","15.7","1.0","0.6","0.4","2.8","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","15.3","1.0","1.4","15.7","1.0","1.4","0.4","2.8","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","3.0","0.2","0.2","3.0","0.2","0.2","0.1","2.8","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.8","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","2.8","0.2","0.2","2.9","0.2","0.2","0.1","2.8","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-0.7","665","2"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","2.8","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","2.8","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","180.6","11.4","0.9","168.5","10.4","0.9","-12.1","-6.7","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","11.6","0.7","0.7","10.7","0.7","0.7","-0.9","-7.5","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","11.6","0.7","0.7","10.7","0.7","0.7","-0.9","-7.5","679","3"
"Financial clerks","=""43-3000""","Summary","33.5","2.1","1.1","30.7","1.9","1.1","-2.8","-8.3","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.7","0.0","0.4","0.7","0.0","0.4","-0.1","-7.5","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","6.2","0.4","1.4","5.7","0.4","1.3","-0.5","-7.5","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","23.4","1.5","1.3","21.7","1.3","1.3","-1.7","-7.5","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","2.8","0.2","1.7","2.3","0.1","1.7","-0.5","-17.7","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.4","0.0","0.6","0.4","0.0","0.6","0.0","-7.5","690","3"
"Information and record clerks","=""43-4000""","Summary","21.0","1.3","0.4","19.3","1.2","0.3","-1.7","-8.0","693","2"
"Correspondence clerks","=""43-4021""","Line Item","0.1","0.0","1.2","0.1","0.0","1.1","0.0","-7.5","695","3"
"Customer service representatives","=""43-4051""","Line Item","17.4","1.1","0.6","16.1","1.0","0.6","-1.3","-7.5","698","3"
"File clerks","=""43-4071""","Line Item","0.4","0.0","0.4","0.3","0.0","0.4","-0.1","-17.7","700","3"
"Order clerks","=""43-4151""","Line Item","0.6","0.0","0.4","0.5","0.0","0.4","-0.1","-17.7","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.5","0.0","0.5","0.4","0.0","0.4","0.0","-7.5","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","1.9","0.1","0.2","1.7","0.1","0.2","-0.2","-8.5","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","55.7","3.5","2.3","54.7","3.4","2.3","-1.0","-1.8","711","2"
"Cargo and freight agents","=""43-5011""","Line Item","6.4","0.4","6.7","6.6","0.4","6.3","0.2","2.8","712","3"
"Couriers and messengers","=""43-5021""","Line Item","0.5","0.0","0.2","0.5","0.0","0.2","0.0","2.8","713","3"
"Dispatchers","=""43-5030""","Summary","41.4","2.6","13.2","40.5","2.5","12.8","-1.0","-2.3","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","41.4","2.6","19.3","40.5","2.5","19.0","-1.0","-2.3","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","3.1","0.2","0.8","3.1","0.2","0.8","0.1","2.8","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","3.9","0.2","0.5","3.6","0.2","0.5","-0.3","-7.5","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.4","0.0","0.8","0.4","0.0","0.7","0.0","-7.5","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","16.3","1.0","0.5","14.2","0.9","0.5","-2.1","-13.1","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.7","0.0","0.1","0.6","0.0","0.1","-0.2","-22.9","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","15.6","1.0","0.8","13.6","0.8","0.8","-2.0","-12.6","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","42.5","2.7","1.2","38.9","2.4","1.2","-3.6","-8.5","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","2.0","0.1","0.9","1.4","0.1","0.9","-0.5","-28.0","731","3"
"Data entry keyers","=""43-9021""","Line Item","2.0","0.1","1.2","1.4","0.1","1.1","-0.5","-28.0","732","4"
"Mail clerks and mail machine operators, except postal service","=""43-9051""","Line Item","1.0","0.1","1.3","0.9","0.1","1.3","-0.1","-7.5","736","3"
"Office clerks, general","=""43-9061""","Line Item","38.6","2.4","1.4","35.7","2.2","1.4","-2.9","-7.5","737","3"
"Office machine operators, except computer","=""43-9071""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-17.7","738","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.9","0.1","0.4","0.8","0.0","0.4","-0.1","-9.5","741","3"
"Farming, fishing, and forestry occupations","=""45-0000""","Summary","1.8","0.1","0.2","1.8","0.1","0.2","0.0","1.1","742","1"
"Supervisors of farming, fishing, and forestry workers","=""45-1000""","Summary","0.1","0.0","0.2","0.1","0.0","0.2","0.0","2.8","743","2"
"First-line supervisors of farming, fishing, and forestry workers","=""45-1011""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","2.8","744","3"
"Agricultural workers","=""45-2000""","Summary","1.2","0.1","0.1","1.2","0.1","0.1","0.0","-1.0","745","2"
"Miscellaneous agricultural workers","=""45-2090""","Summary","1.2","0.1","0.2","1.2","0.1","0.2","0.0","-1.0","749","3"
"Agricultural equipment operators","=""45-2091""","Line Item","0.3","0.0","0.5","0.3","0.0","0.5","0.0","2.8","750","4"
"Farmworkers, farm, ranch, and aquacultural animals","=""45-2093""","Line Item","0.6","0.0","0.3","0.6","0.0","0.3","0.0","-2.3","752","4"
"Forest, conservation, and logging workers","=""45-4000""","Summary","0.4","0.0","0.7","0.4","0.0","0.7","0.0","7.1","756","2"
"Logging workers","=""45-4020""","Summary","0.4","0.0","0.8","0.4","0.0","0.9","0.0","7.1","758","3"
"Logging equipment operators","=""45-4022""","Line Item","0.3","0.0","1.0","0.4","0.0","1.1","0.0","8.0","760","4"
"Construction and extraction occupations","=""47-0000""","Summary","5.9","0.4","0.1","6.1","0.4","0.1","0.2","2.7","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.6","0.0","0.1","0.6","0.0","0.1","0.0","2.8","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.6","0.0","0.1","0.6","0.0","0.1","0.0","2.8","765","3"
"Construction trades workers","=""47-2000""","Summary","4.1","0.3","0.1","4.2","0.3","0.1","0.1","2.7","766","2"
"Carpenters","=""47-2031""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","2.8","771","3"
"Cement masons, concrete finishers, and terrazzo workers","=""47-2050""","Summary","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-7.5","777","3"
"Cement masons and concrete finishers","=""47-2051""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-7.5","778","4"
"Construction laborers","=""47-2061""","Line Item","1.0","0.1","0.1","1.0","0.1","0.1","0.0","2.8","780","3"
"Construction equipment operators","=""47-2070""","Summary","2.8","0.2","0.6","2.9","0.2","0.6","0.1","2.8","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","2.8","0.2","0.6","2.8","0.2","0.6","0.1","2.8","784","4"
"Other construction and related workers","=""47-4000""","Summary","0.3","0.0","0.1","0.3","0.0","0.1","0.0","1.2","813","2"
"Extraction workers","=""47-5000""","Summary","1.0","0.1","0.5","1.0","0.1","0.5","0.0","2.8","822","2"
"Surface mining machine operators and earth drillers","=""47-5020""","Summary","0.6","0.0","1.1","0.6","0.0","1.1","0.0","2.8","827","3"
"Excavating and loading machine and dragline operators, surface mining","=""47-5022""","Line Item","0.6","0.0","1.7","0.6","0.0","1.8","0.0","2.8","828","4"
"Roustabouts, oil and gas","=""47-5071""","Line Item","0.4","0.0","0.9","0.4","0.0","0.9","0.0","2.8","837","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","78.7","5.0","1.2","78.9","4.9","1.2","0.2","0.3","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","6.2","0.4","1.1","6.3","0.4","1.1","0.2","2.8","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","6.2","0.4","1.1","6.3","0.4","1.1","0.2","2.8","842","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","63.8","4.0","3.5","63.7","3.9","3.4","-0.1","-0.2","857","2"
"Aircraft mechanics and service technicians","=""49-3011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.8","858","3"
"Automotive technicians and repairers","=""49-3020""","Summary","3.0","0.2","0.3","3.0","0.2","0.3","0.0","-0.8","859","3"
"Automotive body and related repairers","=""49-3021""","Line Item","0.4","0.0","0.3","0.4","0.0","0.3","0.0","2.8","860","4"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","2.6","0.2","0.3","2.6","0.2","0.3","0.0","-1.3","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","58.7","3.7","20.1","58.5","3.6","19.9","-0.2","-0.3","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","1.6","0.1","0.7","1.6","0.1","0.7","0.0","2.8","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","1.6","0.1","0.9","1.6","0.1","0.9","0.0","2.8","866","4"
"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers","=""49-3090""","Summary","0.4","0.0","0.3","0.4","0.0","0.3","0.0","2.8","872","3"
"Tire repairers and changers","=""49-3093""","Line Item","0.4","0.0","0.4","0.4","0.0","0.4","0.0","2.8","875","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","8.7","0.5","0.3","8.8","0.5","0.2","0.1","1.7","876","2"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","2.8","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.5","0.0","0.1","0.6","0.0","0.1","0.0","2.8","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.4","0.0","0.1","0.4","0.0","0.1","0.0","2.8","883","4"
"Millwrights","=""49-9044""","Line Item","0.1","0.0","0.4","0.2","0.0","0.4","0.0","2.8","885","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","4.5","0.3","0.3","4.6","0.3","0.3","0.1","2.8","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","3.4","0.2","0.9","3.4","0.2","0.9","0.0","-0.1","898","3"
"Manufactured building and mobile home installers","=""49-9095""","Line Item","0.4","0.0","9.5","0.3","0.0","9.3","-0.1","-22.9","902","4"
"Riggers","=""49-9096""","Line Item","0.2","0.0","1.2","0.2","0.0","1.2","0.0","2.8","903","4"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","2.3","0.1","2.3","2.3","0.1","2.3","0.1","2.8","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.5","0.0","0.2","0.5","0.0","0.3","0.0","2.8","906","4"
"Production occupations","=""51-0000""","Summary","3.0","0.2","0.0","2.9","0.2","0.0","-0.1","-2.7","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","2.8","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","2.8","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-13.1","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-12.6","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.7","0.0","0.0","0.8","0.0","0.0","0.0","2.7","931","2"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.7","0.0","0.2","0.7","0.0","0.2","0.0","2.8","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.7","0.0","0.2","0.7","0.0","0.2","0.0","2.8","955","4"
"Woodworkers","=""51-7000""","Summary","0.2","0.0","0.1","0.2","0.0","0.1","0.0","2.8","987","2"
"Other production occupations","=""51-9000""","Summary","1.7","0.1","0.1","1.6","0.1","0.1","-0.1","-5.0","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.2","0.0","0.1","0.2","0.0","0.1","0.0","1.9","1013","3"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","2.8","1016","4"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.8","0.0","0.1","0.7","0.0","0.1","-0.1","-12.6","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","0.3","0.0","0.1","0.3","0.0","0.1","0.0","2.8","1028","3"
"Painting workers","=""51-9120""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.8","1029","3"
