"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Training and development specialists","=""13-1151""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-1.5","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","5.4","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-1.5","73","3"
"Financial specialists","=""13-2000""","Summary","0.6","1.0","0.0","0.6","1.1","0.0","0.0","-1.7","74","2"
"Accountants and auditors","=""13-2011""","Line Item","0.5","0.9","0.0","0.5","0.9","0.0","0.0","-1.5","75","3"
"Computer and mathematical occupations","=""15-0000""","Summary","0.5","0.8","0.0","0.5","0.8","0.0","0.0","-1.8","92","1"
"Computer occupations","=""15-1200""","Summary","0.4","0.8","0.0","0.4","0.8","0.0","0.0","-2.9","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.6","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.5","95","4"
"Computer support specialists","=""15-1230""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-4.1","98","3"
"Computer user support specialists","=""15-1232""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-5.4","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-6.1","101","3"
"Network and computer systems administrators","=""15-1244""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-6.4","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","0.9","106","3"
"Software developers","=""15-1252""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","13.3","108","4"
"Architecture and engineering occupations","=""17-0000""","Summary","3.1","5.3","0.1","3.2","5.7","0.1","0.1","2.6","120","1"
"Engineers","=""17-2000""","Summary","2.2","3.7","0.1","2.3","4.1","0.1","0.1","4.9","128","2"
"Electrical and electronics engineers","=""17-2070""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-1.5","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-1.5","136","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","1.3","2.3","0.4","1.4","2.6","0.4","0.1","7.1","139","3"
"Industrial engineers","=""17-2112""","Line Item","1.3","2.2","0.4","1.4","2.5","0.4","0.1","7.4","141","4"
"Materials engineers","=""17-2131""","Line Item","0.2","0.3","0.9","0.2","0.3","0.8","0.0","-1.5","143","3"
"Mechanical engineers","=""17-2141""","Line Item","0.3","0.5","0.1","0.3","0.6","0.1","0.0","6.4","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.5","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","0.9","1.6","0.1","0.9","1.6","0.1","0.0","-2.8","149","2"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","0.9","1.5","0.2","0.9","1.6","0.2","0.0","-2.4","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.2","0.4","0.2","0.2","0.4","0.2","0.0","-1.5","158","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.4","0.7","0.6","0.4","0.7","0.5","0.0","-1.5","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.1","0.2","0.3","0.1","0.2","0.3","0.0","-6.4","162","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.1","0.2","0.2","0.1","0.2","0.1","0.0","-1.5","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.9","1.5","0.1","0.9","1.6","0.1","0.0","0.7","166","1"
"Physical scientists","=""19-2000""","Summary","0.3","0.4","0.1","0.3","0.5","0.1","0.0","-1.5","184","2"
"Chemists and materials scientists","=""19-2030""","Summary","0.2","0.4","0.2","0.2","0.4","0.2","0.0","-1.5","189","3"
"Chemists","=""19-2031""","Line Item","0.2","0.3","0.2","0.2","0.4","0.2","0.0","-1.5","190","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.4","0.7","0.1","0.4","0.8","0.1","0.0","-1.5","213","2"
"Chemical technicians","=""19-4031""","Line Item","0.4","0.7","0.7","0.4","0.7","0.7","0.0","-1.5","218","3"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.2","0.3","0.1","0.2","0.4","0.1","0.0","8.5","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.2","0.3","0.2","0.2","0.3","0.1","0.0","9.3","230","3"
"Protective service occupations","=""33-0000""","Summary","0.2","0.4","0.0","0.2","0.4","0.0","0.0","-9.4","522","1"
"Other protective service workers","=""33-9000""","Summary","0.2","0.4","0.0","0.2","0.4","0.0","0.0","-9.4","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.2","0.4","0.0","0.2","0.4","0.0","0.0","-9.4","549","3"
"Security guards","=""33-9032""","Line Item","0.2","0.4","0.0","0.2","0.4","0.0","0.0","-9.4","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.4","0.7","0.0","0.4","0.7","0.0","0.0","-2.4","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.4","0.6","0.0","0.3","0.6","0.0","0.0","-2.5","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.4","0.6","0.0","0.3","0.6","0.0","0.0","-2.5","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.4","0.6","0.0","0.3","0.6","0.0","0.0","-2.5","587","4"
"Sales and related occupations","=""41-0000""","Summary","1.4","2.4","0.0","1.4","2.5","0.0","0.0","-1.5","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.5","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.5","647","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","1.3","2.1","0.1","1.2","2.2","0.1","0.0","-1.5","662","2"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","1.2","2.1","0.1","1.2","2.1","0.1","0.0","-1.5","664","3"
"Office and administrative support occupations","=""43-0000""","Summary","4.9","8.3","0.0","4.4","7.9","0.0","-0.5","-10.8","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.3","0.5","0.0","0.3","0.5","0.0","0.0","-11.4","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.3","0.5","0.0","0.3","0.5","0.0","0.0","-11.4","679","3"
"Financial clerks","=""43-3000""","Summary","0.6","1.0","0.0","0.5","0.9","0.0","-0.1","-11.9","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.4","0.8","0.0","0.4","0.7","0.0","-0.1","-11.4","687","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-11.4","690","3"
"Information and record clerks","=""43-4000""","Summary","0.6","1.1","0.0","0.6","1.0","0.0","-0.1","-12.9","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.4","0.7","0.0","0.3","0.6","0.0","0.0","-11.4","698","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","2.3","3.9","0.1","2.1","3.8","0.1","-0.2","-8.1","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.8","1.3","0.2","0.7","1.3","0.2","0.0","-1.5","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","1.4","2.4","0.2","1.3","2.3","0.2","-0.2","-11.4","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.1","0.2","0.2","0.1","0.2","0.2","0.0","-11.4","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.5","0.8","0.0","0.4","0.7","0.0","-0.1","-18.0","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-26.1","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.4","0.7","0.0","0.3","0.6","0.0","-0.1","-16.3","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.6","1.0","0.0","0.5","0.9","0.0","-0.1","-12.0","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.6","0.9","0.0","0.5","0.9","0.0","-0.1","-11.4","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.6","1.1","0.0","0.6","1.1","0.0","0.0","-1.5","763","1"
"Construction trades workers","=""47-2000""","Summary","0.5","0.8","0.0","0.5","0.9","0.0","0.0","-1.5","766","2"
"Electricians","=""47-2111""","Line Item","0.4","0.7","0.1","0.4","0.7","0.0","0.0","-1.5","788","3"
"Extraction workers","=""47-5000""","Summary","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-1.5","822","2"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","4.6","7.8","0.1","4.5","8.1","0.1","-0.1","-1.7","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.5","0.8","0.1","0.5","0.8","0.1","0.0","-1.5","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.5","0.8","0.1","0.5","0.8","0.1","0.0","-1.5","842","3"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.5","863","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","3.9","6.6","0.1","3.8","6.8","0.1","-0.1","-1.6","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","2.5","4.3","0.5","2.5","4.5","0.4","0.0","-1.6","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","1.9","3.2","0.5","1.8","3.3","0.4","0.0","-1.5","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.4","0.6","0.6","0.4","0.7","0.5","0.0","-1.5","884","4"
"Millwrights","=""49-9044""","Line Item","0.3","0.5","0.7","0.3","0.5","0.6","0.0","-1.5","885","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.3","2.1","0.1","1.2","2.2","0.1","0.0","-1.5","896","3"
"Production occupations","=""51-0000""","Summary","32.1","54.6","0.4","29.8","53.4","0.3","-2.4","-7.4","907","1"
"Supervisors of production workers","=""51-1000""","Summary","3.2","5.4","0.5","3.2","5.7","0.5","0.0","-1.5","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","3.2","5.4","0.5","3.2","5.7","0.5","0.0","-1.5","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","3.4","5.8","0.2","2.8","5.1","0.2","-0.6","-16.4","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","1.4","2.3","0.5","1.1","2.1","0.4","-0.2","-16.1","912","3"
"Coil winders, tapers, and finishers","=""51-2021""","Line Item","1.0","1.7","9.1","0.8","1.4","8.6","-0.2","-21.2","913","4"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","0.4","0.6","0.1","0.3","0.6","0.1","0.0","-1.5","914","4"
"Metal workers and plastic workers","=""51-4000""","Summary","18.9","32.0","1.1","17.6","31.6","1.1","-1.2","-6.6","931","2"
"Forming machine setters, operators, and tenders, metal and plastic","=""51-4020""","Summary","7.1","12.1","6.9","6.6","11.8","6.8","-0.5","-7.1","932","3"
"Extruding and drawing machine setters, operators, and tenders, metal and plastic","=""51-4021""","Line Item","6.1","10.4","9.5","5.7","10.3","9.1","-0.4","-6.4","933","4"
"Rolling machine setters, operators, and tenders, metal and plastic","=""51-4023""","Line Item","0.9","1.6","3.4","0.8","1.5","3.3","-0.1","-11.4","935","4"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","1.6","2.8","0.5","1.4","2.6","0.5","-0.2","-12.3","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","0.9","1.6","0.5","0.8","1.5","0.5","-0.1","-11.4","937","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","0.3","0.5","0.4","0.2","0.4","0.3","0.0","-11.4","939","4"
"Lathe and turning machine tool setters, operators, and tenders, metal and plastic","=""51-4034""","Line Item","0.1","0.2","0.5","0.1","0.1","0.5","0.0","-11.4","940","4"
"Milling and planing machine setters, operators, and tenders, metal and plastic","=""51-4035""","Line Item","0.3","0.6","2.1","0.3","0.5","2.1","-0.1","-16.3","941","4"
"Machinists","=""51-4041""","Line Item","0.9","1.5","0.3","0.8","1.5","0.3","0.0","-1.5","942","3"
"Metal furnace operators, tenders, pourers, and casters","=""51-4050""","Summary","3.6","6.1","13.9","3.4","6.0","14.2","-0.2","-6.3","943","3"
"Metal-refining furnace operators and tenders","=""51-4051""","Line Item","3.2","5.5","16.4","3.0","5.4","16.7","-0.2","-6.4","944","4"
"Pourers and casters, metal","=""51-4052""","Line Item","0.4","0.6","5.9","0.3","0.6","6.2","0.0","-5.4","945","4"
"Model makers and patternmakers, metal and plastic","=""51-4060""","Summary","0.3","0.5","5.0","0.2","0.4","4.9","-0.1","-21.2","946","3"
"Model makers, metal and plastic","=""51-4061""","Line Item","0.3","0.5","8.3","0.2","0.4","8.0","-0.1","-21.2","947","4"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.5","0.8","0.3","0.5","0.8","0.3","0.0","-9.9","949","3"
"Foundry mold and coremakers","=""51-4071""","Line Item","0.1","0.2","1.0","0.1","0.2","1.1","0.0","-21.2","950","4"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.4","0.6","0.2","0.4","0.6","0.2","0.0","-6.4","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","3.1","5.3","2.2","3.1","5.5","2.2","0.0","-1.5","952","3"
"Tool and die makers","=""51-4111""","Line Item","0.2","0.4","0.4","0.2","0.4","0.4","0.0","-1.5","953","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.6","0.9","0.1","0.5","1.0","0.1","0.0","-3.7","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.4","0.7","0.1","0.4","0.8","0.1","0.0","-1.5","955","4"
"Welding, soldering, and brazing machine setters, operators, and tenders","=""51-4122""","Line Item","0.1","0.2","0.4","0.1","0.2","0.4","0.0","-11.4","956","4"
"Miscellaneous metal workers and plastic workers","=""51-4190""","Summary","1.0","1.7","1.2","0.9","1.5","1.1","-0.1","-11.3","957","3"
"Heat treating equipment setters, operators, and tenders, metal and plastic","=""51-4191""","Line Item","0.3","0.5","1.9","0.3","0.5","1.9","0.0","-11.4","958","4"
"Plating machine setters, operators, and tenders, metal and plastic","=""51-4193""","Line Item","0.1","0.1","0.3","0.1","0.1","0.2","0.0","-11.4","960","4"
"Metal workers and plastic workers, all other","=""51-4199""","Line Item","0.6","1.0","2.7","0.5","0.9","2.6","-0.1","-11.4","962","4"
"Textile, apparel, and furnishings workers","=""51-6000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.5","967","2"
"Miscellaneous textile, apparel, and furnishings workers","=""51-6090""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-1.5","982","3"
"Extruding and forming machine setters, operators, and tenders, synthetic and glass fibers","=""51-6091""","Line Item","0.1","0.1","0.5","0.1","0.1","0.5","0.0","-1.5","983","4"
"Plant and system operators","=""51-8000""","Summary","0.2","0.3","0.1","0.1","0.3","0.1","0.0","-7.1","997","2"
"Water and wastewater treatment plant and system operators","=""51-8031""","Line Item","0.1","0.2","0.1","0.1","0.1","0.1","0.0","-11.4","1003","3"
"Other production occupations","=""51-9000""","Summary","6.5","11.0","0.2","5.9","10.6","0.2","-0.5","-8.1","1009","2"
"Chemical processing machine setters, operators, and tenders","=""51-9010""","Summary","0.6","1.1","0.4","0.6","1.1","0.4","0.0","-1.5","1010","3"
"Chemical equipment operators and tenders","=""51-9011""","Line Item","0.5","0.8","0.4","0.4","0.8","0.4","0.0","-1.5","1011","4"
"Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders","=""51-9012""","Line Item","0.2","0.3","0.3","0.2","0.3","0.3","0.0","-1.5","1012","4"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.5","0.9","0.3","0.5","0.9","0.3","0.0","-3.2","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.2","0.3","0.5","0.1","0.3","0.5","0.0","-6.4","1014","4"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","0.4","0.6","0.3","0.4","0.6","0.3","0.0","-1.5","1016","4"
"Cutting workers","=""51-9030""","Summary","0.4","0.6","0.5","0.3","0.5","0.4","-0.1","-25.1","1017","3"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","0.3","0.5","0.5","0.3","0.5","0.5","0.0","-1.5","1020","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","1.7","2.9","0.3","1.4","2.6","0.3","-0.3","-16.3","1022","3"
"Painting workers","=""51-9120""","Summary","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-1.5","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-1.5","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","0.2","0.3","0.1","0.1","0.2","0.1","0.0","-10.1","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-11.4","1035","4"
"Miscellaneous production workers","=""51-9190""","Summary","1.7","3.0","0.3","1.7","3.0","0.3","-0.1","-5.2","1037","3"
"Cleaning, washing, and metal pickling equipment operators and tenders","=""51-9192""","Line Item","0.2","0.3","1.2","0.2","0.3","1.2","0.0","-1.5","1039","4"
"Helpers--production workers","=""51-9198""","Line Item","0.7","1.1","0.3","0.6","1.0","0.3","-0.1","-11.4","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.4","0.7","0.2","0.4","0.7","0.1","0.0","-1.5","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","4.2","7.1","0.0","4.1","7.4","0.0","-0.1","-1.5","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-1.5","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-1.5","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.5","0.8","0.0","0.5","0.8","0.0","0.0","-1.5","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.5","0.8","0.0","0.5","0.8","0.0","0.0","-1.5","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.3","0.5","0.0","0.3","0.5","0.0","0.0","-1.5","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-1.5","1064","4"
"Material moving workers","=""53-7000""","Summary","3.5","6.0","0.0","3.5","6.2","0.0","-0.1","-1.5","1095","2"
"Crane and tower operators","=""53-7021""","Line Item","0.3","0.4","0.5","0.2","0.4","0.5","0.0","-1.5","1097","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.6","1.0","0.1","0.6","1.0","0.1","0.0","-1.5","1100","3"
"Laborers and material movers","=""53-7060""","Summary","2.7","4.6","0.0","2.6","4.7","0.0","0.0","-1.5","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","1.6","2.6","0.1","1.5","2.7","0.0","0.0","-1.5","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","0.1","0.2","0.3","0.1","0.2","0.2","0.0","-1.5","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.3","0.5","0.0","0.3","0.6","0.0","0.0","-1.5","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.6","1.1","0.0","0.6","1.1","0.0","0.0","-1.5","1106","4"
