"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Buyers and purchasing agents","=""13-1020""","Line Item","0.6","0.5","0.1","0.5","0.5","0.1","-0.1","-16.1","54","3"
"Compliance officers","=""13-1041""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","58","3"
"Cost estimators","=""13-1051""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-11.4","59","3"
"Human resources workers","=""13-1070""","Summary","0.6","0.6","0.1","0.6","0.6","0.1","-0.1","-8.6","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.6","0.6","0.1","0.5","0.6","0.1","-0.1","-8.6","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","0.4","0.4","0.0","0.4","0.4","0.0","0.0","-1.2","64","3"
"Logisticians","=""13-1081""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","4.5","65","4"
"Project management specialists","=""13-1082""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-6.7","66","4"
"Compensation, benefits, and job analysis specialists","=""13-1141""","Line Item","0.1","0.0","0.1","0.0","0.1","0.0","0.0","-6.7","70","3"
"Training and development specialists","=""13-1151""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.2","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-6.7","73","3"
"Financial specialists","=""13-2000""","Summary","0.6","0.6","0.0","0.6","0.6","0.0","0.0","-6.7","74","2"
"Accountants and auditors","=""13-2011""","Line Item","0.5","0.5","0.0","0.5","0.5","0.0","0.0","-6.7","75","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","80","4"
"Computer and mathematical occupations","=""15-0000""","Summary","0.6","0.6","0.0","0.6","0.6","0.0","0.0","-6.6","92","1"
"Computer occupations","=""15-1200""","Summary","0.6","0.6","0.0","0.6","0.6","0.0","0.0","-7.0","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.0","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","95","4"
"Computer support specialists","=""15-1230""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-9.8","98","3"
"Computer user support specialists","=""15-1232""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-10.5","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-10.9","101","3"
"Network and computer systems administrators","=""15-1244""","Line Item","0.2","0.1","0.0","0.1","0.1","0.0","0.0","-11.4","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.2","0.1","0.0","0.2","0.2","0.0","0.0","0.2","106","3"
"Software developers","=""15-1252""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","7.3","108","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","112","3"
"Architecture and engineering occupations","=""17-0000""","Summary","5.1","4.8","0.2","5.0","5.4","0.2","-0.1","-1.8","120","1"
"Engineers","=""17-2000""","Summary","4.0","3.7","0.2","4.0","4.2","0.2","0.0","0.2","128","2"
"Electrical and electronics engineers","=""17-2070""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","136","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","2.6","2.4","0.7","2.7","2.8","0.7","0.0","1.4","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-6.7","140","4"
"Industrial engineers","=""17-2112""","Line Item","2.5","2.4","0.8","2.6","2.8","0.7","0.0","1.7","141","4"
"Materials engineers","=""17-2131""","Line Item","0.2","0.2","1.0","0.2","0.2","0.9","0.0","-6.7","143","3"
"Mechanical engineers","=""17-2141""","Line Item","0.8","0.8","0.3","0.8","0.9","0.3","0.0","0.7","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-6.7","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","1.2","1.1","0.2","1.1","1.1","0.2","-0.1","-8.4","149","2"
"Drafters","=""17-3010""","Summary","0.1","0.1","0.1","0.1","0.1","0.0","0.0","-15.6","150","3"
"Mechanical drafters","=""17-3013""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-16.1","153","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","1.1","1.0","0.3","1.0","1.0","0.2","-0.1","-7.7","155","3"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.5","0.5","0.7","0.5","0.5","0.7","0.0","-6.7","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.1","0.1","0.4","0.1","0.1","0.3","0.0","-11.4","162","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.3","0.3","0.4","0.3","0.3","0.4","0.0","-6.7","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.5","0.5","0.0","0.5","0.5","0.0","0.0","-2.4","166","1"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-6.7","213","2"
"Chemical technicians","=""19-4031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-6.7","218","3"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.2","0.2","0.2","0.2","0.3","0.2","0.0","2.4","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.2","0.2","0.2","0.2","0.2","0.2","0.0","3.5","230","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","355","1"
"Art and design workers","=""27-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","356","2"
"Designers","=""27-1020""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","363","3"
"Graphic designers","=""27-1024""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","367","4"
"Protective service occupations","=""33-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-14.3","522","1"
"Other protective service workers","=""33-9000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-14.2","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-14.2","549","3"
"Security guards","=""33-9032""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-14.2","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.5","0.5","0.0","0.5","0.5","0.0","0.0","-7.6","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.5","0.5","0.0","0.5","0.5","0.0","0.0","-7.7","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.5","0.5","0.0","0.5","0.5","0.0","0.0","-7.7","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.5","0.5","0.0","0.5","0.5","0.0","0.0","-7.7","587","4"
"Sales and related occupations","=""41-0000""","Summary","1.2","1.1","0.0","1.1","1.2","0.0","-0.1","-6.7","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","647","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","1.0","0.9","0.1","0.9","1.0","0.1","-0.1","-6.7","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.9","0.8","0.1","0.8","0.9","0.1","-0.1","-6.7","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","665","2"
"Sales engineers","=""41-9031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-6.7","672","3"
"Office and administrative support occupations","=""43-0000""","Summary","5.5","5.1","0.0","4.7","5.0","0.0","-0.9","-15.5","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.4","0.3","0.0","0.3","0.3","0.0","-0.1","-16.1","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.4","0.3","0.0","0.3","0.3","0.0","-0.1","-16.1","679","3"
"Financial clerks","=""43-3000""","Summary","0.8","0.8","0.0","0.7","0.7","0.0","-0.1","-17.2","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.7","0.6","0.0","0.5","0.6","0.0","-0.1","-16.1","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-25.4","689","3"
"Information and record clerks","=""43-4000""","Summary","0.8","0.7","0.0","0.6","0.7","0.0","-0.1","-16.9","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.5","0.5","0.0","0.4","0.4","0.0","-0.1","-16.1","698","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.1","0.0","0.0","0.0","0.0","0.0","-25.4","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-16.1","707","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","2.2","2.1","0.1","1.9","2.0","0.1","-0.3","-12.7","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.8","0.7","0.2","0.7","0.7","0.2","-0.1","-6.7","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","1.4","1.3","0.2","1.1","1.2","0.1","-0.2","-16.1","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.5","0.4","0.0","0.4","0.4","0.0","-0.1","-22.0","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.1","0.0","0.0","0.0","0.0","0.0","-30.1","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.4","0.4","0.0","0.3","0.3","0.0","-0.1","-20.7","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.9","0.9","0.0","0.8","0.8","0.0","-0.2","-16.3","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.9","0.8","0.0","0.8","0.8","0.0","-0.1","-16.1","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.9","0.9","0.0","0.9","0.9","0.0","-0.1","-7.4","763","1"
"Construction trades workers","=""47-2000""","Summary","0.9","0.8","0.0","0.8","0.9","0.0","-0.1","-7.4","766","2"
"Cement masons, concrete finishers, and terrazzo workers","=""47-2050""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-16.1","777","3"
"Cement masons and concrete finishers","=""47-2051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-16.1","778","4"
"Construction equipment operators","=""47-2070""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","784","4"
"Electricians","=""47-2111""","Line Item","0.6","0.6","0.1","0.6","0.6","0.1","0.0","-6.7","788","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","7.7","7.2","0.1","7.2","7.6","0.1","-0.5","-6.9","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.8","0.7","0.1","0.7","0.8","0.1","-0.1","-6.7","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.8","0.7","0.1","0.7","0.8","0.1","-0.1","-6.7","842","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","6.8","6.3","0.2","6.3","6.7","0.2","-0.5","-6.9","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","3.9","3.7","0.8","3.7","3.9","0.6","-0.3","-7.0","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","2.8","2.6","0.7","2.6","2.8","0.6","-0.2","-6.7","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.5","0.5","0.8","0.5","0.5","0.7","0.0","-6.7","884","4"
"Millwrights","=""49-9044""","Line Item","0.6","0.5","1.4","0.6","0.6","1.3","0.0","-6.7","885","4"
"Refractory materials repairers, except brickmasons","=""49-9045""","Line Item","0.1","0.0","8.5","0.0","0.0","8.0","0.0","-25.4","886","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","2.7","2.6","0.2","2.6","2.7","0.2","-0.2","-6.7","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","898","3"
"Production occupations","=""51-0000""","Summary","72.2","67.3","0.8","61.7","65.5","0.7","-10.5","-14.6","907","1"
"Supervisors of production workers","=""51-1000""","Summary","5.1","4.8","0.7","4.8","5.1","0.7","-0.3","-6.7","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","5.1","4.8","0.7","4.8","5.1","0.7","-0.3","-6.7","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","2.7","2.5","0.1","2.2","2.3","0.1","-0.6","-20.9","910","2"
"Structural metal fabricators and fitters","=""51-2041""","Line Item","0.1","0.1","0.1","0.0","0.1","0.1","0.0","-25.4","916","3"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","2.6","2.5","0.2","2.1","2.2","0.2","-0.5","-20.7","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","50.2","46.8","3.0","42.9","45.6","2.6","-7.3","-14.5","931","2"
"Forming machine setters, operators, and tenders, metal and plastic","=""51-4020""","Summary","0.2","0.2","0.2","0.1","0.2","0.2","0.0","-13.2","932","3"
"Extruding and drawing machine setters, operators, and tenders, metal and plastic","=""51-4021""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-11.4","933","4"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","10.9","10.2","3.6","9.1","9.7","3.4","-1.8","-16.6","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","1.7","1.6","0.9","1.4","1.5","0.9","-0.3","-16.1","937","4"
"Drilling and boring machine tool setters, operators, and tenders, metal and plastic","=""51-4032""","Line Item","0.3","0.2","3.8","0.2","0.2","3.5","-0.1","-25.4","938","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","8.1","7.5","10.8","6.8","7.2","10.0","-1.3","-16.1","939","4"
"Lathe and turning machine tool setters, operators, and tenders, metal and plastic","=""51-4034""","Line Item","0.2","0.1","0.8","0.1","0.1","0.7","0.0","-16.1","940","4"
"Milling and planing machine setters, operators, and tenders, metal and plastic","=""51-4035""","Line Item","0.7","0.7","4.7","0.6","0.6","4.3","-0.2","-20.7","941","4"
"Machinists","=""51-4041""","Line Item","3.2","3.0","1.0","3.0","3.2","0.9","-0.2","-6.7","942","3"
"Metal furnace operators, tenders, pourers, and casters","=""51-4050""","Summary","6.3","5.9","24.5","5.6","6.0","23.8","-0.7","-11.0","943","3"
"Metal-refining furnace operators and tenders","=""51-4051""","Line Item","3.5","3.2","17.7","3.1","3.3","17.1","-0.4","-11.4","944","4"
"Pourers and casters, metal","=""51-4052""","Line Item","2.8","2.7","46.1","2.6","2.7","45.4","-0.3","-10.5","945","4"
"Model makers and patternmakers, metal and plastic","=""51-4060""","Summary","1.1","1.0","19.3","0.8","0.9","18.0","-0.3","-25.4","946","3"
"Model makers, metal and plastic","=""51-4061""","Line Item","0.2","0.2","6.1","0.2","0.2","5.6","-0.1","-25.4","947","4"
"Patternmakers, metal and plastic","=""51-4062""","Line Item","0.9","0.8","39.1","0.7","0.7","37.2","-0.2","-25.4","948","4"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","21.9","20.4","12.2","18.3","19.5","10.7","-3.6","-16.4","949","3"
"Foundry mold and coremakers","=""51-4071""","Line Item","7.8","7.2","67.3","5.8","6.1","65.7","-2.0","-25.4","950","4"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","14.1","13.2","8.4","12.5","13.3","7.7","-1.6","-11.4","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","1.1","1.0","0.8","1.0","1.1","0.7","-0.1","-6.7","952","3"
"Tool and die makers","=""51-4111""","Line Item","2.6","2.4","4.2","2.3","2.5","4.1","-0.3","-11.4","953","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","1.7","1.6","0.4","1.6","1.7","0.3","-0.1","-7.0","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","1.7","1.5","0.4","1.6","1.6","0.4","-0.1","-6.7","955","4"
"Welding, soldering, and brazing machine setters, operators, and tenders","=""51-4122""","Line Item","0.1","0.0","0.2","0.0","0.0","0.1","0.0","-16.1","956","4"
"Miscellaneous metal workers and plastic workers","=""51-4190""","Summary","1.2","1.1","1.5","1.0","1.1","1.3","-0.2","-15.6","957","3"
"Heat treating equipment setters, operators, and tenders, metal and plastic","=""51-4191""","Line Item","0.5","0.4","2.9","0.4","0.4","2.7","-0.1","-16.1","958","4"
"Layout workers, metal and plastic","=""51-4192""","Line Item","0.1","0.1","1.0","0.1","0.1","1.0","0.0","-6.7","959","4"
"Metal workers and plastic workers, all other","=""51-4199""","Line Item","0.3","0.3","1.6","0.3","0.3","1.4","-0.1","-16.1","962","4"
"Other production occupations","=""51-9000""","Summary","14.1","13.1","0.5","11.7","12.5","0.5","-2.3","-16.5","1009","2"
"Chemical processing machine setters, operators, and tenders","=""51-9010""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-6.7","1010","3"
"Chemical equipment operators and tenders","=""51-9011""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-6.7","1011","4"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.9","0.8","0.6","0.7","0.8","0.5","-0.2","-20.2","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.2","0.2","0.6","0.2","0.2","0.5","0.0","-11.4","1014","4"
"Grinding and polishing workers, hand","=""51-9022""","Line Item","0.6","0.6","4.2","0.5","0.5","3.9","-0.2","-25.4","1015","4"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-6.7","1016","4"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-6.7","1020","3"
"Furnace, kiln, oven, drier, and kettle operators and tenders","=""51-9051""","Line Item","0.3","0.3","1.8","0.3","0.3","1.7","0.0","-6.7","1021","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","6.0","5.6","1.0","4.8","5.1","0.8","-1.2","-20.7","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","1028","3"
"Painting workers","=""51-9120""","Summary","0.4","0.4","0.2","0.4","0.4","0.2","0.0","-6.7","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.4","0.4","0.2","0.4","0.4","0.2","0.0","-6.7","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","4.6","4.3","2.2","3.9","4.2","2.0","-0.6","-13.8","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","4.1","3.8","2.3","3.4","3.7","2.1","-0.7","-16.1","1035","4"
"Computer numerically controlled tool programmers","=""51-9162""","Line Item","0.5","0.4","1.7","0.5","0.5","1.5","0.0","5.4","1036","4"
"Miscellaneous production workers","=""51-9190""","Summary","1.5","1.4","0.2","1.3","1.4","0.2","-0.2","-12.4","1037","3"
"Cleaning, washing, and metal pickling equipment operators and tenders","=""51-9192""","Line Item","0.1","0.1","1.0","0.1","0.1","0.9","0.0","-6.7","1039","4"
"Molders, shapers, and casters, except metal and plastic","=""51-9195""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-6.7","1042","4"
"Helpers--production workers","=""51-9198""","Line Item","0.9","0.8","0.5","0.7","0.8","0.4","-0.1","-16.1","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.3","0.3","0.1","0.3","0.3","0.1","0.0","-6.7","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","4.6","4.2","0.0","4.2","4.5","0.0","-0.3","-6.7","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-6.7","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-6.7","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.4","0.4","0.0","0.4","0.4","0.0","0.0","-6.7","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.4","0.4","0.0","0.4","0.4","0.0","0.0","-6.7","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.3","0.3","0.0","0.3","0.3","0.0","0.0","-6.7","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","1064","4"
"Material moving workers","=""53-7000""","Summary","3.9","3.7","0.0","3.7","3.9","0.0","-0.3","-6.7","1095","2"
"Crane and tower operators","=""53-7021""","Line Item","0.3","0.3","0.6","0.3","0.3","0.6","0.0","-6.7","1097","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.9","0.8","0.1","0.8","0.9","0.1","-0.1","-6.7","1100","3"
"Laborers and material movers","=""53-7060""","Summary","2.7","2.5","0.0","2.5","2.7","0.0","-0.2","-6.7","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","1.9","1.8","0.1","1.8","1.9","0.1","-0.1","-6.7","1103","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.3","0.3","0.0","0.3","0.3","0.0","0.0","-6.7","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.4","0.3","0.0","0.3","0.4","0.0","0.0","-6.7","1106","4"
