"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Computer support specialists","=""15-1230""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","3.3","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","6.6","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","2.4","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","2.5","101","3"
"Database architects","=""15-1243""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","6.6","104","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","1.3","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","2.1","0.7","0.1","2.5","0.8","0.1","0.4","19.1","106","3"
"Computer programmers","=""15-1251""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-12.6","107","4"
"Software developers","=""15-1252""","Line Item","1.2","0.4","0.1","1.5","0.5","0.1","0.3","22.6","108","4"
"Software quality assurance analysts and testers","=""15-1253""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","17.3","109","4"
"Web developers","=""15-1254""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","17.3","110","4"
"Web and digital interface designers","=""15-1255""","Line Item","0.6","0.2","0.5","0.7","0.2","0.5","0.1","17.3","111","4"
"Computer occupations, all other","=""15-1299""","Line Item","1.0","0.3","0.2","1.1","0.3","0.2","0.1","6.6","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.3","0.1","0.1","0.4","0.1","0.1","0.1","30.0","113","2"
"Operations research analysts","=""15-2031""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","22.6","116","3"
"Architecture and engineering occupations","=""17-0000""","Summary","15.9","5.4","0.6","18.0","6.0","0.7","2.1","13.4","120","1"
"Engineers","=""17-2000""","Summary","14.3","4.9","0.8","16.4","5.4","0.9","2.1","14.6","128","2"
"Computer hardware engineers","=""17-2061""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","6.6","134","3"
"Electrical and electronics engineers","=""17-2070""","Summary","1.0","0.3","0.3","1.0","0.3","0.3","0.1","6.6","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.6","0.2","0.3","0.6","0.2","0.3","0.0","6.6","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","0.4","0.1","0.4","0.4","0.1","0.4","0.0","6.6","137","4"
"Environmental engineers","=""17-2081""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","7.7","138","3"
"Industrial engineers, including health and safety","=""17-2110""","Summary","7.8","2.7","2.2","9.0","3.0","2.3","1.3","16.1","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.1","0.0","0.5","0.1","0.0","0.5","0.0","6.6","140","4"
"Industrial engineers","=""17-2112""","Line Item","7.7","2.6","2.3","8.9","3.0","2.4","1.2","16.2","141","4"
"Materials engineers","=""17-2131""","Line Item","0.1","0.0","0.6","0.2","0.0","0.6","0.0","6.6","143","3"
"Mechanical engineers","=""17-2141""","Line Item","4.7","1.6","1.6","5.4","1.8","1.7","0.7","15.2","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.5","0.2","0.3","0.5","0.2","0.3","0.0","6.6","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","1.6","0.5","0.2","1.6","0.5","0.2","0.0","2.8","149","2"
"Drafters","=""17-3010""","Summary","0.4","0.1","0.2","0.3","0.1","0.2","0.0","-2.7","150","3"
"Mechanical drafters","=""17-3013""","Line Item","0.3","0.1","0.6","0.3","0.1","0.6","0.0","-4.0","153","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","1.2","0.4","0.3","1.3","0.4","0.3","0.1","4.4","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.1","0.1","0.1","0.2","0.1","0.2","0.0","6.6","158","4"
"Electro-mechanical and mechatronics technologists and technicians","=""17-3024""","Line Item","0.1","0.0","0.5","0.1","0.0","0.5","0.0","-0.8","159","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.6","0.2","0.8","0.6","0.2","0.8","0.0","6.6","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.4","0.1","0.9","0.4","0.1","0.9","0.0","1.3","162","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.6","0.2","0.0","0.7","0.2","0.0","0.1","12.2","166","1"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.2","0.1","0.1","0.3","0.1","0.1","0.0","6.6","213","2"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.3","0.1","0.2","0.4","0.1","0.2","0.1","16.9","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","18.4","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","9.8","231","3"
"Legal occupations","=""23-0000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","9.3","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","12.0","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","12.0","257","3"
"Lawyers","=""23-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","12.0","258","4"
"Legal support workers","=""23-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","6.6","264","2"
"Paralegals and legal assistants","=""23-2011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","6.6","265","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","2.3","0.8","0.1","2.5","0.8","0.1","0.1","6.2","355","1"
"Graphic designers","=""27-1024""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","6.6","367","4"
"Media and communication workers","=""27-3000""","Summary","0.7","0.2","0.1","0.7","0.2","0.1","0.0","6.6","389","2"
"Writers and editors","=""27-3040""","Summary","0.2","0.1","0.1","0.3","0.1","0.1","0.0","6.6","393","3"
"Technical writers","=""27-3042""","Line Item","0.2","0.1","0.4","0.2","0.1","0.4","0.0","6.6","395","4"
"Healthcare practitioners and technical occupations","=""29-0000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","6.6","412","1"
"Healthcare diagnosing or treating practitioners","=""29-1000""","Summary","0.2","0.1","0.0","0.3","0.1","0.0","0.0","6.6","413","2"
"Registered nurses","=""29-1141""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","6.6","436","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.6","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.6","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.6","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.6","587","4"
"Sales and related occupations","=""41-0000""","Summary","1.4","0.5","0.0","1.5","0.5","0.0","0.1","6.6","644","1"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","1.2","0.4","0.1","1.2","0.4","0.1","0.1","6.6","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","6.6","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","1.0","0.3","0.1","1.1","0.3","0.1","0.1","6.6","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","6.6","665","2"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","6.6","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","6.6","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","5.1","1.7","0.0","4.9","1.6","0.0","-0.1","-2.7","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","-4.0","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.4","0.1","0.0","0.4","0.1","0.0","0.0","-4.0","679","3"
"Financial clerks","=""43-3000""","Summary","0.7","0.3","0.0","0.7","0.2","0.0","0.0","-6.1","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-4.0","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.5","0.2","0.0","0.5","0.2","0.0","0.0","-4.0","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-14.7","689","3"
"Information and record clerks","=""43-4000""","Summary","0.4","0.2","0.0","0.4","0.1","0.0","0.0","-4.3","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-4.0","698","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-4.0","707","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","2.0","0.7","0.1","2.1","0.7","0.1","0.1","3.1","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","1.3","0.5","0.3","1.4","0.5","0.3","0.1","6.6","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.6","0.2","0.1","0.6","0.2","0.1","0.0","-4.0","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.6","0.2","0.0","0.6","0.2","0.0","-0.1","-12.1","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.2","0.1","0.0","0.1","0.0","0.0","0.0","-20.0","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.5","0.2","0.0","0.4","0.1","0.0","0.0","-9.4","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.8","0.3","0.0","0.8","0.3","0.0","0.0","-5.2","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.8","0.3","0.0","0.7","0.2","0.0","0.0","-4.0","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","7.9","2.7","0.1","8.4","2.8","0.1","0.5","6.6","763","1"
"Construction trades workers","=""47-2000""","Summary","7.9","2.7","0.1","8.4","2.8","0.1","0.5","6.6","766","2"
"Carpenters","=""47-2031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","6.6","771","3"
"Electricians","=""47-2111""","Line Item","6.3","2.2","0.8","6.7","2.2","0.8","0.4","6.6","788","3"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","1.4","0.5","0.3","1.5","0.5","0.3","0.1","6.6","796","3"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","1.4","0.5","0.3","1.5","0.5","0.3","0.1","6.6","798","4"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","13.2","4.5","0.2","15.3","5.1","0.2","2.1","16.2","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","1.3","0.4","0.2","1.4","0.5","0.2","0.1","6.6","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","1.3","0.4","0.2","1.4","0.5","0.2","0.1","6.6","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.4","0.1","0.1","0.4","0.1","0.1","0.0","5.0","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.4","0.1","0.2","0.4","0.1","0.2","0.0","5.0","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.2","0.1","0.4","0.2","0.1","0.4","0.0","3.4","852","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","2.6","0.9","0.1","2.8","0.9","0.1","0.1","4.4","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","1.4","0.5","0.1","1.4","0.5","0.1","0.1","5.1","859","3"
"Automotive body and related repairers","=""49-3021""","Line Item","0.9","0.3","0.6","0.9","0.3","0.6","0.1","6.6","860","4"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.5","0.2","0.1","0.5","0.2","0.1","0.0","2.4","862","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","8.9","3.0","0.3","10.8","3.6","0.3","1.9","21.6","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","7.2","2.5","1.4","9.0","3.0","1.6","1.8","25.0","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","5.2","1.8","1.3","6.7","2.2","1.4","1.5","27.9","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","17.3","884","4"
"Millwrights","=""49-9044""","Line Item","1.9","0.7","4.6","2.2","0.7","5.2","0.3","17.3","885","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.5","0.5","0.1","1.6","0.5","0.1","0.1","6.6","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","6.6","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","6.6","905","4"
"Production occupations","=""51-0000""","Summary","209.8","72.0","2.3","213.2","70.5","2.4","3.4","1.6","907","1"
"Supervisors of production workers","=""51-1000""","Summary","7.1","2.4","1.0","7.5","2.5","1.1","0.5","6.6","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","7.1","2.4","1.0","7.5","2.5","1.1","0.5","6.6","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","175.1","60.1","8.9","177.3","58.6","9.7","2.2","1.2","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","0.4","0.2","0.2","0.5","0.2","0.2","0.0","6.6","912","3"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","0.4","0.2","0.2","0.5","0.2","0.2","0.0","6.6","914","4"
"Engine and other machine assemblers","=""51-2031""","Line Item","1.8","0.6","3.5","1.7","0.6","4.2","-0.1","-4.0","915","3"
"Structural metal fabricators and fitters","=""51-2041""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-14.7","916","3"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","172.7","59.3","11.5","174.9","57.8","12.6","2.2","1.3","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","15.9","5.5","0.9","16.0","5.3","1.0","0.1","0.7","931","2"
"Forming machine setters, operators, and tenders, metal and plastic","=""51-4020""","Summary","0.7","0.3","0.7","0.7","0.2","0.7","-0.1","-9.3","932","3"
"Forging machine setters, operators, and tenders, metal and plastic","=""51-4022""","Line Item","0.7","0.3","6.8","0.7","0.2","7.2","-0.1","-9.4","934","4"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","2.7","0.9","0.9","2.5","0.8","0.9","-0.1","-4.0","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","2.3","0.8","1.2","2.2","0.7","1.3","-0.1","-4.0","937","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","0.4","0.1","0.5","0.4","0.1","0.6","0.0","-4.0","939","4"
"Machinists","=""51-4041""","Line Item","0.5","0.2","0.1","0.5","0.2","0.2","0.0","6.6","942","3"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","3.7","1.3","2.6","3.9","1.3","2.8","0.2","6.6","952","3"
"Tool and die makers","=""51-4111""","Line Item","1.9","0.7","3.1","1.8","0.6","3.2","-0.1","-4.0","953","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","6.1","2.1","1.3","6.2","2.1","1.3","0.1","2.1","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","3.5","1.2","0.8","3.7","1.2","0.8","0.2","6.6","955","4"
"Welding, soldering, and brazing machine setters, operators, and tenders","=""51-4122""","Line Item","2.6","0.9","8.0","2.5","0.8","8.3","-0.1","-4.0","956","4"
"Plant and system operators","=""51-8000""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","5.2","997","2"
"Stationary engineers and boiler operators","=""51-8021""","Line Item","0.3","0.1","0.7","0.3","0.1","0.8","0.0","6.6","1002","3"
"Other production occupations","=""51-9000""","Summary","11.4","3.9","0.4","12.0","4.0","0.5","0.7","5.9","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-0.4","1013","3"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","0.1","0.0","0.0","0.1","0.0","0.1","0.0","6.6","1016","4"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","5.0","1.7","0.8","5.4","1.8","0.9","0.3","6.6","1022","3"
"Painting workers","=""51-9120""","Summary","5.0","1.7","2.7","5.4","1.8","2.9","0.3","6.6","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","4.9","1.7","2.9","5.3","1.7","3.0","0.3","6.6","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","0.3","0.1","0.2","0.3","0.1","0.2","0.0","-0.6","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","-4.0","1035","4"
"Miscellaneous production workers","=""51-9190""","Summary","0.9","0.3","0.1","0.9","0.3","0.1","0.0","0.6","1037","3"
"Helpers--production workers","=""51-9198""","Line Item","0.5","0.2","0.3","0.5","0.2","0.3","0.0","-4.0","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.4","0.1","0.1","0.4","0.1","0.1","0.0","6.6","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","7.9","2.7","0.1","8.5","2.8","0.1","0.5","6.6","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","6.6","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","6.6","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.8","0.3","0.0","0.8","0.3","0.0","0.1","6.6","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.6","0.2","0.0","0.6","0.2","0.0","0.0","6.6","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.4","0.1","0.0","0.4","0.1","0.0","0.0","6.6","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","6.6","1064","4"
"Motor vehicle operators, all other","=""53-3099""","Line Item","0.2","0.1","0.3","0.2","0.1","0.3","0.0","6.6","1070","3"
"Material moving workers","=""53-7000""","Summary","6.9","2.4","0.1","7.3","2.4","0.1","0.5","6.6","1095","2"
"Laborers and material movers","=""53-7060""","Summary","4.8","1.7","0.1","5.1","1.7","0.1","0.3","6.6","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","3.8","1.3","0.1","4.1","1.3","0.1","0.3","6.6","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","0.6","0.2","1.1","0.6","0.2","1.1","0.0","6.6","1104","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.4","0.1","0.0","0.4","0.1","0.0","0.0","6.6","1106","4"
