"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.3","0.7","0.0","0.3","0.6","0.0","0.0","-7.5","687","3"
"Information and record clerks","=""43-4000""","Summary","0.4","1.1","0.0","0.4","1.0","0.0","0.0","-8.1","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.3","0.9","0.0","0.3","0.8","0.0","0.0","-7.5","698","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","0.6","1.4","0.0","0.6","1.4","0.0","0.0","-3.3","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.2","0.5","0.0","0.2","0.5","0.0","0.0","2.7","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.1","0.4","0.0","0.1","0.3","0.0","0.0","-7.5","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.2","0.4","0.3","0.2","0.4","0.3","0.0","-7.5","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.4","1.0","0.0","0.3","0.9","0.0","-0.1","-14.9","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-23.0","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.3","0.8","0.0","0.3","0.7","0.0","0.0","-12.7","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.9","2.3","0.0","0.8","2.0","0.0","-0.1","-10.4","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.1","0.3","0.1","0.1","0.2","0.1","0.0","-28.1","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.1","0.3","0.1","0.1","0.2","0.1","0.0","-28.1","732","4"
"Office clerks, general","=""43-9061""","Line Item","0.7","1.9","0.0","0.7","1.7","0.0","-0.1","-7.5","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","1.6","4.0","0.0","1.6","4.0","0.0","0.0","2.7","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.2","0.4","0.0","0.2","0.4","0.0","0.0","2.7","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.2","0.4","0.0","0.2","0.4","0.0","0.0","2.7","765","3"
"Construction trades workers","=""47-2000""","Summary","0.7","1.9","0.0","0.8","1.9","0.0","0.0","2.7","766","2"
"Construction laborers","=""47-2061""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.7","780","3"
"Construction equipment operators","=""47-2070""","Summary","0.5","1.2","0.1","0.5","1.2","0.1","0.0","2.7","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","0.5","1.2","0.1","0.5","1.2","0.1","0.0","2.7","784","4"
"Electricians","=""47-2111""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","2.7","788","3"
"Painters and paperhangers","=""47-2140""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.7","793","3"
"Painters, construction and maintenance","=""47-2141""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.7","794","4"
"Other construction and related workers","=""47-4000""","Summary","0.7","1.6","0.1","0.7","1.7","0.1","0.0","2.7","813","2"
"Rail-track laying and maintenance equipment operators","=""47-4061""","Line Item","0.6","1.5","3.7","0.6","1.5","3.7","0.0","2.7","819","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","10.3","26.1","0.2","10.6","26.4","0.2","0.3","2.6","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","1.4","3.7","0.3","1.5","3.7","0.3","0.0","2.7","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","1.4","3.7","0.3","1.5","3.7","0.3","0.0","2.7","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.1","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.1","848","3"
"Electrical and electronics installers and repairers, transportation equipment","=""49-2093""","Line Item","0.1","0.1","0.7","0.1","0.2","0.7","0.0","2.7","851","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","7.9","20.0","0.4","8.1","20.2","0.4","0.2","2.5","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-0.6","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-1.4","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.4","1.0","0.1","0.4","1.0","0.1","0.0","-0.4","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","7.4","18.6","3.1","7.6","18.9","3.1","0.2","2.7","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.1","0.3","0.1","0.1","0.3","0.1","0.0","2.7","866","4"
"Rail car repairers","=""49-3043""","Line Item","7.2","18.3","36.0","7.4","18.5","35.7","0.2","2.7","867","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.9","2.3","0.0","0.9","2.3","0.0","0.0","2.7","876","2"
"Control and valve installers and repairers","=""49-9010""","Summary","0.3","0.7","0.4","0.3","0.7","0.4","0.0","2.7","877","3"
"Control and valve installers and repairers, except mechanical door","=""49-9012""","Line Item","0.3","0.7","0.6","0.3","0.7","0.6","0.0","2.7","879","4"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","2.7","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","2.7","883","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.3","0.8","0.0","0.3","0.8","0.0","0.0","2.7","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.2","0.5","0.1","0.2","0.5","0.1","0.0","2.7","898","3"
"Signal and track switch repairers","=""49-9097""","Line Item","0.1","0.3","1.8","0.1","0.3","1.8","0.0","2.7","904","4"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","2.7","905","4"
"Production occupations","=""51-0000""","Summary","3.5","9.0","0.0","3.5","8.7","0.0","0.0","-1.2","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.3","0.7","0.0","0.3","0.7","0.0","0.0","2.7","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.3","0.7","0.0","0.3","0.7","0.0","0.0","2.7","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.4","1.1","0.0","0.4","1.0","0.0","0.0","-11.0","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.4","1.0","0.0","0.3","0.8","0.0","0.0","-12.7","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","1.5","3.9","0.1","1.6","3.9","0.1","0.0","2.7","931","2"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","1.3","3.3","0.3","1.3","3.3","0.3","0.0","2.7","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","1.3","3.3","0.3","1.3","3.3","0.3","0.0","2.7","955","4"
"Other production occupations","=""51-9000""","Summary","1.3","3.3","0.0","1.2","3.1","0.0","0.0","-3.4","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.5","1.2","0.1","0.4","1.0","0.1","-0.1","-12.7","1022","3"
"Painting workers","=""51-9120""","Summary","0.7","1.6","0.4","0.7","1.7","0.4","0.0","2.7","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.7","1.6","0.4","0.7","1.7","0.4","0.0","2.7","1031","4"
"Miscellaneous production workers","=""51-9190""","Summary","0.1","0.4","0.0","0.1","0.3","0.0","0.0","-0.3","1037","3"
"Production workers, all other","=""51-9199""","Line Item","0.1","0.2","0.0","0.1","0.3","0.0","0.0","2.7","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","15.4","39.0","0.1","15.8","39.5","0.1","0.4","2.7","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","1.3","3.4","0.2","1.4","3.4","0.2","0.0","2.7","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","1.3","3.4","0.2","1.4","3.4","0.2","0.0","2.7","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","1.5","3.9","0.0","1.6","3.9","0.0","0.0","2.7","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","1.3","3.3","0.0","1.3","3.3","0.0","0.0","2.7","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","1.3","3.3","0.1","1.3","3.3","0.1","0.0","2.7","1063","4"
"Passenger vehicle drivers","=""53-3050""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.7","1065","3"
"Shuttle drivers and chauffeurs","=""53-3053""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","2.7","1068","4"
"Motor vehicle operators, all other","=""53-3099""","Line Item","0.2","0.4","0.3","0.2","0.4","0.2","0.0","2.7","1070","3"
"Rail transportation workers","=""53-4000""","Summary","5.3","13.5","5.9","5.5","13.7","6.0","0.1","2.7","1071","2"
"Locomotive engineers and operators","=""53-4010""","Summary","1.2","2.9","3.6","1.2","2.9","3.6","0.0","2.7","1072","3"
"Locomotive engineers","=""53-4011""","Line Item","0.4","0.9","1.2","0.4","0.9","1.2","0.0","2.7","1073","4"
"Rail yard engineers, dinkey operators, and hostlers","=""53-4013""","Line Item","0.8","2.0","30.9","0.8","2.0","31.0","0.0","2.7","1074","4"
"Railroad brake, signal, and switch operators and locomotive firers","=""53-4022""","Line Item","1.9","4.9","15.8","2.0","4.9","16.1","0.1","2.7","1075","3"
"Railroad conductors and yardmasters","=""53-4031""","Line Item","1.0","2.5","2.9","1.0","2.5","2.9","0.0","2.7","1076","3"
"Rail transportation workers, all other","=""53-4099""","Line Item","1.3","3.2","54.1","1.3","3.3","54.4","0.0","2.7","1078","3"
"Other transportation workers","=""53-6000""","Summary","0.8","2.0","0.3","0.8","2.1","0.3","0.0","2.7","1085","2"
"Transportation inspectors","=""53-6051""","Line Item","0.8","2.0","3.0","0.8","2.0","3.0","0.0","2.7","1092","3"
"Material moving workers","=""53-7000""","Summary","6.4","16.2","0.1","6.6","16.4","0.1","0.2","2.7","1095","2"
"Crane and tower operators","=""53-7021""","Line Item","0.2","0.5","0.4","0.2","0.5","0.4","0.0","2.7","1097","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.9","2.3","0.1","0.9","2.3","0.1","0.0","2.7","1100","3"
"Laborers and material movers","=""53-7060""","Summary","4.0","10.1","0.1","4.1","10.2","0.1","0.1","2.7","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.9","2.3","0.2","0.9","2.3","0.2","0.0","2.7","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","2.8","7.1","0.1","2.9","7.2","0.1","0.1","2.7","1103","4"
"Tank car, truck, and ship loaders","=""53-7121""","Line Item","1.2","3.0","8.8","1.2","3.0","8.9","0.0","2.7","1112","3"
"Material moving workers, all other","=""53-7199""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","2.7","1113","3"
