"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","11.4","3.1","10.0","11.6","3.2","10.0","0.1","1.0","1016","4"
"Cutting workers","=""51-9030""","Summary","0.2","0.1","0.3","0.2","0.1","0.3","0.0","1.0","1017","3"
"Cutting and slicing machine setters, operators, and tenders","=""51-9032""","Line Item","0.2","0.1","0.4","0.2","0.1","0.4","0.0","1.0","1019","4"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","1.8","0.5","3.0","1.8","0.5","3.1","0.0","1.0","1020","3"
"Furnace, kiln, oven, drier, and kettle operators and tenders","=""51-9051""","Line Item","0.5","0.1","3.3","0.5","0.1","3.3","0.0","1.0","1021","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","9.0","2.4","1.5","9.1","2.5","1.6","0.1","1.0","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","8.5","2.3","2.3","8.6","2.3","2.2","0.1","1.0","1028","3"
"Painting workers","=""51-9120""","Summary","0.6","0.2","0.3","0.7","0.2","0.3","0.0","1.0","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.6","0.2","0.4","0.6","0.2","0.4","0.0","1.0","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","0.8","0.2","0.4","0.8","0.2","0.4","0.0","-2.7","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","0.6","0.2","0.3","0.5","0.1","0.3","-0.1","-9.1","1035","4"
"Computer numerically controlled tool programmers","=""51-9162""","Line Item","0.2","0.1","0.8","0.2","0.1","0.7","0.0","14.1","1036","4"
"Miscellaneous production workers","=""51-9190""","Summary","5.9","1.6","0.9","5.8","1.6","0.9","-0.1","-1.2","1037","3"
"Cleaning, washing, and metal pickling equipment operators and tenders","=""51-9192""","Line Item","0.1","0.0","0.9","0.1","0.0","0.9","0.0","1.0","1039","4"
"Molders, shapers, and casters, except metal and plastic","=""51-9195""","Line Item","0.4","0.1","1.0","0.4","0.1","1.0","0.0","1.0","1042","4"
"Helpers--production workers","=""51-9198""","Line Item","1.3","0.3","0.7","1.2","0.3","0.7","-0.1","-9.1","1045","4"
"Production workers, all other","=""51-9199""","Line Item","4.1","1.1","1.5","4.1","1.1","1.5","0.0","1.0","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","26.8","7.3","0.2","27.1","7.4","0.2","0.3","1.0","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","1.8","0.5","0.3","1.8","0.5","0.3","0.0","1.0","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","1.8","0.5","0.3","1.8","0.5","0.3","0.0","1.0","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","7.9","2.2","0.2","8.0","2.2","0.2","0.1","1.0","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","7.9","2.1","0.2","8.0","2.2","0.2","0.1","1.0","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","6.7","1.8","0.3","6.8","1.9","0.3","0.1","1.0","1063","4"
"Light truck drivers","=""53-3033""","Line Item","1.0","0.3","0.1","1.0","0.3","0.1","0.0","1.0","1064","4"
"Rail transportation workers","=""53-4000""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.0","1071","2"
"Locomotive engineers and operators","=""53-4010""","Summary","0.1","0.0","0.2","0.1","0.0","0.2","0.0","1.0","1072","3"
"Rail yard engineers, dinkey operators, and hostlers","=""53-4013""","Line Item","0.1","0.0","2.4","0.1","0.0","2.4","0.0","1.0","1074","4"
"Material moving workers","=""53-7000""","Summary","17.0","4.6","0.2","17.1","4.7","0.2","0.2","1.0","1095","2"
"Conveyor operators and tenders","=""53-7011""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","1.0","1096","3"
"Crane and tower operators","=""53-7021""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","1.0","1097","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","4.5","1.2","0.6","4.6","1.3","0.6","0.0","1.0","1100","3"
"Laborers and material movers","=""53-7060""","Summary","11.5","3.1","0.2","11.6","3.2","0.2","0.1","1.0","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.0","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","8.6","2.4","0.3","8.7","2.4","0.3","0.1","1.0","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","0.2","0.1","0.4","0.2","0.1","0.4","0.0","1.0","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","1.1","0.3","0.2","1.1","0.3","0.2","0.0","1.0","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","1.5","0.4","0.1","1.5","0.4","0.0","0.0","1.0","1106","4"
"Pumping station operators","=""53-7070""","Summary","0.2","0.0","0.5","0.2","0.0","0.5","0.0","1.0","1107","3"
"Pump operators, except wellhead pumpers","=""53-7072""","Line Item","0.1","0.0","1.3","0.1","0.0","1.2","0.0","1.0","1109","4"
"Tank car, truck, and ship loaders","=""53-7121""","Line Item","0.4","0.1","3.3","0.4","0.1","3.3","0.0","1.0","1112","3"
"Material moving workers, all other","=""53-7199""","Line Item","0.2","0.0","0.7","0.2","0.1","0.7","0.0","1.0","1113","3"
