"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Business operations specialists","=""13-1000""","Summary","1.4","1.7","0.0","1.4","1.7","0.0","0.0","1.4","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","0.3","0.3","0.1","0.2","0.3","0.1","0.0","-8.6","54","3"
"Compliance officers","=""13-1041""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.5","58","3"
"Human resources workers","=""13-1070""","Summary","0.4","0.5","0.0","0.4","0.5","0.0","0.0","-0.5","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.4","0.5","0.0","0.4","0.5","0.0","0.0","-0.5","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","0.1","0.2","0.0","0.2","0.2","0.0","0.0","9.1","64","3"
"Logisticians","=""13-1081""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","13.7","65","4"
"Project management specialists","=""13-1082""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.5","66","4"
"Training and development specialists","=""13-1151""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.5","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.3","0.4","0.0","0.3","0.4","0.0","0.0","8.7","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","1.5","73","3"
"Financial specialists","=""13-2000""","Summary","0.5","0.7","0.0","0.6","0.7","0.0","0.0","1.3","74","2"
"Accountants and auditors","=""13-2011""","Line Item","0.5","0.6","0.0","0.5","0.6","0.0","0.0","1.5","75","3"
"Computer and mathematical occupations","=""15-0000""","Summary","0.4","0.5","0.0","0.4","0.5","0.0","0.0","4.1","92","1"
"Computer occupations","=""15-1200""","Summary","0.4","0.5","0.0","0.4","0.5","0.0","0.0","2.0","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.3","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.5","95","4"
"Computer support specialists","=""15-1230""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.8","98","3"
"Computer user support specialists","=""15-1232""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.5","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.8","101","3"
"Network and computer systems administrators","=""15-1244""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.5","105","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.5","112","3"
"Architecture and engineering occupations","=""17-0000""","Summary","0.7","0.9","0.0","0.7","0.9","0.0","0.0","5.9","120","1"
"Engineers","=""17-2000""","Summary","0.5","0.6","0.0","0.5","0.7","0.0","0.0","7.9","128","2"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.3","0.4","0.1","0.3","0.4","0.1","0.0","10.4","139","3"
"Industrial engineers","=""17-2112""","Line Item","0.3","0.3","0.1","0.3","0.4","0.1","0.0","10.7","141","4"
"Mechanical engineers","=""17-2141""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","9.7","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.5","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","0.7","149","2"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","1.2","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.1","0.1","0.0","0.1","0.1","0.1","0.0","1.5","158","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","1.0","1.3","0.1","1.1","1.3","0.1","0.0","2.7","166","1"
"Life scientists","=""19-1000""","Summary","0.4","0.5","0.1","0.4","0.5","0.1","0.0","1.5","167","2"
"Agricultural and food scientists","=""19-1010""","Summary","0.4","0.4","1.0","0.4","0.5","1.0","0.0","1.5","168","3"
"Food scientists and technologists","=""19-1012""","Line Item","0.3","0.3","1.7","0.3","0.3","1.6","0.0","1.5","170","4"
"Soil and plant scientists","=""19-1013""","Line Item","0.1","0.1","0.6","0.1","0.1","0.6","0.0","1.5","171","4"
"Physical scientists","=""19-2000""","Summary","0.1","0.2","0.1","0.1","0.2","0.0","0.0","1.7","184","2"
"Chemists and materials scientists","=""19-2030""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","1.5","189","3"
"Chemists","=""19-2031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","1.5","190","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.4","0.5","0.1","0.4","0.5","0.1","0.0","1.5","213","2"
"Agricultural and food science technicians","=""19-4010""","Summary","0.3","0.3","0.7","0.3","0.3","0.6","0.0","1.5","214","3"
"Food science technicians","=""19-4013""","Line Item","0.2","0.3","1.0","0.2","0.3","1.0","0.0","1.5","216","4"
"Chemical technicians","=""19-4031""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","1.5","218","3"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.1","0.2","0.1","0.1","0.2","0.1","0.0","10.9","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","12.7","230","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.3","0.3","0.0","0.3","0.3","0.0","0.0","1.5","355","1"
"Art and design workers","=""27-1000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","1.5","356","2"
"Designers","=""27-1020""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","1.5","363","3"
"Graphic designers","=""27-1024""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","1.5","367","4"
"Media and communication workers","=""27-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.5","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.5","392","3"
"Protective service occupations","=""33-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","522","1"
"Other protective service workers","=""33-9000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.6","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.6","549","3"
"Security guards","=""33-9032""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.6","551","4"
"Food preparation and serving related occupations","=""35-0000""","Summary","2.2","2.7","0.0","2.2","2.7","0.0","0.0","1.5","558","1"
"Supervisors of food preparation and serving workers","=""35-1000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","1.5","559","2"
"First-line supervisors of food preparation and serving workers","=""35-1012""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","1.5","561","3"
"Food and beverage serving workers","=""35-3000""","Summary","1.5","1.9","0.0","1.6","1.9","0.0","0.0","1.5","571","2"
"Fast food and counter workers","=""35-3023""","Line Item","1.5","1.9","0.0","1.6","1.9","0.0","0.0","1.5","573","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","1.5","1.8","0.0","1.5","1.8","0.0","0.0","0.6","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","1.4","1.7","0.0","1.4","1.7","0.0","0.0","0.5","585","2"
"Building cleaning workers","=""37-2010""","Summary","1.4","1.7","0.0","1.4","1.7","0.0","0.0","0.5","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","1.4","1.7","0.1","1.4","1.7","0.1","0.0","0.5","587","4"
"Sales and related occupations","=""41-0000""","Summary","12.2","15.0","0.1","12.1","14.7","0.1","-0.1","-1.0","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.9","1.1","0.0","0.9","1.1","0.1","0.0","1.5","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","0.8","1.0","0.1","0.8","1.0","0.1","0.0","1.5","646","3"
"Retail sales workers","=""41-2000""","Summary","10.3","12.7","0.1","10.2","12.4","0.1","-0.1","-1.4","648","2"
"Cashiers","=""41-2010""","Summary","2.0","2.5","0.1","1.7","2.1","0.1","-0.3","-13.7","649","3"
"Cashiers","=""41-2011""","Line Item","2.0","2.5","0.1","1.7","2.1","0.1","-0.3","-13.7","650","4"
"Retail salespersons","=""41-2031""","Line Item","8.3","10.2","0.2","8.4","10.3","0.2","0.1","1.5","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.1","0.2","0.0","0.2","0.2","0.0","0.0","1.5","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.1","0.2","0.0","0.2","0.2","0.0","0.0","1.5","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.9","1.1","0.1","0.9","1.1","0.1","0.0","1.5","662","2"
"Office and administrative support occupations","=""43-0000""","Summary","5.2","6.4","0.0","4.7","5.7","0.0","-0.5","-9.0","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.4","0.5","0.0","0.4","0.5","0.0","0.0","-8.6","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.4","0.5","0.0","0.4","0.5","0.0","0.0","-8.6","679","3"
"Financial clerks","=""43-3000""","Summary","0.7","0.8","0.0","0.6","0.7","0.0","-0.1","-9.3","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.5","0.6","0.0","0.5","0.6","0.0","0.0","-8.6","687","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-8.6","690","3"
"Information and record clerks","=""43-4000""","Summary","1.2","1.4","0.0","1.0","1.3","0.0","-0.1","-10.0","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.9","1.1","0.0","0.8","1.0","0.0","-0.1","-8.6","698","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.2","0.1","0.1","0.1","0.1","0.0","-18.8","706","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","1.8","2.2","0.1","1.6","2.0","0.1","-0.1","-6.9","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.3","0.4","0.1","0.3","0.4","0.1","0.0","1.5","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","1.3","1.7","0.2","1.2","1.5","0.2","-0.1","-8.6","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-8.6","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.3","0.4","0.0","0.3","0.4","0.0","-0.1","-16.3","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-23.8","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.3","0.3","0.0","0.2","0.3","0.0","0.0","-13.7","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.8","1.0","0.0","0.7","0.9","0.0","-0.1","-9.4","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.8","0.9","0.0","0.7","0.9","0.0","-0.1","-8.6","737","3"
"Farming, fishing, and forestry occupations","=""45-0000""","Summary","0.6","0.7","0.1","0.6","0.7","0.1","0.0","-0.7","742","1"
"Supervisors of farming, fishing, and forestry workers","=""45-1000""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","1.5","743","2"
"First-line supervisors of farming, fishing, and forestry workers","=""45-1011""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","1.5","744","3"
"Agricultural workers","=""45-2000""","Summary","0.5","0.7","0.1","0.5","0.6","0.1","0.0","-0.9","745","2"
"Agricultural inspectors","=""45-2011""","Line Item","0.1","0.1","0.6","0.1","0.1","0.6","0.0","1.5","746","3"
"Miscellaneous agricultural workers","=""45-2090""","Summary","0.4","0.5","0.1","0.4","0.5","0.1","0.0","-1.3","749","3"
"Agricultural equipment operators","=""45-2091""","Line Item","0.2","0.2","0.3","0.2","0.2","0.3","0.0","1.5","750","4"
"Farmworkers and laborers, crop, nursery, and greenhouse","=""45-2092""","Line Item","0.3","0.3","0.0","0.2","0.3","0.0","0.0","-3.5","751","4"
"Construction and extraction occupations","=""47-0000""","Summary","0.4","0.5","0.0","0.4","0.5","0.0","0.0","1.5","763","1"
"Construction trades workers","=""47-2000""","Summary","0.4","0.5","0.0","0.4","0.5","0.0","0.0","1.5","766","2"
"Electricians","=""47-2111""","Line Item","0.3","0.4","0.0","0.3","0.4","0.0","0.0","1.5","788","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","4.6","5.6","0.1","5.1","6.2","0.1","0.5","10.9","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.4","0.5","0.1","0.4","0.5","0.1","0.0","1.5","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.4","0.5","0.1","0.4","0.5","0.1","0.0","1.5","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.5","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.5","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-1.5","852","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","0.2","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.5","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.5","864","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","4.0","4.9","0.1","4.5","5.4","0.1","0.5","12.4","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","2.3","2.8","0.4","2.7","3.3","0.5","0.5","20.6","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","2.0","2.4","0.5","2.4","3.0","0.5","0.4","21.9","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.3","0.3","0.4","0.3","0.4","0.4","0.0","11.7","884","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.5","1.8","0.1","1.5","1.8","0.1","0.0","1.5","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","1.5","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.2","0.2","0.2","0.2","0.2","0.2","0.0","1.5","905","4"
"Production occupations","=""51-0000""","Summary","33.3","40.9","0.4","33.7","41.0","0.4","0.4","1.1","907","1"
"Supervisors of production workers","=""51-1000""","Summary","3.0","3.6","0.4","3.0","3.7","0.4","0.0","1.5","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","3.0","3.6","0.4","3.0","3.7","0.4","0.0","1.5","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-13.7","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-13.7","919","3"
"Food processing workers","=""51-3000""","Summary","19.1","23.5","2.3","19.3","23.6","2.2","0.2","1.2","920","2"
"Bakers","=""51-3011""","Line Item","0.5","0.6","0.2","0.5","0.6","0.2","0.0","1.5","921","3"
"Miscellaneous food processing workers","=""51-3090""","Summary","18.7","22.9","6.9","18.9","23.0","6.6","0.2","1.1","926","3"
"Food and tobacco roasting, baking, and drying machine operators and tenders","=""51-3091""","Line Item","0.7","0.8","3.2","0.7","0.9","3.2","0.0","1.5","927","4"
"Food batchmakers","=""51-3092""","Line Item","15.6","19.2","9.1","15.9","19.4","8.6","0.2","1.5","928","4"
"Food cooking machine operators and tenders","=""51-3093""","Line Item","1.5","1.8","5.5","1.4","1.8","5.2","-0.1","-3.5","929","4"
"Food processing workers, all other","=""51-3099""","Line Item","0.8","1.0","1.7","0.8","1.0","1.6","0.0","1.5","930","4"
"Metal workers and plastic workers","=""51-4000""","Summary","1.0","1.2","0.1","1.0","1.2","0.1","0.0","1.4","931","2"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.3","0.4","0.1","0.3","0.4","0.1","0.0","1.5","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.3","0.4","0.1","0.3","0.4","0.1","0.0","1.5","955","4"
"Plant and system operators","=""51-8000""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","0.5","997","2"
"Stationary engineers and boiler operators","=""51-8021""","Line Item","0.1","0.2","0.4","0.1","0.2","0.4","0.0","1.5","1002","3"
"Other production occupations","=""51-9000""","Summary","9.9","12.2","0.4","10.0","12.2","0.4","0.1","1.1","1009","2"
"Chemical processing machine setters, operators, and tenders","=""51-9010""","Summary","0.4","0.4","0.2","0.4","0.4","0.2","0.0","1.5","1010","3"
"Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders","=""51-9012""","Line Item","0.3","0.4","0.6","0.3","0.4","0.6","0.0","1.5","1012","4"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.4","0.5","0.3","0.4","0.5","0.3","0.0","0.9","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-3.5","1014","4"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","0.4","0.4","0.3","0.4","0.4","0.3","0.0","1.5","1016","4"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","0.6","0.7","1.0","0.6","0.7","1.0","0.0","1.5","1020","3"
"Furnace, kiln, oven, drier, and kettle operators and tenders","=""51-9051""","Line Item","0.1","0.2","0.8","0.1","0.2","0.8","0.0","1.5","1021","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","1.1","1.3","0.2","1.1","1.3","0.2","0.0","1.5","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","5.8","7.1","1.5","5.9","7.2","1.5","0.1","1.5","1028","3"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-8.4","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-8.6","1035","4"
"Miscellaneous production workers","=""51-9190""","Summary","1.5","1.8","0.2","1.5","1.8","0.2","0.0","-0.9","1037","3"
"Cleaning, washing, and metal pickling equipment operators and tenders","=""51-9192""","Line Item","0.1","0.2","1.0","0.1","0.2","1.0","0.0","1.5","1039","4"
"Helpers--production workers","=""51-9198""","Line Item","0.4","0.4","0.2","0.3","0.4","0.2","0.0","-8.6","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.9","1.2","0.3","1.0","1.2","0.3","0.0","1.5","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","12.6","15.5","0.1","12.8","15.6","0.1","0.2","1.5","1047","1"
"Motor vehicle operators","=""53-3000""","Summary","1.1","1.3","0.0","1.1","1.4","0.0","0.0","1.5","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","1.1","1.3","0.0","1.1","1.3","0.0","0.0","1.5","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.8","1.0","0.0","0.8","1.0","0.0","0.0","1.5","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","1.5","1064","4"
"Material moving workers","=""53-7000""","Summary","10.8","13.2","0.1","10.9","13.3","0.1","0.2","1.5","1095","2"
"Conveyor operators and tenders","=""53-7011""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","1.5","1096","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","1.2","1.5","0.1","1.2","1.5","0.1","0.0","1.5","1100","3"
"Laborers and material movers","=""53-7060""","Summary","9.4","11.5","0.1","9.5","11.6","0.1","0.1","1.5","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.3","0.4","0.1","0.3","0.4","0.1","0.0","1.5","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","3.2","3.9","0.1","3.2","3.9","0.1","0.0","1.5","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","0.1","0.2","0.3","0.2","0.2","0.3","0.0","1.5","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","5.1","6.3","0.8","5.2","6.4","0.8","0.1","1.5","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.6","0.8","0.0","0.6","0.8","0.0","0.0","1.5","1106","4"
