"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Industrial production managers","=""11-3051""","Line Item","4.8","1.1","2.2","4.7","1.1","2.1","-0.1","-1.7","21","3"
"Purchasing managers","=""11-3061""","Line Item","0.2","0.1","0.3","0.2","0.1","0.3","0.0","-1.7","22","3"
"Transportation, storage, and distribution managers","=""11-3071""","Line Item","0.4","0.1","0.2","0.4","0.1","0.2","0.0","-1.7","23","3"
"Human resources managers","=""11-3121""","Line Item","0.4","0.1","0.2","0.4","0.1","0.2","0.0","-1.7","25","3"
"Other management occupations","=""11-9000""","Summary","1.7","0.4","0.0","1.7","0.4","0.0","0.0","-0.4","27","2"
"Construction managers","=""11-9021""","Line Item","0.5","0.1","0.1","0.5","0.1","0.1","0.0","3.2","29","3"
"Architectural and engineering managers","=""11-9041""","Line Item","0.5","0.1","0.3","0.5","0.1","0.2","0.0","-1.7","35","3"
"Managers, all other","=""11-9199""","Line Item","0.6","0.2","0.1","0.6","0.2","0.0","0.0","-1.7","50","3"
"Business and financial operations occupations","=""13-0000""","Summary","11.5","2.7","0.1","11.2","2.7","0.1","-0.3","-2.9","51","1"
"Business operations specialists","=""13-1000""","Summary","8.7","2.1","0.1","8.4","2.0","0.1","-0.3","-3.2","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","1.4","0.3","0.3","1.3","0.3","0.3","-0.2","-11.6","54","3"
"Compliance officers","=""13-1041""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-1.7","58","3"
"Cost estimators","=""13-1051""","Line Item","1.1","0.3","0.5","1.0","0.2","0.5","-0.1","-6.7","59","3"
"Human resources workers","=""13-1070""","Summary","1.6","0.4","0.2","1.6","0.4","0.2","-0.1","-3.7","60","3"
"Human resources specialists","=""13-1071""","Line Item","1.6","0.4","0.2","1.6","0.4","0.2","-0.1","-3.7","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","2.3","0.5","0.2","2.3","0.6","0.2","0.0","0.9","64","3"
"Logisticians","=""13-1081""","Line Item","0.5","0.1","0.2","0.5","0.1","0.2","0.1","10.0","65","4"
"Project management specialists","=""13-1082""","Line Item","1.8","0.4","0.2","1.7","0.4","0.2","0.0","-1.7","66","4"
"Management analysts","=""13-1111""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-1.7","67","3"
"Compensation, benefits, and job analysis specialists","=""13-1141""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.7","70","3"
"Training and development specialists","=""13-1151""","Line Item","0.6","0.2","0.2","0.6","0.2","0.2","0.0","-1.7","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.6","0.1","0.1","0.6","0.1","0.1","0.0","5.1","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.6","0.1","0.1","0.6","0.1","0.0","0.0","-1.7","73","3"
"Financial specialists","=""13-2000""","Summary","2.8","0.7","0.1","2.7","0.7","0.1","-0.1","-1.9","74","2"
"Accountants and auditors","=""13-2011""","Line Item","2.6","0.6","0.2","2.5","0.6","0.2","0.0","-1.7","75","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.7","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.7","80","4"
"Computer and mathematical occupations","=""15-0000""","Summary","1.6","0.4","0.0","1.6","0.4","0.0","0.0","-0.8","92","1"
"Computer occupations","=""15-1200""","Summary","1.6","0.4","0.0","1.5","0.4","0.0","0.0","-1.7","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","0.8","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.2","0.0","0.0","0.1","0.0","0.0","0.0","-1.7","95","4"
"Computer support specialists","=""15-1230""","Summary","0.5","0.1","0.1","0.5","0.1","0.1","0.0","-4.9","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.7","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.4","0.1","0.1","0.4","0.1","0.1","0.0","-5.7","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.5","0.1","0.1","0.4","0.1","0.1","0.0","-5.4","101","3"
"Database architects","=""15-1243""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.7","104","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-6.7","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","6.7","106","3"
"Computer programmers","=""15-1251""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-19.4","107","4"
"Software developers","=""15-1252""","Line Item","0.2","0.0","0.0","0.2","0.1","0.0","0.0","13.0","108","4"
"Web and digital interface designers","=""15-1255""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","8.1","111","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.7","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","19.3","113","2"
"Architecture and engineering occupations","=""17-0000""","Summary","7.9","1.9","0.3","8.0","1.9","0.3","0.1","0.7","120","1"
"Engineers","=""17-2000""","Summary","5.0","1.2","0.3","5.2","1.3","0.3","0.2","4.3","128","2"
"Chemical engineers","=""17-2041""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","-1.7","132","3"
"Civil engineers","=""17-2051""","Line Item","0.4","0.1","0.1","0.4","0.1","0.1","0.0","-1.7","133","3"
"Electrical and electronics engineers","=""17-2070""","Summary","0.3","0.1","0.1","0.2","0.1","0.1","0.0","-1.7","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-1.7","136","4"
"Environmental engineers","=""17-2081""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-0.8","138","3"
"Industrial engineers, including health and safety","=""17-2110""","Summary","3.0","0.7","0.9","3.2","0.8","0.8","0.2","6.6","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.2","0.0","0.7","0.2","0.0","0.7","0.0","-1.7","140","4"
"Industrial engineers","=""17-2112""","Line Item","2.8","0.7","0.9","3.0","0.7","0.8","0.2","7.1","141","4"
"Materials engineers","=""17-2131""","Line Item","0.2","0.1","1.0","0.2","0.1","0.9","0.0","-1.7","143","3"
"Mechanical engineers","=""17-2141""","Line Item","0.6","0.1","0.2","0.6","0.2","0.2","0.0","6.1","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","-1.7","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","2.9","0.7","0.4","2.8","0.7","0.4","-0.2","-5.2","149","2"
"Drafters","=""17-3010""","Summary","1.6","0.4","0.8","1.5","0.4","0.8","-0.1","-7.7","150","3"
"Architectural and civil drafters","=""17-3011""","Line Item","0.6","0.2","0.6","0.6","0.2","0.6","0.0","-1.7","151","4"
"Mechanical drafters","=""17-3013""","Line Item","0.5","0.1","0.9","0.4","0.1","0.9","-0.1","-11.6","153","4"
"Drafters, all other","=""17-3019""","Line Item","0.5","0.1","2.9","0.5","0.1","2.8","-0.1","-11.6","154","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","1.3","0.3","0.3","1.2","0.3","0.3","0.0","-2.0","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.4","0.1","0.4","0.4","0.1","0.4","0.0","-1.7","158","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.6","0.1","0.8","0.6","0.1","0.8","0.0","-1.7","161","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.2","0.1","0.3","0.2","0.1","0.3","0.0","-1.7","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","2.3","0.5","0.2","2.3","0.6","0.1","0.1","2.5","166","1"
"Physical scientists","=""19-2000""","Summary","0.4","0.1","0.2","0.4","0.1","0.1","0.0","-1.7","184","2"
"Chemists and materials scientists","=""19-2030""","Summary","0.4","0.1","0.4","0.4","0.1","0.4","0.0","-1.7","189","3"
"Chemists","=""19-2031""","Line Item","0.3","0.1","0.4","0.3","0.1","0.3","0.0","-1.7","190","4"
"Materials scientists","=""19-2032""","Line Item","0.1","0.0","0.7","0.1","0.0","0.7","0.0","-1.7","191","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.8","0.2","0.2","0.8","0.2","0.2","0.0","-1.7","213","2"
"Chemical technicians","=""19-4031""","Line Item","0.7","0.2","1.2","0.7","0.2","1.1","0.0","-1.7","218","3"
"Environmental science and geoscience technicians","=""19-4040""","Summary","0.1","0.0","0.1","0.0","0.0","0.1","0.0","-1.7","219","3"
"Miscellaneous life, physical, and social science technicians","=""19-4090""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.7","226","3"
"Life, physical, and social science technicians, all other","=""19-4099""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.7","228","4"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","1.0","0.2","0.8","1.1","0.3","0.7","0.1","7.5","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.8","0.2","0.7","0.9","0.2","0.7","0.1","9.1","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.2","0.1","0.9","0.2","0.1","0.8","0.0","1.2","231","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","1.1","0.3","0.0","1.1","0.3","0.0","0.0","-1.8","355","1"
"Art and design workers","=""27-1000""","Summary","1.0","0.2","0.1","1.0","0.2","0.1","0.0","-1.7","356","2"
"Artists and related workers","=""27-1010""","Summary","0.4","0.1","0.1","0.4","0.1","0.1","0.0","-1.7","357","3"
"Craft artists","=""27-1012""","Line Item","0.3","0.1","2.2","0.3","0.1","2.1","0.0","-1.7","359","4"
"Fine artists, including painters, sculptors, and illustrators","=""27-1013""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","-1.7","360","4"
"Designers","=""27-1020""","Summary","0.7","0.2","0.1","0.7","0.2","0.1","0.0","-1.7","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","0.3","0.1","0.9","0.3","0.1","0.9","0.0","-1.7","364","4"
"Graphic designers","=""27-1024""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-1.7","367","4"
"Media and communication workers","=""27-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.7","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.7","392","3"
"Protective service occupations","=""33-0000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-8.8","522","1"
"Other protective service workers","=""33-9000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-8.8","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.2","0.0","0.0","0.1","0.0","0.0","0.0","-9.6","549","3"
"Security guards","=""33-9032""","Line Item","0.2","0.0","0.0","0.1","0.0","0.0","0.0","-9.6","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","1.3","0.3","0.0","1.2","0.3","0.0","0.0","-2.6","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","1.1","0.3","0.0","1.0","0.3","0.0","0.0","-2.7","585","2"
"Building cleaning workers","=""37-2010""","Summary","1.1","0.3","0.0","1.0","0.3","0.0","0.0","-2.7","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","1.1","0.3","0.0","1.0","0.3","0.0","0.0","-2.7","587","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","-1.7","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.7","592","3"
"Sales and related occupations","=""41-0000""","Summary","13.6","3.2","0.1","13.4","3.2","0.1","-0.2","-1.8","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.5","0.1","0.0","0.5","0.1","0.0","0.0","-1.7","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.7","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.5","0.1","0.1","0.4","0.1","0.1","0.0","-1.7","647","3"
"Retail sales workers","=""41-2000""","Summary","1.1","0.3","0.0","1.1","0.3","0.0","0.0","-1.9","648","2"
"Retail salespersons","=""41-2031""","Line Item","1.1","0.3","0.0","1.0","0.3","0.0","0.0","-1.7","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.6","0.1","0.0","0.6","0.1","0.0","0.0","-1.7","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.6","0.1","0.1","0.6","0.1","0.0","0.0","-1.7","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","11.3","2.7","0.7","11.1","2.7","0.7","-0.2","-1.7","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.5","0.1","0.2","0.5","0.1","0.2","0.0","-1.7","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","10.8","2.6","0.8","10.6","2.6","0.8","-0.2","-1.7","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.2","0.0","0.0","0.1","0.0","0.0","0.0","-1.7","665","2"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.7","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.7","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","35.0","8.3","0.2","31.0","7.5","0.2","-4.0","-11.3","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","2.7","0.6","0.2","2.3","0.6","0.2","-0.3","-11.6","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","2.7","0.6","0.2","2.3","0.6","0.2","-0.3","-11.6","679","3"
"Financial clerks","=""43-3000""","Summary","5.6","1.3","0.2","4.9","1.2","0.2","-0.7","-12.2","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-11.6","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","0.6","0.1","0.1","0.5","0.1","0.1","-0.1","-11.6","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","4.3","1.0","0.2","3.8","0.9","0.2","-0.5","-11.6","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.4","0.1","0.2","0.3","0.1","0.2","-0.1","-21.4","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.3","0.1","0.4","0.2","0.1","0.4","0.0","-11.6","690","3"
"Information and record clerks","=""43-4000""","Summary","5.5","1.3","0.1","4.8","1.2","0.1","-0.7","-13.0","693","2"
"Customer service representatives","=""43-4051""","Line Item","3.7","0.9","0.1","3.3","0.8","0.1","-0.4","-11.6","698","3"
"File clerks","=""43-4071""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-21.4","700","3"
"Order clerks","=""43-4151""","Line Item","0.7","0.2","0.5","0.6","0.1","0.5","-0.2","-21.4","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.2","0.0","0.1","0.1","0.0","0.1","0.0","-11.6","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.7","0.2","0.1","0.6","0.2","0.1","-0.1","-12.6","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","10.6","2.5","0.4","9.8","2.4","0.4","-0.8","-7.5","711","2"
"Dispatchers","=""43-5030""","Summary","4.5","1.1","1.4","4.2","1.0","1.3","-0.3","-6.7","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","4.5","1.1","2.1","4.2","1.0","2.0","-0.3","-6.7","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","2.1","0.5","0.5","2.1","0.5","0.5","0.0","-1.7","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","3.7","0.9","0.4","3.3","0.8","0.4","-0.4","-11.6","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.3","0.1","0.5","0.2","0.1","0.4","0.0","-11.6","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","3.4","0.8","0.1","2.8","0.7","0.1","-0.6","-17.6","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.4","0.1","0.1","0.3","0.1","0.1","-0.1","-26.3","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","3.0","0.7","0.1","2.5","0.6","0.1","-0.5","-16.5","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","7.2","1.7","0.2","6.4","1.5","0.2","-0.9","-11.8","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-31.2","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-31.2","732","4"
"Office clerks, general","=""43-9061""","Line Item","7.0","1.7","0.3","6.2","1.5","0.2","-0.8","-11.6","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.2","0.0","0.1","0.1","0.0","0.1","0.0","-13.5","741","3"
"Construction and extraction occupations","=""47-0000""","Summary","32.4","7.7","0.4","32.9","8.0","0.4","0.6","1.8","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","2.6","0.6","0.3","2.6","0.6","0.3","0.0","-1.7","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","2.6","0.6","0.3","2.6","0.6","0.3","0.0","-1.7","765","3"
"Construction trades workers","=""47-2000""","Summary","27.6","6.6","0.5","28.2","6.8","0.5","0.6","2.2","766","2"
"Brickmasons, blockmasons, and stonemasons","=""47-2020""","Summary","1.2","0.3","1.4","1.1","0.3","1.3","-0.1","-7.8","768","3"
"Brickmasons and blockmasons","=""47-2021""","Line Item","0.1","0.0","0.2","0.2","0.0","0.2","0.0","22.8","769","4"
"Stonemasons","=""47-2022""","Line Item","1.1","0.3","8.0","1.0","0.2","7.5","-0.1","-11.6","770","4"
"Carpenters","=""47-2031""","Line Item","1.6","0.4","0.2","1.5","0.4","0.2","0.0","-1.7","771","3"
"Carpet, floor, and tile installers and finishers","=""47-2040""","Summary","5.1","1.2","4.2","5.5","1.3","4.4","0.4","8.1","772","3"
"Tile and stone setters","=""47-2044""","Line Item","5.0","1.2","8.5","5.5","1.3","8.6","0.4","8.1","776","4"
"Cement masons, concrete finishers, and terrazzo workers","=""47-2050""","Summary","3.4","0.8","1.6","4.0","1.0","2.0","0.6","17.9","777","3"
"Cement masons and concrete finishers","=""47-2051""","Line Item","3.4","0.8","1.7","4.0","1.0","2.0","0.6","17.9","778","4"
"Construction laborers","=""47-2061""","Line Item","7.4","1.8","0.5","7.3","1.8","0.5","-0.1","-1.7","780","3"
"Construction equipment operators","=""47-2070""","Summary","5.2","1.2","1.1","5.1","1.2","1.0","-0.1","-1.7","781","3"
"Paving, surfacing, and tamping equipment operators","=""47-2071""","Line Item","0.6","0.1","1.4","0.6","0.1","1.3","0.0","-1.7","782","4"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","4.6","1.1","1.0","4.5","1.1","1.0","-0.1","-1.7","784","4"
"Electricians","=""47-2111""","Line Item","2.0","0.5","0.3","2.0","0.5","0.2","0.0","-1.7","788","3"
"Glaziers","=""47-2121""","Line Item","0.6","0.2","1.2","0.6","0.2","1.1","0.0","-1.7","789","3"
"Reinforcing iron and rebar workers","=""47-2171""","Line Item","0.4","0.1","1.9","0.4","0.1","1.9","0.0","-1.7","800","3"
"Structural iron and steel workers","=""47-2221""","Line Item","0.4","0.1","0.6","0.4","0.1","0.6","0.0","-1.7","803","3"
"Helpers, construction trades","=""47-3000""","Summary","0.4","0.1","0.2","0.4","0.1","0.2","0.0","9.8","805","2"
"Helpers--brickmasons, blockmasons, stonemasons, and tile and marble setters","=""47-3011""","Line Item","0.2","0.1","1.2","0.3","0.1","1.6","0.0","17.9","806","3"
"Helpers--electricians","=""47-3013""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-1.7","808","3"
"Helpers, construction trades, all other","=""47-3019""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-1.7","812","3"
"Other construction and related workers","=""47-4000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.9","813","2"
"Miscellaneous construction and related workers","=""47-4090""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-1.7","821","3"
"Extraction workers","=""47-5000""","Summary","1.6","0.4","0.8","1.6","0.4","0.8","0.0","-1.7","822","2"
"Surface mining machine operators and earth drillers","=""47-5020""","Summary","0.6","0.2","1.1","0.6","0.2","1.1","0.0","-1.7","827","3"
"Excavating and loading machine and dragline operators, surface mining","=""47-5022""","Line Item","0.5","0.1","1.4","0.5","0.1","1.4","0.0","-1.7","828","4"
"Earth drillers, except oil and gas","=""47-5023""","Line Item","0.1","0.0","0.7","0.1","0.0","0.7","0.0","-1.7","829","4"
"Underground mining machine operators","=""47-5040""","Summary","0.2","0.1","0.9","0.2","0.1","1.0","0.0","-1.7","831","3"
"Continuous mining machine operators","=""47-5041""","Line Item","0.2","0.0","1.2","0.2","0.0","1.2","0.0","-1.7","832","4"
"Rock splitters, quarry","=""47-5051""","Line Item","0.7","0.2","17.3","0.7","0.2","16.6","0.0","-1.7","836","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","27.4","6.5","0.4","28.4","6.9","0.4","1.0","3.6","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","2.1","0.5","0.4","2.1","0.5","0.4","0.0","-1.7","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","2.1","0.5","0.4","2.1","0.5","0.4","0.0","-1.7","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.4","0.1","0.1","0.4","0.1","0.1","0.0","-4.7","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.4","0.1","0.2","0.4","0.1","0.2","0.0","-4.7","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.4","0.1","0.7","0.4","0.1","0.7","0.0","-4.7","852","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","6.8","1.6","0.4","6.5","1.6","0.3","-0.3","-4.3","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-5.7","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-5.7","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","5.7","1.4","2.0","5.5","1.3","1.9","-0.3","-4.7","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.9","0.2","0.4","0.9","0.2","0.4","0.0","-1.7","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.9","0.2","0.5","0.9","0.2","0.5","0.0","-1.7","866","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","18.1","4.3","0.5","19.4","4.7","0.5","1.3","7.4","876","2"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-1.7","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","9.2","2.2","1.8","10.7","2.6","1.9","1.5","16.3","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","7.8","1.9","1.9","9.2","2.2","2.0","1.4","17.9","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","1.1","0.3","1.8","1.2","0.3","1.8","0.1","8.1","884","4"
"Millwrights","=""49-9044""","Line Item","0.2","0.0","0.5","0.2","0.1","0.5","0.0","8.1","885","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","7.7","1.8","0.5","7.6","1.8","0.5","-0.1","-1.7","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","1.1","0.3","0.3","1.0","0.3","0.3","0.0","-1.7","898","3"
"Riggers","=""49-9096""","Line Item","0.1","0.0","0.6","0.1","0.0","0.6","0.0","-1.7","903","4"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","-1.7","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.7","0.2","0.4","0.7","0.2","0.4","0.0","-1.7","906","4"
"Production occupations","=""51-0000""","Summary","145.1","34.5","1.6","142.3","34.5","1.6","-2.8","-1.9","907","1"
"Supervisors of production workers","=""51-1000""","Summary","14.1","3.3","2.1","13.9","3.4","2.0","-0.2","-1.7","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","14.1","3.3","2.1","13.9","3.4","2.0","-0.2","-1.7","909","3"
