"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Total, all occupations","=""00-0000""","Summary","136.7","100.0","0.1","127.7","100.0","0.1","-9.0","-6.6","","0"
"Management occupations","=""11-0000""","Summary","6.0","4.4","0.0","5.7","4.5","0.0","-0.2","-4.1","2","1"
"Top executives","=""11-1000""","Summary","2.2","1.6","0.1","2.1","1.6","0.1","-0.1","-5.2","3","2"
"Chief executives","=""11-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-18.8","4","3"
"General and operations managers","=""11-1021""","Line Item","2.1","1.5","0.1","2.0","1.6","0.1","-0.1","-4.5","5","3"
"Advertising, marketing, promotions, public relations, and sales managers","=""11-2000""","Summary","0.4","0.3","0.0","0.4","0.3","0.0","0.0","-4.5","7","2"
"Marketing and sales managers","=""11-2020""","Summary","0.4","0.3","0.0","0.4","0.3","0.0","0.0","-4.5","9","3"
"Marketing managers","=""11-2021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.5","10","4"
"Sales managers","=""11-2022""","Line Item","0.3","0.2","0.1","0.3","0.2","0.0","0.0","-4.5","11","4"
"Operations specialties managers","=""11-3000""","Summary","2.6","1.9","0.1","2.6","2.0","0.1","-0.1","-3.0","15","2"
"Administrative services and facilities managers","=""11-3010""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-4.5","16","3"
"Administrative services managers","=""11-3012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.5","17","4"
"Facilities managers","=""11-3013""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-4.5","18","4"
"Computer and information systems managers","=""11-3021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.2","19","3"
"Financial managers","=""11-3031""","Line Item","0.3","0.2","0.0","0.3","0.2","0.0","0.0","5.1","20","3"
"Industrial production managers","=""11-3051""","Line Item","1.6","1.2","0.7","1.5","1.2","0.7","-0.1","-4.5","21","3"
"Purchasing managers","=""11-3061""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-4.5","22","3"
"Transportation, storage, and distribution managers","=""11-3071""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-4.5","23","3"
"Human resources managers","=""11-3121""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-4.5","25","3"
"Other management occupations","=""11-9000""","Summary","0.8","0.6","0.0","0.7","0.6","0.0","0.0","-4.4","27","2"
"Architectural and engineering managers","=""11-9041""","Line Item","0.5","0.4","0.2","0.5","0.4","0.2","0.0","-4.5","35","3"
"Managers, all other","=""11-9199""","Line Item","0.3","0.2","0.0","0.3","0.2","0.0","0.0","-4.5","50","3"
"Business and financial operations occupations","=""13-0000""","Summary","3.7","2.7","0.0","3.5","2.8","0.0","-0.2","-5.5","51","1"
"Business operations specialists","=""13-1000""","Summary","2.8","2.1","0.0","2.7","2.1","0.0","-0.2","-5.9","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","0.6","0.5","0.1","0.5","0.4","0.1","-0.1","-14.0","54","3"
"Compliance officers","=""13-1041""","Line Item","0.1","0.0","0.0","0.1","0.1","0.0","0.0","-4.5","58","3"
"Cost estimators","=""13-1051""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-9.2","59","3"
"Human resources workers","=""13-1070""","Summary","0.8","0.6","0.1","0.8","0.6","0.1","-0.1","-6.4","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.8","0.6","0.1","0.7","0.6","0.1","0.0","-6.4","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","0.4","0.3","0.0","0.5","0.4","0.0","0.0","1.5","64","3"
"Logisticians","=""13-1081""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","7.0","65","4"
"Project management specialists","=""13-1082""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-4.5","66","4"
"Management analysts","=""13-1111""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.5","67","3"
"Training and development specialists","=""13-1151""","Line Item","0.2","0.1","0.1","0.2","0.2","0.0","0.0","-4.5","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","2.2","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-4.5","73","3"
"Financial specialists","=""13-2000""","Summary","0.9","0.6","0.0","0.8","0.7","0.0","0.0","-4.5","74","2"
"Accountants and auditors","=""13-2011""","Line Item","0.8","0.6","0.1","0.8","0.6","0.0","0.0","-4.5","75","3"
"Computer and mathematical occupations","=""15-0000""","Summary","1.2","0.9","0.0","1.2","0.9","0.0","0.0","-2.8","92","1"
"Computer occupations","=""15-1200""","Summary","1.1","0.8","0.0","1.1","0.9","0.0","0.0","-3.3","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-2.7","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-4.5","95","4"
"Computer support specialists","=""15-1230""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","-7.7","98","3"
"Computer user support specialists","=""15-1232""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-8.3","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","-8.1","101","3"
"Network and computer systems administrators","=""15-1244""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-9.2","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","5.2","106","3"
"Software developers","=""15-1252""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","9.9","108","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.5","112","3"
"Architecture and engineering occupations","=""17-0000""","Summary","5.8","4.3","0.2","5.8","4.5","0.2","0.0","-0.4","120","1"
"Engineers","=""17-2000""","Summary","4.1","3.0","0.2","4.2","3.3","0.2","0.1","2.3","128","2"
"Electrical and electronics engineers","=""17-2070""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-4.5","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-4.5","136","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","2.6","1.9","0.8","2.7","2.2","0.7","0.1","4.0","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-4.5","140","4"
"Industrial engineers","=""17-2112""","Line Item","2.6","1.9","0.8","2.7","2.1","0.7","0.1","4.1","141","4"
"Materials engineers","=""17-2131""","Line Item","0.3","0.2","1.2","0.3","0.2","1.1","0.0","-4.5","143","3"
"Mechanical engineers","=""17-2141""","Line Item","0.7","0.5","0.3","0.7","0.6","0.2","0.0","3.2","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-4.5","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","1.7","1.3","0.3","1.6","1.3","0.2","-0.1","-7.0","149","2"
"Drafters","=""17-3010""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-13.9","150","3"
"Mechanical drafters","=""17-3013""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-14.0","153","4"
"Drafters, all other","=""17-3019""","Line Item","0.1","0.1","0.5","0.1","0.1","0.4","0.0","-14.0","154","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","1.5","1.1","0.4","1.4","1.1","0.3","-0.1","-5.9","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.3","0.2","0.3","0.3","0.2","0.3","0.0","-4.5","158","4"
"Electro-mechanical and mechatronics technologists and technicians","=""17-3024""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","-11.1","159","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.6","0.5","0.9","0.6","0.5","0.8","0.0","-4.5","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.4","0.3","0.9","0.3","0.3","0.8","0.0","-9.2","162","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.1","0.1","0.2","0.1","0.1","0.1","0.0","-4.5","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","1.0","0.7","0.1","1.0","0.8","0.1","0.0","-2.5","166","1"
"Physical scientists","=""19-2000""","Summary","0.3","0.2","0.1","0.3","0.2","0.1","0.0","-4.4","184","2"
"Chemists","=""19-2031""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","-4.5","190","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.5","0.4","0.1","0.5","0.4","0.1","0.0","-4.5","213","2"
"Chemical technicians","=""19-4031""","Line Item","0.4","0.3","0.7","0.4","0.3","0.7","0.0","-4.5","218","3"
"Miscellaneous life, physical, and social science technicians","=""19-4090""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-4.5","226","3"
"Life, physical, and social science technicians, all other","=""19-4099""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-4.5","228","4"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.2","0.2","0.2","0.2","0.2","0.1","0.0","4.4","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.2","0.1","0.2","0.2","0.1","0.1","0.0","6.1","230","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.3","355","1"
"Art and design workers","=""27-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.5","356","2"
"Designers","=""27-1020""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.5","363","3"
"Media and communication workers","=""27-3000""","Summary","0.1","0.0","0.0","0.1","0.1","0.0","0.0","-4.5","389","2"
"Protective service occupations","=""33-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-12.1","522","1"
"Other protective service workers","=""33-9000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-12.1","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-12.1","549","3"
"Security guards","=""33-9032""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-12.1","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.5","0.3","0.0","0.4","0.3","0.0","0.0","-5.4","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.5","0.3","0.0","0.4","0.3","0.0","0.0","-5.4","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.5","0.3","0.0","0.4","0.3","0.0","0.0","-5.4","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.5","0.3","0.0","0.4","0.3","0.0","0.0","-5.4","587","4"
"Sales and related occupations","=""41-0000""","Summary","3.0","2.2","0.0","2.9","2.3","0.0","-0.1","-4.5","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-4.5","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-4.5","647","3"
"Retail sales workers","=""41-2000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-4.5","648","2"
"Retail salespersons","=""41-2031""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-4.5","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.5","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.1","0.0","0.0","0.1","0.1","0.0","0.0","-4.5","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","2.5","1.9","0.2","2.4","1.9","0.1","-0.1","-4.5","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.5","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","2.4","1.8","0.2","2.3","1.8","0.2","-0.1","-4.5","664","3"
"Office and administrative support occupations","=""43-0000""","Summary","8.3","6.1","0.0","7.2","5.7","0.0","-1.1","-13.2","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.6","0.5","0.0","0.5","0.4","0.0","-0.1","-14.0","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.6","0.5","0.0","0.5","0.4","0.0","-0.1","-14.0","679","3"
"Financial clerks","=""43-3000""","Summary","1.0","0.7","0.0","0.8","0.6","0.0","-0.1","-14.7","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-14.0","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.7","0.5","0.0","0.6","0.5","0.0","-0.1","-14.0","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.1","0.0","0.1","0.0","0.0","0.0","-23.6","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-14.0","690","3"
"Information and record clerks","=""43-4000""","Summary","1.3","0.9","0.0","1.1","0.9","0.0","-0.2","-14.6","693","2"
"Customer service representatives","=""43-4051""","Line Item","1.0","0.7","0.0","0.9","0.7","0.0","-0.1","-14.0","698","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-23.6","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-14.0","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-15.0","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","3.7","2.7","0.2","3.3","2.6","0.1","-0.4","-10.7","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","1.3","0.9","0.3","1.2","1.0","0.3","-0.1","-4.5","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","2.4","1.7","0.3","2.0","1.6","0.3","-0.3","-14.0","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.1","0.0","0.1","0.0","0.0","0.1","0.0","-14.0","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.6","0.4","0.0","0.4","0.3","0.0","-0.1","-20.1","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.1","0.0","0.1","0.0","0.0","0.0","-28.3","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.5","0.3","0.0","0.4","0.3","0.0","-0.1","-18.8","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","1.2","0.9","0.0","1.0","0.8","0.0","-0.2","-14.5","730","2"
"Office clerks, general","=""43-9061""","Line Item","1.2","0.8","0.0","1.0","0.8","0.0","-0.2","-14.0","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.7","0.5","0.0","0.6","0.5","0.0","0.0","-4.5","763","1"
"Construction trades workers","=""47-2000""","Summary","0.7","0.5","0.0","0.6","0.5","0.0","0.0","-4.5","766","2"
"Electricians","=""47-2111""","Line Item","0.5","0.4","0.1","0.5","0.4","0.1","0.0","-4.5","788","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","9.7","7.1","0.2","10.0","7.8","0.2","0.3","2.7","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.8","0.6","0.1","0.8","0.6","0.1","0.0","-4.5","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.8","0.6","0.1","0.8","0.6","0.1","0.0","-4.5","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.9","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.1","0.1","0.1","0.1","0.1","0.0","0.0","-6.9","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-7.3","852","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","1.4","1.1","0.1","1.4","1.1","0.1","-0.1","-5.0","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.2","0.1","0.0","0.1","0.1","0.0","0.0","-8.1","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.2","0.1","0.0","0.1","0.1","0.0","0.0","-8.3","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-7.3","863","3"
"Miscellaneous vehicle and mobile equipment mechanics, installers, and repairers","=""49-3090""","Summary","1.2","0.9","0.9","1.2","0.9","0.8","-0.1","-4.5","872","3"
"Tire repairers and changers","=""49-3093""","Line Item","1.2","0.9","1.2","1.2","0.9","1.1","-0.1","-4.5","875","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","7.4","5.4","0.2","7.7","6.1","0.2","0.4","5.2","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","4.5","3.3","0.9","5.0","3.9","0.9","0.5","11.3","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","3.1","2.3","0.8","3.6","2.8","0.8","0.5","14.7","883","4"
