"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.2","0.0","0.5","0.2","0.0","0.6","0.0","2.5","162","4"
"Surveying and mapping technicians","=""17-3031""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","2.5","165","3"
"Life, physical, and social science occupations","=""19-0000""","Summary","1.7","0.1","0.1","1.8","0.1","0.1","0.2","11.2","166","1"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","1.4","0.1","1.0","1.6","0.1","1.0","0.2","12.7","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","1.2","0.1","1.1","1.4","0.1","1.1","0.2","13.8","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.2","0.0","0.8","0.2","0.0","0.7","0.0","5.6","231","3"
"Legal occupations","=""23-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","7.3","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","7.7","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","7.7","257","3"
"Lawyers","=""23-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","7.7","258","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","1.0","0.1","0.0","1.0","0.1","0.0","0.0","2.5","355","1"
"Art and design workers","=""27-1000""","Summary","0.8","0.1","0.1","0.8","0.1","0.1","0.0","2.5","356","2"
"Designers","=""27-1020""","Summary","0.8","0.1","0.1","0.8","0.1","0.1","0.0","2.5","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","0.4","0.0","1.1","0.4","0.0","1.1","0.0","2.5","364","4"
"Graphic designers","=""27-1024""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.5","367","4"
"Interior designers","=""27-1025""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","2.5","368","4"
"Designers, all other","=""27-1029""","Line Item","0.2","0.0","0.7","0.2","0.0","0.7","0.0","2.5","371","4"
"Media and communication workers","=""27-3000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.5","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.5","392","3"
"Protective service occupations","=""33-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.0","522","1"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","5.2","0.4","0.1","5.3","0.4","0.1","0.1","2.3","581","1"
"Supervisors of building and grounds cleaning and maintenance workers","=""37-1000""","Summary","0.5","0.0","0.1","0.5","0.0","0.1","0.0","2.5","582","2"
"First-line supervisors of landscaping, lawn service, and groundskeeping workers","=""37-1012""","Line Item","0.5","0.0","0.2","0.5","0.0","0.2","0.0","2.5","584","3"
"Building cleaning and pest control workers","=""37-2000""","Summary","1.6","0.1","0.0","1.6","0.1","0.0","0.0","1.6","585","2"
"Building cleaning workers","=""37-2010""","Summary","1.6","0.1","0.0","1.6","0.1","0.0","0.0","1.6","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","1.4","0.1","0.1","1.5","0.1","0.1","0.0","1.5","587","4"
"Grounds maintenance workers","=""37-3000""","Summary","3.1","0.3","0.2","3.2","0.3","0.2","0.1","2.5","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","3.1","0.3","0.3","3.2","0.3","0.3","0.1","2.5","592","3"
"Sales and related occupations","=""41-0000""","Summary","30.3","2.5","0.2","30.9","2.5","0.2","0.7","2.2","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.9","0.1","0.1","1.0","0.1","0.1","0.0","2.5","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","0.2","0.0","0.0","0.2","0.0","0.0","0.0","2.5","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.7","0.1","0.2","0.7","0.1","0.2","0.0","2.5","647","3"
"Retail sales workers","=""41-2000""","Summary","1.7","0.1","0.0","1.7","0.1","0.0","0.0","2.3","648","2"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","0.4","0.0","0.1","0.5","0.0","0.1","0.0","2.5","652","3"
"Counter and rental clerks","=""41-2021""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.5","653","4"
"Parts salespersons","=""41-2022""","Line Item","0.3","0.0","0.1","0.4","0.0","0.1","0.0","2.5","654","4"
"Retail salespersons","=""41-2031""","Line Item","1.2","0.1","0.0","1.2","0.1","0.0","0.0","2.5","655","3"
"Sales representatives, services","=""41-3000""","Summary","21.1","1.7","0.9","21.6","1.7","0.9","0.5","2.5","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","21.1","1.7","1.9","21.6","1.7","1.9","0.5","2.5","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","5.0","0.4","0.3","5.1","0.4","0.3","0.1","2.5","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","1.3","0.1","0.4","1.3","0.1","0.4","0.0","2.5","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","3.7","0.3","0.3","3.8","0.3","0.3","0.1","2.5","664","3"
"Other sales and related workers","=""41-9000""","Summary","1.6","0.1","0.2","1.5","0.1","0.2","-0.1","-4.6","665","2"
"Sales engineers","=""41-9031""","Line Item","0.4","0.0","0.7","0.4","0.0","0.6","0.0","2.5","672","3"
"Telemarketers","=""41-9041""","Line Item","0.6","0.0","0.6","0.5","0.0","0.6","-0.1","-18.0","673","3"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.6","0.0","0.3","0.6","0.0","0.3","0.0","2.5","674","3"
"Door-to-door sales workers, news and street vendors, and related workers","=""41-9091""","Line Item","0.2","0.0","0.6","0.2","0.0","0.7","0.0","2.5","675","4"
"Sales and related workers, all other","=""41-9099""","Line Item","0.4","0.0","0.3","0.4","0.0","0.3","0.0","2.5","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","149.8","12.3","0.8","137.3","11.0","0.7","-12.5","-8.3","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","11.3","0.9","0.7","10.5","0.8","0.7","-0.9","-7.7","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","11.3","0.9","0.7","10.5","0.8","0.7","-0.9","-7.7","679","3"
"Financial clerks","=""43-3000""","Summary","31.2","2.6","1.0","28.6","2.3","1.0","-2.6","-8.5","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.5","0.0","0.2","0.4","0.0","0.2","0.0","-7.7","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","2.8","0.2","0.6","2.6","0.2","0.6","-0.2","-7.7","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","25.2","2.1","1.5","23.3","1.9","1.4","-1.9","-7.7","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","2.4","0.2","1.5","2.0","0.2","1.4","-0.4","-18.0","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.3","0.0","0.5","0.3","0.0","0.5","0.0","-7.7","690","3"
"Financial clerks, all other","=""43-3099""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","2.5","692","3"
"Information and record clerks","=""43-4000""","Summary","18.4","1.5","0.3","16.9","1.4","0.3","-1.5","-8.1","693","2"
"Customer service representatives","=""43-4051""","Line Item","13.6","1.1","0.5","12.6","1.0","0.4","-1.0","-7.7","698","3"
"File clerks","=""43-4071""","Line Item","0.3","0.0","0.3","0.2","0.0","0.3","0.0","-18.0","700","3"
"Order clerks","=""43-4151""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","-18.0","706","3"
"Receptionists and information clerks","=""43-4171""","Line Item","3.9","0.3","0.4","3.5","0.3","0.3","-0.3","-8.7","708","3"
"Information and record clerks, all other","=""43-4199""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","2.5","710","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","17.2","1.4","0.7","16.8","1.4","0.7","-0.4","-2.3","711","2"
"Couriers and messengers","=""43-5021""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","2.5","713","3"
"Dispatchers","=""43-5030""","Summary","11.9","1.0","3.8","11.6","0.9","3.7","-0.3","-2.6","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","11.9","1.0","5.5","11.6","0.9","5.4","-0.3","-2.6","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","3.0","0.2","0.8","3.1","0.2","0.7","0.1","2.5","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","2.2","0.2","0.3","2.0","0.2","0.3","-0.2","-7.7","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","23.7","1.9","0.7","20.4","1.6","0.7","-3.3","-13.8","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","2.1","0.2","0.4","1.7","0.1","0.4","-0.5","-23.1","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","21.5","1.8","1.1","18.8","1.5","1.0","-2.8","-12.8","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","47.8","3.9","1.4","44.0","3.5","1.4","-3.8","-7.9","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.5","0.0","0.2","0.3","0.0","0.2","-0.1","-28.2","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.5","0.0","0.3","0.3","0.0","0.3","-0.1","-28.2","732","4"
"Office clerks, general","=""43-9061""","Line Item","46.9","3.9","1.8","43.3","3.5","1.7","-3.6","-7.7","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.4","0.0","0.2","0.4","0.0","0.2","0.0","-9.8","741","3"
"Construction and extraction occupations","=""47-0000""","Summary","516.2","42.4","7.0","527.7","42.4","7.0","11.6","2.2","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","50.8","4.2","6.3","52.1","4.2","6.3","1.3","2.5","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","50.8","4.2","6.3","52.1","4.2","6.3","1.3","2.5","765","3"
"Construction trades workers","=""47-2000""","Summary","415.1","34.1","7.4","424.2","34.1","7.3","9.1","2.2","766","2"
"Boilermakers","=""47-2011""","Line Item","1.9","0.2","13.6","1.6","0.1","12.3","-0.2","-12.8","767","3"
"Brickmasons and blockmasons","=""47-2021""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","2.5","769","4"
"Carpenters","=""47-2031""","Line Item","2.4","0.2","0.2","2.4","0.2","0.3","0.1","2.5","771","3"
"Carpet, floor, and tile installers and finishers","=""47-2040""","Summary","0.4","0.0","0.3","0.4","0.0","0.3","0.0","10.7","772","3"
"Cement masons, concrete finishers, and terrazzo workers","=""47-2050""","Summary","0.6","0.1","0.3","0.6","0.0","0.3","0.0","-7.7","777","3"
"Cement masons and concrete finishers","=""47-2051""","Line Item","0.6","0.1","0.3","0.6","0.0","0.3","0.0","-7.7","778","4"
"Construction laborers","=""47-2061""","Line Item","17.4","1.4","1.2","17.8","1.4","1.2","0.4","2.5","780","3"
"Construction equipment operators","=""47-2070""","Summary","2.1","0.2","0.4","2.2","0.2","0.4","0.1","2.5","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","2.1","0.2","0.5","2.2","0.2","0.5","0.1","2.5","784","4"
"Drywall installers, ceiling tile installers, and tapers","=""47-2080""","Summary","0.2","0.0","0.2","0.2","0.0","0.2","0.0","2.5","785","3"
"Drywall and ceiling tile installers","=""47-2081""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","2.5","786","4"
"Electricians","=""47-2111""","Line Item","13.2","1.1","1.7","14.9","1.2","1.8","1.7","12.8","788","3"
"Glaziers","=""47-2121""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","2.5","789","3"
"Insulation workers","=""47-2130""","Summary","4.4","0.4","7.2","4.5","0.4","7.2","0.1","2.5","790","3"
"Insulation workers, floor, ceiling, and wall","=""47-2131""","Line Item","0.8","0.1","2.3","0.8","0.1","2.3","0.0","2.5","791","4"
"Insulation workers, mechanical","=""47-2132""","Line Item","3.6","0.3","13.4","3.7","0.3","13.5","0.1","2.5","792","4"
"Painters and paperhangers","=""47-2140""","Summary","0.5","0.0","0.1","0.6","0.0","0.1","0.0","2.5","793","3"
"Painters, construction and maintenance","=""47-2141""","Line Item","0.5","0.0","0.1","0.6","0.0","0.1","0.0","2.5","794","4"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","310.9","25.5","59.7","318.8","25.6","60.2","7.9","2.5","796","3"
"Pipelayers","=""47-2151""","Line Item","2.5","0.2","6.5","2.5","0.2","6.9","0.1","2.5","797","4"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","308.4","25.3","63.9","316.3","25.4","64.1","7.9","2.5","798","4"
"Roofers","=""47-2181""","Line Item","0.7","0.1","0.5","0.7","0.1","0.5","0.0","2.5","801","3"
"Sheet metal workers","=""47-2211""","Line Item","55.8","4.6","44.2","53.8","4.3","42.7","-2.0","-3.6","802","3"
"Structural iron and steel workers","=""47-2221""","Line Item","1.2","0.1","1.7","1.3","0.1","1.7","0.0","2.5","803","3"
"Solar photovoltaic installers","=""47-2231""","Line Item","3.0","0.2","10.3","4.0","0.3","11.2","1.0","33.3","804","3"
"Helpers, construction trades","=""47-3000""","Summary","45.1","3.7","21.9","46.3","3.7","22.9","1.1","2.5","805","2"
"Helpers--carpenters","=""47-3012""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","2.5","807","3"
"Helpers--electricians","=""47-3013""","Line Item","1.5","0.1","2.0","1.5","0.1","2.2","0.0","2.5","808","3"
"Helpers--pipelayers, plumbers, pipefitters, and steamfitters","=""47-3015""","Line Item","40.3","3.3","84.2","41.3","3.3","84.4","1.0","2.5","810","3"
"Helpers, construction trades, all other","=""47-3019""","Line Item","3.3","0.3","11.5","3.3","0.3","11.6","0.1","2.5","812","3"
"Other construction and related workers","=""47-4000""","Summary","4.6","0.4","1.0","4.6","0.4","0.9","0.0","0.0","813","2"
"Construction and building inspectors","=""47-4011""","Line Item","2.3","0.2","1.6","2.2","0.2","1.6","-0.1","-2.6","814","3"
"Septic tank servicers and sewer pipe cleaners","=""47-4071""","Line Item","1.7","0.1","5.8","1.8","0.1","5.5","0.0","2.5","820","3"
"Miscellaneous construction and related workers","=""47-4090""","Line Item","0.3","0.0","1.0","0.3","0.0","1.0","0.0","2.5","821","3"
"Extraction workers","=""47-5000""","Summary","0.6","0.0","0.3","0.6","0.0","0.3","0.0","2.5","822","2"
"Surface mining machine operators and earth drillers","=""47-5020""","Summary","0.6","0.0","1.0","0.6","0.0","1.1","0.0","2.5","827","3"
"Excavating and loading machine and dragline operators, surface mining","=""47-5022""","Line Item","0.4","0.0","1.1","0.4","0.0","1.1","0.0","2.5","828","4"
"Earth drillers, except oil and gas","=""47-5023""","Line Item","0.2","0.0","0.9","0.2","0.0","0.9","0.0","2.5","829","4"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","350.8","28.8","5.6","373.9","30.1","5.7","23.1","6.6","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","26.2","2.2","4.6","26.9","2.2","4.6","0.7","2.5","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","26.2","2.2","4.6","26.9","2.2","4.6","0.7","2.5","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","7.1","0.6","1.3","7.3","0.6","1.4","0.2","2.4","843","2"
"Radio and telecommunications equipment installers and repairers","=""49-2020""","Summary","0.2","0.0","0.1","0.2","0.0","0.1","0.0","2.5","845","3"
"Radio, cellular, and tower equipment installers and repairers","=""49-2021""","Line Item","0.2","0.0","1.2","0.2","0.0","1.2","0.0","2.5","846","4"
"Telecommunications equipment installers and repairers, except line installers","=""49-2022""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.5","847","4"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","6.8","0.6","2.8","7.0","0.6","2.9","0.2","2.4","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.4","0.0","0.7","0.4","0.0","0.7","0.0","-0.5","852","4"
"Security and fire alarm systems installers","=""49-2098""","Line Item","6.4","0.5","7.8","6.6","0.5","7.7","0.2","2.5","856","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","1.0","0.1","0.1","1.0","0.1","0.1","0.0","0.1","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.4","0.0","0.0","0.4","0.0","0.0","0.0","-1.6","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.4","0.0","0.0","0.4","0.0","0.0","0.0","-1.6","862","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.3","0.0","0.1","0.3","0.0","0.1","0.0","-0.5","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.3","0.0","0.1","0.3","0.0","0.1","0.0","2.5","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.3","0.0","0.2","0.3","0.0","0.2","0.0","2.5","866","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","316.4","26.0","9.4","338.7","27.2","9.6","22.3","7.0","876","2"
"Control and valve installers and repairers","=""49-9010""","Summary","1.3","0.1","1.7","1.3","0.1","1.7","0.0","2.5","877","3"
"Control and valve installers and repairers, except mechanical door","=""49-9012""","Line Item","1.2","0.1","2.6","1.3","0.1","2.7","0.0","2.5","879","4"
