"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Electrical and electronics engineers","=""17-2070""","Summary","3.6","2.2","1.2","3.6","2.2","1.1","0.1","1.6","135","3"
"Electrical engineers","=""17-2071""","Line Item","2.5","1.6","1.3","2.6","1.6","1.3","0.0","1.6","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","1.0","0.6","0.9","1.0","0.6","0.9","0.0","1.6","137","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","3.4","2.1","1.0","3.8","2.3","1.0","0.4","10.7","139","3"
"Industrial engineers","=""17-2112""","Line Item","3.4","2.1","1.0","3.7","2.3","1.0","0.4","10.8","141","4"
"Materials engineers","=""17-2131""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","1.6","143","3"
"Mechanical engineers","=""17-2141""","Line Item","1.4","0.9","0.5","1.5","0.9","0.5","0.1","9.8","144","3"
"Engineers, all other","=""17-2199""","Line Item","1.3","0.8","0.8","1.4","0.8","0.8","0.0","1.6","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","3.0","1.8","0.4","2.8","1.7","0.4","-0.1","-3.9","149","2"
"Drafters","=""17-3010""","Summary","0.3","0.2","0.1","0.3","0.2","0.1","0.0","-1.1","150","3"
"Electrical and electronics drafters","=""17-3012""","Line Item","0.2","0.1","0.9","0.2","0.1","0.9","0.0","1.6","152","4"
"Mechanical drafters","=""17-3013""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-8.5","153","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","2.7","1.6","0.7","2.6","1.5","0.6","-0.1","-4.2","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","1.4","0.8","1.3","1.2","0.7","1.2","-0.1","-8.5","158","4"
"Electro-mechanical and mechatronics technologists and technicians","=""17-3024""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","-5.5","159","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.7","0.4","1.0","0.7","0.4","1.0","0.0","1.6","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-8.5","162","4"
"Calibration technologists and technicians","=""17-3028""","Line Item","0.1","0.0","0.6","0.1","0.0","0.6","0.0","1.6","163","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.3","0.2","0.5","0.4","0.2","0.5","0.0","1.6","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.4","0.2","0.0","0.4","0.2","0.0","0.0","2.8","166","1"
"Physical scientists","=""19-2000""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","1.6","184","2"
"Chemists and materials scientists","=""19-2030""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","1.6","189","3"
"Chemists","=""19-2031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","1.6","190","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.6","213","2"
"Chemical technicians","=""19-4031""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","1.6","218","3"
"Legal occupations","=""23-0000""","Summary","0.8","0.5","0.1","0.9","0.5","0.1","0.0","5.5","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.6","0.4","0.1","0.7","0.4","0.1","0.0","6.7","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.6","0.4","0.1","0.7","0.4","0.1","0.0","6.7","257","3"
"Lawyers","=""23-1011""","Line Item","0.6","0.4","0.1","0.7","0.4","0.1","0.0","6.7","258","4"
"Legal support workers","=""23-2000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.6","264","2"
"Paralegals and legal assistants","=""23-2011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.6","265","3"
"Miscellaneous legal support workers","=""23-2090""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","1.6","266","3"
"Legal support workers, all other","=""23-2099""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","1.6","268","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","1.6","1.0","0.1","1.6","1.0","0.1","0.0","1.6","355","1"
"Art and design workers","=""27-1000""","Summary","0.7","0.4","0.1","0.7","0.4","0.1","0.0","1.6","356","2"
"Artists and related workers","=""27-1010""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.6","357","3"
"Art directors","=""27-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","1.6","358","4"
"Designers","=""27-1020""","Summary","0.6","0.4","0.1","0.6","0.4","0.1","0.0","1.6","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","0.3","0.2","0.9","0.3","0.2","0.9","0.0","1.6","364","4"
"Graphic designers","=""27-1024""","Line Item","0.3","0.2","0.1","0.3","0.2","0.1","0.0","1.6","367","4"
"Media and communication workers","=""27-3000""","Summary","0.9","0.6","0.1","0.9","0.6","0.1","0.0","1.6","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.4","0.2","0.1","0.4","0.2","0.1","0.0","1.6","392","3"
"Writers and editors","=""27-3040""","Summary","0.5","0.3","0.2","0.5","0.3","0.2","0.0","1.6","393","3"
"Technical writers","=""27-3042""","Line Item","0.5","0.3","1.0","0.5","0.3","0.9","0.0","1.6","395","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","0.6","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.6","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.6","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.6","587","4"
"Sales and related occupations","=""41-0000""","Summary","14.4","8.8","0.1","14.6","8.8","0.1","0.2","1.6","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.5","0.3","0.0","0.5","0.3","0.0","0.0","1.6","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.5","0.3","0.1","0.5","0.3","0.1","0.0","1.6","647","3"
"Sales representatives, services","=""41-3000""","Summary","0.8","0.5","0.0","0.8","0.5","0.0","0.0","1.6","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.8","0.5","0.1","0.8","0.5","0.1","0.0","1.6","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","10.3","6.3","0.6","10.4","6.3","0.6","0.2","1.6","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","6.9","4.2","2.3","7.0","4.2","2.2","0.1","1.6","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","3.4","2.1","0.3","3.4","2.1","0.3","0.1","1.6","664","3"
"Other sales and related workers","=""41-9000""","Summary","2.9","1.8","0.3","2.9","1.8","0.3","0.0","1.3","665","2"
"Sales engineers","=""41-9031""","Line Item","2.6","1.6","4.2","2.6","1.6","4.1","0.0","1.6","672","3"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.3","0.2","0.2","0.3","0.2","0.2","0.0","1.6","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.3","0.2","0.2","0.3","0.2","0.2","0.0","1.6","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","12.0","7.4","0.1","10.9","6.5","0.1","-1.2","-9.7","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","1.0","0.6","0.1","0.9","0.6","0.1","-0.1","-8.5","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","1.0","0.6","0.1","0.9","0.6","0.1","-0.1","-8.5","679","3"
"Financial clerks","=""43-3000""","Summary","1.2","0.7","0.0","1.1","0.7","0.0","-0.1","-9.1","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-8.5","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-8.5","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.7","0.5","0.0","0.7","0.4","0.0","-0.1","-8.5","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-18.7","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-8.5","690","3"
"Information and record clerks","=""43-4000""","Summary","3.4","2.1","0.1","3.1","1.8","0.1","-0.3","-9.8","693","2"
"Customer service representatives","=""43-4051""","Line Item","2.7","1.7","0.1","2.5","1.5","0.1","-0.2","-8.5","698","3"
"Order clerks","=""43-4151""","Line Item","0.4","0.2","0.3","0.3","0.2","0.3","-0.1","-18.7","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","-8.5","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-9.5","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","3.6","2.2","0.1","3.5","2.1","0.1","-0.1","-3.9","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","1.6","1.0","0.4","1.7","1.0","0.4","0.0","1.6","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","2.0","1.2","0.2","1.8","1.1","0.2","-0.2","-8.5","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","2.0","1.2","0.1","1.6","0.9","0.1","-0.4","-21.2","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","1.5","0.9","0.3","1.1","0.7","0.3","-0.3","-23.8","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.5","0.3","0.0","0.4","0.3","0.0","-0.1","-13.6","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.8","0.5","0.0","0.7","0.4","0.0","-0.1","-9.4","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.7","0.4","0.0","0.6","0.4","0.0","-0.1","-8.5","737","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","2.3","1.4","0.0","2.3","1.4","0.0","0.0","1.3","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.3","0.2","0.1","0.3","0.2","0.1","0.0","1.6","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.3","0.2","0.1","0.3","0.2","0.1","0.0","1.6","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.9","0.5","0.2","0.9","0.5","0.2","0.0","0.9","843","2"
"Computer, automated teller, and office machine repairers","=""49-2011""","Line Item","0.6","0.4","0.7","0.7","0.4","0.8","0.0","1.6","844","3"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-1.3","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.2","0.1","0.4","0.2","0.1","0.4","0.0","-1.4","852","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","1.0","0.6","0.0","1.1","0.6","0.0","0.0","1.6","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.6","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.6","883","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.7","0.4","0.0","0.7","0.4","0.0","0.0","1.6","896","3"
"Production occupations","=""51-0000""","Summary","25.4","15.6","0.3","23.4","14.1","0.3","-2.0","-8.0","907","1"
"Supervisors of production workers","=""51-1000""","Summary","2.1","1.3","0.3","2.2","1.3","0.3","0.0","1.6","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","2.1","1.3","0.3","2.2","1.3","0.3","0.0","1.6","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","16.0","9.8","0.8","14.4","8.7","0.8","-1.6","-9.8","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","12.0","7.4","4.1","11.0","6.6","3.6","-1.0","-8.5","912","3"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","12.0","7.4","4.2","11.0","6.6","3.7","-1.0","-8.5","914","4"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","3.9","2.4","0.3","3.4","2.0","0.2","-0.5","-13.6","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","1.9","1.2","0.1","1.9","1.2","0.1","0.0","-0.7","931","2"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-8.5","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-8.5","937","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-8.5","939","4"
"Machinists","=""51-4041""","Line Item","0.9","0.6","0.3","0.9","0.6","0.3","0.0","1.6","942","3"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","1.6","952","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.6","0.4","0.1","0.6","0.4","0.1","0.0","-2.0","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.4","0.3","0.1","0.4","0.3","0.1","0.0","1.6","955","4"
"Welding, soldering, and brazing machine setters, operators, and tenders","=""51-4122""","Line Item","0.2","0.1","0.7","0.2","0.1","0.7","0.0","-8.5","956","4"
"Other production occupations","=""51-9000""","Summary","5.3","3.2","0.2","4.8","2.9","0.2","-0.5","-9.2","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","3.6","2.2","0.6","3.1","1.9","0.5","-0.5","-13.6","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","0.4","0.2","0.1","0.4","0.2","0.1","0.0","1.6","1028","3"
"Painting workers","=""51-9120""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.6","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.1","0.1","0.0","0.1","0.1","0.1","0.0","1.6","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-5.7","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-8.5","1035","4"
"Miscellaneous production workers","=""51-9190""","Summary","0.6","0.4","0.1","0.6","0.4","0.1","0.0","0.8","1037","3"
"Helpers--production workers","=""51-9198""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-8.5","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.5","0.3","0.2","0.6","0.3","0.2","0.0","1.6","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","6.3","3.9","0.0","6.4","3.9","0.0","0.1","1.6","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.7","0.4","0.1","0.7","0.4","0.1","0.0","1.6","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.7","0.4","0.1","0.7","0.4","0.1","0.0","1.6","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.6","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.6","1061","3"
"Light truck drivers","=""53-3033""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","1.6","1064","4"
"Material moving workers","=""53-7000""","Summary","5.4","3.3","0.1","5.5","3.3","0.1","0.1","1.6","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","1.6","1100","3"
"Laborers and material movers","=""53-7060""","Summary","5.3","3.2","0.1","5.4","3.2","0.1","0.1","1.6","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","3.4","2.1","0.1","3.5","2.1","0.1","0.1","1.6","1103","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.3","0.2","0.0","0.3","0.2","0.0","0.0","1.6","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","1.6","1.0","0.1","1.6","1.0","0.1","0.0","1.6","1106","4"
