"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Total, all occupations","=""00-0000""","Summary","93.4","100.0","0.1","92.7","100.0","0.1","-0.7","-0.8","","0"
"Management occupations","=""11-0000""","Summary","3.2","3.4","0.0","3.2","3.5","0.0","0.0","0.7","2","1"
"Top executives","=""11-1000""","Summary","2.0","2.1","0.1","2.0","2.2","0.1","0.0","0.1","3","2"
"Chief executives","=""11-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-14.4","4","3"
"General and operations managers","=""11-1021""","Line Item","1.9","2.0","0.1","1.9","2.1","0.1","0.0","0.7","5","3"
"Advertising, marketing, promotions, public relations, and sales managers","=""11-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.7","7","2"
"Marketing and sales managers","=""11-2020""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.7","9","3"
"Sales managers","=""11-2022""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.7","11","4"
"Operations specialties managers","=""11-3000""","Summary","1.0","1.1","0.0","1.0","1.1","0.0","0.0","1.9","15","2"
"Financial managers","=""11-3031""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","10.7","20","3"
"Industrial production managers","=""11-3051""","Line Item","0.7","0.7","0.3","0.7","0.8","0.3","0.0","0.7","21","3"
"Purchasing managers","=""11-3061""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","0.7","22","3"
"Transportation, storage, and distribution managers","=""11-3071""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.7","23","3"
"Other management occupations","=""11-9000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.7","27","2"
"Managers, all other","=""11-9199""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.7","50","3"
"Business and financial operations occupations","=""13-0000""","Summary","1.6","1.7","0.0","1.5","1.6","0.0","-0.1","-4.1","51","1"
"Business operations specialists","=""13-1000""","Summary","1.3","1.3","0.0","1.2","1.3","0.0","-0.1","-5.3","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","0.7","0.8","0.1","0.6","0.7","0.1","-0.1","-9.4","54","3"
"Human resources workers","=""13-1070""","Summary","0.3","0.3","0.0","0.3","0.3","0.0","0.0","-1.3","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.3","0.3","0.0","0.3","0.3","0.0","0.0","-1.3","61","4"
"Business operations specialists, all other","=""13-1199""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","0.7","73","3"
"Financial specialists","=""13-2000""","Summary","0.3","0.4","0.0","0.3","0.4","0.0","0.0","0.7","74","2"
"Accountants and auditors","=""13-2011""","Line Item","0.3","0.4","0.0","0.3","0.4","0.0","0.0","0.7","75","3"
"Computer and mathematical occupations","=""15-0000""","Summary","0.1","0.1","0.0","0.1","0.2","0.0","0.0","-0.6","92","1"
"Computer occupations","=""15-1200""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.7","93","2"
"Computer support specialists","=""15-1230""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.3","98","3"
"Computer user support specialists","=""15-1232""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.4","100","4"
"Architecture and engineering occupations","=""17-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","5.7","120","1"
"Engineers","=""17-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","7.4","128","2"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.6","0.7","0.0","0.7","0.7","0.0","0.0","2.9","166","1"
"Life scientists","=""19-1000""","Summary","0.5","0.5","0.1","0.5","0.5","0.1","0.0","0.7","167","2"
"Conservation scientists and foresters","=""19-1030""","Summary","0.5","0.5","1.3","0.5","0.5","1.3","0.0","0.7","177","3"
"Foresters","=""19-1032""","Line Item","0.5","0.5","4.1","0.5","0.5","4.0","0.0","0.7","179","4"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.1","0.2","0.1","0.2","0.2","0.1","0.0","10.7","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.1","0.1","0.1","0.1","0.2","0.1","0.0","11.7","230","3"
"Protective service occupations","=""33-0000""","Summary","0.4","0.4","0.0","0.3","0.4","0.0","0.0","-7.4","522","1"
"Other protective service workers","=""33-9000""","Summary","0.4","0.4","0.0","0.3","0.4","0.0","0.0","-7.4","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.4","0.4","0.0","0.3","0.4","0.0","0.0","-7.4","549","3"
"Security guards","=""33-9032""","Line Item","0.4","0.4","0.0","0.3","0.4","0.0","0.0","-7.4","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.5","0.6","0.0","0.5","0.6","0.0","0.0","-0.2","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.5","0.6","0.0","0.5","0.6","0.0","0.0","-0.3","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.5","0.6","0.0","0.5","0.6","0.0","0.0","-0.3","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.5","0.5","0.0","0.5","0.5","0.0","0.0","-0.3","587","4"
"Sales and related occupations","=""41-0000""","Summary","1.5","1.6","0.0","1.5","1.6","0.0","0.0","0.7","644","1"
"Retail sales workers","=""41-2000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","0.7","648","2"
"Retail salespersons","=""41-2031""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","0.7","655","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","1.3","1.3","0.1","1.3","1.4","0.1","0.0","0.7","662","2"
