"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","8.3","796","3"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","8.3","798","4"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","7.3","2.8","0.1","7.9","2.9","0.1","0.6","8.2","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.6","0.2","0.1","0.6","0.2","0.1","0.0","8.3","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.6","0.2","0.1","0.6","0.2","0.1","0.0","8.3","842","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","6.2","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","5.6","859","3"
"Automotive service technicians and mechanics","=""49-3023""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.0","862","4"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","8.3","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","8.3","866","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","6.4","2.4","0.2","7.0","2.5","0.2","0.5","8.3","876","2"
"Control and valve installers and repairers","=""49-9010""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","8.3","877","3"
"Control and valve installers and repairers, except mechanical door","=""49-9012""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","8.3","879","4"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","3.7","1.4","0.7","4.0","1.4","0.7","0.3","8.3","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","2.8","1.1","0.7","3.0","1.1","0.7","0.2","8.3","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.4","0.2","0.7","0.5","0.2","0.7","0.0","8.3","884","4"
"Millwrights","=""49-9044""","Line Item","0.5","0.2","1.1","0.5","0.2","1.2","0.0","8.3","885","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","2.4","0.9","0.2","2.6","1.0","0.2","0.2","8.3","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","8.3","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","8.3","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","8.3","906","4"
"Production occupations","=""51-0000""","Summary","179.2","67.8","2.0","186.8","67.7","2.1","7.7","4.3","907","1"
"Supervisors of production workers","=""51-1000""","Summary","13.1","4.9","1.9","14.2","5.1","2.1","1.1","8.3","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","13.1","4.9","1.9","14.2","5.1","2.1","1.1","8.3","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","9.4","3.5","0.5","8.7","3.1","0.5","-0.7","-7.4","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","0.4","0.2","0.1","0.5","0.2","0.1","0.0","8.3","912","3"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","0.4","0.2","0.1","0.4","0.2","0.2","0.0","8.3","914","4"
"Engine and other machine assemblers","=""51-2031""","Line Item","0.3","0.1","0.5","0.2","0.1","0.6","0.0","-2.5","915","3"
"Structural metal fabricators and fitters","=""51-2041""","Line Item","0.9","0.3","1.4","0.7","0.3","1.5","-0.1","-13.3","916","3"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","7.8","2.9","0.5","7.2","2.6","0.5","-0.6","-7.9","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","101.4","38.4","6.0","107.6","39.0","6.6","6.1","6.1","931","2"
"Forming machine setters, operators, and tenders, metal and plastic","=""51-4020""","Summary","0.5","0.2","0.5","0.5","0.2","0.6","0.0","-0.6","932","3"
"Extruding and drawing machine setters, operators, and tenders, metal and plastic","=""51-4021""","Line Item","0.3","0.1","0.5","0.3","0.1","0.5","0.0","2.9","933","4"
"Forging machine setters, operators, and tenders, metal and plastic","=""51-4022""","Line Item","0.1","0.0","1.2","0.1","0.0","1.3","0.0","-7.9","934","4"
"Rolling machine setters, operators, and tenders, metal and plastic","=""51-4023""","Line Item","0.1","0.0","0.3","0.1","0.0","0.4","0.0","-2.5","935","4"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","15.4","5.8","5.1","14.9","5.4","5.5","-0.5","-3.4","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","3.7","1.4","2.0","3.6","1.3","2.2","-0.1","-2.5","937","4"
"Drilling and boring machine tool setters, operators, and tenders, metal and plastic","=""51-4032""","Line Item","0.3","0.1","4.9","0.3","0.1","5.2","0.0","-13.3","938","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","6.9","2.6","9.1","6.7","2.4","9.8","-0.2","-2.5","939","4"
"Lathe and turning machine tool setters, operators, and tenders, metal and plastic","=""51-4034""","Line Item","2.6","1.0","13.2","2.5","0.9","14.2","-0.1","-2.5","940","4"
"Milling and planing machine setters, operators, and tenders, metal and plastic","=""51-4035""","Line Item","2.0","0.8","12.7","1.8","0.7","13.5","-0.2","-7.9","941","4"
"Machinists","=""51-4041""","Line Item","65.7","24.8","20.1","71.1","25.8","21.3","5.5","8.3","942","3"
"Metal furnace operators, tenders, pourers, and casters","=""51-4050""","Summary","0.1","0.0","0.4","0.1","0.0","0.4","0.0","3.2","943","3"
"Metal-refining furnace operators and tenders","=""51-4051""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","2.9","944","4"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.3","0.1","0.2","0.3","0.1","0.2","0.0","1.9","949","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","2.9","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","2.2","0.8","1.5","2.3","0.8","1.7","0.2","8.3","952","3"
"Tool and die makers","=""51-4111""","Line Item","1.9","0.7","3.0","1.9","0.7","3.2","0.0","-2.5","953","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","14.5","5.5","3.1","15.6","5.7","3.3","1.1","7.6","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","13.5","5.1","3.1","14.7","5.3","3.4","1.1","8.3","955","4"
"Welding, soldering, and brazing machine setters, operators, and tenders","=""51-4122""","Line Item","1.0","0.4","3.0","1.0","0.3","3.2","0.0","-2.5","956","4"
"Miscellaneous metal workers and plastic workers","=""51-4190""","Summary","0.7","0.2","0.8","0.6","0.2","0.8","0.0","-2.7","957","3"
"Heat treating equipment setters, operators, and tenders, metal and plastic","=""51-4191""","Line Item","0.1","0.0","0.4","0.1","0.0","0.5","0.0","-2.5","958","4"
"Plating machine setters, operators, and tenders, metal and plastic","=""51-4193""","Line Item","0.2","0.1","0.5","0.2","0.1","0.5","0.0","-2.5","960","4"
"Metal workers and plastic workers, all other","=""51-4199""","Line Item","0.4","0.1","1.8","0.4","0.1","1.9","0.0","-2.5","962","4"
"Other production occupations","=""51-9000""","Summary","55.2","20.9","2.1","56.4","20.4","2.2","1.1","2.0","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","1.0","0.4","0.6","0.9","0.3","0.6","-0.1","-9.9","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.2","0.1","0.7","0.2","0.1","0.8","0.0","2.9","1014","4"
"Grinding and polishing workers, hand","=""51-9022""","Line Item","0.8","0.3","5.4","0.7","0.2","5.8","-0.1","-13.3","1015","4"
"Cutting workers","=""51-9030""","Summary","0.2","0.1","0.3","0.2","0.1","0.3","0.0","8.3","1017","3"
"Cutting and slicing machine setters, operators, and tenders","=""51-9032""","Line Item","0.2","0.1","0.3","0.2","0.1","0.4","0.0","8.3","1019","4"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","8.3","1020","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","9.6","3.6","1.6","10.4","3.8","1.8","0.8","8.3","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","8.3","1028","3"
"Painting workers","=""51-9120""","Summary","1.1","0.4","0.6","1.2","0.4","0.7","0.1","8.3","1029","3"
"Painting, coating, and decorating workers","=""51-9123""","Line Item","0.1","0.0","0.6","0.1","0.0","0.7","0.0","8.3","1030","4"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","1.1","0.4","0.6","1.1","0.4","0.7","0.1","8.3","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","37.4","14.1","17.8","37.7","13.6","18.8","0.3","0.8","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","32.4","12.3","17.8","31.6","11.4","18.9","-0.8","-2.5","1035","4"
"Computer numerically controlled tool programmers","=""51-9162""","Line Item","5.0","1.9","17.4","6.1","2.2","18.3","1.1","22.4","1036","4"
"Miscellaneous production workers","=""51-9190""","Summary","5.7","2.2","0.9","5.7","2.1","0.9","0.0","0.0","1037","3"
"Cleaning, washing, and metal pickling equipment operators and tenders","=""51-9192""","Line Item","0.1","0.0","0.9","0.1","0.1","1.0","0.0","8.3","1039","4"
"Helpers--production workers","=""51-9198""","Line Item","4.4","1.7","2.3","4.3","1.5","2.4","-0.1","-2.5","1045","4"
"Production workers, all other","=""51-9199""","Line Item","1.1","0.4","0.4","1.2","0.4","0.4","0.1","8.3","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","8.1","3.1","0.1","8.7","3.2","0.1","0.7","8.3","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.4","0.1","0.1","0.4","0.2","0.1","0.0","8.3","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.4","0.1","0.1","0.4","0.2","0.1","0.0","8.3","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","2.1","0.8","0.0","2.3","0.8","0.0","0.2","8.3","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","2.1","0.8","0.1","2.2","0.8","0.1","0.2","8.3","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.9","0.3","0.0","0.9","0.3","0.0","0.1","8.3","1063","4"
"Light truck drivers","=""53-3033""","Line Item","1.1","0.4","0.1","1.2","0.4","0.1","0.1","8.3","1064","4"
"Material moving workers","=""53-7000""","Summary","5.6","2.1","0.1","6.1","2.2","0.1","0.5","8.3","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.5","0.2","0.1","0.6","0.2","0.1","0.0","8.3","1100","3"
"Laborers and material movers","=""53-7060""","Summary","5.0","1.9","0.1","5.4","2.0","0.1","0.4","8.3","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","8.3","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","3.4","1.3","0.1","3.6","1.3","0.1","0.3","8.3","1103","4"
"Machine feeders and offbearers","=""53-7063""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","8.3","1104","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.5","0.2","0.1","0.5","0.2","0.1","0.0","8.3","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.7","0.3","0.0","0.8","0.3","0.0","0.1","8.3","1106","4"
