"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-8.6","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-8.6","842","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.9","2.4","0.0","0.9","2.5","0.0","-0.1","-5.4","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.2","0.4","0.0","0.2","0.5","0.0","0.0","8.3","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.1","0.4","0.0","0.2","0.5","0.0","0.0","9.7","883","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.3","0.7","0.0","0.2","0.7","0.0","0.0","-8.6","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.5","1.2","0.1","0.4","1.2","0.1","0.0","-8.6","898","3"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.4","1.1","0.2","0.4","1.1","0.2","0.0","-8.6","906","4"
"Production occupations","=""51-0000""","Summary","16.8","42.5","0.2","14.5","41.1","0.2","-2.3","-13.6","907","1"
"Supervisors of production workers","=""51-1000""","Summary","1.4","3.5","0.2","1.3","3.5","0.2","-0.1","-8.6","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","1.4","3.5","0.2","1.3","3.5","0.2","-0.1","-8.6","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","10.4","26.2","0.5","8.8","24.9","0.5","-1.5","-14.9","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","5.8","14.6","2.0","5.3","14.9","1.7","-0.5","-9.0","912","3"
"Coil winders, tapers, and finishers","=""51-2021""","Line Item","0.2","0.4","1.4","0.1","0.3","1.2","0.0","-26.8","913","4"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","5.6","14.2","2.0","5.2","14.6","1.7","-0.5","-8.6","914","4"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","4.5","11.5","0.3","3.5","10.0","0.3","-1.0","-22.3","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","2.8","7.0","0.2","2.5","6.9","0.1","-0.3","-12.0","931","2"
"Forming machine setters, operators, and tenders, metal and plastic","=""51-4020""","Summary","0.4","0.9","0.4","0.3","0.9","0.3","-0.1","-15.2","932","3"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","0.6","1.6","0.2","0.5","1.4","0.2","-0.1","-17.7","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","0.4","0.9","0.2","0.3","0.9","0.2","-0.1","-17.7","937","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","0.1","0.4","0.2","0.1","0.3","0.2","0.0","-17.7","939","4"
"Lathe and turning machine tool setters, operators, and tenders, metal and plastic","=""51-4034""","Line Item","0.1","0.3","0.5","0.1","0.2","0.5","0.0","-17.7","940","4"
"Machinists","=""51-4041""","Line Item","0.4","1.1","0.1","0.4","1.1","0.1","0.0","-8.6","942","3"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-13.9","949","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-13.1","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","0.2","0.5","0.1","0.2","0.5","0.1","0.0","-8.6","952","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","1.0","2.5","0.2","0.9","2.6","0.2","-0.1","-8.9","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","1.0","2.4","0.2","0.9","2.5","0.2","-0.1","-8.6","955","4"
"Other production occupations","=""51-9000""","Summary","2.2","5.6","0.1","1.9","5.5","0.1","-0.3","-13.0","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-17.8","1013","3"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-8.6","1020","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.5","1.2","0.1","0.4","1.1","0.1","-0.1","-22.3","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-8.6","1028","3"
"Painting workers","=""51-9120""","Summary","0.8","2.0","0.4","0.7","2.0","0.4","-0.1","-8.6","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.7","1.9","0.4","0.7","1.9","0.4","-0.1","-8.6","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","0.3","0.7","0.1","0.2","0.7","0.1","0.0","-15.0","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","0.2","0.6","0.1","0.2","0.6","0.1","0.0","-17.7","1035","4"
"Miscellaneous production workers","=""51-9190""","Summary","0.4","1.0","0.1","0.3","1.0","0.1","0.0","-11.2","1037","3"
"Molders, shapers, and casters, except metal and plastic","=""51-9195""","Line Item","0.2","0.4","0.4","0.2","0.5","0.4","0.0","-8.6","1042","4"
"Helpers--production workers","=""51-9198""","Line Item","0.1","0.3","0.1","0.1","0.3","0.1","0.0","-17.7","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-8.6","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","2.5","6.2","0.0","2.3","6.4","0.0","-0.2","-8.6","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-8.6","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-8.6","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-8.6","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","-8.6","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-8.6","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-8.6","1064","4"
"Material moving workers","=""53-7000""","Summary","2.2","5.5","0.0","2.0","5.6","0.0","-0.2","-8.6","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-8.6","1100","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","1.1","2.8","0.0","1.0","2.9","0.0","-0.1","-8.6","1103","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.2","0.5","0.0","0.2","0.5","0.0","0.0","-8.6","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.7","1.9","0.0","0.7","1.9","0.0","-0.1","-8.6","1106","4"
