"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Construction managers","=""11-9021""","Line Item","0.1","0.3","0.0","0.1","0.4","0.0","0.0","9.2","29","3"
"Architectural and engineering managers","=""11-9041""","Line Item","0.4","1.2","0.2","0.4","1.2","0.2","0.0","4.0","35","3"
"Property, real estate, and community association managers","=""11-9141""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","4.0","44","3"
"Managers, all other","=""11-9199""","Line Item","0.2","0.5","0.0","0.2","0.5","0.0","0.0","4.0","50","3"
"Business and financial operations occupations","=""13-0000""","Summary","2.6","8.3","0.0","2.7","8.5","0.0","0.1","4.3","51","1"
"Business operations specialists","=""13-1000""","Summary","1.7","5.6","0.0","1.8","5.7","0.0","0.1","4.5","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","0.1","0.3","0.0","0.1","0.2","0.0","0.0","-6.4","54","3"
"Compliance officers","=""13-1041""","Line Item","0.3","1.0","0.1","0.3","1.0","0.1","0.0","4.0","58","3"
"Human resources workers","=""13-1070""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","1.9","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","1.9","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","0.7","2.3","0.1","0.8","2.4","0.1","0.0","6.0","64","3"
"Logisticians","=""13-1081""","Line Item","0.1","0.4","0.1","0.1","0.4","0.1","0.0","16.5","65","4"
"Project management specialists","=""13-1082""","Line Item","0.6","2.0","0.1","0.6","2.0","0.1","0.0","4.0","66","4"
"Management analysts","=""13-1111""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","4.0","67","3"
"Training and development specialists","=""13-1151""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","4.0","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","11.3","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.2","0.6","0.0","0.2","0.6","0.0","0.0","4.0","73","3"
"Financial specialists","=""13-2000""","Summary","0.9","2.8","0.0","0.9","2.8","0.0","0.0","3.8","74","2"
"Accountants and auditors","=""13-2011""","Line Item","0.7","2.3","0.0","0.7","2.3","0.0","0.0","4.0","75","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","4.0","79","3"
"Computer and mathematical occupations","=""15-0000""","Summary","1.3","4.1","0.0","1.4","4.4","0.0","0.1","11.1","92","1"
"Computer occupations","=""15-1200""","Summary","0.9","2.8","0.0","0.9","3.0","0.0","0.1","6.4","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.2","0.7","0.0","0.3","0.8","0.0","0.0","10.3","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.2","0.5","0.0","0.2","0.5","0.0","0.0","4.0","95","4"
"Information security analysts","=""15-1212""","Line Item","0.1","0.2","0.0","0.1","0.3","0.0","0.0","23.7","96","4"
"Computer support specialists","=""15-1230""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","1.5","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","4.0","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-0.2","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.3","0.9","0.0","0.3","0.9","0.0","0.0","0.1","101","3"
"Network and computer systems administrators","=""15-1244""","Line Item","0.2","0.5","0.0","0.1","0.5","0.0","0.0","-1.2","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.1","0.5","0.0","0.2","0.5","0.0","0.0","17.9","106","3"
"Computer occupations, all other","=""15-1299""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","4.0","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.4","1.2","0.1","0.5","1.5","0.1","0.1","22.2","113","2"
"Data scientists","=""15-2051""","Line Item","0.1","0.3","0.1","0.1","0.4","0.1","0.0","30.0","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","3.4","11.2","0.1","3.6","11.5","0.1","0.2","5.1","120","1"
"Engineers","=""17-2000""","Summary","2.7","8.6","0.2","2.8","8.9","0.2","0.1","5.6","128","2"
"Civil engineers","=""17-2051""","Line Item","0.3","1.1","0.1","0.4","1.1","0.1","0.0","4.0","133","3"
"Electrical and electronics engineers","=""17-2070""","Summary","0.2","0.8","0.1","0.3","0.8","0.1","0.0","4.0","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.2","0.6","0.1","0.2","0.6","0.1","0.0","4.0","136","4"
"Environmental engineers","=""17-2081""","Line Item","0.2","0.5","0.3","0.2","0.5","0.3","0.0","5.0","138","3"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.4","1.4","0.1","0.5","1.5","0.1","0.0","11.3","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.1","0.3","0.4","0.1","0.3","0.4","0.0","4.0","140","4"
"Industrial engineers","=""17-2112""","Line Item","0.3","1.1","0.1","0.4","1.2","0.1","0.0","13.3","141","4"
"Mechanical engineers","=""17-2141""","Line Item","0.1","0.4","0.0","0.1","0.4","0.0","0.0","12.3","144","3"
"Petroleum engineers","=""17-2171""","Line Item","0.8","2.7","3.8","0.9","2.7","3.9","0.0","4.0","147","3"
"Engineers, all other","=""17-2199""","Line Item","0.5","1.6","0.3","0.5","1.6","0.3","0.0","4.0","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","0.8","2.5","0.1","0.8","2.6","0.1","0.0","3.5","149","2"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","0.7","2.4","0.2","0.8","2.4","0.2","0.0","3.7","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.2","0.6","0.2","0.2","0.6","0.2","0.0","4.0","158","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.2","0.6","0.3","0.2","0.7","0.3","0.0","4.0","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.1","0.4","0.3","0.1","0.4","0.3","0.0","4.0","162","4"
"Calibration technologists and technicians","=""17-3028""","Line Item","0.1","0.2","0.6","0.1","0.2","0.6","0.0","4.0","163","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.1","0.4","0.2","0.1","0.4","0.2","0.0","4.0","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.6","1.8","0.0","0.6","2.0","0.0","0.1","10.9","166","1"
"Physical scientists","=""19-2000""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","4.6","184","2"
"Environmental scientists and geoscientists","=""19-2040""","Summary","0.1","0.4","0.1","0.1","0.4","0.1","0.0","4.6","192","3"
"Environmental scientists and specialists, including health","=""19-2041""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","5.0","193","4"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.4","1.2","0.3","0.4","1.3","0.3","0.1","14.4","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.3","1.0","0.3","0.4","1.2","0.3","0.0","15.4","230","3"
"Legal occupations","=""23-0000""","Summary","0.1","0.4","0.0","0.1","0.4","0.0","0.0","7.9","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","9.2","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","9.2","257","3"
"Lawyers","=""23-1011""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","9.2","258","4"
"Sales and related occupations","=""41-0000""","Summary","0.2","0.6","0.0","0.2","0.6","0.0","0.0","2.6","644","1"
"Sales representatives, services","=""41-3000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","4.0","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","4.0","661","3"
"Office and administrative support occupations","=""43-0000""","Summary","2.8","9.2","0.0","2.7","8.5","0.0","-0.2","-5.7","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.2","0.8","0.0","0.2","0.7","0.0","0.0","-6.4","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.2","0.8","0.0","0.2","0.7","0.0","0.0","-6.4","679","3"
"Financial clerks","=""43-3000""","Summary","0.4","1.4","0.0","0.4","1.3","0.0","0.0","-6.5","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.4","1.2","0.0","0.3","1.1","0.0","0.0","-6.4","687","3"
"Information and record clerks","=""43-4000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","-6.3","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-6.4","698","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","1.2","3.8","0.0","1.2","3.7","0.0","0.0","-0.1","711","2"
"Dispatchers","=""43-5030""","Summary","0.8","2.7","0.3","0.8","2.6","0.3","0.0","-1.2","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.8","2.7","0.4","0.8","2.6","0.4","0.0","-1.2","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.3","1.0","0.1","0.3","1.0","0.1","0.0","4.0","722","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.6","1.9","0.0","0.5","1.5","0.0","-0.1","-15.8","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.2","0.8","0.0","0.2","0.6","0.0","-0.1","-22.0","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.3","1.1","0.0","0.3","1.0","0.0","0.0","-11.6","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.3","1.0","0.0","0.3","0.9","0.0","0.0","-6.4","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.3","1.0","0.0","0.3","0.9","0.0","0.0","-6.4","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","2.0","6.5","0.0","2.1","6.6","0.0","0.1","3.6","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.2","0.5","0.0","0.2","0.6","0.0","0.0","4.0","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.2","0.5","0.0","0.2","0.6","0.0","0.0","4.0","765","3"
"Construction trades workers","=""47-2000""","Summary","1.5","4.9","0.0","1.6","5.0","0.0","0.1","4.0","766","2"
"Construction laborers","=""47-2061""","Line Item","0.2","0.7","0.0","0.2","0.7","0.0","0.0","4.0","780","3"
"Construction equipment operators","=""47-2070""","Summary","0.3","0.9","0.1","0.3","0.9","0.1","0.0","4.0","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","0.3","0.9","0.1","0.3","0.9","0.1","0.0","4.0","784","4"
"Electricians","=""47-2111""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","4.0","788","3"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","0.9","3.0","0.2","1.0","3.1","0.2","0.0","4.0","796","3"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","0.9","3.0","0.2","1.0","3.1","0.2","0.0","4.0","798","4"
"Other construction and related workers","=""47-4000""","Summary","0.2","0.5","0.0","0.2","0.5","0.0","0.0","-1.2","813","2"
"Construction and building inspectors","=""47-4011""","Line Item","0.2","0.5","0.1","0.2","0.5","0.1","0.0","-1.2","814","3"
"Extraction workers","=""47-5000""","Summary","0.2","0.6","0.1","0.2","0.6","0.1","0.0","4.0","822","2"
"Derrick, rotary drill, and service unit operators, oil and gas","=""47-5010""","Summary","0.1","0.5","0.2","0.1","0.5","0.2","0.0","4.0","823","3"
"Service unit operators, oil and gas","=""47-5013""","Line Item","0.1","0.5","0.4","0.1","0.5","0.4","0.0","4.0","826","4"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","4.5","14.5","0.1","4.7","14.8","0.1","0.2","3.9","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.4","1.4","0.1","0.5","1.4","0.1","0.0","4.0","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.4","1.4","0.1","0.5","1.4","0.1","0.0","4.0","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.2","0.6","0.0","0.2","0.6","0.0","0.0","1.5","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.2","0.6","0.1","0.2","0.6","0.1","0.0","1.5","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.1","0.5","0.3","0.1","0.5","0.3","0.0","0.9","852","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","3.8","12.3","0.1","3.9","12.5","0.1","0.2","4.0","876","2"
"Control and valve installers and repairers","=""49-9010""","Summary","0.6","2.0","0.8","0.6","2.0","0.8","0.0","4.0","877","3"
"Control and valve installers and repairers, except mechanical door","=""49-9012""","Line Item","0.6","2.0","1.3","0.6","2.0","1.3","0.0","4.0","879","4"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","3.0","9.7","0.6","3.1","9.8","0.5","0.1","4.0","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","2.9","9.5","0.7","3.0","9.7","0.7","0.1","4.0","883","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.1","0.5","0.0","0.2","0.5","0.0","0.0","4.0","896","3"
"Production occupations","=""51-0000""","Summary","8.4","27.3","0.1","8.3","26.4","0.1","-0.1","-1.1","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.9","2.8","0.1","0.9","2.9","0.1","0.0","4.0","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.9","2.8","0.1","0.9","2.9","0.1","0.0","4.0","909","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.4","1.2","0.0","0.4","1.2","0.0","0.0","2.1","931","2"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.4","1.2","0.1","0.4","1.2","0.1","0.0","2.1","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.3","1.0","0.1","0.3","1.0","0.1","0.0","4.0","955","4"
"Plant and system operators","=""51-8000""","Summary","6.7","21.7","2.3","6.6","20.9","2.4","-0.1","-1.4","997","2"
"Miscellaneous plant and system operators","=""51-8090""","Summary","6.5","21.1","7.9","6.4","20.3","8.1","-0.1","-1.6","1004","3"
"Gas plant operators","=""51-8092""","Line Item","3.5","11.3","23.5","3.3","10.3","24.9","-0.2","-6.4","1006","4"
"Petroleum pump system operators, refinery operators, and gaugers","=""51-8093""","Line Item","3.0","9.8","9.4","3.1","10.0","10.0","0.1","4.0","1007","4"
"Other production occupations","=""51-9000""","Summary","0.5","1.5","0.0","0.4","1.3","0.0","0.0","-8.8","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.4","1.2","0.1","0.3","1.1","0.1","0.0","-11.6","1022","3"
"Painting workers","=""51-9120""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","4.0","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","4.0","1031","4"
"Transportation and material moving occupations","=""53-0000""","Summary","1.8","6.0","0.0","1.9","5.9","0.0","0.0","1.3","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","4.0","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","4.0","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","4.0","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","4.0","1061","3"
"Material moving workers","=""53-7000""","Summary","1.5","5.0","0.0","1.6","5.0","0.0","0.0","0.8","1095","2"
"Laborers and material movers","=""53-7060""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","0.0","4.0","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","0.0","4.0","1103","4"
"Pumping station operators","=""53-7070""","Summary","1.4","4.7","4.6","1.5","4.6","4.6","0.0","0.6","1107","3"
"Gas compressor and gas pumping station operators","=""53-7071""","Line Item","0.9","3.1","24.5","0.9","3.0","24.7","0.0","-1.2","1108","4"
"Pump operators, except wellhead pumpers","=""53-7072""","Line Item","0.5","1.6","4.4","0.5","1.6","4.4","0.0","4.0","1109","4"
