"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Business and financial operations occupations","=""13-0000""","Summary","26.2","9.8","0.2","31.4","10.7","0.3","5.2","19.8","51","1"
"Business operations specialists","=""13-1000""","Summary","21.6","8.1","0.3","26.3","9.0","0.3","4.7","21.7","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","1.0","0.4","0.2","1.0","0.3","0.2","0.0","0.3","54","3"
"Claims adjusters, appraisers, examiners, and investigators","=""13-1030""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","0.3","55","3"
"Claims adjusters, examiners, and investigators","=""13-1031""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","0.3","56","4"
"Compliance officers","=""13-1041""","Line Item","4.7","1.7","1.2","5.2","1.8","1.3","0.5","11.4","58","3"
"Cost estimators","=""13-1051""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","5.8","59","3"
"Human resources workers","=""13-1070""","Summary","2.1","0.8","0.2","2.3","0.8","0.2","0.2","9.2","60","3"
"Human resources specialists","=""13-1071""","Line Item","2.1","0.8","0.2","2.3","0.8","0.2","0.2","9.2","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","7.7","2.9","0.7","10.8","3.7","0.9","3.2","41.4","64","3"
"Logisticians","=""13-1081""","Line Item","6.9","2.6","3.3","10.0","3.4","4.0","3.1","44.8","65","4"
"Project management specialists","=""13-1082""","Line Item","0.8","0.3","0.1","0.9","0.3","0.1","0.1","11.4","66","4"
"Management analysts","=""13-1111""","Line Item","1.0","0.4","0.1","1.1","0.4","0.1","0.1","11.4","67","3"
"Compensation, benefits, and job analysis specialists","=""13-1141""","Line Item","0.2","0.1","0.2","0.3","0.1","0.2","0.0","11.4","70","3"
"Training and development specialists","=""13-1151""","Line Item","0.7","0.3","0.2","0.8","0.3","0.2","0.1","11.4","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","1.5","0.5","0.2","1.7","0.6","0.2","0.3","19.2","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","2.3","0.9","0.2","2.5","0.9","0.2","0.3","11.4","73","3"
"Financial specialists","=""13-2000""","Summary","4.6","1.7","0.1","5.1","1.7","0.1","0.5","11.1","74","2"
"Accountants and auditors","=""13-2011""","Line Item","3.9","1.5","0.3","4.4","1.5","0.3","0.4","11.4","75","3"
"Credit analysts","=""13-2041""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","0.3","78","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.3","0.1","0.0","0.4","0.1","0.0","0.0","11.4","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","11.4","80","4"
"Financial specialists, all other","=""13-2099""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","11.4","91","3"
"Computer and mathematical occupations","=""15-0000""","Summary","5.8","2.2","0.1","6.8","2.3","0.1","1.0","16.4","92","1"
"Computer occupations","=""15-1200""","Summary","5.4","2.0","0.1","6.2","2.1","0.1","0.8","15.2","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.8","0.3","0.1","0.9","0.3","0.1","0.1","14.5","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.7","0.2","0.1","0.7","0.3","0.1","0.1","11.4","95","4"
"Information security analysts","=""15-1212""","Line Item","0.1","0.0","0.1","0.2","0.1","0.1","0.0","32.6","96","4"
"Computer support specialists","=""15-1230""","Summary","1.2","0.4","0.1","1.3","0.4","0.1","0.1","7.9","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.3","0.1","0.1","0.3","0.1","0.2","0.0","11.4","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.9","0.3","0.1","1.0","0.3","0.1","0.1","6.9","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","1.0","0.4","0.1","1.1","0.4","0.2","0.1","7.5","101","3"
"Computer network architects","=""15-1241""","Line Item","0.1","0.1","0.1","0.2","0.1","0.1","0.0","5.8","102","4"
"Database administrators","=""15-1242""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","11.4","103","4"
"Database architects","=""15-1243""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","11.4","104","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.6","0.2","0.2","0.6","0.2","0.2","0.0","5.8","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","1.8","0.7","0.1","2.3","0.8","0.1","0.5","26.0","106","3"
"Computer programmers","=""15-1251""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-8.6","107","4"
"Software developers","=""15-1252""","Line Item","1.4","0.5","0.1","1.8","0.6","0.1","0.4","28.1","108","4"
"Software quality assurance analysts and testers","=""15-1253""","Line Item","0.2","0.1","0.1","0.3","0.1","0.1","0.1","22.5","109","4"
"Web developers","=""15-1254""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","22.5","110","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.7","0.3","0.2","0.8","0.3","0.2","0.1","11.4","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.4","0.2","0.1","0.5","0.2","0.1","0.1","31.3","113","2"
"Operations research analysts","=""15-2031""","Line Item","0.3","0.1","0.3","0.4","0.1","0.3","0.1","28.1","116","3"
"Data scientists","=""15-2051""","Line Item","0.1","0.0","0.1","0.2","0.1","0.1","0.0","39.3","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.1","18.4","120","1"
"Engineers","=""17-2000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.1","18.4","128","2"
"Industrial engineers, including health and safety","=""17-2110""","Summary","0.2","0.1","0.1","0.3","0.1","0.1","0.0","21.0","139","3"
"Industrial engineers","=""17-2112""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","21.4","141","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.3","0.1","0.0","0.4","0.1","0.0","0.1","22.5","166","1"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.3","0.1","0.2","0.4","0.1","0.2","0.1","22.8","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.1","23.7","230","3"
"Legal occupations","=""23-0000""","Summary","0.1","0.0","0.0","0.1","0.1","0.0","0.0","15.5","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","17.0","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","17.0","257","3"
"Lawyers","=""23-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","17.0","258","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.6","0.2","0.0","0.6","0.2","0.0","0.1","11.4","355","1"
"Media and communication workers","=""27-3000""","Summary","0.5","0.2","0.1","0.6","0.2","0.1","0.1","11.4","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","11.4","392","3"
"Writers and editors","=""27-3040""","Summary","0.3","0.1","0.1","0.4","0.1","0.1","0.0","11.4","393","3"
"Writers and authors","=""27-3043""","Line Item","0.3","0.1","0.2","0.4","0.1","0.2","0.0","11.4","396","4"
"Protective service occupations","=""33-0000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.6","522","1"
"Other protective service workers","=""33-9000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","5.5","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.5","549","3"
"Security guards","=""33-9032""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","2.5","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","10.3","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","10.3","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","10.3","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","10.3","587","4"
"Sales and related occupations","=""41-0000""","Summary","22.7","8.5","0.2","25.3","8.6","0.2","2.6","11.4","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.8","0.3","0.0","0.9","0.3","0.1","0.1","11.4","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.8","0.3","0.2","0.9","0.3","0.2","0.1","11.4","647","3"
"Sales representatives, services","=""41-3000""","Summary","20.6","7.7","0.9","23.0","7.8","0.9","2.4","11.4","656","2"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.7","0.3","0.0","0.8","0.3","0.0","0.1","11.4","662","2"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","0.7","0.3","0.1","0.8","0.3","0.1","0.1","11.4","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.4","0.2","0.0","0.5","0.2","0.0","0.0","11.2","665","2"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.3","0.1","0.2","0.4","0.1","0.2","0.0","11.4","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.3","0.1","0.3","0.4","0.1","0.3","0.0","11.4","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","127.7","47.7","0.6","134.5","45.8","0.7","6.8","5.3","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","11.8","4.4","0.8","11.8","4.0","0.8","0.0","0.3","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","11.8","4.4","0.8","11.8","4.0","0.8","0.0","0.3","679","3"
"Financial clerks","=""43-3000""","Summary","12.9","4.8","0.4","12.9","4.4","0.5","0.0","0.1","684","2"
"Bill and account collectors","=""43-3011""","Line Item","1.1","0.4","0.5","1.1","0.4","0.6","0.0","0.3","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","2.6","1.0","0.6","2.6","0.9","0.6","0.0","0.3","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","8.7","3.3","0.5","8.7","3.0","0.5","0.0","0.3","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.3","0.1","0.2","0.2","0.1","0.2","0.0","-10.9","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.2","0.1","0.3","0.2","0.1","0.3","0.0","0.3","690","3"
"Information and record clerks","=""43-4000""","Summary","14.6","5.5","0.2","14.7","5.0","0.3","0.1","0.3","693","2"
"Brokerage clerks","=""43-4011""","Line Item","0.2","0.1","0.4","0.2","0.1","0.5","0.0","-5.3","694","3"
"Customer service representatives","=""43-4051""","Line Item","12.8","4.8","0.4","12.8","4.4","0.5","0.0","0.3","698","3"
"File clerks","=""43-4071""","Line Item","0.1","0.0","0.1","0.1","0.0","0.2","0.0","-10.9","700","3"
"Order clerks","=""43-4151""","Line Item","0.3","0.1","0.2","0.2","0.1","0.2","0.0","-10.9","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.2","0.1","0.1","0.2","0.1","0.2","0.0","0.3","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.5","0.2","0.0","0.5","0.2","0.0","0.0","-0.9","708","3"
"Reservation and transportation ticket agents and travel clerks","=""43-4181""","Line Item","0.4","0.1","0.3","0.4","0.1","0.3","0.0","11.4","709","3"
"Information and record clerks, all other","=""43-4199""","Line Item","0.3","0.1","0.2","0.3","0.1","0.2","0.0","11.4","710","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","76.9","28.7","3.1","84.2","28.7","3.5","7.3","9.5","711","2"
"Cargo and freight agents","=""43-5011""","Line Item","56.5","21.1","58.9","62.9","21.4","59.8","6.4","11.4","712","3"
"Dispatchers","=""43-5030""","Summary","7.8","2.9","2.5","8.2","2.8","2.6","0.5","5.8","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","7.8","2.9","3.6","8.2","2.8","3.9","0.5","5.8","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","3.3","1.2","0.8","3.7","1.3","0.9","0.4","11.4","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","9.2","3.4","1.1","9.2","3.1","1.2","0.0","0.3","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.2","0.1","0.4","0.2","0.1","0.4","0.0","0.3","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","3.6","1.3","0.1","3.3","1.1","0.1","-0.3","-7.4","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.7","0.3","0.1","0.6","0.2","0.1","-0.1","-16.4","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","2.9","1.1","0.1","2.8","0.9","0.2","-0.2","-5.3","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","7.8","2.9","0.2","7.5","2.5","0.2","-0.3","-4.2","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","1.5","0.6","0.7","1.2","0.4","0.8","-0.3","-22.1","731","3"
"Data entry keyers","=""43-9021""","Line Item","1.5","0.6","0.9","1.2","0.4","1.0","-0.3","-22.0","732","4"
"Office clerks, general","=""43-9061""","Line Item","6.0","2.2","0.2","6.0","2.0","0.2","0.0","0.3","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-2.0","741","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","2.2","0.8","0.0","2.4","0.8","0.0","0.2","9.5","840","1"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","1.4","0.5","0.1","1.5","0.5","0.1","0.1","8.4","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","1.2","0.4","0.4","1.3","0.4","0.4","0.1","8.1","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.4","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.4","866","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","0.6","0.2","0.0","0.7","0.2","0.0","0.1","11.4","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.1","0.0","0.0","0.1","0.1","0.0","0.0","11.4","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.4","883","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.4","0.1","0.0","0.4","0.1","0.0","0.0","11.4","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.4","898","3"
"Production occupations","=""51-0000""","Summary","1.2","0.4","0.0","1.2","0.4","0.0","0.0","1.4","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","11.4","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","11.4","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-5.3","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","-5.3","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.4","931","2"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.4","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","11.4","955","4"
"Other production occupations","=""51-9000""","Summary","0.5","0.2","0.0","0.4","0.2","0.0","0.0","-1.7","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.4","0.1","0.1","0.3","0.1","0.1","0.0","-5.3","1022","3"
"Transportation and material moving occupations","=""53-0000""","Summary","54.0","20.2","0.4","60.2","20.5","0.4","6.2","11.4","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","5.3","2.0","0.9","5.9","2.0","0.9","0.6","11.4","1048","2"
"Aircraft cargo handling supervisors","=""53-1041""","Line Item","0.1","0.1","1.7","0.2","0.1","1.8","0.0","11.4","1049","3"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","5.1","1.9","0.9","5.7","1.9","0.9","0.6","11.4","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","21.7","8.1","0.4","24.2","8.2","0.5","2.5","11.4","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","21.6","8.1","0.6","24.0","8.2","0.6","2.5","11.4","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","15.5","5.8","0.7","17.3","5.9","0.8","1.8","11.4","1063","4"
"Light truck drivers","=""53-3033""","Line Item","4.7","1.8","0.4","5.2","1.8","0.4","0.5","11.4","1064","4"
"Other transportation workers","=""53-6000""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","11.4","1085","2"
"Transportation inspectors","=""53-6051""","Line Item","0.2","0.1","0.8","0.2","0.1","0.8","0.0","11.4","1092","3"
"Material moving workers","=""53-7000""","Summary","26.1","9.7","0.3","29.0","9.9","0.3","3.0","11.4","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","5.8","2.2","0.7","6.4","2.2","0.8","0.7","11.4","1100","3"
"Laborers and material movers","=""53-7060""","Summary","20.0","7.5","0.3","22.3","7.6","0.3","2.3","11.4","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","16.8","6.3","0.6","18.7","6.4","0.6","1.9","11.4","1103","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.5","0.2","0.1","0.6","0.2","0.1","0.1","11.4","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","2.7","1.0","0.1","3.0","1.0","0.1","0.3","11.4","1106","4"
