"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Computer and information analysts","=""15-1210""","Summary","0.5","0.2","0.1","0.5","0.2","0.1","0.0","-7.0","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.5","0.2","0.1","0.5","0.2","0.1","0.0","-7.3","95","4"
"Computer support specialists","=""15-1230""","Summary","0.6","0.2","0.1","0.5","0.2","0.1","-0.1","-10.5","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-7.3","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.5","0.2","0.1","0.5","0.2","0.1","-0.1","-11.0","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.5","0.2","0.1","0.4","0.2","0.1","0.0","-10.8","101","3"
"Database administrators","=""15-1242""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-7.3","103","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-12.0","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","-1.9","106","3"
"Computer programmers","=""15-1251""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-24.0","107","4"
"Software developers","=""15-1252""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","6.6","108","4"
"Web developers","=""15-1254""","Line Item","0.1","0.0","0.1","0.1","0.0","0.0","0.0","1.9","110","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-7.3","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","7.4","113","2"
"Operations research analysts","=""15-2031""","Line Item","0.3","0.1","0.3","0.3","0.1","0.2","0.0","6.6","116","3"
"Architecture and engineering occupations","=""17-0000""","Summary","5.5","2.0","0.2","5.4","2.2","0.2","-0.2","-3.4","120","1"
"Engineers","=""17-2000""","Summary","3.8","1.4","0.2","3.8","1.5","0.2","0.0","-0.8","128","2"
"Chemical engineers","=""17-2041""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","-7.3","132","3"
"Electrical and electronics engineers","=""17-2070""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-7.3","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-7.3","136","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","2.7","1.0","0.8","2.8","1.1","0.7","0.0","0.6","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.1","0.1","0.6","0.1","0.1","0.6","0.0","-7.3","140","4"
"Industrial engineers","=""17-2112""","Line Item","2.6","1.0","0.8","2.6","1.1","0.7","0.0","1.0","141","4"
"Materials engineers","=""17-2131""","Line Item","0.1","0.0","0.4","0.1","0.0","0.3","0.0","-7.3","143","3"
"Mechanical engineers","=""17-2141""","Line Item","0.4","0.2","0.2","0.4","0.2","0.1","0.0","0.1","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.3","0.1","0.2","0.3","0.1","0.1","0.0","-7.3","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","1.7","0.6","0.3","1.6","0.6","0.2","-0.2","-9.1","149","2"
"Drafters","=""17-3010""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-16.4","150","3"
"Mechanical drafters","=""17-3013""","Line Item","0.2","0.1","0.3","0.1","0.1","0.3","0.0","-16.6","153","4"
"Drafters, all other","=""17-3019""","Line Item","0.1","0.0","0.5","0.1","0.0","0.4","0.0","-16.6","154","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","1.5","0.5","0.4","1.4","0.5","0.3","-0.1","-7.9","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","-7.3","158","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.6","0.2","0.9","0.6","0.2","0.8","0.0","-7.3","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-12.0","162","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.5","0.2","0.7","0.5","0.2","0.6","0.0","-7.3","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.9","0.3","0.1","0.9","0.4","0.1","0.0","-2.1","166","1"
"Physical scientists","=""19-2000""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-7.3","184","2"
"Chemists and materials scientists","=""19-2030""","Summary","0.3","0.1","0.3","0.3","0.1","0.3","0.0","-7.3","189","3"
"Chemists","=""19-2031""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","-7.3","190","4"
"Materials scientists","=""19-2032""","Line Item","0.1","0.0","0.8","0.1","0.0","0.7","0.0","-7.3","191","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-7.3","213","2"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.6","0.2","0.4","0.6","0.2","0.4","0.0","1.4","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.5","0.2","0.4","0.5","0.2","0.4","0.0","2.9","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.1","0.0","0.5","0.1","0.0","0.4","0.0","-4.5","231","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","1.8","0.7","0.1","1.7","0.7","0.1","-0.1","-7.3","355","1"
"Art and design workers","=""27-1000""","Summary","1.8","0.7","0.2","1.7","0.7","0.2","-0.1","-7.3","356","2"
"Artists and related workers","=""27-1010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-7.3","357","3"
"Art directors","=""27-1011""","Line Item","0.1","0.0","0.1","0.1","0.0","0.0","0.0","-7.3","358","4"
"Designers","=""27-1020""","Summary","1.7","0.6","0.2","1.6","0.6","0.2","-0.1","-7.3","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","0.5","0.2","1.4","0.4","0.2","1.3","0.0","-7.3","364","4"
"Graphic designers","=""27-1024""","Line Item","1.2","0.5","0.5","1.2","0.5","0.4","-0.1","-7.3","367","4"
"Protective service occupations","=""33-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-14.0","522","1"
"Other protective service workers","=""33-9000""","Summary","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-14.7","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-14.7","549","3"
"Security guards","=""33-9032""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-14.7","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","1.0","0.4","0.0","0.9","0.4","0.0","-0.1","-8.2","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","1.0","0.4","0.0","0.9","0.4","0.0","-0.1","-8.3","585","2"
"Building cleaning workers","=""37-2010""","Summary","1.0","0.4","0.0","0.9","0.4","0.0","-0.1","-8.3","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","1.0","0.4","0.0","0.9","0.4","0.0","-0.1","-8.3","587","4"
"Sales and related occupations","=""41-0000""","Summary","8.5","3.1","0.1","7.9","3.2","0.1","-0.6","-7.3","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.4","0.1","0.0","0.4","0.1","0.0","0.0","-7.3","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-7.3","647","3"
"Sales representatives, services","=""41-3000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-7.3","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-7.3","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","7.7","2.8","0.5","7.2","2.9","0.4","-0.6","-7.3","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.5","0.2","0.2","0.5","0.2","0.2","0.0","-7.3","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","7.2","2.6","0.5","6.7","2.7","0.5","-0.5","-7.3","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.1","0.0","0.0","0.1","0.1","0.0","0.0","-7.3","665","2"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-7.3","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-7.3","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","23.6","8.6","0.1","19.7","7.9","0.1","-3.8","-16.2","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","2.0","0.7","0.1","1.6","0.7","0.1","-0.3","-16.6","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","2.0","0.7","0.1","1.6","0.7","0.1","-0.3","-16.6","679","3"
"Financial clerks","=""43-3000""","Summary","2.6","0.9","0.1","2.1","0.9","0.1","-0.4","-17.0","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.2","0.1","0.1","0.2","0.1","0.0","0.0","-16.6","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","1.9","0.7","0.1","1.6","0.6","0.1","-0.3","-16.6","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-25.9","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.2","0.1","0.4","0.2","0.1","0.3","0.0","-16.6","690","3"
"Information and record clerks","=""43-4000""","Summary","7.1","2.6","0.1","5.9","2.4","0.1","-1.2","-16.9","693","2"
"Customer service representatives","=""43-4051""","Line Item","6.4","2.3","0.2","5.3","2.1","0.2","-1.1","-16.6","698","3"
"Order clerks","=""43-4151""","Line Item","0.2","0.1","0.2","0.2","0.1","0.1","-0.1","-25.9","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.2","0.1","0.2","0.1","0.1","0.1","0.0","-16.6","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.3","0.1","0.0","0.2","0.1","0.0","0.0","-17.5","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","8.7","3.2","0.4","7.5","3.0","0.3","-1.2","-13.9","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","2.5","0.9","0.6","2.3","0.9","0.6","-0.2","-7.3","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","6.0","2.2","0.7","5.0","2.0","0.6","-1.0","-16.6","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.2","0.1","0.3","0.1","0.1","0.3","0.0","-16.6","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.5","0.6","0.0","1.2","0.5","0.0","-0.3","-22.8","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.3","0.1","0.1","0.2","0.1","0.0","-0.1","-30.5","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","1.3","0.5","0.1","1.0","0.4","0.1","-0.3","-21.2","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","1.7","0.6","0.0","1.4","0.6","0.0","-0.3","-17.2","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-35.1","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-35.1","732","4"
"Office clerks, general","=""43-9061""","Line Item","1.6","0.6","0.1","1.3","0.5","0.1","-0.3","-16.6","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.8","0.3","0.0","0.8","0.3","0.0","-0.1","-7.3","763","1"
"Construction trades workers","=""47-2000""","Summary","0.8","0.3","0.0","0.8","0.3","0.0","-0.1","-7.3","766","2"
"Electricians","=""47-2111""","Line Item","0.8","0.3","0.1","0.7","0.3","0.1","-0.1","-7.3","788","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","16.1","5.9","0.3","16.2","6.5","0.2","0.1","0.9","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","1.5","0.6","0.3","1.4","0.6","0.2","-0.1","-7.3","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","1.5","0.6","0.3","1.4","0.6","0.2","-0.1","-7.3","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-10.1","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.3","0.1","0.1","0.3","0.1","0.1","0.0","-10.1","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.3","0.1","0.6","0.3","0.1","0.5","0.0","-10.1","852","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-10.1","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-10.1","863","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","14.2","5.2","0.4","14.5","5.8","0.4","0.3","2.0","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","7.9","2.9","1.6","8.7","3.5","1.5","0.8","9.6","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","6.5","2.4","1.6","7.2","2.9","1.6","0.7","11.2","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","1.3","0.5","2.1","1.3","0.5","2.0","0.0","1.9","884","4"
"Millwrights","=""49-9044""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","1.9","885","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","6.2","2.3","0.4","5.7","2.3","0.3","-0.5","-7.3","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-7.3","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-7.3","905","4"
"Production occupations","=""51-0000""","Summary","145.9","53.5","1.6","132.0","53.0","1.5","-14.0","-9.6","907","1"
"Supervisors of production workers","=""51-1000""","Summary","11.6","4.2","1.7","10.7","4.3","1.6","-0.8","-7.3","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","11.6","4.2","1.7","10.7","4.3","1.6","-0.8","-7.3","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","7.2","2.6","0.4","5.7","2.3","0.3","-1.5","-21.1","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-9.9","912","3"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-7.3","914","4"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","7.1","2.6","0.5","5.6","2.3","0.4","-1.5","-21.2","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","5.5","2.0","0.3","4.8","1.9","0.3","-0.8","-13.9","931","2"
"Forming machine setters, operators, and tenders, metal and plastic","=""51-4020""","Summary","1.0","0.4","1.0","0.9","0.4","0.9","-0.2","-16.2","932","3"
"Extruding and drawing machine setters, operators, and tenders, metal and plastic","=""51-4021""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-12.0","933","4"
"Rolling machine setters, operators, and tenders, metal and plastic","=""51-4023""","Line Item","1.0","0.4","3.4","0.8","0.3","3.2","-0.2","-16.6","935","4"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","1.4","0.5","0.4","1.1","0.5","0.4","-0.2","-16.6","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","1.3","0.5","0.7","1.1","0.4","0.7","-0.2","-16.6","937","4"
"Machinists","=""51-4041""","Line Item","0.7","0.2","0.2","0.6","0.2","0.2","0.0","-7.3","942","3"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.5","0.2","0.3","0.4","0.2","0.3","-0.1","-12.0","949","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.5","0.2","0.3","0.4","0.2","0.3","-0.1","-12.0","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","0.7","0.2","0.5","0.6","0.2","0.4","0.0","-7.3","952","3"
"Tool and die makers","=""51-4111""","Line Item","1.1","0.4","1.7","0.9","0.4","1.6","-0.2","-16.6","953","3"
"Printing workers","=""51-5100""","Summary","13.3","4.9","6.0","12.3","4.9","6.2","-1.0","-7.3","963","2"
"Prepress technicians and workers","=""51-5111""","Line Item","1.7","0.6","6.7","1.6","0.6","7.5","-0.1","-7.3","964","3"
"Printing press operators","=""51-5112""","Line Item","11.2","4.1","7.2","10.4","4.2","7.3","-0.8","-7.3","965","3"
"Print binding and finishing workers","=""51-5113""","Line Item","0.3","0.1","0.8","0.3","0.1","0.9","0.0","-7.3","966","3"
"Textile, apparel, and furnishings workers","=""51-6000""","Summary","0.8","0.3","0.1","0.7","0.3","0.1","-0.1","-7.3","967","2"
"Sewing machine operators","=""51-6031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-7.3","970","3"
"Textile machine setters, operators, and tenders","=""51-6060""","Summary","0.1","0.0","0.1","0.0","0.0","0.1","0.0","-7.3","977","3"
"Miscellaneous textile, apparel, and furnishings workers","=""51-6090""","Summary","0.7","0.3","1.1","0.6","0.3","1.0","-0.1","-7.3","982","3"
"Extruding and forming machine setters, operators, and tenders, synthetic and glass fibers","=""51-6091""","Line Item","0.7","0.2","4.1","0.6","0.2","3.9","0.0","-7.3","983","4"
"Woodworkers","=""51-7000""","Summary","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-7.3","987","2"
"Plant and system operators","=""51-8000""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-8.8","997","2"
"Stationary engineers and boiler operators","=""51-8021""","Line Item","0.1","0.1","0.4","0.1","0.1","0.4","0.0","-7.3","1002","3"
"Other production occupations","=""51-9000""","Summary","107.3","39.4","4.0","97.5","39.2","3.7","-9.8","-9.1","1009","2"
"Chemical processing machine setters, operators, and tenders","=""51-9010""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-7.3","1010","3"
"Chemical equipment operators and tenders","=""51-9011""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-7.3","1011","4"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","1.4","0.5","0.9","1.3","0.5","0.8","-0.1","-7.5","1013","3"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","1.3","0.5","1.2","1.2","0.5","1.1","-0.1","-7.3","1016","4"
"Cutting workers","=""51-9030""","Summary","11.1","4.1","17.3","10.2","4.1","17.2","-0.8","-7.5","1017","3"
"Cutters and trimmers, hand","=""51-9031""","Line Item","0.1","0.0","1.0","0.1","0.0","1.0","0.0","-30.5","1018","4"
"Cutting and slicing machine setters, operators, and tenders","=""51-9032""","Line Item","11.0","4.0","19.7","10.2","4.1","19.0","-0.8","-7.3","1019","4"
"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","=""51-9041""","Line Item","2.6","0.9","4.3","2.4","1.0","4.0","-0.2","-7.3","1020","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","5.3","1.9","0.9","3.9","1.6","0.7","-1.4","-25.9","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","6.6","2.4","1.8","6.1","2.5","1.6","-0.5","-7.3","1028","3"
"Painting workers","=""51-9120""","Summary","3.8","1.4","2.1","3.6","1.4","1.9","-0.3","-7.3","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","3.7","1.4","2.2","3.5","1.4","2.0","-0.3","-7.3","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","0.9","0.3","0.4","0.7","0.3","0.4","-0.1","-14.9","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","0.8","0.3","0.4","0.7","0.3","0.4","-0.1","-16.6","1035","4"
"Computer numerically controlled tool programmers","=""51-9162""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","4.7","1036","4"
"Miscellaneous production workers","=""51-9190""","Summary","75.4","27.7","11.3","69.1","27.8","10.8","-6.4","-8.5","1037","3"
"Adhesive bonding machine operators and tenders","=""51-9191""","Line Item","3.0","1.1","26.6","2.8","1.1","25.2","-0.2","-7.3","1038","4"
"Cleaning, washing, and metal pickling equipment operators and tenders","=""51-9192""","Line Item","0.1","0.0","0.6","0.1","0.0","0.5","0.0","-7.3","1039","4"
"Paper goods machine setters, operators, and tenders","=""51-9196""","Line Item","58.8","21.6","63.4","54.5","21.9","66.0","-4.3","-7.3","1043","4"
"Helpers--production workers","=""51-9198""","Line Item","9.2","3.4","4.7","7.6","3.1","4.4","-1.5","-16.6","1045","4"
"Production workers, all other","=""51-9199""","Line Item","4.4","1.6","1.6","4.1","1.6","1.5","-0.3","-7.3","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","43.9","16.1","0.3","40.6","16.3","0.3","-3.2","-7.3","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","1.8","0.6","0.3","1.6","0.7","0.3","-0.1","-7.3","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","1.8","0.6","0.3","1.6","0.7","0.3","-0.1","-7.3","1050","3"
