"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Other management occupations","=""11-9000""","Summary","2.0","1.4","0.0","2.1","1.4","0.0","0.1","3.7","27","2"
"Architectural and engineering managers","=""11-9041""","Line Item","1.6","1.1","0.8","1.7","1.2","0.8","0.1","3.7","35","3"
"Managers, all other","=""11-9199""","Line Item","0.4","0.3","0.0","0.4","0.3","0.0","0.0","3.7","50","3"
"Business and financial operations occupations","=""13-0000""","Summary","8.8","6.3","0.1","9.0","6.3","0.1","0.2","2.0","51","1"
"Business operations specialists","=""13-1000""","Summary","7.2","5.1","0.1","7.3","5.1","0.1","0.1","1.6","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","2.2","1.6","0.5","2.1","1.5","0.5","-0.1","-6.7","54","3"
"Compliance officers","=""13-1041""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","3.7","58","3"
"Cost estimators","=""13-1051""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-1.5","59","3"
"Human resources workers","=""13-1070""","Summary","0.7","0.5","0.1","0.7","0.5","0.1","0.0","1.6","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.7","0.5","0.1","0.7","0.5","0.1","0.0","1.6","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","2.0","1.4","0.2","2.1","1.5","0.2","0.1","7.1","64","3"
"Logisticians","=""13-1081""","Line Item","0.5","0.4","0.3","0.6","0.4","0.3","0.1","16.1","65","4"
"Project management specialists","=""13-1082""","Line Item","1.4","1.0","0.2","1.5","1.0","0.2","0.1","3.7","66","4"
"Management analysts","=""13-1111""","Line Item","0.2","0.2","0.0","0.3","0.2","0.0","0.0","3.7","67","3"
"Compensation, benefits, and job analysis specialists","=""13-1141""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","3.7","70","3"
"Training and development specialists","=""13-1151""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","3.7","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.6","0.5","0.1","0.7","0.5","0.1","0.1","10.9","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.7","0.5","0.1","0.7","0.5","0.1","0.0","3.7","73","3"
"Financial specialists","=""13-2000""","Summary","1.6","1.2","0.0","1.7","1.2","0.0","0.1","3.4","74","2"
"Accountants and auditors","=""13-2011""","Line Item","1.4","1.0","0.1","1.4","1.0","0.1","0.0","3.7","75","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","3.7","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","3.7","80","4"
"Computer and mathematical occupations","=""15-0000""","Summary","3.5","2.5","0.1","3.8","2.7","0.1","0.3","10.0","92","1"
"Computer occupations","=""15-1200""","Summary","3.4","2.4","0.1","3.7","2.6","0.1","0.3","9.8","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.4","0.3","0.1","0.4","0.3","0.1","0.0","5.1","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.4","0.3","0.1","0.4","0.3","0.1","0.0","3.7","95","4"
"Computer support specialists","=""15-1230""","Summary","0.5","0.3","0.1","0.5","0.3","0.0","0.0","0.4","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","3.7","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.4","0.3","0.1","0.4","0.3","0.0","0.0","-0.5","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.5","0.3","0.1","0.5","0.3","0.1","0.0","-0.7","101","3"
"Computer network architects","=""15-1241""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-1.5","102","4"
"Database administrators","=""15-1242""","Line Item","0.1","0.0","0.1","0.1","0.1","0.1","0.0","3.7","103","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.3","0.2","0.1","0.2","0.2","0.1","0.0","-1.5","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","1.8","1.3","0.1","2.1","1.5","0.1","0.3","16.6","106","3"
"Computer programmers","=""15-1251""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-15.0","107","4"
"Software developers","=""15-1252""","Line Item","1.5","1.1","0.1","1.8","1.3","0.1","0.3","19.2","108","4"
"Software quality assurance analysts and testers","=""15-1253""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","14.0","109","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","3.7","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","22.1","113","2"
"Operations research analysts","=""15-2031""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","19.2","116","3"
"Architecture and engineering occupations","=""17-0000""","Summary","18.0","12.8","0.7","19.2","13.5","0.7","1.1","6.3","120","1"
"Engineers","=""17-2000""","Summary","13.3","9.4","0.8","14.4","10.1","0.8","1.1","8.0","128","2"
"Computer hardware engineers","=""17-2061""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","3.7","134","3"
"Electrical and electronics engineers","=""17-2070""","Summary","6.0","4.2","2.0","6.2","4.4","2.0","0.2","3.7","135","3"
"Electrical engineers","=""17-2071""","Line Item","5.3","3.7","2.8","5.5","3.8","2.8","0.2","3.7","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","0.7","0.5","0.7","0.8","0.5","0.6","0.0","3.7","137","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","3.4","2.4","1.0","3.8","2.7","1.0","0.4","12.8","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","3.7","140","4"
"Industrial engineers","=""17-2112""","Line Item","3.3","2.4","1.0","3.8","2.6","1.0","0.4","13.0","141","4"
"Materials engineers","=""17-2131""","Line Item","0.1","0.1","0.4","0.1","0.1","0.4","0.0","3.7","143","3"
"Mechanical engineers","=""17-2141""","Line Item","3.2","2.3","1.1","3.6","2.5","1.1","0.4","12.0","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.4","0.3","0.2","0.4","0.3","0.2","0.0","3.7","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","4.7","3.4","0.7","4.8","3.4","0.7","0.1","1.4","149","2"
"Drafters","=""17-3010""","Summary","1.2","0.8","0.6","1.2","0.8","0.6","0.0","-2.0","150","3"
"Electrical and electronics drafters","=""17-3012""","Line Item","0.5","0.4","2.4","0.6","0.4","2.5","0.0","3.7","152","4"
"Mechanical drafters","=""17-3013""","Line Item","0.6","0.4","1.3","0.6","0.4","1.3","0.0","-6.7","153","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","3.5","2.5","0.9","3.6","2.6","0.9","0.1","2.5","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","1.7","1.2","1.7","1.8","1.3","1.7","0.1","3.7","158","4"
"Electro-mechanical and mechatronics technologists and technicians","=""17-3024""","Line Item","0.1","0.1","0.8","0.1","0.1","0.8","0.0","-3.6","159","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.8","0.6","1.2","0.8","0.6","1.2","0.0","3.7","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.6","0.4","1.5","0.6","0.4","1.5","0.0","-1.5","162","4"
"Calibration technologists and technicians","=""17-3028""","Line Item","0.1","0.0","0.4","0.1","0.0","0.4","0.0","3.7","163","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.2","0.2","0.3","0.2","0.2","0.3","0.0","3.7","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","10.3","166","1"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.7","213","2"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.2","0.1","0.1","0.2","0.2","0.1","0.0","12.9","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.2","0.1","0.1","0.2","0.1","0.1","0.0","15.1","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","6.8","231","3"
"Legal occupations","=""23-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","8.3","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","8.8","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","8.8","257","3"
"Lawyers","=""23-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","8.8","258","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.5","0.4","0.0","0.5","0.4","0.0","0.0","3.6","355","1"
"Art and design workers","=""27-1000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","3.7","356","2"
"Designers","=""27-1020""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","3.7","363","3"
"Commercial and industrial designers","=""27-1021""","Line Item","0.1","0.1","0.4","0.1","0.1","0.4","0.0","3.7","364","4"
"Graphic designers","=""27-1024""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","3.7","367","4"
"Media and communication workers","=""27-3000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","3.7","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.7","392","3"
"Writers and editors","=""27-3040""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.7","393","3"
"Technical writers","=""27-3042""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","3.7","395","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.3","0.2","0.0","0.4","0.2","0.0","0.0","2.7","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","2.6","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","2.6","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.3","0.2","0.0","0.3","0.2","0.0","0.0","2.6","587","4"
"Sales and related occupations","=""41-0000""","Summary","5.6","4.0","0.0","5.8","4.1","0.0","0.2","3.7","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","3.7","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.3","0.2","0.1","0.3","0.2","0.1","0.0","3.7","647","3"
"Sales representatives, services","=""41-3000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","3.7","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","3.7","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","4.2","3.0","0.3","4.4","3.1","0.3","0.2","3.7","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.9","0.6","0.3","0.9","0.7","0.3","0.0","3.7","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","3.3","2.4","0.2","3.5","2.4","0.3","0.1","3.7","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.9","0.6","0.1","0.9","0.6","0.1","0.0","3.7","665","2"
"Sales engineers","=""41-9031""","Line Item","0.8","0.6","1.4","0.9","0.6","1.4","0.0","3.7","672","3"
"Office and administrative support occupations","=""43-0000""","Summary","10.0","7.1","0.1","9.4","6.6","0.1","-0.7","-6.6","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.7","0.5","0.0","0.7","0.5","0.0","0.0","-6.7","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.7","0.5","0.0","0.7","0.5","0.0","0.0","-6.7","679","3"
"Financial clerks","=""43-3000""","Summary","1.4","1.0","0.0","1.3","0.9","0.0","-0.1","-7.3","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.7","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","1.0","0.7","0.1","1.0","0.7","0.1","-0.1","-6.7","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-17.1","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.2","0.1","0.3","0.2","0.1","0.3","0.0","-6.7","690","3"
"Information and record clerks","=""43-4000""","Summary","1.9","1.4","0.0","1.8","1.3","0.0","-0.2","-7.9","693","2"
"Customer service representatives","=""43-4051""","Line Item","1.5","1.0","0.0","1.4","1.0","0.0","-0.1","-6.7","698","3"
"File clerks","=""43-4071""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-17.1","700","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-17.1","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-6.7","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-7.7","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","3.6","2.6","0.1","3.5","2.5","0.1","-0.1","-2.8","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","1.3","0.9","0.3","1.4","1.0","0.3","0.0","3.7","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","2.2","1.6","0.3","2.1","1.5","0.3","-0.1","-6.7","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.1","0.8","0.0","1.0","0.7","0.0","-0.2","-14.0","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.2","0.2","0.0","0.2","0.1","0.0","-0.1","-22.3","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.9","0.6","0.0","0.8","0.6","0.0","-0.1","-11.9","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","1.1","0.8","0.0","1.1","0.7","0.0","-0.1","-7.6","730","2"
"Office clerks, general","=""43-9061""","Line Item","1.1","0.7","0.0","1.0","0.7","0.0","-0.1","-6.7","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","1.7","1.2","0.0","1.7","1.2","0.0","0.1","3.7","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.7","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.7","765","3"
"Construction trades workers","=""47-2000""","Summary","1.6","1.1","0.0","1.6","1.1","0.0","0.1","3.7","766","2"
"Electricians","=""47-2111""","Line Item","1.3","0.9","0.2","1.3","0.9","0.2","0.0","3.7","788","3"
"Sheet metal workers","=""47-2211""","Line Item","0.2","0.1","0.2","0.2","0.1","0.2","0.0","3.7","802","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","5.8","4.1","0.1","6.2","4.4","0.1","0.4","7.7","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.5","0.4","0.1","0.5","0.4","0.1","0.0","3.7","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.5","0.4","0.1","0.5","0.4","0.1","0.0","3.7","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","2.2","1.6","0.4","2.3","1.6","0.4","0.1","2.4","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","2.2","1.6","0.9","2.3","1.6","0.9","0.1","2.3","848","3"
"Electric motor, power tool, and related repairers","=""49-2092""","Line Item","1.0","0.7","6.1","1.0","0.7","6.2","0.0","3.7","850","4"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.9","0.7","1.8","0.9","0.7","1.8","0.0","0.5","852","4"
"Electrical and electronics repairers, powerhouse, substation, and relay","=""49-2095""","Line Item","0.3","0.2","1.1","0.3","0.2","1.1","0.0","3.7","853","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.5","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","0.5","863","3"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","3.0","2.1","0.1","3.3","2.3","0.1","0.4","12.7","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","1.4","1.0","0.3","1.7","1.2","0.3","0.3","22.7","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","1.2","0.8","0.3","1.5","1.0","0.3","0.3","24.4","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.2","0.1","0.3","0.2","0.2","0.3","0.0","14.0","884","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.2","0.8","0.1","1.2","0.9","0.1","0.0","3.7","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","3.7","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","3.7","905","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.7","906","4"
"Production occupations","=""51-0000""","Summary","70.6","49.9","0.8","69.2","48.6","0.8","-1.4","-2.0","907","1"
"Supervisors of production workers","=""51-1000""","Summary","4.7","3.3","0.7","4.9","3.4","0.7","0.2","3.7","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","4.7","3.3","0.7","4.9","3.4","0.7","0.2","3.7","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","45.0","31.8","2.3","43.8","30.7","2.4","-1.2","-2.6","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","31.5","22.3","10.7","31.8","22.4","10.4","0.4","1.2","912","3"
"Coil winders, tapers, and finishers","=""51-2021""","Line Item","3.7","2.6","33.3","3.1","2.2","33.1","-0.6","-17.1","913","4"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","27.8","19.6","9.8","28.8","20.2","9.7","1.0","3.7","914","4"
"Engine and other machine assemblers","=""51-2031""","Line Item","1.4","1.0","2.7","1.3","0.9","3.1","-0.1","-6.7","915","3"
"Structural metal fabricators and fitters","=""51-2041""","Line Item","0.3","0.2","0.5","0.2","0.2","0.5","0.0","-17.1","916","3"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","11.8","8.3","0.8","10.4","7.3","0.7","-1.4","-11.9","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","11.2","7.9","0.7","11.4","8.0","0.7","0.2","1.6","931","2"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","1.2","0.8","0.4","1.1","0.8","0.4","-0.1","-7.1","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","0.8","0.5","0.4","0.7","0.5","0.4","-0.1","-6.7","937","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","0.3","0.2","0.4","0.2","0.2","0.4","0.0","-6.7","939","4"
"Lathe and turning machine tool setters, operators, and tenders, metal and plastic","=""51-4034""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","-6.7","940","4"
"Machinists","=""51-4041""","Line Item","4.1","2.9","1.2","4.2","3.0","1.3","0.1","3.7","942","3"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.3","0.2","0.2","0.3","0.2","0.2","0.0","-3.1","949","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.3","0.2","0.2","0.3","0.2","0.2","0.0","-1.5","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","2.0","1.4","1.4","2.1","1.5","1.5","0.1","3.7","952","3"
"Tool and die makers","=""51-4111""","Line Item","0.4","0.3","0.6","0.4","0.3","0.7","0.0","3.7","953","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","2.8","2.0","0.6","2.9","2.0","0.6","0.1","2.4","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","2.5","1.8","0.6","2.6","1.8","0.6","0.1","3.7","955","4"
"Welding, soldering, and brazing machine setters, operators, and tenders","=""51-4122""","Line Item","0.4","0.3","1.1","0.3","0.2","1.1","0.0","-6.7","956","4"
"Miscellaneous metal workers and plastic workers","=""51-4190""","Summary","0.4","0.3","0.5","0.4","0.3","0.5","0.0","-4.9","957","3"
"Layout workers, metal and plastic","=""51-4192""","Line Item","0.1","0.0","0.8","0.1","0.0","1.0","0.0","3.7","959","4"
"Plating machine setters, operators, and tenders, metal and plastic","=""51-4193""","Line Item","0.1","0.1","0.4","0.1","0.1","0.4","0.0","-6.7","960","4"
"Metal workers and plastic workers, all other","=""51-4199""","Line Item","0.2","0.1","0.8","0.2","0.1","0.9","0.0","-6.7","962","4"
"Other production occupations","=""51-9000""","Summary","9.7","6.9","0.4","9.1","6.4","0.4","-0.6","-6.1","1009","2"
"Cutting workers","=""51-9030""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-2.2","1017","3"
"Furnace, kiln, oven, drier, and kettle operators and tenders","=""51-9051""","Line Item","0.1","0.1","0.5","0.1","0.1","0.5","0.0","3.7","1021","3"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","4.7","3.3","0.8","4.1","2.9","0.7","-0.6","-11.9","1022","3"
"Painting workers","=""51-9120""","Summary","1.6","1.1","0.8","1.6","1.1","0.9","0.1","3.7","1029","3"
"Painting, coating, and decorating workers","=""51-9123""","Line Item","0.3","0.2","2.0","0.3","0.2","2.1","0.0","3.7","1030","4"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","1.3","0.9","0.8","1.3","0.9","0.8","0.0","3.7","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","2.2","1.6","1.1","2.1","1.5","1.1","-0.1","-4.6","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","2.0","1.4","1.1","1.9","1.3","1.1","-0.1","-6.7","1035","4"
"Computer numerically controlled tool programmers","=""51-9162""","Line Item","0.2","0.1","0.7","0.2","0.2","0.7","0.0","17.1","1036","4"
"Miscellaneous production workers","=""51-9190""","Summary","1.1","0.8","0.2","1.1","0.8","0.2","0.0","0.2","1037","3"
"Helpers--production workers","=""51-9198""","Line Item","0.4","0.3","0.2","0.3","0.2","0.2","0.0","-6.7","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.6","0.4","0.2","0.6","0.4","0.2","0.0","3.7","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","5.3","3.8","0.0","5.5","3.9","0.0","0.2","3.6","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.2","0.2","0.0","0.3","0.2","0.0","0.0","3.7","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.2","0.2","0.0","0.3","0.2","0.0","0.0","3.7","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.5","0.4","0.0","0.5","0.4","0.0","0.0","3.7","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.5","0.4","0.0","0.5","0.4","0.0","0.0","3.7","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","0.3","0.2","0.0","0.3","0.2","0.0","0.0","3.7","1063","4"
"Light truck drivers","=""53-3033""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","3.7","1064","4"
"Material moving workers","=""53-7000""","Summary","4.6","3.2","0.1","4.7","3.3","0.1","0.2","3.6","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.4","0.3","0.0","0.4","0.3","0.0","0.0","3.7","1100","3"
"Laborers and material movers","=""53-7060""","Summary","4.2","2.9","0.1","4.3","3.0","0.1","0.2","3.7","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","3.1","2.2","0.1","3.2","2.3","0.1","0.1","3.7","1103","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","3.7","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.9","0.6","0.0","0.9","0.7","0.0","0.0","3.7","1106","4"
