"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Environmental science and geoscience technicians","=""19-4040""","Summary","0.4","0.4","0.8","0.4","0.4","0.8","0.0","-0.8","219","3"
"Geological technicians, except hydrologic technicians","=""19-4043""","Line Item","0.3","0.3","3.0","0.3","0.3","2.9","0.0","-0.8","221","4"
"Miscellaneous life, physical, and social science technicians","=""19-4090""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-0.8","226","3"
"Life, physical, and social science technicians, all other","=""19-4099""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-0.8","228","4"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","1.0","1.0","0.7","1.1","1.1","0.7","0.1","7.6","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.7","0.7","0.6","0.8","0.7","0.6","0.1","10.1","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.3","0.3","1.3","0.3","0.3","1.2","0.0","2.1","231","3"
"Legal occupations","=""23-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","2.6","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.1","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.1","257","3"
"Lawyers","=""23-1011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.1","258","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.3","0.3","0.0","0.3","0.3","0.0","0.0","1.4","355","1"
"Art and design workers","=""27-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.8","356","2"
"Designers","=""27-1020""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.8","363","3"
"Graphic designers","=""27-1024""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.8","367","4"
"Media and communication workers","=""27-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.8","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.8","392","3"
"Media and communication equipment workers","=""27-4000""","Summary","0.2","0.1","0.0","0.2","0.2","0.0","0.0","4.0","401","2"
"Television, video, and film camera operators and editors","=""27-4030""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","7.1","408","3"
"Film and video editors","=""27-4032""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","7.1","410","4"
"Healthcare practitioners and technical occupations","=""29-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.8","412","1"
"Protective service occupations","=""33-0000""","Summary","0.3","0.3","0.0","0.3","0.3","0.0","0.0","-3.0","522","1"
"Firefighting and prevention workers","=""33-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.8","531","2"
"Firefighters","=""33-2011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.8","532","3"
"Other protective service workers","=""33-9000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-4.0","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-8.8","549","3"
"Security guards","=""33-9032""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-8.8","551","4"
"Miscellaneous protective service workers","=""33-9090""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.8","552","3"
"Crossing guards and flaggers","=""33-9091""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-0.8","553","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-1.5","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.8","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.8","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-1.8","587","4"
"Grounds maintenance workers","=""37-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.8","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.8","592","3"
"Sales and related occupations","=""41-0000""","Summary","2.7","2.5","0.0","2.6","2.5","0.0","0.0","-0.9","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.8","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.8","647","3"
"Sales representatives, services","=""41-3000""","Summary","0.6","0.5","0.0","0.6","0.6","0.0","0.0","-0.8","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.5","0.5","0.0","0.5","0.5","0.0","0.0","-0.8","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","1.9","1.8","0.1","1.9","1.8","0.1","0.0","-0.8","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.4","0.3","0.1","0.3","0.3","0.1","0.0","-0.8","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","1.6","1.5","0.1","1.5","1.5","0.1","0.0","-0.8","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-0.8","665","2"
"Office and administrative support occupations","=""43-0000""","Summary","6.6","6.3","0.0","5.9","5.7","0.0","-0.7","-10.8","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.5","0.5","0.0","0.4","0.4","0.0","-0.1","-10.8","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.5","0.5","0.0","0.4","0.4","0.0","-0.1","-10.8","679","3"
"Financial clerks","=""43-3000""","Summary","1.1","1.1","0.0","1.0","1.0","0.0","-0.1","-11.6","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-10.8","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.9","0.8","0.1","0.8","0.8","0.0","-0.1","-10.8","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-20.7","689","3"
"Information and record clerks","=""43-4000""","Summary","0.8","0.7","0.0","0.7","0.7","0.0","-0.1","-11.8","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.5","0.5","0.0","0.5","0.4","0.0","-0.1","-10.8","698","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-20.7","706","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-11.8","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","2.3","2.2","0.1","2.2","2.1","0.1","-0.1","-6.1","711","2"
"Dispatchers","=""43-5030""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-5.8","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-5.8","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","1.0","0.9","0.2","1.0","0.9","0.2","0.0","-0.8","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.9","0.9","0.1","0.8","0.8","0.1","-0.1","-10.8","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.2","0.2","0.3","0.2","0.2","0.3","0.0","-10.8","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.1","1.1","0.0","0.9","0.9","0.0","-0.2","-19.0","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.4","0.3","0.1","0.3","0.3","0.1","-0.1","-25.6","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.7","0.7","0.0","0.6","0.6","0.0","-0.1","-15.7","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.8","0.8","0.0","0.7","0.7","0.0","-0.1","-10.9","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.8","0.8","0.0","0.7","0.7","0.0","-0.1","-10.8","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","7.5","7.1","0.1","7.4","7.2","0.1","-0.1","-0.9","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","0.9","0.8","0.1","0.9","0.8","0.1","0.0","-0.8","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","0.9","0.8","0.1","0.9","0.8","0.1","0.0","-0.8","765","3"
"Construction trades workers","=""47-2000""","Summary","6.3","6.0","0.1","6.3","6.1","0.1","-0.1","-0.9","766","2"
"Boilermakers","=""47-2011""","Line Item","0.1","0.1","1.0","0.1","0.1","1.0","0.0","-0.8","767","3"
"Construction laborers","=""47-2061""","Line Item","1.7","1.6","0.1","1.7","1.6","0.1","0.0","-0.8","780","3"
"Construction equipment operators","=""47-2070""","Summary","2.7","2.6","0.6","2.7","2.6","0.5","0.0","-0.8","781","3"
"Paving, surfacing, and tamping equipment operators","=""47-2071""","Line Item","1.0","0.9","2.3","1.0","0.9","2.2","0.0","-0.8","782","4"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","1.7","1.6","0.4","1.7","1.6","0.4","0.0","-0.8","784","4"
"Electricians","=""47-2111""","Line Item","1.3","1.2","0.2","1.3","1.2","0.2","0.0","-0.8","788","3"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","0.5","0.4","0.1","0.4","0.4","0.1","0.0","-0.8","796","3"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","0.5","0.4","0.1","0.4","0.4","0.1","0.0","-0.8","798","4"
"Other construction and related workers","=""47-4000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.8","813","2"
"Extraction workers","=""47-5000""","Summary","0.2","0.1","0.1","0.2","0.1","0.1","0.0","-0.8","822","2"
"Surface mining machine operators and earth drillers","=""47-5020""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-0.8","827","3"
"Excavating and loading machine and dragline operators, surface mining","=""47-5022""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-0.8","828","4"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","8.8","8.3","0.1","9.5","9.2","0.1","0.8","8.9","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","1.5","1.4","0.3","1.5","1.4","0.3","0.0","-0.8","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","1.5","1.4","0.3","1.5","1.4","0.3","0.0","-0.8","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.8","0.8","0.2","0.8","0.8","0.2","0.0","-3.6","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.8","0.8","0.3","0.8","0.8","0.3","0.0","-3.6","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.8","0.7","1.5","0.7","0.7","1.4","0.0","-3.8","852","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.4","0.4","0.0","0.4","0.4","0.0","0.0","-3.2","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.3","0.3","0.1","0.3","0.3","0.1","0.0","-3.8","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-0.8","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.1","0.1","0.1","0.1","0.1","0.0","0.0","-0.8","866","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","6.0","5.7","0.2","6.9","6.6","0.2","0.8","13.8","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","4.7","4.5","0.9","5.5","5.3","1.0","0.8","18.0","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","4.3","4.1","1.1","5.1","4.9","1.1","0.8","19.0","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.2","0.2","0.3","0.2","0.2","0.4","0.0","9.1","884","4"
"Millwrights","=""49-9044""","Line Item","0.2","0.1","0.4","0.2","0.2","0.4","0.0","9.1","885","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","1.0","1.0","0.1","1.0","1.0","0.1","0.0","-0.8","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.3","0.3","0.1","0.3","0.3","0.1","0.0","-0.8","898","3"
"Riggers","=""49-9096""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-0.8","903","4"
"Installation, maintenance, and repair workers, all other","=""49-9099""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-0.8","906","4"
"Production occupations","=""51-0000""","Summary","40.8","38.8","0.4","39.1","37.7","0.4","-1.7","-4.3","907","1"
"Supervisors of production workers","=""51-1000""","Summary","5.5","5.3","0.8","5.5","5.3","0.8","0.0","-0.8","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","5.5","5.3","0.8","5.5","5.3","0.8","0.0","-0.8","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","1.0","1.0","0.1","0.9","0.8","0.0","-0.2","-15.6","910","2"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","1.0","1.0","0.1","0.9","0.8","0.1","-0.2","-15.7","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","2.2","2.1","0.1","2.2","2.1","0.1","0.0","-1.1","931","2"
"Machinists","=""51-4041""","Line Item","1.4","1.3","0.4","1.4","1.3","0.4","0.0","-0.8","942","3"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.8","949","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-5.8","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-0.8","952","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.6","0.5","0.1","0.6","0.5","0.1","0.0","-0.8","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.6","0.5","0.1","0.6","0.5","0.1","0.0","-0.8","955","4"
"Plant and system operators","=""51-8000""","Summary","18.3","17.4","6.4","17.3","16.7","6.3","-1.0","-5.4","997","2"
"Stationary engineers and boiler operators","=""51-8021""","Line Item","0.2","0.2","0.6","0.2","0.2","0.6","0.0","-0.8","1002","3"
"Miscellaneous plant and system operators","=""51-8090""","Summary","18.1","17.2","22.0","17.1","16.5","21.6","-1.0","-5.4","1004","3"
"Chemical plant and system operators","=""51-8091""","Line Item","1.9","1.8","9.9","1.8","1.7","9.6","-0.1","-5.8","1005","4"
"Gas plant operators","=""51-8092""","Line Item","0.1","0.1","0.5","0.1","0.1","0.6","0.0","-10.8","1006","4"
"Petroleum pump system operators, refinery operators, and gaugers","=""51-8093""","Line Item","14.6","13.9","45.4","13.8","13.3","43.8","-0.8","-5.8","1007","4"
"Plant and system operators, all other","=""51-8099""","Line Item","1.4","1.4","9.1","1.4","1.4","9.0","0.0","-0.8","1008","4"
"Other production occupations","=""51-9000""","Summary","13.8","13.1","0.5","13.3","12.8","0.5","-0.5","-3.8","1009","2"
"Chemical processing machine setters, operators, and tenders","=""51-9010""","Summary","1.1","1.0","0.6","1.0","1.0","0.6","-0.1","-5.4","1010","3"
"Chemical equipment operators and tenders","=""51-9011""","Line Item","1.0","0.9","0.8","0.9","0.9","0.8","-0.1","-5.8","1011","4"
