"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Mining and geological engineers, including mining safety engineers","=""17-2151""","Line Item","0.7","1.8","9.4","0.4","1.8","5.4","-0.3","-42.2","145","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","0.2","0.4","0.0","0.1","0.4","0.0","-0.1","-42.4","149","2"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-42.9","155","3"
"Surveying and mapping technicians","=""17-3031""","Line Item","0.1","0.3","0.2","0.1","0.3","0.1","0.0","-42.2","165","3"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.4","1.0","0.0","0.2","1.1","0.0","-0.2","-39.3","166","1"
"Physical scientists","=""19-2000""","Summary","0.1","0.2","0.0","0.0","0.2","0.0","0.0","-42.1","184","2"
"Environmental scientists and geoscientists","=""19-2040""","Summary","0.1","0.2","0.1","0.0","0.2","0.0","0.0","-42.0","192","3"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.3","0.7","0.2","0.2","0.8","0.1","-0.1","-38.1","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.1","0.4","0.1","0.1","0.4","0.1","-0.1","-35.8","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.1","0.3","0.6","0.1","0.4","0.3","-0.1","-40.4","231","3"
"Protective service occupations","=""33-0000""","Summary","0.4","1.1","0.0","0.2","1.0","0.0","-0.2","-46.8","522","1"
"Other protective service workers","=""33-9000""","Summary","0.4","1.1","0.0","0.2","1.0","0.0","-0.2","-46.8","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.4","1.1","0.0","0.2","1.0","0.0","-0.2","-46.8","549","3"
"Security guards","=""33-9032""","Line Item","0.4","1.1","0.0","0.2","1.0","0.0","-0.2","-46.8","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.1","0.2","0.0","0.0","0.2","0.0","0.0","-42.5","581","1"
"Office and administrative support occupations","=""43-0000""","Summary","1.5","3.7","0.0","0.8","3.3","0.0","-0.7","-48.4","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.1","0.2","0.0","0.0","0.2","0.0","0.0","-48.0","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.1","0.2","0.0","0.0","0.2","0.0","0.0","-48.0","679","3"
"Financial clerks","=""43-3000""","Summary","0.4","1.0","0.0","0.2","0.9","0.0","-0.2","-49.2","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.2","0.5","0.0","0.1","0.5","0.0","-0.1","-48.0","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.2","0.1","0.0","0.2","0.0","0.0","-53.7","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.3","0.2","0.1","0.2","0.1","-0.1","-48.0","690","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","0.3","0.9","0.0","0.2","0.8","0.0","-0.2","-46.6","711","2"
"Dispatchers","=""43-5030""","Summary","0.1","0.3","0.0","0.1","0.3","0.0","-0.1","-45.1","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.1","0.3","0.1","0.1","0.3","0.0","-0.1","-45.1","716","4"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","-0.1","-48.0","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.1","0.2","0.2","0.0","0.2","0.1","0.0","-48.0","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.2","0.5","0.0","0.1","0.4","0.0","-0.1","-50.9","725","2"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.2","0.5","0.0","0.1","0.4","0.0","-0.1","-50.9","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.3","0.8","0.0","0.2","0.8","0.0","-0.2","-48.0","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.3","0.8","0.0","0.2","0.7","0.0","-0.2","-48.0","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","21.9","54.2","0.3","12.4","54.0","0.2","-9.5","-43.5","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","2.8","6.8","0.3","1.6","7.0","0.2","-1.2","-42.2","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","2.8","6.8","0.3","1.6","7.0","0.2","-1.2","-42.2","765","3"
"Construction trades workers","=""47-2000""","Summary","7.0","17.4","0.1","4.1","17.7","0.1","-3.0","-42.2","766","2"
"Construction equipment operators","=""47-2070""","Summary","5.2","12.8","1.1","3.0","13.1","0.6","-2.2","-42.2","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","5.2","12.8","1.2","3.0","13.0","0.7","-2.2","-42.2","784","4"
"Electricians","=""47-2111""","Line Item","1.8","4.5","0.2","1.0","4.5","0.1","-0.8","-42.2","788","3"
"Other construction and related workers","=""47-4000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","-42.2","813","2"
"Rail-track laying and maintenance equipment operators","=""47-4061""","Line Item","0.1","0.2","0.5","0.1","0.2","0.3","0.0","-42.2","819","3"
"Extraction workers","=""47-5000""","Summary","12.0","29.7","5.7","6.6","29.0","3.2","-5.4","-44.6","822","2"
"Surface mining machine operators and earth drillers","=""47-5020""","Summary","3.4","8.4","6.0","1.9","8.2","3.4","-1.5","-44.8","827","3"
"Excavating and loading machine and dragline operators, surface mining","=""47-5022""","Line Item","3.1","7.6","8.5","1.7","7.4","4.9","-1.4","-45.1","828","4"
"Earth drillers, except oil and gas","=""47-5023""","Line Item","0.3","0.8","1.6","0.2","0.8","0.9","-0.1","-42.2","829","4"
"Explosives workers, ordnance handling experts, and blasters","=""47-5032""","Line Item","0.1","0.2","1.4","0.0","0.2","0.8","0.0","-42.2","830","3"
"Underground mining machine operators","=""47-5040""","Summary","7.3","18.1","31.2","4.0","17.5","18.9","-3.3","-44.9","831","3"
"Continuous mining machine operators","=""47-5041""","Line Item","2.8","6.9","20.0","1.6","7.0","11.9","-1.2","-42.2","832","4"
"Roof bolters, mining","=""47-5043""","Line Item","1.2","3.0","69.3","0.7","2.9","53.3","-0.6","-45.1","833","4"
"Loading and moving machine operators, underground mining","=""47-5044""","Line Item","2.4","6.0","45.1","1.3","5.5","28.5","-1.2","-48.0","834","4"
"Underground mining machine operators, all other","=""47-5049""","Line Item","0.9","2.1","36.7","0.5","2.1","23.0","-0.4","-45.1","835","4"
"Helpers--extraction workers","=""47-5081""","Line Item","0.4","1.0","5.9","0.2","1.1","3.4","-0.2","-42.2","838","3"
"Extraction workers, all other","=""47-5099""","Line Item","0.8","2.0","12.3","0.5","2.0","7.2","-0.3","-42.2","839","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","5.6","13.9","0.1","3.3","14.3","0.1","-2.4","-41.8","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","1.0","2.4","0.2","0.6","2.4","0.1","-0.4","-42.2","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","1.0","2.4","0.2","0.6","2.4","0.1","-0.4","-42.2","842","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","2.1","5.2","0.1","1.2","5.3","0.1","-0.9","-42.3","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","-0.1","-43.9","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","2.0","4.8","0.8","1.1","4.9","0.5","-0.8","-42.2","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","1.9","4.8","1.2","1.1","4.9","0.6","-0.8","-42.2","866","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","2.5","6.3","0.1","1.5","6.5","0.0","-1.0","-41.1","876","2"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.9","2.3","0.2","0.6","2.4","0.1","-0.4","-39.3","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.7","1.7","1.1","0.4","1.7","0.6","-0.3","-42.2","884","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.7","1.7","0.0","0.4","1.7","0.0","-0.3","-42.2","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.2","0.5","0.0","0.1","0.5","0.0","-0.1","-42.2","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.4","0.1","0.1","0.4","0.1","-0.1","-42.2","905","4"
"Production occupations","=""51-0000""","Summary","1.8","4.5","0.0","1.0","4.3","0.0","-0.8","-45.4","907","1"
"Supervisors of production workers","=""51-1000""","Summary","0.2","0.5","0.0","0.1","0.5","0.0","-0.1","-42.2","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","0.2","0.5","0.0","0.1","0.5","0.0","-0.1","-42.2","909","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.5","1.3","0.0","0.3","1.3","0.0","-0.2","-42.3","931","2"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.5","1.2","0.1","0.3","1.2","0.1","-0.2","-42.2","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.5","1.2","0.1","0.3","1.2","0.1","-0.2","-42.2","955","4"
"Plant and system operators","=""51-8000""","Summary","0.1","0.2","0.0","0.0","0.2","0.0","0.0","-42.3","997","2"
"Miscellaneous plant and system operators","=""51-8090""","Summary","0.1","0.2","0.1","0.0","0.2","0.0","0.0","-42.2","1004","3"
"Plant and system operators, all other","=""51-8099""","Line Item","0.1","0.2","0.4","0.0","0.2","0.2","0.0","-42.2","1008","4"
"Other production occupations","=""51-9000""","Summary","1.0","2.6","0.0","0.5","2.4","0.0","-0.5","-47.7","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.3","0.8","0.2","0.2","0.8","0.1","-0.1","-45.1","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.3","0.8","1.1","0.2","0.8","0.6","-0.1","-45.1","1014","4"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.5","1.2","0.1","0.2","1.1","0.0","-0.3","-50.9","1022","3"
"Miscellaneous production workers","=""51-9190""","Summary","0.2","0.4","0.0","0.1","0.4","0.0","-0.1","-45.1","1037","3"
"Production workers, all other","=""51-9199""","Line Item","0.1","0.1","0.0","0.0","0.2","0.0","0.0","-42.2","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","3.4","8.5","0.0","2.0","8.7","0.0","-1.5","-42.2","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.3","0.7","0.0","0.2","0.7","0.0","-0.1","-42.2","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.3","0.7","0.0","0.2","0.7","0.0","-0.1","-42.2","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","1.3","3.2","0.0","0.7","3.3","0.0","-0.5","-42.2","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","1.3","3.2","0.0","0.7","3.3","0.0","-0.5","-42.2","1061","3"
"Heavy and tractor-trailer truck drivers","=""53-3032""","Line Item","1.2","3.1","0.1","0.7","3.1","0.0","-0.5","-42.2","1063","4"
"Material moving workers","=""53-7000""","Summary","1.8","4.6","0.0","1.1","4.6","0.0","-0.8","-42.2","1095","2"
"Conveyor operators and tenders","=""53-7011""","Line Item","0.5","1.3","1.7","0.3","1.3","0.9","-0.2","-42.2","1096","3"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.3","0.8","0.0","0.2","0.8","0.0","-0.1","-42.2","1100","3"
"Laborers and material movers","=""53-7060""","Summary","0.7","1.7","0.0","0.4","1.7","0.0","-0.3","-42.2","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","0.5","1.1","0.0","0.3","1.2","0.0","-0.2","-42.2","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.1","0.3","0.0","0.1","0.3","0.0","-0.1","-42.2","1106","4"
"Pumping station operators","=""53-7070""","Summary","0.2","0.4","0.5","0.1","0.4","0.3","-0.1","-42.2","1107","3"
"Pump operators, except wellhead pumpers","=""53-7072""","Line Item","0.1","0.4","1.3","0.1","0.4","0.7","-0.1","-42.2","1109","4"
"Tank car, truck, and ship loaders","=""53-7121""","Line Item","0.1","0.3","0.8","0.1","0.3","0.5","0.0","-42.2","1112","3"
