"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Purchasing managers","=""11-3061""","Line Item","0.2","0.2","0.3","0.2","0.2","0.2","0.0","0.4","22","3"
"Transportation, storage, and distribution managers","=""11-3071""","Line Item","0.2","0.3","0.1","0.2","0.3","0.1","0.0","0.4","23","3"
"Human resources managers","=""11-3121""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","0.4","25","3"
"Other management occupations","=""11-9000""","Summary","1.9","2.2","0.0","1.9","2.2","0.0","0.0","0.5","27","2"
"Architectural and engineering managers","=""11-9041""","Line Item","1.6","1.8","0.8","1.6","1.9","0.8","0.0","0.4","35","3"
"Managers, all other","=""11-9199""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","0.4","50","3"
"Business and financial operations occupations","=""13-0000""","Summary","5.2","5.9","0.0","5.2","6.1","0.0","0.0","0.1","51","1"
"Business operations specialists","=""13-1000""","Summary","4.2","4.8","0.1","4.2","4.9","0.1","0.0","0.2","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","1.2","1.3","0.2","1.0","1.2","0.2","-0.1","-9.7","54","3"
"Cost estimators","=""13-1051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.6","59","3"
"Human resources workers","=""13-1070""","Summary","0.5","0.6","0.1","0.5","0.6","0.1","0.0","-1.6","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.5","0.6","0.1","0.5","0.6","0.1","0.0","-1.6","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","1.3","1.5","0.1","1.4","1.6","0.1","0.1","7.1","64","3"
"Logisticians","=""13-1081""","Line Item","0.7","0.8","0.3","0.8","1.0","0.3","0.1","12.4","65","4"
"Project management specialists","=""13-1082""","Line Item","0.6","0.7","0.1","0.6","0.7","0.1","0.0","0.4","66","4"
"Management analysts","=""13-1111""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","67","3"
"Training and development specialists","=""13-1151""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.5","0.6","0.1","0.5","0.6","0.1","0.0","7.4","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.4","0.4","0.0","0.4","0.4","0.0","0.0","0.4","73","3"
"Financial specialists","=""13-2000""","Summary","1.0","1.1","0.0","1.0","1.2","0.0","0.0","-0.1","74","2"
"Accountants and auditors","=""13-2011""","Line Item","0.8","0.9","0.1","0.8","0.9","0.0","0.0","0.4","75","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","80","4"
"Computer and mathematical occupations","=""15-0000""","Summary","1.9","2.1","0.0","2.0","2.4","0.0","0.1","7.0","92","1"
"Computer occupations","=""15-1200""","Summary","1.6","1.9","0.0","1.7","2.0","0.0","0.1","5.2","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.5","0.5","0.1","0.5","0.5","0.1","0.0","1.6","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.4","0.5","0.1","0.4","0.5","0.1","0.0","0.4","95","4"
"Computer user support specialists","=""15-1232""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.6","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.3","0.3","0.0","0.2","0.3","0.0","0.0","-4.4","101","3"
"Computer network architects","=""15-1241""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.6","102","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.2","0.2","0.0","0.1","0.2","0.0","0.0","-4.6","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.7","0.8","0.0","0.8","0.9","0.0","0.1","13.5","106","3"
"Software developers","=""15-1252""","Line Item","0.6","0.6","0.0","0.7","0.8","0.0","0.1","15.4","108","4"
"Web developers","=""15-1254""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","10.4","110","4"
"Mathematical science occupations","=""15-2000""","Summary","0.2","0.3","0.1","0.3","0.3","0.1","0.0","18.7","113","2"
"Operations research analysts","=""15-2031""","Line Item","0.2","0.2","0.2","0.2","0.2","0.1","0.0","15.4","116","3"
"Data scientists","=""15-2051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","25.5","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","13.3","15.2","0.5","14.1","16.5","0.5","0.8","6.0","120","1"
"Engineers","=""17-2000""","Summary","10.7","12.2","0.6","11.5","13.5","0.6","0.8","7.8","128","2"
"Chemical engineers","=""17-2041""","Line Item","0.1","0.1","0.3","0.1","0.1","0.2","0.0","0.4","132","3"
"Electrical and electronics engineers","=""17-2070""","Summary","0.4","0.5","0.1","0.4","0.5","0.1","0.0","0.4","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.3","0.3","0.1","0.3","0.3","0.1","0.0","0.4","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","0.4","137","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","5.1","5.8","1.5","5.6","6.6","1.4","0.5","9.3","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","0.4","140","4"
"Industrial engineers","=""17-2112""","Line Item","5.1","5.8","1.6","5.6","6.5","1.5","0.5","9.4","141","4"
"Materials engineers","=""17-2131""","Line Item","0.1","0.1","0.5","0.1","0.1","0.5","0.0","0.4","143","3"
"Mechanical engineers","=""17-2141""","Line Item","4.2","4.8","1.5","4.5","5.3","1.4","0.4","8.4","144","3"
"Engineers, all other","=""17-2199""","Line Item","0.7","0.8","0.4","0.7","0.8","0.4","0.0","0.4","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","2.7","3.0","0.4","2.6","3.1","0.4","0.0","-1.4","149","2"
"Drafters","=""17-3010""","Summary","0.3","0.4","0.2","0.3","0.3","0.1","0.0","-8.9","150","3"
"Mechanical drafters","=""17-3013""","Line Item","0.3","0.3","0.6","0.3","0.3","0.5","0.0","-9.7","153","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","2.3","2.7","0.6","2.3","2.7","0.6","0.0","-0.3","155","3"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.5","0.5","0.4","0.5","0.5","0.4","0.0","0.4","158","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","1.5","1.7","2.1","1.5","1.7","2.0","0.0","0.4","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.3","0.3","0.7","0.3","0.3","0.7","0.0","-4.6","162","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","0.4","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.2","0.2","0.0","0.2","0.3","0.0","0.0","8.6","166","1"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","0.2","0.2","0.1","0.2","0.3","0.1","0.0","9.1","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","0.1","0.2","0.1","0.2","0.2","0.1","0.0","11.4","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","3.4","231","3"
"Legal occupations","=""23-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","4.2","255","1"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","0.4","355","1"
"Media and communication workers","=""27-3000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","0.4","389","2"
"Writers and editors","=""27-3040""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","393","3"
"Technical writers","=""27-3042""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","0.4","395","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-0.6","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.2","0.2","0.0","0.1","0.2","0.0","0.0","-0.6","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.2","0.2","0.0","0.1","0.2","0.0","0.0","-0.6","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.2","0.2","0.0","0.1","0.2","0.0","0.0","-0.6","587","4"
"Sales and related occupations","=""41-0000""","Summary","1.7","2.0","0.0","1.7","2.0","0.0","0.0","0.4","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","647","3"
"Retail sales workers","=""41-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","648","2"
"Sales representatives, services","=""41-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","1.3","1.5","0.1","1.3","1.6","0.1","0.0","0.4","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","0.4","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","1.1","1.3","0.1","1.1","1.3","0.1","0.0","0.4","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","665","2"
"Sales engineers","=""41-9031""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","0.4","672","3"
"Office and administrative support occupations","=""43-0000""","Summary","5.8","6.6","0.0","5.3","6.2","0.0","-0.5","-9.3","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.7","0.8","0.0","0.7","0.8","0.0","-0.1","-9.7","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.7","0.8","0.0","0.7","0.8","0.0","-0.1","-9.7","679","3"
"Financial clerks","=""43-3000""","Summary","0.6","0.7","0.0","0.6","0.6","0.0","-0.1","-10.2","684","2"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.5","0.6","0.0","0.5","0.6","0.0","-0.1","-9.7","687","3"
"Information and record clerks","=""43-4000""","Summary","1.1","1.2","0.0","1.0","1.1","0.0","-0.1","-10.6","693","2"
"Customer service representatives","=""43-4051""","Line Item","0.9","1.0","0.0","0.8","0.9","0.0","-0.1","-9.7","698","3"
"Order clerks","=""43-4151""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-19.7","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.1","0.0","0.0","0.1","0.0","0.0","-9.7","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-10.7","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","2.4","2.7","0.1","2.2","2.6","0.1","-0.2","-6.4","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.8","0.9","0.2","0.8","0.9","0.2","0.0","0.4","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","1.6","1.8","0.2","1.4","1.7","0.2","-0.2","-9.7","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","0.5","0.6","0.0","0.4","0.5","0.0","-0.1","-16.7","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-24.7","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.4","0.5","0.0","0.4","0.4","0.0","-0.1","-14.7","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.5","0.6","0.0","0.4","0.5","0.0","-0.1","-10.4","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.5","0.5","0.0","0.4","0.5","0.0","0.0","-9.7","737","3"
"Painters and paperhangers","=""47-2140""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","793","3"
"Painters, construction and maintenance","=""47-2141""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","794","4"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","4.8","5.5","0.1","5.2","6.1","0.1","0.4","9.3","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.3","0.4","0.1","0.3","0.4","0.1","0.0","0.4","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.3","0.4","0.1","0.3","0.4","0.1","0.0","0.4","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.3","0.4","0.1","0.3","0.4","0.1","0.0","-0.2","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.5","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-2.6","852","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.6","0.7","0.0","0.6","0.7","0.0","0.0","-1.5","857","2"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.4","0.4","0.1","0.4","0.4","0.1","0.0","-2.6","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.1","0.1","0.1","0.1","0.1","0.0","0.0","0.4","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","866","4"
"Small engine mechanics","=""49-3050""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","0.4","868","3"
"Outdoor power equipment and other small engine mechanics","=""49-3053""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","0.4","871","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","3.5","4.0","0.1","4.0","4.7","0.1","0.5","12.8","876","2"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","2.3","2.6","0.5","2.8","3.2","0.5","0.4","19.3","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","2.1","2.3","0.5","2.5","2.9","0.5","0.4","20.5","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.2","0.3","0.4","0.3","0.3","0.4","0.0","10.4","884","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.9","1.0","0.1","0.9","1.0","0.1","0.0","0.4","896","3"
"Wind turbine service technicians","=""49-9081""","Line Item","0.2","0.2","1.5","0.2","0.2","1.0","0.0","0.4","897","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","0.4","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","0.4","905","4"
"Production occupations","=""51-0000""","Summary","44.1","50.2","0.5","40.8","47.7","0.5","-3.2","-7.4","907","1"
"Supervisors of production workers","=""51-1000""","Summary","2.6","3.0","0.4","2.6","3.1","0.4","0.0","0.4","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","2.6","3.0","0.4","2.6","3.1","0.4","0.0","0.4","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","15.2","17.3","0.8","13.4","15.7","0.7","-1.8","-11.7","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","0.8","0.9","0.3","0.7","0.9","0.2","-0.1","-9.9","912","3"
"Coil winders, tapers, and finishers","=""51-2021""","Line Item","0.4","0.5","3.8","0.3","0.4","3.6","-0.1","-19.7","913","4"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","0.4","0.5","0.1","0.4","0.5","0.1","0.0","0.4","914","4"
"Engine and other machine assemblers","=""51-2031""","Line Item","8.3","9.4","16.2","7.5","8.7","18.1","-0.8","-9.7","915","3"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","6.0","6.9","0.4","5.1","6.0","0.4","-0.9","-14.7","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","16.4","18.7","1.0","16.0","18.7","1.0","-0.5","-2.9","931","2"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","3.1","3.5","1.0","2.7","3.2","1.0","-0.3","-11.1","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","0.7","0.8","0.4","0.6","0.7","0.4","-0.1","-9.7","937","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","1.1","1.3","1.5","1.0","1.2","1.5","-0.1","-9.7","939","4"
"Lathe and turning machine tool setters, operators, and tenders, metal and plastic","=""51-4034""","Line Item","0.9","1.0","4.4","0.8","0.9","4.4","-0.1","-9.7","940","4"
"Machinists","=""51-4041""","Line Item","7.5","8.5","2.3","7.5","8.8","2.2","0.0","0.4","942","3"
"Metal furnace operators, tenders, pourers, and casters","=""51-4050""","Summary","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-4.2","943","3"
"Model makers and patternmakers, metal and plastic","=""51-4060""","Summary","0.1","0.1","1.0","0.0","0.1","1.0","0.0","-19.7","946","3"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","1.6","1.8","1.1","1.6","1.9","1.1","0.0","0.4","952","3"
"Tool and die makers","=""51-4111""","Line Item","0.4","0.5","0.6","0.4","0.5","0.7","0.0","0.4","953","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","1.6","1.8","0.3","1.6","1.9","0.3","0.0","-0.6","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","1.5","1.7","0.3","1.5","1.7","0.3","0.0","0.4","955","4"
"Welding, soldering, and brazing machine setters, operators, and tenders","=""51-4122""","Line Item","0.2","0.2","0.5","0.1","0.2","0.5","0.0","-9.7","956","4"
"Miscellaneous metal workers and plastic workers","=""51-4190""","Summary","0.8","0.9","1.0","0.7","0.8","1.0","-0.1","-9.5","957","3"
"Plating machine setters, operators, and tenders, metal and plastic","=""51-4193""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-9.7","960","4"
"Other production occupations","=""51-9000""","Summary","9.8","11.1","0.4","8.8","10.3","0.3","-1.0","-10.3","1009","2"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-7.3","1013","3"
"Crushing, grinding, and polishing machine setters, operators, and tenders","=""51-9021""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-4.6","1014","4"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","2.7","3.1","0.5","2.2","2.6","0.4","-0.5","-19.7","1022","3"
"Packaging and filling machine operators and tenders","=""51-9111""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","0.4","1028","3"
"Painting workers","=""51-9120""","Summary","0.4","0.5","0.2","0.4","0.5","0.2","0.0","0.4","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.4","0.5","0.2","0.4","0.5","0.2","0.0","0.4","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","5.3","6.1","2.5","4.9","5.7","2.4","-0.4","-8.3","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","5.0","5.7","2.8","4.5","5.3","2.7","-0.5","-9.7","1035","4"
"Computer numerically controlled tool programmers","=""51-9162""","Line Item","0.3","0.3","1.1","0.3","0.4","1.0","0.0","13.4","1036","4"
"Miscellaneous production workers","=""51-9190""","Summary","0.9","1.1","0.1","0.9","1.1","0.1","0.0","-2.5","1037","3"
"Cleaning, washing, and metal pickling equipment operators and tenders","=""51-9192""","Line Item","0.1","0.1","0.5","0.1","0.1","0.4","0.0","0.4","1039","4"
"Helpers--production workers","=""51-9198""","Line Item","0.3","0.3","0.1","0.2","0.3","0.1","0.0","-9.7","1045","4"
"Production workers, all other","=""51-9199""","Line Item","0.6","0.7","0.2","0.6","0.7","0.2","0.0","0.4","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","2.7","3.1","0.0","2.7","3.2","0.0","0.0","0.4","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.1","0.2","0.0","0.1","0.2","0.0","0.0","0.4","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.1","0.2","0.0","0.1","0.2","0.0","0.0","0.4","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","1061","3"
"Material moving workers","=""53-7000""","Summary","2.5","2.8","0.0","2.5","2.9","0.0","0.0","0.4","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.3","0.3","0.0","0.3","0.3","0.0","0.0","0.4","1100","3"
"Laborers and material movers","=""53-7060""","Summary","2.2","2.5","0.0","2.2","2.6","0.0","0.0","0.4","1101","3"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","1.6","1.8","0.1","1.6","1.9","0.1","0.0","0.4","1103","4"
"Packers and packagers, hand","=""53-7064""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","0.4","1105","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.5","0.6","0.0","0.5","0.6","0.0","0.0","0.4","1106","4"
