"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","7.9","9.3","0.4","8.8","10.6","0.3","0.8","10.3","106","3"
"Computer programmers","=""15-1251""","Line Item","0.1","0.2","0.1","0.1","0.1","0.1","0.0","-20.4","107","4"
"Software developers","=""15-1252""","Line Item","6.5","7.7","0.4","7.3","8.8","0.4","0.8","11.6","108","4"
"Software quality assurance analysts and testers","=""15-1253""","Line Item","0.9","1.1","0.5","1.0","1.2","0.4","0.1","6.8","109","4"
"Web developers","=""15-1254""","Line Item","0.1","0.1","0.1","0.1","0.2","0.1","0.0","6.8","110","4"
"Web and digital interface designers","=""15-1255""","Line Item","0.2","0.2","0.2","0.2","0.3","0.2","0.0","6.8","111","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.8","0.9","0.2","0.7","0.9","0.1","0.0","-2.9","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.1","0.2","0.0","0.2","0.2","0.0","0.0","17.1","113","2"
"Data scientists","=""15-2051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","21.4","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","15.0","17.6","0.6","14.7","17.9","0.5","-0.3","-1.8","120","1"
"Engineers","=""17-2000""","Summary","10.9","12.8","0.6","11.1","13.4","0.6","0.1","1.3","128","2"
"Aerospace engineers","=""17-2011""","Line Item","0.5","0.6","0.8","0.5","0.6","0.7","0.0","-2.9","129","3"
"Civil engineers","=""17-2051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.9","133","3"
"Computer hardware engineers","=""17-2061""","Line Item","0.9","1.1","1.2","0.9","1.1","1.1","0.0","-2.9","134","3"
"Electrical and electronics engineers","=""17-2070""","Summary","4.4","5.2","1.5","4.4","5.4","1.4","0.0","0.1","135","3"
"Electrical engineers","=""17-2071""","Line Item","2.7","3.2","1.4","2.8","3.4","1.4","0.1","1.9","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","1.7","2.0","1.5","1.7","2.0","1.4","-0.1","-2.9","137","4"
"Industrial engineers, including health and safety","=""17-2110""","Summary","2.3","2.7","0.7","2.5","3.0","0.6","0.1","5.8","139","3"
"Industrial engineers","=""17-2112""","Line Item","2.3","2.7","0.7","2.5","3.0","0.7","0.1","5.8","141","4"
"Materials engineers","=""17-2131""","Line Item","0.1","0.1","0.4","0.1","0.1","0.3","0.0","-2.9","143","3"
"Mechanical engineers","=""17-2141""","Line Item","1.6","1.9","0.6","1.7","2.1","0.5","0.1","4.8","144","3"
"Engineers, all other","=""17-2199""","Line Item","1.0","1.1","0.6","0.9","1.1","0.5","0.0","-2.9","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","4.1","4.8","0.6","3.7","4.4","0.5","-0.4","-10.1","149","2"
"Drafters","=""17-3010""","Summary","0.3","0.4","0.2","0.3","0.4","0.2","0.0","-6.9","150","3"
"Electrical and electronics drafters","=""17-3012""","Line Item","0.2","0.2","0.8","0.2","0.2","0.8","0.0","-2.9","152","4"
"Mechanical drafters","=""17-3013""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-12.6","153","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","3.7","4.4","0.9","3.3","4.1","0.8","-0.4","-10.4","155","3"
"Aerospace engineering and operations technologists and technicians","=""17-3021""","Line Item","0.3","0.3","2.6","0.3","0.3","2.3","0.0","-2.9","156","4"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","2.6","3.0","2.5","2.3","2.7","2.2","-0.3","-12.6","158","4"
"Electro-mechanical and mechatronics technologists and technicians","=""17-3024""","Line Item","0.3","0.3","1.9","0.3","0.3","1.7","0.0","-9.7","159","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.3","0.3","0.4","0.3","0.3","0.4","0.0","-2.9","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.1","0.2","0.4","0.1","0.2","0.3","0.0","-7.8","162","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","0.1","0.1","0.2","0.1","0.1","0.1","0.0","-2.9","164","4"
"Life, physical, and social science occupations","=""19-0000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-1.5","166","1"
"Physical scientists","=""19-2000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.9","184","2"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.9","213","2"
"Chemical technicians","=""19-4031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-2.9","218","3"
"Legal occupations","=""23-0000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","1.0","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","1.9","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","1.9","257","3"
"Lawyers","=""23-1011""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","1.9","258","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.5","0.5","0.0","0.4","0.5","0.0","0.0","-2.9","355","1"
"Art and design workers","=""27-1000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.9","356","2"
"Designers","=""27-1020""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.9","363","3"
"Graphic designers","=""27-1024""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.9","367","4"
"Media and communication workers","=""27-3000""","Summary","0.3","0.4","0.0","0.3","0.4","0.0","0.0","-2.9","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.9","392","3"
"Writers and editors","=""27-3040""","Summary","0.2","0.3","0.1","0.2","0.3","0.1","0.0","-2.9","393","3"
"Technical writers","=""27-3042""","Line Item","0.2","0.3","0.4","0.2","0.3","0.4","0.0","-2.9","395","4"
"Protective service occupations","=""33-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-10.0","522","1"
"Other protective service workers","=""33-9000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-10.7","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-10.7","549","3"
"Security guards","=""33-9032""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-10.7","551","4"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.9","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.9","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.9","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.9","587","4"
"Sales and related occupations","=""41-0000""","Summary","3.9","4.5","0.0","3.8","4.6","0.0","-0.1","-2.9","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-2.9","645","2"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-2.9","647","3"
"Sales representatives, services","=""41-3000""","Summary","0.4","0.4","0.0","0.4","0.5","0.0","0.0","-2.9","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.4","0.4","0.0","0.4","0.5","0.0","0.0","-2.9","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","2.9","3.4","0.2","2.8","3.4","0.2","-0.1","-2.9","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.9","1.0","0.3","0.9","1.0","0.3","0.0","-2.9","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","2.0","2.4","0.2","2.0","2.4","0.1","-0.1","-2.9","664","3"
"Other sales and related workers","=""41-9000""","Summary","0.4","0.5","0.0","0.4","0.5","0.0","0.0","-2.9","665","2"
"Sales engineers","=""41-9031""","Line Item","0.3","0.3","0.5","0.3","0.4","0.5","0.0","-2.9","672","3"
"Miscellaneous sales and related workers","=""41-9090""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-2.9","674","3"
"Sales and related workers, all other","=""41-9099""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-2.9","676","4"
"Office and administrative support occupations","=""43-0000""","Summary","7.6","8.9","0.0","6.6","8.0","0.0","-1.0","-13.1","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.7","0.8","0.0","0.6","0.7","0.0","-0.1","-12.6","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.7","0.8","0.0","0.6","0.7","0.0","-0.1","-12.6","679","3"
"Financial clerks","=""43-3000""","Summary","1.1","1.3","0.0","1.0","1.2","0.0","-0.1","-13.1","684","2"
"Bill and account collectors","=""43-3011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-12.6","685","3"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-12.6","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","0.8","0.9","0.0","0.7","0.9","0.0","-0.1","-12.6","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.1","0.0","0.0","0.0","0.0","0.0","-22.3","689","3"
"Procurement clerks","=""43-3061""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-12.6","690","3"
"Information and record clerks","=""43-4000""","Summary","1.5","1.8","0.0","1.3","1.6","0.0","-0.2","-14.3","693","2"
"Customer service representatives","=""43-4051""","Line Item","1.1","1.3","0.0","0.9","1.1","0.0","-0.1","-12.6","698","3"
"Order clerks","=""43-4151""","Line Item","0.3","0.3","0.2","0.2","0.2","0.2","-0.1","-22.3","706","3"
"Human resources assistants, except payroll and timekeeping","=""43-4161""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-12.6","707","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-13.6","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","2.5","2.9","0.1","2.2","2.7","0.1","-0.2","-9.0","711","2"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.9","1.1","0.2","0.9","1.1","0.2","0.0","-2.9","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","1.5","1.8","0.2","1.3","1.6","0.2","-0.2","-12.6","723","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","1.0","1.2","0.0","0.8","1.0","0.0","-0.2","-20.5","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.3","0.3","0.1","0.2","0.3","0.1","-0.1","-27.2","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","0.7","0.8","0.0","0.6","0.7","0.0","-0.1","-17.5","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","0.8","0.9","0.0","0.7","0.8","0.0","-0.1","-14.3","730","2"
"Office clerks, general","=""43-9061""","Line Item","0.7","0.8","0.0","0.6","0.7","0.0","-0.1","-12.6","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-2.9","763","1"
"Painters and paperhangers","=""47-2140""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.9","793","3"
"Painters, construction and maintenance","=""47-2141""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.9","794","4"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","2.2","2.6","0.0","2.2","2.6","0.0","-0.1","-3.5","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-2.9","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","0.2","0.3","0.0","0.2","0.3","0.0","0.0","-2.9","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.9","1.1","0.2","0.9","1.1","0.2","0.0","-4.3","843","2"
"Computer, automated teller, and office machine repairers","=""49-2011""","Line Item","0.2","0.2","0.2","0.2","0.2","0.2","0.0","-2.9","844","3"
"Radio and telecommunications equipment installers and repairers","=""49-2020""","Summary","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-2.9","845","3"
"Radio, cellular, and tower equipment installers and repairers","=""49-2021""","Line Item","0.1","0.1","0.7","0.1","0.1","0.7","0.0","-2.9","846","4"
"Telecommunications equipment installers and repairers, except line installers","=""49-2022""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-2.9","847","4"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.6","0.7","0.2","0.5","0.6","0.2","0.0","-5.3","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.5","0.5","0.8","0.4","0.5","0.8","0.0","-5.8","852","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","1.1","1.3","0.0","1.1","1.3","0.0","0.0","-2.9","876","2"
"Control and valve installers and repairers","=""49-9010""","Summary","0.2","0.2","0.3","0.2","0.2","0.2","0.0","-2.9","877","3"
"Control and valve installers and repairers, except mechanical door","=""49-9012""","Line Item","0.2","0.2","0.4","0.2","0.2","0.4","0.0","-2.9","879","4"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.9","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.9","883","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.5","0.6","0.0","0.5","0.6","0.0","0.0","-2.9","896","3"
"Miscellaneous installation, maintenance, and repair workers","=""49-9090""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.9","898","3"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-2.9","905","4"
"Production occupations","=""51-0000""","Summary","20.9","24.5","0.2","19.3","23.4","0.2","-1.6","-7.8","907","1"
"Supervisors of production workers","=""51-1000""","Summary","1.9","2.2","0.3","1.8","2.2","0.3","-0.1","-2.9","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","1.9","2.2","0.3","1.8","2.2","0.3","-0.1","-2.9","909","3"
"Assemblers and fabricators","=""51-2000""","Summary","13.5","15.8","0.7","12.6","15.3","0.7","-0.9","-7.0","910","2"
"Electrical, electronics, and electromechanical assemblers","=""51-2020""","Summary","9.8","11.5","3.3","9.5","11.5","3.1","-0.3","-2.9","912","3"
"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers","=""51-2028""","Line Item","9.8","11.5","3.5","9.5","11.5","3.2","-0.3","-2.9","914","4"
"Structural metal fabricators and fitters","=""51-2041""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-22.3","916","3"
"Miscellaneous assemblers and fabricators","=""51-2090""","Line Item","3.6","4.2","0.2","3.0","3.6","0.2","-0.6","-17.5","919","3"
"Metal workers and plastic workers","=""51-4000""","Summary","2.1","2.4","0.1","1.9","2.4","0.1","-0.1","-6.3","931","2"
"Forming machine setters, operators, and tenders, metal and plastic","=""51-4020""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-7.8","932","3"
"Extruding and drawing machine setters, operators, and tenders, metal and plastic","=""51-4021""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-7.8","933","4"
"Machine tool cutting setters, operators, and tenders, metal and plastic","=""51-4030""","Summary","0.4","0.4","0.1","0.3","0.4","0.1","0.0","-13.3","936","3"
"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","=""51-4031""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-12.6","937","4"
"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","=""51-4033""","Line Item","0.1","0.2","0.2","0.1","0.1","0.2","0.0","-12.6","939","4"
"Machinists","=""51-4041""","Line Item","0.6","0.8","0.2","0.6","0.8","0.2","0.0","-2.9","942","3"
"Molders and molding machine setters, operators, and tenders, metal and plastic","=""51-4070""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-7.8","949","3"
"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","=""51-4072""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-7.8","951","4"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","0.1","0.2","0.1","0.1","0.2","0.1","0.0","-2.9","952","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.6","0.7","0.1","0.6","0.7","0.1","0.0","-5.1","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.5","0.6","0.1","0.5","0.6","0.1","0.0","-2.9","955","4"
"Welding, soldering, and brazing machine setters, operators, and tenders","=""51-4122""","Line Item","0.1","0.2","0.4","0.1","0.2","0.4","0.0","-12.6","956","4"
"Miscellaneous metal workers and plastic workers","=""51-4190""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-12.6","957","3"
"Plating machine setters, operators, and tenders, metal and plastic","=""51-4193""","Line Item","0.1","0.1","0.2","0.0","0.1","0.2","0.0","-12.6","960","4"
"Other production occupations","=""51-9000""","Summary","3.4","4.0","0.1","2.9","3.6","0.1","-0.5","-14.7","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","2.5","3.0","0.4","2.1","2.5","0.4","-0.4","-17.5","1022","3"
"Painting workers","=""51-9120""","Summary","0.2","0.3","0.1","0.2","0.3","0.1","0.0","-2.9","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.2","0.3","0.1","0.2","0.3","0.1","0.0","-2.9","1031","4"
"Computer numerically controlled tool operators and programmers","=""51-9160""","Summary","0.5","0.6","0.2","0.5","0.6","0.2","0.0","-8.2","1034","3"
"Computer numerically controlled tool operators","=""51-9161""","Line Item","0.4","0.5","0.2","0.3","0.4","0.2","-0.1","-12.6","1035","4"
"Computer numerically controlled tool programmers","=""51-9162""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","9.7","1036","4"
"Miscellaneous production workers","=""51-9190""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-8.6","1037","3"
"Transportation and material moving occupations","=""53-0000""","Summary","3.2","3.8","0.0","3.1","3.8","0.0","-0.1","-2.9","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-2.9","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-2.9","1050","3"
"Motor vehicle operators","=""53-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.9","1059","2"
"Driver/sales workers and truck drivers","=""53-3030""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.9","1061","3"
"Material moving workers","=""53-7000""","Summary","3.0","3.5","0.0","2.9","3.5","0.0","-0.1","-2.9","1095","2"
"Industrial truck and tractor operators","=""53-7051""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-2.9","1100","3"
"Laborers and material movers","=""53-7060""","Summary","2.8","3.3","0.0","2.7","3.3","0.0","-0.1","-2.9","1101","3"
"Cleaners of vehicles and equipment","=""53-7061""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-2.9","1102","4"
"Laborers and freight, stock, and material movers, hand","=""53-7062""","Line Item","1.9","2.2","0.1","1.8","2.2","0.1","-0.1","-2.9","1103","4"
"Stockers and order fillers","=""53-7065""","Line Item","0.6","0.7","0.0","0.6","0.7","0.0","0.0","-2.9","1106","4"
