"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Total, all occupations","=""00-0000""","Summary","283.7","100.0","0.2","292.1","100.0","0.2","8.4","3.0","","0"
"Management occupations","=""11-0000""","Summary","18.2","6.4","0.1","19.1","6.5","0.1","0.9","4.9","2","1"
"Top executives","=""11-1000""","Summary","16.6","5.9","0.4","17.4","6.0","0.4","0.8","4.8","3","2"
"Chief executives","=""11-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-10.8","4","3"
"General and operations managers","=""11-1021""","Line Item","16.5","5.8","0.5","17.3","5.9","0.5","0.8","4.9","5","3"
"Advertising, marketing, promotions, public relations, and sales managers","=""11-2000""","Summary","0.3","0.1","0.0","0.4","0.1","0.0","0.0","4.9","7","2"
"Marketing and sales managers","=""11-2020""","Summary","0.3","0.1","0.0","0.4","0.1","0.0","0.0","4.9","9","3"
"Sales managers","=""11-2022""","Line Item","0.3","0.1","0.1","0.3","0.1","0.1","0.0","4.9","11","4"
"Operations specialties managers","=""11-3000""","Summary","0.5","0.2","0.0","0.5","0.2","0.0","0.0","7.9","15","2"
"Administrative services and facilities managers","=""11-3010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","16","3"
"Administrative services managers","=""11-3012""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","17","4"
"Financial managers","=""11-3031""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","15.4","20","3"
"Industrial production managers","=""11-3051""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","4.9","21","3"
"Other management occupations","=""11-9000""","Summary","0.8","0.3","0.0","0.8","0.3","0.0","0.0","4.9","27","2"
"Managers, all other","=""11-9199""","Line Item","0.8","0.3","0.1","0.8","0.3","0.1","0.0","4.9","50","3"
"Business and financial operations occupations","=""13-0000""","Summary","18.8","6.6","0.2","19.6","6.7","0.2","0.8","4.4","51","1"
"Business operations specialists","=""13-1000""","Summary","17.7","6.2","0.2","18.5","6.3","0.2","0.8","4.4","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","0.7","0.2","0.1","0.6","0.2","0.1","0.0","-5.6","54","3"
"Claims adjusters, appraisers, examiners, and investigators","=""13-1030""","Summary","0.4","0.1","0.1","0.4","0.1","0.1","0.0","-5.6","55","3"
"Claims adjusters, examiners, and investigators","=""13-1031""","Line Item","0.4","0.1","0.1","0.4","0.1","0.1","0.0","-5.6","56","4"
"Cost estimators","=""13-1051""","Line Item","15.5","5.5","6.7","16.3","5.6","7.2","0.8","4.9","59","3"
"Human resources workers","=""13-1070""","Summary","0.1","0.1","0.0","0.2","0.1","0.0","0.0","2.8","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.1","0.1","0.0","0.2","0.1","0.0","0.0","2.8","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","5.1","64","3"
"Project management specialists","=""13-1082""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","66","4"
"Training and development specialists","=""13-1151""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.5","0.2","0.1","0.5","0.2","0.1","0.1","12.2","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","4.9","73","3"
"Financial specialists","=""13-2000""","Summary","1.1","0.4","0.0","1.1","0.4","0.0","0.0","4.3","74","2"
"Accountants and auditors","=""13-2011""","Line Item","0.9","0.3","0.1","1.0","0.3","0.1","0.0","4.9","75","3"
"Property appraisers and assessors","=""13-2020""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","4.9","76","3"
"Computer and mathematical occupations","=""15-0000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","7.1","92","1"
"Computer occupations","=""15-1200""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","7.1","93","2"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.9","355","1"
"Art and design workers","=""27-1000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","356","2"
"Designers","=""27-1020""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","363","3"
"Media and communication equipment workers","=""27-4000""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","4.9","401","2"
"Photographers","=""27-4021""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","4.9","407","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","1.6","0.6","0.0","1.7","0.6","0.0","0.1","3.9","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","1.6","0.6","0.0","1.7","0.6","0.0","0.1","3.9","585","2"
"Building cleaning workers","=""37-2010""","Summary","1.6","0.6","0.0","1.7","0.6","0.0","0.1","3.9","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","1.6","0.6","0.1","1.6","0.6","0.1","0.1","3.8","587","4"
"Sales and related occupations","=""41-0000""","Summary","10.9","3.8","0.1","11.4","3.9","0.1","0.5","4.7","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.4","0.2","0.0","0.5","0.2","0.0","0.0","4.9","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","0.3","0.1","0.0","0.3","0.1","0.0","0.0","4.9","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","4.9","647","3"
"Retail sales workers","=""41-2000""","Summary","8.5","3.0","0.1","8.9","3.0","0.1","0.4","4.7","648","2"
"Cashiers","=""41-2010""","Summary","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-10.8","649","3"
"Cashiers","=""41-2011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-10.8","650","4"
"Counter and rental clerks and parts salespersons","=""41-2020""","Summary","7.4","2.6","1.1","7.8","2.7","1.2","0.4","4.9","652","3"
"Counter and rental clerks","=""41-2021""","Line Item","3.3","1.2","0.9","3.5","1.2","0.9","0.2","4.9","653","4"
"Parts salespersons","=""41-2022""","Line Item","4.1","1.5","1.6","4.3","1.5","1.6","0.2","4.9","654","4"
"Retail salespersons","=""41-2031""","Line Item","1.0","0.3","0.0","1.0","0.3","0.0","0.0","4.9","655","3"
"Sales representatives, services","=""41-3000""","Summary","1.5","0.5","0.1","1.6","0.6","0.1","0.1","4.9","656","2"
