"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Self-enrichment teachers","=""25-3021""","Line Item","1.3","0.2","0.4","1.4","0.2","0.4","0.1","9.2","337","3"
"Substitute teachers, short-term","=""25-3031""","Line Item","0.3","0.0","0.1","0.4","0.0","0.1","0.0","9.2","338","3"
"Teachers and instructors, all other","=""25-3099""","Line Item","0.3","0.0","0.2","0.3","0.0","0.2","0.0","9.2","340","3"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","2.5","0.3","0.1","2.7","0.3","0.1","0.2","7.6","355","1"
"Art and design workers","=""27-1000""","Summary","0.9","0.1","0.1","0.9","0.1","0.1","0.0","4.8","356","2"
"Designers","=""27-1020""","Summary","0.9","0.1","0.1","0.9","0.1","0.1","0.0","4.8","363","3"
"Floral designers","=""27-1023""","Line Item","0.6","0.1","1.1","0.6","0.1","1.3","0.0","2.6","366","4"
"Set and exhibit designers","=""27-1027""","Line Item","0.1","0.0","0.5","0.1","0.0","0.5","0.0","9.2","370","4"
"Designers, all other","=""27-1029""","Line Item","0.2","0.0","0.5","0.2","0.0","0.5","0.0","9.2","371","4"
"Entertainers and performers, sports and related workers","=""27-2000""","Summary","0.5","0.1","0.1","0.5","0.1","0.1","0.0","9.2","372","2"
"Actors, producers, and directors","=""27-2010""","Summary","0.5","0.1","0.2","0.5","0.1","0.2","0.0","9.2","373","3"
"Actors","=""27-2011""","Line Item","0.5","0.1","0.6","0.5","0.1","0.7","0.0","9.2","374","4"
"Media and communication workers","=""27-3000""","Summary","1.1","0.1","0.1","1.2","0.1","0.1","0.1","9.2","389","2"
"Writers and editors","=""27-3040""","Summary","1.1","0.1","0.3","1.2","0.1","0.4","0.1","9.2","393","3"
"Writers and authors","=""27-3043""","Line Item","1.1","0.1","0.8","1.2","0.1","0.8","0.1","9.2","396","4"
"Protective service occupations","=""33-0000""","Summary","1.6","0.2","0.0","1.6","0.2","0.0","0.0","0.5","522","1"
"Other protective service workers","=""33-9000""","Summary","1.6","0.2","0.1","1.6","0.2","0.1","0.0","0.5","546","2"
"Security guards and gambling surveillance officers","=""33-9030""","Summary","1.6","0.2","0.1","1.6","0.2","0.1","0.0","0.5","549","3"
"Security guards","=""33-9032""","Line Item","1.6","0.2","0.1","1.6","0.2","0.1","0.0","0.4","551","4"
"Food preparation and serving related occupations","=""35-0000""","Summary","5.6","0.7","0.0","6.1","0.7","0.0","0.5","9.2","558","1"
"Cooks and food preparation workers","=""35-2000""","Summary","2.6","0.3","0.1","2.9","0.3","0.1","0.2","9.2","562","2"
"Cooks","=""35-2010""","Summary","2.6","0.3","0.1","2.9","0.3","0.1","0.2","9.2","563","3"
"Cooks, private household","=""35-2013""","Line Item","2.6","0.3","7.7","2.9","0.3","8.9","0.2","9.2","566","4"
"Food and beverage serving workers","=""35-3000""","Summary","3.0","0.4","0.0","3.2","0.4","0.0","0.3","9.2","571","2"
"Fast food and counter workers","=""35-3023""","Line Item","1.4","0.2","0.0","1.6","0.2","0.0","0.1","9.2","573","3"
"Food servers, nonrestaurant","=""35-3041""","Line Item","1.5","0.2","0.6","1.7","0.2","0.6","0.1","9.2","575","3"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","11.6","1.4","0.2","12.6","1.5","0.2","1.1","9.1","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","2.9","0.3","0.1","3.2","0.4","0.1","0.3","8.9","585","2"
"Building cleaning workers","=""37-2010""","Summary","2.1","0.2","0.1","2.2","0.3","0.1","0.2","8.7","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.8","0.1","0.0","0.9","0.1","0.0","0.1","8.1","587","4"
"Maids and housekeeping cleaners","=""37-2012""","Line Item","1.3","0.2","0.1","1.4","0.2","0.1","0.1","9.2","588","4"
"Pest control workers","=""37-2021""","Line Item","0.9","0.1","0.9","0.9","0.1","1.0","0.1","9.2","590","3"
"Grounds maintenance workers","=""37-3000""","Summary","8.7","1.0","0.7","9.5","1.1","0.7","0.8","9.2","591","2"
"Landscaping and groundskeeping workers","=""37-3011""","Line Item","7.3","0.9","0.6","8.0","0.9","0.7","0.7","9.2","592","3"
"Pesticide handlers, sprayers, and applicators, vegetation","=""37-3012""","Line Item","0.9","0.1","3.7","0.9","0.1","4.0","0.1","9.2","593","3"
"Tree trimmers and pruners","=""37-3013""","Line Item","0.5","0.1","0.7","0.5","0.1","0.8","0.0","9.2","594","3"
"Personal care and service occupations","=""39-0000""","Summary","4.1","0.5","0.1","4.4","0.5","0.1","0.4","9.2","596","1"
"Other personal care and service workers","=""39-9000""","Summary","4.1","0.5","0.2","4.4","0.5","0.2","0.4","9.2","637","2"
"Personal care and service workers, all other","=""39-9099""","Line Item","4.1","0.5","4.7","4.4","0.5","4.2","0.4","9.2","643","3"
"Sales and related occupations","=""41-0000""","Summary","25.3","3.0","0.2","26.3","3.1","0.2","1.0","4.0","644","1"
"Supervisors of sales workers","=""41-1000""","Summary","0.3","0.0","0.0","0.3","0.0","0.0","0.0","9.2","645","2"
"First-line supervisors of retail sales workers","=""41-1011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","9.2","646","3"
"First-line supervisors of non-retail sales workers","=""41-1012""","Line Item","0.1","0.0","0.0","0.2","0.0","0.0","0.0","9.2","647","3"
"Retail sales workers","=""41-2000""","Summary","8.6","1.0","0.1","8.1","0.9","0.1","-0.5","-6.1","648","2"
"Cashiers","=""41-2010""","Summary","8.0","1.0","0.2","7.4","0.9","0.2","-0.6","-7.2","649","3"
"Cashiers","=""41-2011""","Line Item","8.0","1.0","0.2","7.4","0.9","0.2","-0.6","-7.2","650","4"
"Retail salespersons","=""41-2031""","Line Item","0.6","0.1","0.0","0.6","0.1","0.0","0.1","9.2","655","3"
"Sales representatives, services","=""41-3000""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","9.2","656","2"
"Advertising sales agents","=""41-3011""","Line Item","0.2","0.0","0.2","0.2","0.0","0.2","0.0","9.2","657","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","16.2","1.9","1.0","17.7","2.0","1.1","1.5","9.2","662","2"
"Sales representatives, wholesale and manufacturing, technical and scientific products","=""41-4011""","Line Item","0.3","0.0","0.1","0.3","0.0","0.1","0.0","9.2","663","3"
"Sales representatives, wholesale and manufacturing, except technical and scientific products","=""41-4012""","Line Item","15.9","1.9","1.2","17.3","2.0","1.3","1.5","9.2","664","3"
"Office and administrative support occupations","=""43-0000""","Summary","38.1","4.6","0.2","36.9","4.3","0.2","-1.2","-3.1","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","0.3","0.0","0.0","0.3","0.0","0.0","0.0","-1.8","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","0.3","0.0","0.0","0.3","0.0","0.0","0.0","-1.8","679","3"
"Financial clerks","=""43-3000""","Summary","15.3","1.8","0.5","14.9","1.7","0.5","-0.4","-2.3","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","1.6","0.2","0.3","1.6","0.2","0.3","0.0","-1.8","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","12.9","1.5","0.7","12.7","1.5","0.8","-0.2","-1.8","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.8","0.1","0.5","0.7","0.1","0.5","-0.1","-12.7","689","3"
"Information and record clerks","=""43-4000""","Summary","5.4","0.6","0.1","5.3","0.6","0.1","-0.1","-1.8","693","2"
"Customer service representatives","=""43-4051""","Line Item","5.0","0.6","0.2","5.0","0.6","0.2","-0.1","-1.8","698","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.3","0.0","0.0","0.3","0.0","0.0","0.0","-2.9","708","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","5.3","0.6","0.2","5.3","0.6","0.2","0.1","1.4","711","2"
"Couriers and messengers","=""43-5021""","Line Item","1.4","0.2","0.7","1.6","0.2","0.7","0.1","9.2","713","3"
"Dispatchers","=""43-5030""","Summary","0.2","0.0","0.0","0.2","0.0","0.0","0.0","3.7","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","3.7","716","4"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","1.3","0.2","0.1","1.2","0.1","0.2","0.0","-1.8","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","2.4","0.3","4.3","2.4","0.3","4.4","0.0","-1.8","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","6.9","0.8","0.2","6.2","0.7","0.2","-0.7","-9.5","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","1.4","0.2","0.3","1.2","0.1","0.3","-0.3","-18.1","726","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","5.4","0.7","0.3","5.1","0.6","0.3","-0.4","-7.2","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","5.0","0.6","0.1","4.8","0.6","0.2","-0.1","-2.9","730","2"
"Desktop publishers","=""43-9031""","Line Item","0.2","0.0","1.8","0.1","0.0","1.9","0.0","-8.3","734","3"
"Office clerks, general","=""43-9061""","Line Item","2.6","0.3","0.1","2.5","0.3","0.1","0.0","-1.8","737","3"
"Office and administrative support workers, all other","=""43-9199""","Line Item","2.2","0.3","1.0","2.1","0.2","1.1","-0.1","-3.9","741","3"
"Farming, fishing, and forestry occupations","=""45-0000""","Summary","465.6","55.8","46.7","465.2","54.0","47.6","-0.4","-0.1","742","1"
"Supervisors of farming, fishing, and forestry workers","=""45-1000""","Summary","19.6","2.3","34.6","21.4","2.5","36.7","1.8","9.2","743","2"
"First-line supervisors of farming, fishing, and forestry workers","=""45-1011""","Line Item","19.6","2.3","34.6","21.4","2.5","36.7","1.8","9.2","744","3"
"Agricultural workers","=""45-2000""","Summary","445.8","53.4","52.5","443.6","51.5","53.3","-2.2","-0.5","745","2"
"Agricultural inspectors","=""45-2011""","Line Item","0.3","0.0","2.2","0.3","0.0","2.4","0.0","9.2","746","3"
"Graders and sorters, agricultural products","=""45-2041""","Line Item","10.8","1.3","36.0","10.7","1.2","37.3","-0.2","-1.8","748","3"
"Miscellaneous agricultural workers","=""45-2090""","Summary","434.6","52.1","54.5","432.6","50.2","55.3","-2.0","-0.5","749","3"
"Agricultural equipment operators","=""45-2091""","Line Item","38.1","4.6","59.6","42.9","5.0","61.7","4.7","12.4","750","4"
"Farmworkers and laborers, crop, nursery, and greenhouse","=""45-2092""","Line Item","391.5","46.9","74.8","384.6","44.7","75.1","-6.9","-1.8","751","4"
"Farmworkers, farm, ranch, and aquacultural animals","=""45-2093""","Line Item","3.0","0.4","1.5","2.9","0.3","1.6","-0.1","-1.8","752","4"
"Agricultural workers, all other","=""45-2099""","Line Item","2.0","0.2","18.0","2.2","0.3","19.3","0.2","9.2","753","4"
"Forest, conservation, and logging workers","=""45-4000""","Summary","0.3","0.0","0.4","0.3","0.0","0.4","0.0","-1.8","756","2"
"Forest and conservation workers","=""45-4011""","Line Item","0.3","0.0","2.3","0.3","0.0","2.5","0.0","-1.8","757","3"
"Construction and extraction occupations","=""47-0000""","Summary","4.8","0.6","0.1","5.2","0.6","0.1","0.4","9.2","763","1"
"Construction trades workers","=""47-2000""","Summary","4.8","0.6","0.1","5.2","0.6","0.1","0.4","9.2","766","2"
"Carpenters","=""47-2031""","Line Item","0.9","0.1","0.1","1.0","0.1","0.1","0.1","9.2","771","3"
"Construction laborers","=""47-2061""","Line Item","1.3","0.2","0.1","1.4","0.2","0.1","0.1","9.2","780","3"
"Construction equipment operators","=""47-2070""","Summary","1.4","0.2","0.3","1.6","0.2","0.3","0.1","9.2","781","3"
"Paving, surfacing, and tamping equipment operators","=""47-2071""","Line Item","0.1","0.0","0.3","0.1","0.0","0.3","0.0","9.2","782","4"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","1.3","0.2","0.3","1.4","0.2","0.3","0.1","9.2","784","4"
"Painters and paperhangers","=""47-2140""","Summary","0.3","0.0","0.1","0.3","0.0","0.1","0.0","9.2","793","3"
"Painters, construction and maintenance","=""47-2141""","Line Item","0.3","0.0","0.1","0.3","0.0","0.1","0.0","9.2","794","4"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","0.9","0.1","0.2","1.0","0.1","0.2","0.1","9.2","796","3"
"Pipelayers","=""47-2151""","Line Item","0.9","0.1","2.4","1.0","0.1","2.7","0.1","9.2","797","4"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","16.5","2.0","0.3","19.2","2.2","0.3","2.7","16.3","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","1.6","0.2","0.3","1.8","0.2","0.3","0.1","9.2","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","1.6","0.2","0.3","1.8","0.2","0.3","0.1","9.2","842","3"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","9.6","1.1","0.5","11.6","1.4","0.6","2.1","21.5","857","2"
"Automotive technicians and repairers","=""49-3020""","Summary","0.3","0.0","0.0","0.4","0.0","0.0","0.0","9.2","859","3"
"Automotive body and related repairers","=""49-3021""","Line Item","0.3","0.0","0.2","0.4","0.0","0.2","0.0","9.2","860","4"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","2.0","0.2","0.7","2.1","0.2","0.7","0.2","9.2","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","7.3","0.9","3.1","9.1","1.1","3.7","1.8","25.4","864","3"
"Farm equipment mechanics and service technicians","=""49-3041""","Line Item","7.2","0.9","15.9","9.1","1.1","18.4","1.8","25.5","865","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","5.3","0.6","0.2","5.8","0.7","0.2","0.5","9.2","876","2"
"Heating, air conditioning, and refrigeration mechanics and installers","=""49-9021""","Line Item","1.0","0.1","0.2","1.1","0.1","0.2","0.1","9.2","880","3"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","0.3","0.0","0.1","0.3","0.0","0.1","0.0","9.2","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","0.3","0.0","0.1","0.3","0.0","0.1","0.0","9.2","883","4"
"Maintenance and repair workers, general","=""49-9071""","Line Item","4.0","0.5","0.3","4.4","0.5","0.3","0.4","9.2","896","3"
"Production occupations","=""51-0000""","Summary","6.8","0.8","0.1","7.5","0.9","0.1","0.6","9.0","907","1"
"Food processing workers","=""51-3000""","Summary","1.2","0.1","0.1","1.3","0.1","0.1","0.1","9.2","920","2"
"Bakers","=""51-3011""","Line Item","0.3","0.0","0.1","0.3","0.0","0.1","0.0","9.2","921","3"
"Butchers and other meat, poultry, and fish processing workers","=""51-3020""","Summary","0.4","0.1","0.1","0.5","0.1","0.1","0.0","9.2","922","3"
"Butchers and meat cutters","=""51-3021""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","9.2","923","4"
"Meat, poultry, and fish cutters and trimmers","=""51-3022""","Line Item","0.2","0.0","0.1","0.2","0.0","0.1","0.0","9.2","924","4"
"Slaughterers and meat packers","=""51-3023""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","9.2","925","4"
"Miscellaneous food processing workers","=""51-3090""","Summary","0.4","0.1","0.2","0.5","0.1","0.2","0.0","9.2","926","3"
"Food and tobacco roasting, baking, and drying machine operators and tenders","=""51-3091""","Line Item","0.4","0.1","2.0","0.5","0.1","2.1","0.0","9.2","927","4"
"Metal workers and plastic workers","=""51-4000""","Summary","0.9","0.1","0.1","1.0","0.1","0.1","0.1","8.0","931","2"
"Multiple machine tool setters, operators, and tenders, metal and plastic","=""51-4081""","Line Item","0.2","0.0","0.1","0.2","0.0","0.2","0.0","9.2","952","3"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.6","0.1","0.1","0.7","0.1","0.1","0.1","9.2","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.6","0.1","0.1","0.7","0.1","0.2","0.1","9.2","955","4"
"Miscellaneous metal workers and plastic workers","=""51-4190""","Summary","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-0.2","957","3"
"Other production occupations","=""51-9000""","Summary","4.8","0.6","0.2","5.2","0.6","0.2","0.4","9.2","1009","2"
"Chemical processing machine setters, operators, and tenders","=""51-9010""","Summary","1.4","0.2","0.8","1.5","0.2","0.9","0.1","9.2","1010","3"
"Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders","=""51-9012""","Line Item","1.4","0.2","2.5","1.5","0.2","2.7","0.1","9.2","1012","4"
"Crushing, grinding, polishing, mixing, and blending workers","=""51-9020""","Summary","1.2","0.1","0.8","1.4","0.2","0.9","0.1","9.2","1013","3"
"Mixing and blending machine setters, operators, and tenders","=""51-9023""","Line Item","1.2","0.1","1.1","1.4","0.2","1.2","0.1","9.2","1016","4"
"Miscellaneous production workers","=""51-9190""","Summary","2.1","0.3","0.3","2.3","0.3","0.4","0.2","9.2","1037","3"
"Cleaning, washing, and metal pickling equipment operators and tenders","=""51-9192""","Line Item","0.1","0.0","0.7","0.1","0.0","0.8","0.0","9.2","1039","4"
"Cooling and freezing equipment operators and tenders","=""51-9193""","Line Item","0.1","0.0","0.7","0.1","0.0","0.7","0.0","9.2","1040","4"
"Production workers, all other","=""51-9199""","Line Item","2.0","0.2","0.7","2.1","0.2","0.8","0.2","9.2","1046","4"
"Transportation and material moving occupations","=""53-0000""","Summary","32.3","3.9","0.2","35.2","4.1","0.2","3.0","9.2","1047","1"
"Supervisors of transportation and material moving workers","=""53-1000""","Summary","1.0","0.1","0.2","1.1","0.1","0.2","0.1","9.2","1048","2"
"First-line supervisors of transportation and material moving workers, except aircraft cargo handling supervisors","=""53-1047""","Line Item","1.0","0.1","0.2","1.1","0.1","0.2","0.1","9.2","1050","3"
"Air transportation workers","=""53-2000""","Summary","0.3","0.0","0.1","0.4","0.0","0.1","0.0","9.2","1051","2"
"Aircraft pilots and flight engineers","=""53-2010""","Summary","0.3","0.0","0.2","0.4","0.0","0.2","0.0","9.2","1052","3"
