"Occupation Title","Occupation Code","Occupation Type","2022 Employment","2022 Percent of Industry","2022 Percent of Occupation","Projected 2032 Employment","Projected 2032 Percent of Industry","Projected 2032 Percent of Occupation","Employment Change, 2022-2032","Employment Percent Change, 2022-2032","Occupation Sort","Display Level"
"Purchasing managers","=""11-3061""","Line Item","0.2","0.2","0.2","0.2","0.2","0.2","0.0","-3.9","22","3"
"Transportation, storage, and distribution managers","=""11-3071""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-3.9","23","3"
"Human resources managers","=""11-3121""","Line Item","0.3","0.3","0.2","0.3","0.3","0.2","0.0","-3.9","25","3"
"Other management occupations","=""11-9000""","Summary","5.3","4.5","0.1","5.1","4.6","0.1","-0.1","-2.8","27","2"
"Construction managers","=""11-9021""","Line Item","1.2","1.0","0.2","1.2","1.1","0.2","0.0","0.9","29","3"
"Architectural and engineering managers","=""11-9041""","Line Item","1.1","0.9","0.5","1.0","0.9","0.5","0.0","-3.9","35","3"
"Natural sciences managers","=""11-9121""","Line Item","0.2","0.1","0.2","0.2","0.2","0.2","0.0","-3.9","42","3"
"Property, real estate, and community association managers","=""11-9141""","Line Item","1.6","1.4","0.4","1.5","1.4","0.3","-0.1","-3.9","44","3"
"Managers, all other","=""11-9199""","Line Item","1.2","1.0","0.1","1.1","1.0","0.1","0.0","-3.9","50","3"
"Business and financial operations occupations","=""13-0000""","Summary","11.2","9.6","0.1","10.7","9.7","0.1","-0.5","-4.5","51","1"
"Business operations specialists","=""13-1000""","Summary","5.3","4.5","0.1","5.0","4.5","0.1","-0.3","-5.1","52","2"
"Buyers and purchasing agents","=""13-1020""","Line Item","1.0","0.9","0.2","0.9","0.8","0.2","-0.1","-13.5","54","3"
"Compliance officers","=""13-1041""","Line Item","0.9","0.8","0.2","0.9","0.8","0.2","0.0","-3.9","58","3"
"Human resources workers","=""13-1070""","Summary","0.8","0.7","0.1","0.8","0.7","0.1","0.0","-5.8","60","3"
"Human resources specialists","=""13-1071""","Line Item","0.8","0.7","0.1","0.8","0.7","0.1","0.0","-5.8","61","4"
"Logisticians and project management specialists","=""13-1080""","Summary","1.0","0.8","0.1","1.0","0.9","0.1","0.0","-0.2","64","3"
"Logisticians","=""13-1081""","Line Item","0.3","0.3","0.1","0.3","0.3","0.1","0.0","7.6","65","4"
"Project management specialists","=""13-1082""","Line Item","0.7","0.6","0.1","0.6","0.6","0.1","0.0","-3.9","66","4"
"Management analysts","=""13-1111""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.9","67","3"
"Training and development specialists","=""13-1151""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.9","71","3"
"Market research analysts and marketing specialists","=""13-1161""","Line Item","0.3","0.2","0.0","0.3","0.2","0.0","0.0","2.8","72","3"
"Business operations specialists, all other","=""13-1199""","Line Item","0.8","0.7","0.1","0.8","0.7","0.1","0.0","-3.9","73","3"
"Financial specialists","=""13-2000""","Summary","6.0","5.1","0.2","5.7","5.1","0.2","-0.2","-3.9","74","2"
"Accountants and auditors","=""13-2011""","Line Item","5.0","4.3","0.3","4.8","4.3","0.3","-0.2","-3.9","75","3"
"Property appraisers and assessors","=""13-2020""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-3.9","76","3"
"Financial analysts and advisors","=""13-2050""","Summary","0.8","0.7","0.1","0.7","0.7","0.1","0.0","-3.9","79","3"
"Financial and investment analysts","=""13-2051""","Line Item","0.7","0.6","0.2","0.7","0.6","0.2","0.0","-3.9","80","4"
"Financial specialists, all other","=""13-2099""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-3.9","91","3"
"Computer and mathematical occupations","=""15-0000""","Summary","3.4","2.9","0.1","3.3","3.0","0.1","0.0","-1.2","92","1"
"Computer occupations","=""15-1200""","Summary","3.0","2.5","0.1","2.9","2.6","0.1","-0.1","-3.2","93","2"
"Computer and information analysts","=""15-1210""","Summary","0.5","0.4","0.1","0.5","0.5","0.1","0.0","-0.5","94","3"
"Computer systems analysts","=""15-1211""","Line Item","0.4","0.4","0.1","0.4","0.4","0.1","0.0","-3.9","95","4"
"Information security analysts","=""15-1212""","Line Item","0.1","0.1","0.1","0.1","0.1","0.0","0.0","14.4","96","4"
"Computer support specialists","=""15-1230""","Summary","0.6","0.5","0.1","0.5","0.5","0.1","0.0","-7.2","98","3"
"Computer network support specialists","=""15-1231""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.9","99","4"
"Computer user support specialists","=""15-1232""","Line Item","0.5","0.4","0.1","0.4","0.4","0.1","0.0","-7.7","100","4"
"Database and network administrators and architects","=""15-1240""","Summary","0.8","0.7","0.1","0.7","0.7","0.1","-0.1","-8.0","101","3"
"Computer network architects","=""15-1241""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-8.7","102","4"
"Database administrators","=""15-1242""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-3.9","103","4"
"Network and computer systems administrators","=""15-1244""","Line Item","0.5","0.4","0.1","0.5","0.4","0.1","0.0","-8.7","105","4"
"Software and web developers, programmers, and testers","=""15-1250""","Summary","0.6","0.5","0.0","0.6","0.5","0.0","0.0","6.2","106","3"
"Computer programmers","=""15-1251""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-21.2","107","4"
"Software developers","=""15-1252""","Line Item","0.5","0.4","0.0","0.5","0.5","0.0","0.0","10.5","108","4"
"Computer occupations, all other","=""15-1299""","Line Item","0.5","0.5","0.1","0.5","0.5","0.1","0.0","-3.9","112","3"
"Mathematical science occupations","=""15-2000""","Summary","0.4","0.3","0.1","0.5","0.4","0.1","0.1","13.4","113","2"
"Operations research analysts","=""15-2031""","Line Item","0.3","0.2","0.3","0.3","0.3","0.2","0.0","10.5","116","3"
"Data scientists","=""15-2051""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","20.1","118","3"
"Architecture and engineering occupations","=""17-0000""","Summary","12.9","11.0","0.5","12.5","11.3","0.5","-0.4","-2.9","120","1"
"Architects, surveyors, and cartographers","=""17-1000""","Summary","0.3","0.2","0.1","0.2","0.2","0.1","0.0","-3.9","121","2"
"Surveyors, cartographers, and photogrammetrists","=""17-1020""","Summary","0.2","0.2","0.4","0.2","0.2","0.3","0.0","-3.9","125","3"
"Cartographers and photogrammetrists","=""17-1021""","Line Item","0.1","0.1","0.9","0.1","0.1","0.9","0.0","-3.9","126","4"
"Surveyors","=""17-1022""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-3.9","127","4"
"Engineers","=""17-2000""","Summary","10.4","8.9","0.6","10.1","9.1","0.5","-0.2","-2.4","128","2"
"Chemical engineers","=""17-2041""","Line Item","0.1","0.1","0.7","0.1","0.1","0.6","0.0","-3.9","132","3"
"Civil engineers","=""17-2051""","Line Item","0.3","0.3","0.1","0.3","0.3","0.1","0.0","-3.9","133","3"
"Electrical and electronics engineers","=""17-2070""","Summary","0.4","0.3","0.1","0.4","0.4","0.1","0.0","-3.9","135","3"
"Electrical engineers","=""17-2071""","Line Item","0.2","0.2","0.1","0.2","0.2","0.1","0.0","-3.9","136","4"
"Electronics engineers, except computer","=""17-2072""","Line Item","0.2","0.2","0.2","0.2","0.2","0.1","0.0","-3.9","137","4"
"Environmental engineers","=""17-2081""","Line Item","0.3","0.2","0.6","0.3","0.3","0.6","0.0","-2.9","138","3"
"Industrial engineers, including health and safety","=""17-2110""","Summary","1.7","1.5","0.5","1.8","1.6","0.5","0.1","3.0","139","3"
"Health and safety engineers, except mining safety engineers and inspectors","=""17-2111""","Line Item","0.4","0.3","1.6","0.3","0.3","1.5","0.0","-3.9","140","4"
"Industrial engineers","=""17-2112""","Line Item","1.4","1.2","0.4","1.4","1.3","0.4","0.1","4.8","141","4"
"Mechanical engineers","=""17-2141""","Line Item","0.4","0.4","0.2","0.5","0.4","0.1","0.0","3.8","144","3"
"Mining and geological engineers, including mining safety engineers","=""17-2151""","Line Item","0.2","0.2","3.1","0.2","0.2","3.0","0.0","-3.9","145","3"
"Petroleum engineers","=""17-2171""","Line Item","6.2","5.3","28.8","5.9","5.3","27.0","-0.2","-3.9","147","3"
"Engineers, all other","=""17-2199""","Line Item","0.6","0.5","0.3","0.6","0.5","0.3","0.0","-3.9","148","3"
"Drafters, engineering technicians, and mapping technicians","=""17-3000""","Summary","2.3","2.0","0.3","2.2","1.9","0.3","-0.1","-5.0","149","2"
"Drafters","=""17-3010""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-5.9","150","3"
"Electrical and electronics drafters","=""17-3012""","Line Item","0.1","0.0","0.2","0.1","0.0","0.2","0.0","-3.9","152","4"
"Engineering technologists and technicians, except drafters","=""17-3020""","Summary","2.0","1.7","0.5","1.9","1.7","0.5","-0.1","-5.1","155","3"
"Civil engineering technologists and technicians","=""17-3022""","Line Item","0.2","0.1","0.2","0.1","0.1","0.2","0.0","-8.7","157","4"
"Electrical and electronic engineering technologists and technicians","=""17-3023""","Line Item","0.2","0.2","0.2","0.2","0.2","0.2","0.0","-3.9","158","4"
"Electro-mechanical and mechatronics technologists and technicians","=""17-3024""","Line Item","0.2","0.1","1.0","0.1","0.1","1.0","0.0","-10.6","159","4"
"Environmental engineering technologists and technicians","=""17-3025""","Line Item","0.1","0.1","0.9","0.1","0.1","0.9","0.0","-7.7","160","4"
"Industrial engineering technologists and technicians","=""17-3026""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-3.9","161","4"
"Mechanical engineering technologists and technicians","=""17-3027""","Line Item","0.1","0.1","0.3","0.1","0.1","0.3","0.0","-3.9","162","4"
"Calibration technologists and technicians","=""17-3028""","Line Item","0.2","0.2","1.6","0.2","0.2","1.5","0.0","-3.9","163","4"
"Engineering technologists and technicians, except drafters, all other","=""17-3029""","Line Item","1.0","0.8","1.3","0.9","0.8","1.2","0.0","-3.9","164","4"
"Surveying and mapping technicians","=""17-3031""","Line Item","0.2","0.2","0.3","0.2","0.2","0.3","0.0","-3.9","165","3"
"Life, physical, and social science occupations","=""19-0000""","Summary","4.7","4.0","0.3","4.6","4.1","0.3","-0.1","-2.0","166","1"
"Physical scientists","=""19-2000""","Summary","2.1","1.8","0.8","2.0","1.8","0.7","-0.1","-3.8","184","2"
"Chemists and materials scientists","=""19-2030""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-3.9","189","3"
"Chemists","=""19-2031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-3.9","190","4"
"Environmental scientists and geoscientists","=""19-2040""","Summary","2.0","1.7","1.8","2.0","1.8","1.6","-0.1","-3.8","192","3"
"Environmental scientists and specialists, including health","=""19-2041""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-2.9","193","4"
"Geoscientists, except hydrologists and geographers","=""19-2042""","Line Item","2.0","1.7","7.4","1.9","1.7","6.8","-0.1","-3.9","194","4"
"Life, physical, and social science technicians","=""19-4000""","Summary","0.9","0.8","0.2","0.8","0.7","0.2","-0.1","-9.6","213","2"
"Chemical technicians","=""19-4031""","Line Item","0.2","0.2","0.3","0.2","0.2","0.3","0.0","-3.9","218","3"
"Environmental science and geoscience technicians","=""19-4040""","Summary","0.7","0.6","1.5","0.6","0.6","1.3","-0.1","-11.2","219","3"
"Environmental science and protection technicians, including health","=""19-4042""","Line Item","0.2","0.1","0.5","0.2","0.1","0.4","0.0","-3.9","220","4"
"Geological technicians, except hydrologic technicians","=""19-4043""","Line Item","0.5","0.4","4.9","0.4","0.4","4.1","-0.1","-13.5","221","4"
"Hydrologic technicians","=""19-4044""","Line Item","0.1","0.1","2.5","0.1","0.1","2.1","0.0","-13.5","222","4"
"Occupational health and safety specialists and technicians","=""19-5000""","Summary","1.6","1.4","1.2","1.7","1.5","1.1","0.1","5.0","229","2"
"Occupational health and safety specialists","=""19-5011""","Line Item","1.2","1.1","1.1","1.3","1.2","1.0","0.1","6.7","230","3"
"Occupational health and safety technicians","=""19-5012""","Line Item","0.4","0.3","1.5","0.4","0.3","1.3","0.0","-1.0","231","3"
"Legal occupations","=""23-0000""","Summary","1.4","1.2","0.1","1.3","1.2","0.1","0.0","-2.5","255","1"
"Lawyers, judges, and related workers","=""23-1000""","Summary","0.4","0.3","0.0","0.4","0.4","0.0","0.0","0.9","256","2"
"Lawyers and judicial law clerks","=""23-1010""","Summary","0.4","0.3","0.0","0.4","0.4","0.0","0.0","0.9","257","3"
"Lawyers","=""23-1011""","Line Item","0.4","0.3","0.0","0.4","0.4","0.0","0.0","0.9","258","4"
"Legal support workers","=""23-2000""","Summary","1.0","0.8","0.2","0.9","0.8","0.2","0.0","-3.9","264","2"
"Paralegals and legal assistants","=""23-2011""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.9","265","3"
"Miscellaneous legal support workers","=""23-2090""","Summary","0.9","0.7","0.8","0.8","0.7","0.7","0.0","-3.9","266","3"
"Title examiners, abstractors, and searchers","=""23-2093""","Line Item","0.8","0.6","1.2","0.7","0.7","1.1","0.0","-3.9","267","4"
"Legal support workers, all other","=""23-2099""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-3.9","268","4"
"Arts, design, entertainment, sports, and media occupations","=""27-0000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.9","355","1"
"Media and communication workers","=""27-3000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.9","389","2"
"Public relations specialists","=""27-3031""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.9","392","3"
"Protective service occupations","=""33-0000""","Summary","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-11.3","522","1"
"Other protective service workers","=""33-9000""","Summary","0.1","0.0","0.0","0.0","0.0","0.0","0.0","-11.3","546","2"
"Building and grounds cleaning and maintenance occupations","=""37-0000""","Summary","0.3","0.2","0.0","0.3","0.2","0.0","0.0","-4.5","581","1"
"Building cleaning and pest control workers","=""37-2000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-4.8","585","2"
"Building cleaning workers","=""37-2010""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-4.8","586","3"
"Janitors and cleaners, except maids and housekeeping cleaners","=""37-2011""","Line Item","0.2","0.1","0.0","0.2","0.1","0.0","0.0","-4.8","587","4"
"Sales and related occupations","=""41-0000""","Summary","1.8","1.6","0.0","1.7","1.6","0.0","-0.1","-4.0","644","1"
"Sales representatives, services","=""41-3000""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.9","656","2"
"Sales representatives of services, except advertising, insurance, financial services, and travel","=""41-3091""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.9","661","3"
"Sales representatives, wholesale and manufacturing","=""41-4000""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.9","662","2"
"Other sales and related workers","=""41-9000""","Summary","1.5","1.3","0.2","1.5","1.3","0.2","-0.1","-4.0","665","2"
"Real estate brokers and sales agents","=""41-9020""","Summary","1.5","1.3","0.3","1.4","1.3","0.2","-0.1","-3.9","669","3"
"Real estate sales agents","=""41-9022""","Line Item","1.4","1.2","0.3","1.4","1.2","0.3","-0.1","-3.9","671","4"
"Office and administrative support occupations","=""43-0000""","Summary","10.2","8.8","0.1","8.7","7.8","0.0","-1.5","-15.1","677","1"
"Supervisors of office and administrative support workers","=""43-1000""","Summary","1.0","0.9","0.1","0.9","0.8","0.1","-0.1","-13.5","678","2"
"First-line supervisors of office and administrative support workers","=""43-1011""","Line Item","1.0","0.9","0.1","0.9","0.8","0.1","-0.1","-13.5","679","3"
"Financial clerks","=""43-3000""","Summary","3.2","2.7","0.1","2.7","2.5","0.1","-0.4","-13.8","684","2"
"Billing and posting clerks","=""43-3021""","Line Item","0.1","0.1","0.0","0.1","0.0","0.0","0.0","-13.5","686","3"
"Bookkeeping, accounting, and auditing clerks","=""43-3031""","Line Item","3.0","2.5","0.2","2.6","2.3","0.2","-0.4","-13.5","687","3"
"Payroll and timekeeping clerks","=""43-3051""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-23.1","689","3"
"Customer service representatives","=""43-4051""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-13.5","698","3"
"File clerks","=""43-4071""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-23.1","700","3"
"Receptionists and information clerks","=""43-4171""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-14.5","708","3"
"Information and record clerks, all other","=""43-4199""","Line Item","0.1","0.1","0.1","0.1","0.1","0.0","0.0","-3.9","710","3"
"Material recording, scheduling, dispatching, and distributing workers","=""43-5000""","Summary","0.9","0.7","0.0","0.8","0.7","0.0","-0.1","-6.8","711","2"
"Dispatchers","=""43-5030""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-8.7","714","3"
"Dispatchers, except police, fire, and ambulance","=""43-5032""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-8.7","716","4"
"Production, planning, and expediting clerks","=""43-5061""","Line Item","0.5","0.5","0.1","0.5","0.5","0.1","0.0","-3.9","722","3"
"Shipping, receiving, and inventory clerks","=""43-5071""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-13.5","723","3"
"Weighers, measurers, checkers, and samplers, recordkeeping","=""43-5111""","Line Item","0.1","0.1","0.2","0.1","0.1","0.2","0.0","-13.5","724","3"
"Secretaries and administrative assistants","=""43-6000""","Summary","2.6","2.3","0.1","2.1","1.9","0.1","-0.5","-20.5","725","2"
"Executive secretaries and executive administrative assistants","=""43-6011""","Line Item","0.5","0.5","0.1","0.4","0.3","0.1","-0.1","-27.9","726","3"
"Legal secretaries and administrative assistants","=""43-6012""","Line Item","0.1","0.1","0.0","0.0","0.0","0.0","0.0","-27.9","727","3"
"Secretaries and administrative assistants, except legal, medical, and executive","=""43-6014""","Line Item","2.0","1.8","0.1","1.7","1.5","0.1","-0.4","-18.3","729","3"
"Other office and administrative support workers","=""43-9000""","Summary","2.0","1.7","0.1","1.7","1.5","0.1","-0.3","-14.7","730","2"
"Data entry and information processing workers","=""43-9020""","Summary","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-32.7","731","3"
"Data entry keyers","=""43-9021""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-32.7","732","4"
"Office clerks, general","=""43-9061""","Line Item","1.8","1.6","0.1","1.6","1.4","0.1","-0.2","-13.5","737","3"
"Construction and extraction occupations","=""47-0000""","Summary","23.9","20.5","0.3","22.9","20.7","0.3","-0.9","-3.9","763","1"
"Supervisors of construction and extraction workers","=""47-1000""","Summary","5.3","4.5","0.6","5.0","4.5","0.6","-0.2","-3.9","764","2"
"First-line supervisors of construction trades and extraction workers","=""47-1011""","Line Item","5.3","4.5","0.6","5.0","4.5","0.6","-0.2","-3.9","765","3"
"Construction trades workers","=""47-2000""","Summary","1.5","1.3","0.0","1.4","1.3","0.0","-0.1","-3.9","766","2"
"Construction laborers","=""47-2061""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.9","780","3"
"Construction equipment operators","=""47-2070""","Summary","0.4","0.3","0.1","0.3","0.3","0.1","0.0","-3.9","781","3"
"Operating engineers and other construction equipment operators","=""47-2073""","Line Item","0.4","0.3","0.1","0.3","0.3","0.1","0.0","-3.9","784","4"
"Electricians","=""47-2111""","Line Item","0.6","0.5","0.1","0.6","0.6","0.1","0.0","-3.9","788","3"
"Pipelayers, plumbers, pipefitters, and steamfitters","=""47-2150""","Summary","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.9","796","3"
"Plumbers, pipefitters, and steamfitters","=""47-2152""","Line Item","0.2","0.2","0.0","0.2","0.2","0.0","0.0","-3.9","798","4"
"Extraction workers","=""47-5000""","Summary","17.1","14.6","8.1","16.4","14.8","7.9","-0.7","-3.9","822","2"
"Derrick operators, oil and gas","=""47-5011""","Line Item","1.7","1.4","14.2","1.6","1.5","13.6","-0.1","-3.9","824","4"
"Rotary drill operators, oil and gas","=""47-5012""","Line Item","2.3","2.0","17.5","2.2","2.0","16.8","-0.1","-3.9","825","4"
"Helpers--extraction workers","=""47-5081""","Line Item","0.3","0.3","4.4","0.3","0.3","4.2","0.0","-3.9","838","3"
"Extraction workers, all other","=""47-5099""","Line Item","0.5","0.4","7.3","0.5","0.4","7.1","0.0","-3.9","839","3"
"Installation, maintenance, and repair occupations","=""49-0000""","Summary","7.7","6.6","0.1","7.4","6.7","0.1","-0.3","-4.3","840","1"
"Supervisors of installation, maintenance, and repair workers","=""49-1000""","Summary","1.1","1.0","0.2","1.1","1.0","0.2","0.0","-3.9","841","2"
"First-line supervisors of mechanics, installers, and repairers","=""49-1011""","Line Item","1.1","1.0","0.2","1.1","1.0","0.2","0.0","-3.9","842","3"
"Electrical and electronic equipment mechanics, installers, and repairers","=""49-2000""","Summary","0.9","0.8","0.2","0.8","0.7","0.2","-0.1","-6.7","843","2"
"Miscellaneous electrical and electronic equipment mechanics, installers, and repairers","=""49-2090""","Summary","0.9","0.7","0.4","0.8","0.7","0.3","-0.1","-6.7","848","3"
"Electrical and electronics repairers, commercial and industrial equipment","=""49-2094""","Line Item","0.8","0.7","1.6","0.8","0.7","1.5","-0.1","-6.8","852","4"
"Vehicle and mobile equipment mechanics, installers, and repairers","=""49-3000""","Summary","0.5","0.4","0.0","0.4","0.4","0.0","0.0","-4.9","857","2"
"Aircraft mechanics and service technicians","=""49-3011""","Line Item","0.1","0.0","0.0","0.1","0.0","0.0","0.0","-3.9","858","3"
"Bus and truck mechanics and diesel engine specialists","=""49-3031""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-6.8","863","3"
"Heavy vehicle and mobile equipment service technicians and mechanics","=""49-3040""","Summary","0.3","0.2","0.1","0.2","0.2","0.1","0.0","-3.9","864","3"
"Mobile heavy equipment mechanics, except engines","=""49-3042""","Line Item","0.3","0.2","0.2","0.2","0.2","0.1","0.0","-3.9","866","4"
"Other installation, maintenance, and repair occupations","=""49-9000""","Summary","5.3","4.5","0.2","5.1","4.5","0.1","-0.2","-3.9","876","2"
"Control and valve installers and repairers","=""49-9010""","Summary","0.8","0.7","1.0","0.8","0.7","1.0","0.0","-3.9","877","3"
"Control and valve installers and repairers, except mechanical door","=""49-9012""","Line Item","0.8","0.7","1.7","0.8","0.7","1.6","0.0","-3.9","879","4"
"Industrial machinery installation, repair, and maintenance workers","=""49-9040""","Summary","3.3","2.9","0.7","3.2","2.9","0.6","-0.1","-3.9","882","3"
"Industrial machinery mechanics","=""49-9041""","Line Item","3.1","2.6","0.8","2.9","2.7","0.6","-0.1","-3.9","883","4"
"Maintenance workers, machinery","=""49-9043""","Line Item","0.3","0.2","0.4","0.3","0.2","0.4","0.0","-3.9","884","4"
"Precision instrument and equipment repairers","=""49-9060""","Summary","0.1","0.0","0.1","0.0","0.0","0.1","0.0","-3.9","890","3"
"Maintenance and repair workers, general","=""49-9071""","Line Item","0.8","0.7","0.1","0.8","0.7","0.0","0.0","-3.9","896","3"
"Riggers","=""49-9096""","Line Item","0.1","0.1","0.7","0.1","0.1","0.6","0.0","-3.9","903","4"
"Helpers--installation, maintenance, and repair workers","=""49-9098""","Line Item","0.1","0.0","0.1","0.1","0.0","0.1","0.0","-3.9","905","4"
"Production occupations","=""51-0000""","Summary","7.7","6.6","0.1","7.0","6.3","0.1","-0.7","-8.5","907","1"
"Supervisors of production workers","=""51-1000""","Summary","1.7","1.4","0.2","1.6","1.5","0.2","-0.1","-3.9","908","2"
"First-line supervisors of production and operating workers","=""51-1011""","Line Item","1.7","1.4","0.2","1.6","1.5","0.2","-0.1","-3.9","909","3"
"Metal workers and plastic workers","=""51-4000""","Summary","0.4","0.4","0.0","0.4","0.4","0.0","0.0","-4.2","931","2"
"Welding, soldering, and brazing workers","=""51-4120""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-4.7","954","3"
"Welders, cutters, solderers, and brazers","=""51-4121""","Line Item","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-3.9","955","4"
"Plant and system operators","=""51-8000""","Summary","5.1","4.4","1.8","4.6","4.2","1.7","-0.5","-10.1","997","2"
"Water and wastewater treatment plant and system operators","=""51-8031""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-13.5","1003","3"
"Miscellaneous plant and system operators","=""51-8090""","Summary","5.0","4.3","6.1","4.5","4.0","5.7","-0.5","-10.0","1004","3"
"Gas plant operators","=""51-8092""","Line Item","1.5","1.3","9.9","1.3","1.1","9.7","-0.2","-13.5","1006","4"
"Petroleum pump system operators, refinery operators, and gaugers","=""51-8093""","Line Item","3.5","3.0","10.7","3.2","2.9","10.0","-0.3","-8.7","1007","4"
"Plant and system operators, all other","=""51-8099""","Line Item","0.1","0.1","0.4","0.1","0.1","0.4","0.0","-3.9","1008","4"
"Other production occupations","=""51-9000""","Summary","0.4","0.3","0.0","0.4","0.3","0.0","0.0","-11.4","1009","2"
"Inspectors, testers, sorters, samplers, and weighers","=""51-9061""","Line Item","0.2","0.1","0.0","0.1","0.1","0.0","0.0","-18.3","1022","3"
"Painting workers","=""51-9120""","Summary","0.1","0.1","0.1","0.1","0.1","0.0","0.0","-3.9","1029","3"
"Coating, painting, and spraying machine setters, operators, and tenders","=""51-9124""","Line Item","0.1","0.1","0.1","0.1","0.1","0.1","0.0","-3.9","1031","4"
"Miscellaneous production workers","=""51-9190""","Summary","0.1","0.1","0.0","0.1","0.1","0.0","0.0","-11.4","1037","3"
